Id,Level,Name,Skill_Text,SkillID,SkillEffectNum,SkillScriptPrefix,SkillScriptPostfix,DamageScript,AttackCount,CreateBuff,PVEDamageRadio,PVEStaticDam,PVEFloatSingingTime,PVEFixSingingTime,PVECoolTime,PVEGroupCoolTimeType,PVEGroupCoolTime,PVPDamageRadio,PVPStaticDam,PVPFloatSingingTime,PVPFixSingingTime,PVPCoolTime,PVPGroupCoolTimeType,PVPGroupCoolTime,LowRange,FarRange,HatredToTarget,HatredPercentToTarget,HatredToMe,HatredPercentToMe,SkillCost,SkillElementEnergy,BattleVehicle,EffectShape,EffectRange,BreakHiding,AshByLua,ConfirmScript,CostScript,CostDesc,SkillDescRep,CreateGroupBuff,Hatredcoefficient,SkillTriggerID,PVEConfigData,PVPConfigData,ServerUUIDData,CostSpiritSpheres,,,,,,
31011005,5,十字驱魔召唤兽,牧师,310110,1,Player_Priest/Player_Priest_ShiZiQuMo_effect_05,,ShiZiQuMo,10|10|10|10,,44444|44444|44444|44444,0|0|0|0,0,0,1,0,0,44444|44444|44444|44444,0|0|0|0,0,0,1,0,0,0,1,1,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShiZiQuMo_effect_05|0|0|0,,,,,,,
31011006,6,十字驱魔召唤兽,牧师,310110,1,Player_Priest/Player_Priest_ShiZiQuMo_effect_06,,ShiZiQuMo,10|10|10|10|10|10,,45000|45000|45000|45000|45000|45000,0|0|0|0|0|0,0,0,1,0,0,45000|45000|45000|45000|45000|45000,0|0|0|0|0|0,0,0,1,0,0,0,1,1,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShiZiQuMo_effect_06|0|0|0,,,,,,,
31011007,7,十字驱魔召唤兽,牧师,310110,1,Player_Priest/Player_Priest_ShiZiQuMo_effect_07,,ShiZiQuMo,10|10|10|10|10|10,,58333|58333|58333|58333|58333|58333,0|0|0|0|0|0,0,0,1,0,0,58333|58333|58333|58333|58333|58333,0|0|0|0|0|0,0,0,1,0,0,0,1,1,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShiZiQuMo_effect_07|0|0|0,,,,,,,
31011008,8,十字驱魔召唤兽,牧师,310110,1,Player_Priest/Player_Priest_ShiZiQuMo_effect_08,,ShiZiQuMo,10|10|10|10|10|10,,73333|73333|73333|73333|73333|73333,0|0|0|0|0|0,0,0,1,0,0,73333|73333|73333|73333|73333|73333,0|0|0|0|0|0,0,0,1,0,0,0,1,1,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShiZiQuMo_effect_08|0|0|0,,,,,,,
31011009,9,十字驱魔召唤兽,牧师,310110,1,Player_Priest/Player_Priest_ShiZiQuMo_effect_09,,ShiZiQuMo,10|10|10|10|10|10|10,,75000|75000|75000|75000|75000|75000|75000,0|0|0|0|0|0|0,0,0,1,0,0,75000|75000|75000|75000|75000|75000|75000,0|0|0|0|0|0|0,0,0,1,0,0,0,1,1,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShiZiQuMo_effect_09|0|0|0,,,,,,,
31011010,10,十字驱魔召唤兽,牧师,310110,1,Player_Priest/Player_Priest_ShiZiQuMo_effect_10,,ShiZiQuMo,10|10|10|10|10|10|10,,86667|86667|86667|86667|86667|86667|86667,0|0|0|0|0|0|0,0,0,1,0,0,86667|86667|86667|86667|86667|86667|86667,0|0|0|0|0|0|0,0,0,1,0,0,0,1,1,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShiZiQuMo_effect_10|0|0|0,,,,,,,
31011201,1,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_01,,DamageNil,1,,0,,3.2,0.8,0,1,1,0,,3.2,0.8,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,5|1,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_01|0|0|0,,,,,,,
31011202,2,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_02,,DamageNil,1,,0,,2.88,0.72,0,1,1,0,,2.88,0.72,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,10|2,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_02|0|0|0,,,,,,,
31011203,3,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_03,,DamageNil,1,,0,,2.56,0.64,0,1,1,0,,2.56,0.64,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,15|3,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_03|0|0|0,,,,,,,
31011204,4,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_04,,DamageNil,1,,0,,2.24,0.56,0,1,1,0,,2.24,0.56,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,20|4,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_04|0|0|0,,,,,,,
31011205,5,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_05,,DamageNil,1,,0,,1.92,0.48,0,1,1,0,,1.92,0.48,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,25|5,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_05|0|0|0,,,,,,,
31011206,6,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_06,,DamageNil,1,,0,,1.6,0.4,0,1,1,0,,1.6,0.4,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,30|6,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_06|0|0|0,,,,,,,
31011207,7,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_07,,DamageNil,1,,0,,1.28,0.32,0,1,1,0,,1.28,0.32,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,35|7,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_07|0|0|0,,,,,,,
31011208,8,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_08,,DamageNil,1,,0,,0.96,0.24,0,1,1,0,,0.96,0.24,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,40|8,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_08|0|0|0,,,,,,,
31011209,9,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_09,,DamageNil,1,,0,,0.64,0.16,0,1,1,0,,0.64,0.16,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,45|9,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_09|0|0|0,,,,,,,
31011210,10,暗之障壁,牧师,310112,1,Player_Priest_AnZhiZhangBi_10,,DamageNil,1,,0,,0.32,0.08,0,1,1,0,,0.32,0.08,10,1,1,0,5,100,,,,7=50,,0,1,0.9,,1,ItemCostCondition|ItemID1=2020002|Num1=1,CostItemSkill|ItemID1=2020002|Num1=1,蓝色魔力矿石*1,50|10,,,,,,Player_Priest|Player_Priest_AnZhiZhangBi_10|0|0|0,,,,,,,
31011301,1,复活术【天地树叶子】,复活术【天地树叶子】,310113,1,Player_Priest_FuHuoShu_TianDiShuYeZi,,TianDiShuYeZi,1,,0,0,0,7,1,1,0,0,0,7,1,1,0,0,0,7,100,,,,,,2,0,0,,0,TianDiShuYeZiCondition,,,10,,,,,,Player_Priest|Player_Priest_FuHuoShu_TianDiShuYeZi|0|0|0,,,,,,,
31011401,1,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,11000|21000|32000,,0,0,1,1,1,11000|21000|32000,,0,0,1,1,1,0,1.5,100,,,,7=12,,0,0,0,,0,,,,210|110|320|5|110,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011402,2,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,12000|22000|34000,,0,0,1,1,1,12000|22000|34000,,0,0,1,1,1,0,1.5,100,,,,7=14,,0,0,0,,0,,,,220|120|340|7|120,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011403,3,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,13000|23000|36000,,0,0,1,1,1,13000|23000|36000,,0,0,1,1,1,0,1.5,100,,,,7=16,,0,0,0,,0,,,,230|130|360|9|130,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011404,4,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,14000|24000|38000,,0,0,1,1,1,14000|24000|38000,,0,0,1,1,1,0,1.5,100,,,,7=18,,0,0,0,,0,,,,240|140|380|11|140,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011405,5,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,15000|25000|40000,,0,0,1,1,1,15000|25000|40000,,0,0,1,1,1,0,1.5,100,,,,7=20,,0,0,0,,0,,,,250|150|400|13|150,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011406,6,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,16000|26000|42000,,0,0,1,1,1,16000|26000|42000,,0,0,1,1,1,0,1.5,100,,,,7=22,,0,0,0,,0,,,,260|160|420|15|160,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011407,7,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,17000|27000|44000,,0,0,1,1,1,17000|27000|44000,,0,0,1,1,1,0,1.5,100,,,,7=24,,0,0,0,,0,,,,270|170|440|17|170,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011408,8,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,18000|28000|46000,,0,0,1,1,1,18000|28000|46000,,0,0,1,1,1,0,1.5,100,,,,7=26,,0,0,0,,0,,,,280|180|460|18|180,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011409,9,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,19000|29000|48000,,0,0,1,1,1,19000|29000|48000,,0,0,1,1,1,0,1.5,100,,,,7=28,,0,0,0,,0,,,,290|190|480|19|190,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011410,10,圣之裁决,牧师,310114,1,Player_Priest_ShengZhiCaiJue,,ShengZhiCaiJue,1|1|1,,20000|30000|50000,,0,0,1,1,1,20000|30000|50000,,0,0,1,1,1,0,1.5,100,,,,7=30,,0,0,0,,0,,,,300|200|500|20|200,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue|0|0|0,,,,,,,
31011601,1,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,11000|0|11000,,0,0,0,1,1,11000|0|11000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31011602,2,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,12000|0|12000,,0,0,0,1,1,12000|0|12000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31011603,3,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,13000|0|13000,,0,0,0,1,1,13000|0|13000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31011604,4,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,14000|0|14000,,0,0,0,1,1,14000|0|14000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31011605,5,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,15000|0|15000,,0,0,0,1,1,15000|0|15000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31011606,6,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,16000|0|16000,,0,0,0,1,1,16000|0|16000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31011607,7,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,17000|0|17000,,0,0,0,1,1,17000|0|17000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31011608,8,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,18000|0|18000,,0,0,0,1,1,18000|0|18000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31011609,9,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,19000|0|19000,,0,0,0,1,1,19000|0|19000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31011610,10,圣之裁决,牧师,310116,1,Player_Priest_ShengZhiCaiJue_effect,,ShengZhiCaiJuePas,1|1|10,,20000|0|20000,,0,0,0,1,1,20000|0|20000,,0,0,0,1,1,0,1.5,100,,,,,,0,0,0,,0,,,,,,,,,,Player_Priest|Player_Priest_ShengZhiCaiJue_effect|0|0|0,,,,,,,
31020101,1,普通攻击,神官,310201,1,Player_HighPriest_GongJi,0=1|8=1|9=1|10=1,CommonSkillCritCalc,1,,10000,40,0,0,1,0,0,10000,0,0,0,1,0,0,0,1.5,100,,,,,,0,0,0,,0,,,,100,,,,,,Player_HighPriest|Player_HighPriest_GongJi|0|0|0,,,,,,,
31020301,1,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106401=10000,0,0,0.6,0.6,0,1,1.1,0,0,0.6,0.6,0,1,1.1,0,7,100,,,,7=20,,0,0,0,,0,,,,55|35,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020302,2,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106402=10000,0,0,0.8,0.6,0,1,1.2,0,0,0.8,0.6,0,1,1.2,0,7,100,,,,7=30,,0,0,0,,0,,,,60|45,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020303,3,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106403=10000,0,0,1,0.6,0,1,1.3,0,0,1,0.6,0,1,1.3,0,7,100,,,,7=40,,0,0,0,,0,,,,65|55,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020304,4,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106404=10000,0,0,1.2,0.6,0,1,1.4,0,0,1.2,0.6,0,1,1.4,0,7,100,,,,7=50,,0,0,0,,0,,,,70|65,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020305,5,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106405=10000,0,0,1.4,0.6,0,1,1.5,0,0,1.4,0.6,0,1,1.5,0,7,100,,,,7=60,,0,0,0,,0,,,,75|75,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020306,6,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106406=10000,0,0,1.6,0.6,0,1,1.6,0,0,1.6,0.6,0,1,1.6,0,7,100,,,,7=70,,0,0,0,,0,,,,80|80,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020307,7,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106407=10000,0,0,1.8,0.6,0,1,1.7,0,0,1.8,0.6,0,1,1.7,0,7,100,,,,7=80,,0,0,0,,0,,,,85|85,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020308,8,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106408=10000,0,0,2,0.6,0,1,1.8,0,0,2,0.6,0,1,1.8,0,7,100,,,,7=90,,0,0,0,,0,,,,90|90,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020309,9,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106409=10000,0,0,2.2,0.6,0,1,1.9,0,0,2.2,0.6,0,1,1.9,0,7,100,,,,7=100,,0,0,0,,0,,,,95|95,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020310,10,圣母之祈福,神官,310203,1,Player_HighPriest_ShengMuZhiQiFu,,DamageNil,999,106410=10000,0,0,2.4,0.6,0,1,2,0,0,2.4,0.6,0,1,2,0,7,100,,,,7=110,,0,0,0,,0,,,,100|100,,,,,,Player_HighPriest|Player_HighPriest_ShengMuZhiQiFu|0|0|0,,,,,,,
31020401,1,神圣殿堂,神官,310204,1,Player_HighPriest_ShenShengDianTang_01,,DamageNil,999,106501=10000,0,0,1,2,70,1,1,0,0,1,2,70,1,1,0,7,100,,,,7=80,,0,0,0,,0,,,,3|5,,,,,,Player_HighPriest|Player_HighPriest_ShenShengDianTang_01|0|0|0,,,,,,,
31020402,2,神圣殿堂,神官,310204,1,Player_HighPriest_ShenShengDianTang_02,,DamageNil,999,106502=10000,0,0,2,2,70,1,1,0,0,2,2,70,1,1,0,7,100,,,,7=90,,0,0,0,,0,,,,6|7,,,,,,Player_HighPriest|Player_HighPriest_ShenShengDianTang_02|0|0|0,,,,,,,
31020403,3,神圣殿堂,神官,310204,1,Player_HighPriest_ShenShengDianTang_03,,DamageNil,999,106503=10000,0,0,3,2,70,1,1,0,0,3,2,70,1,1,0,7,100,,,,7=100,,0,0,0,,0,,,,9|9,,,,,,Player_HighPriest|Player_HighPriest_ShenShengDianTang_03|0|0|0,,,,,,,
31020404,4,神圣殿堂,神官,310204,1,Player_HighPriest_ShenShengDianTang_04,,DamageNil,999,106504=10000,0,0,4,2,70,1,1,0,0,4,2,70,1,1,0,7,100,,,,7=110,,0,0,0,,0,,,,12|11,,,,,,Player_HighPriest|Player_HighPriest_ShenShengDianTang_04|0|0|0,,,,,,,
31020405,5,神圣殿堂,神官,310204,1,Player_HighPriest_ShenShengDianTang_05,,DamageNil,999,106505=10000,0,0,5,2,70,1,1,0,0,5,2,70,1,1,0,7,100,,,,7=120,,0,0,0,,0,,,,15|13,,,,,,Player_HighPriest|Player_HighPriest_ShenShengDianTang_05|0|0|0,,,,,,,
31020601,1,沉默之术,神官,310206,1,Player_HighPriest_ChenMoZhiShu,,DamageNil,1,107101=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=50,,0,0,0,,0,,,,10,,,,,,Player_HighPriest|Player_HighPriest_ChenMoZhiShu|0|0|0,,,,,,,
31020602,2,沉默之术,神官,310206,1,Player_HighPriest_ChenMoZhiShu,,DamageNil,1,107102=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=45,,0,0,0,,0,,,,15,,,,,,Player_HighPriest|Player_HighPriest_ChenMoZhiShu|0|0|0,,,,,,,
31020603,3,沉默之术,神官,310206,1,Player_HighPriest_ChenMoZhiShu,,DamageNil,1,107103=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=40,,0,0,0,,0,,,,20,,,,,,Player_HighPriest|Player_HighPriest_ChenMoZhiShu|0|0|0,,,,,,,
31020604,4,沉默之术,神官,310206,1,Player_HighPriest_ChenMoZhiShu,,DamageNil,1,107104=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=35,,0,0,0,,0,,,,25,,,,,,Player_HighPriest|Player_HighPriest_ChenMoZhiShu|0|0|0,,,,,,,
31020605,5,沉默之术,神官,310206,1,Player_HighPriest_ChenMoZhiShu,,DamageNil,1,107105=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=30,,0,0,0,,0,,,,30,,,,,,Player_HighPriest|Player_HighPriest_ChenMoZhiShu|0|0|0,,,,,,,
31020701,1,天使之怒,神官,310207,1,Player_HighPriest_TianShiZhiNu,,DamageNil,1,107301=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=30,,0,0,0,,0,,,,20,,,,,,Player_HighPriest|Player_HighPriest_TianShiZhiNu|0|0|0,,,,,,,
31020702,2,天使之怒,神官,310207,1,Player_HighPriest_TianShiZhiNu,,DamageNil,1,107302=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=30,,0,0,0,,0,,,,40,,,,,,Player_HighPriest|Player_HighPriest_TianShiZhiNu|0|0|0,,,,,,,
31020703,3,天使之怒,神官,310207,1,Player_HighPriest_TianShiZhiNu,,DamageNil,1,107303=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=30,,0,0,0,,0,,,,60,,,,,,Player_HighPriest|Player_HighPriest_TianShiZhiNu|0|0|0,,,,,,,
31020704,4,天使之怒,神官,310207,1,Player_HighPriest_TianShiZhiNu,,DamageNil,1,107304=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=30,,0,0,0,,0,,,,80,,,,,,Player_HighPriest|Player_HighPriest_TianShiZhiNu|0|0|0,,,,,,,
31020705,5,天使之怒,神官,310207,1,Player_HighPriest_TianShiZhiNu,,DamageNil,1,107305=10000,0,0,0,0,0,1,3,0,0,0,0,0,1,3,0,7,100,,,,7=30,,0,0,0,,0,,,,100,,,,,,Player_HighPriest|Player_HighPriest_TianShiZhiNu|0|0|0,,,,,,,
31020801,1,牺牲祈福,神官,310208,1,Player_HighPriest_XiShengQiFu,,DamageNil,1,107201=10000,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,7,100,,,,7=10,,0,0,0,,0,,,,15|30,,,,,,Player_HighPriest|Player_HighPriest_XiShengQiFu|0|0|0,,,,,,,
31020802,2,牺牲祈福,神官,310208,1,Player_HighPriest_XiShengQiFu,,DamageNil,1,107202=10000,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,7,100,,,,7=10,,0,0,0,,0,,,,30|20,,,,,,Player_HighPriest|Player_HighPriest_XiShengQiFu|0|0|0,,,,,,,
31020803,3,牺牲祈福,神官,310208,1,Player_HighPriest_XiShengQiFu,,DamageNil,1,107203=10000,0,0,0,0,0,1,2,0,0,0,0,0,1,2,0,7,100,,,,7=10,,0,0,0,,0,,,,45|10,,,,,,Player_HighPriest|Player_HighPriest_XiShengQiFu|0|0|0,,,,,,,
31020901,1,审判,神官,310209,1,Player_HighPriest_ShenPan,,ShenPan,10|1|1,,34000|30000|50000,0|0|0,2.5,0,0,1,0.5,34000|30000|50000,0|0|0,2.5,0,0,1,0.5,0,7,100,,,,7=32,,0,0,0,,0,,,,340,,,,,,Player_HighPriest|Player_HighPriest_ShenPan|0|0|0,,,,,,,
31020902,2,审判,神官,310209,1,Player_HighPriest_ShenPan,,ShenPan,10|1|1,,38000|30000|50000,0|0|0,2.5,0,0,1,0.5,38000|30000|50000,0|0|0,2.5,0,0,1,0.5,0,7,100,,,,7=34,,0,0,0,,0,,,,380,,,,,,Player_HighPriest|Player_HighPriest_ShenPan|0|0|0,,,,,,,
31020903,3,审判,神官,310209,1,Player_HighPriest_ShenPan,,ShenPan,10|1|1,,42000|30000|50000,0|0|0,2.5,0,0,1,0.5,42000|30000|50000,0|0|0,2.5,0,0,1,0.5,0,7,100,,,,7=36,,0,0,0,,0,,,,420,,,,,,Player_HighPriest|Player_HighPriest_ShenPan|0|0|0,,,,,,,
31020904,4,审判,神官,310209,1,Player_HighPriest_ShenPan,,ShenPan,10|1|1,,46000|30000|50000,0|0|0,2.5,0,0,1,0.5,46000|30000|50000,0|0|0,2.5,0,0,1,0.5,0,7,100,,,,7=38,,0,0,0,,0,,,,460,,,,,,Player_HighPriest|Player_HighPriest_ShenPan|0|0|0,,,,,,,
31020905,5,审判,神官,310209,1,Player_HighPriest_ShenPan,,ShenPan,10|1|1,,50000|30000|50000,0|0|0,2.5,0,0,1,0.5,50000|30000|50000,0|0|0,2.5,0,0,1,0.5,0,7,100,,,,7=40,,0,0,0,,0,,,,500,,,,,,Player_HighPriest|Player_HighPriest_ShenPan|0|0|0,,,,,,,
31020906,6,审判,神官,310209,1,Player_HighPriest_ShenPan,,ShenPan,10|1|1,,54000|30000|50000,0|0|0,2.5,0,0,1,0.5,54000|30000|50000,0|0|0,2.5,0,0,1,0.5,0,7,100,,,,7=42,,0,0,0,,0,,,,540,,,,,,Player_HighPriest|Player_HighPriest_ShenPan|0|0|0,,,,,,,
31020907,7,审判,神官,310209,1,Player_HighPriest_ShenPan,,ShenPan,10|1|1,,58000|30000|50000,0|0|0,2.5,0,0,1,0.5,58000|30000|50000,0|0|0,2.5,0,0,1,0.5,0,7,100,,,,7=44,,0,0,0,,0,,,,580,,,,,,Player_HighPriest|Player_HighPriest_ShenPan|0|0|0,,,,,,,
