Id,Name,IsIP,InGameName,Description,BuffId,Level,IsDebuff,Type,ReplaceRule,AddCondition,BuffEffect,EffectGroup,DestroyTiming,DestroyLua,BeHitLua,Fx,FxWarningTime,ScaleFac,FxPoint,FxPointHightPercent,BeginFx,BeginFxPoint,BeginFxPointHightPercent,DestroyFx,DestroyFxPoint,DestroyFxPointHightPercent,BeginAudio,Audio,DestroyAudio,IsDeathClear,IsOffLineClear,IsChangeMapClear,TimePass,ConfigData,TipsForEquip,IsVisible,TransfigureDeleteType,IconAtlas,Icon,ReplaceBuffId,CouldCancel,IsChangeByNumber,MobCanInherit,IsRelateBuff,RelateBuffId,BuffPriority,IsRemovableGain,LocalizationArea
465501,经验值倍增自己上buff,,,,4655,1,0,150,6=0,,8,4122001|4107501|4122101|4107801|4124901|4125201|4108201|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,465601,,1,
465601,经验值倍增对面上buff,,,,4656,1,0,,6=0,,8,4107501|4122101|4107801|4124901|4125201|4108201|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,465501,,1,
465701,经验值倍增特效,,,,4657,1,0,,6=0,,,,1=20,,,72022,,,,0.1,,,,,,,,7013,,0,0,,,,,0,1,,,,,,,,,,,
465801,经验值倍增(1级）,,经验值倍增,提升经验的获取速度,4658,1,0,,2=0,,,4122501,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Buffbox,UI_Icon_Buff_BardandDancer_JingYanZhiBeiZeng.png,,,,,,,,,
465802,经验值倍增(2级）,,经验值倍增,提升经验的获取速度,4658,1,0,,2=0,,,4122601,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Buffbox,UI_Icon_Buff_BardandDancer_JingYanZhiBeiZeng.png,,,,,,,,,
465803,经验值倍增(3级）,,经验值倍增,提升经验的获取速度,4658,1,0,,2=0,,,4122701,,,,,,,,,,,,,,,,,,0,0,1,,,,1,0,Buffbox,UI_Icon_Buff_BardandDancer_JingYanZhiBeiZeng.png,,,,,,,,,
466101,经验值倍增光环(1级）,,,,4661,1,0,,1=0,,,4122201,1=20,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
466201,经验值倍增光环(2级）,,,,4662,1,0,,1=0,,,4122301,1=20,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
466301,经验值倍增光环(3级）,,,,4663,1,0,,1=0,,,4122401,1=20,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
466401,经验值倍增自己上buff(二级）,,,,4664,1,0,150,6=0,,8,4122801|4107501|4122101|4107801|4124901|4125201|4108201|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,466501,,1,
466501,经验值倍增对面上buff(二级）,,,,4665,1,0,,6=0,,8,4107501|4122101|4107801|4124901|4125201|4108201|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,466401,,1,
466601,经验值倍增自己上buff(三级）,,,,4666,1,0,150,6=0,,8,4122901|4107501|4122101|4107801|4124901|4125201|4108201|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,466701,,1,
466701,经验值倍增对面上buff(三级）,,,,4667,1,0,,6=0,,8,4107501|4122101|4107801|4124901|4125201|4108201|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,466601,,1,
467001,幻想乐章标记buff,,,,4670,1,,,2=0,,,4123001,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
467002,幻想乐章标记buff,,,,4670,2,,,2=0,,,4123002,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
467003,幻想乐章标记buff,,,,4670,3,,,2=0,,,4123003,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
467004,幻想乐章标记buff,,,,4670,4,,,2=0,,,4123004,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
467005,幻想乐章标记buff,,,,4670,5,,,2=0,,,4123005,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
467101,幻想乐章上buff,,,,4671,1,0,,1=0,,,4123101,1=1,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
467201,幻想乐章增伤和治疗加成,,幻想乐章,增加自己伤害和治疗加成,4672,1,,,8=5,,,4123201|7060638,1=10,,,,,,,,,,,,,,,,,1,1,,,,,1,0,Buffbox,UI_Icon_Buff_BardandDancer_HuanXiangYueZhang.png,,,,,,,,,
467202,幻想乐章增伤和治疗加成,,幻想乐章,增加自己伤害和治疗加成,4672,2,,,8=5,,,4123202|7060638,1=10,,,,,,,,,,,,,,,,,1,1,,,,,1,0,Buffbox,UI_Icon_Buff_BardandDancer_HuanXiangYueZhang.png,,,,,,,,,
467203,幻想乐章增伤和治疗加成,,幻想乐章,增加自己伤害和治疗加成,4672,3,,,8=5,,,4123203|7060638,1=10,,,,,,,,,,,,,,,,,1,1,,,,,1,0,Buffbox,UI_Icon_Buff_BardandDancer_HuanXiangYueZhang.png,,,,,,,,,
467204,幻想乐章增伤和治疗加成,,幻想乐章,增加自己伤害和治疗加成,4672,4,,,8=5,,,4123204|7060638,1=10,,,,,,,,,,,,,,,,,1,1,,,,,1,0,Buffbox,UI_Icon_Buff_BardandDancer_HuanXiangYueZhang.png,,,,,,,,,
467205,幻想乐章增伤和治疗加成,,幻想乐章,增加自己伤害和治疗加成,4672,5,,,8=5,,,4123205|7060638,1=10,,,,,,,,,,,,,,,,,1,1,,,,,1,0,Buffbox,UI_Icon_Buff_BardandDancer_HuanXiangYueZhang.png,,,,,,,,,
467301,睡眠异常状态,1,睡眠,睡眠异常状态,4673,1,1,,6=0,YaoLanQuShuiMian|ShuiMianChance=1000|MinChance=3000,203,4123501,1=2,ShuiMian|Time=2|MinTime=1,,207,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_ShuiMian.png,,,,,,,,,
467302,睡眠异常状态,1,睡眠,睡眠异常状态,4673,2,1,,6=0,YaoLanQuShuiMian|ShuiMianChance=1500|MinChance=3000,203,4123501,1=2,ShuiMian|Time=2|MinTime=1,,207,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_ShuiMian.png,,,,,,,,,
467303,睡眠异常状态,1,睡眠,睡眠异常状态,4673,3,1,,6=0,YaoLanQuShuiMian|ShuiMianChance=2000|MinChance=3000,203,4123501,1=2,ShuiMian|Time=2|MinTime=1,,207,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_ShuiMian.png,,,,,,,,,
467304,睡眠异常状态,1,睡眠,睡眠异常状态,4673,4,1,,6=0,YaoLanQuShuiMian|ShuiMianChance=2500|MinChance=3000,203,4123501,1=2,ShuiMian|Time=2|MinTime=1,,207,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_ShuiMian.png,,,,,,,,,
467305,睡眠异常状态,1,睡眠,睡眠异常状态,4673,5,1,,6=0,YaoLanQuShuiMian|ShuiMianChance=3000|MinChance=3000,203,4123501,1=2,ShuiMian|Time=2|MinTime=1,,207,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_ShuiMian.png,,,,,,,,,
467801,摇篮曲自己上buff(一级),,,,4678,1,0,150,6=0,,8,4124201|4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,467901,,1,
467901,摇篮曲对面上buff(一级),,,,4679,1,0,,6=0,,8,4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,467801,,1,
468001,摇篮曲自己上buff(二级),,,,4680,1,0,150,6=0,,8,4124301|4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,468101,,1,
468101,摇篮曲对面上buff(二级),,,,4681,1,0,,6=0, ,8,4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,468001,,1,
468201,摇篮曲自己上buff(三级),,,,4682,1,0,150,6=0,,8,4124401|4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,468301,,1,
468301,摇篮曲对面上buff(三级),,,,4683,1,0,,6=0,,8,4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,468201,,1,
468401,摇篮曲自己上buff(四级),,,,4684,1,0,150,6=0,,8,4124501|4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,468501,,1,
468501,摇篮曲对面上buff(四级),,,,4685,1,0,,6=0,,8,4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,468401,,1,
468601,摇篮曲自己上buff(五级),,,,4686,1,0,150,6=0,,8,4124601|4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,468701,,1,
468701,摇篮曲对面上buff(五级),,,,4687,1,0,,6=0,,8,4107501|4123601|4107801|4124901|4125201|4108101|4108701|7060633,1=20,,,,,,,,,,,,,,,,,0,0,1,,,,0,0,,,,,,,1,468601,,1,
468801,摇篮曲光环(1级）,,摇篮曲,,4688,1,0,,1=0,,,4123701,1=20,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
468901,摇篮曲光环(2级）,,摇篮曲,,4689,1,0,,1=0,,,4123801,1=20,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
469001,摇篮曲光环(3级）,,摇篮曲,,4690,1,0,,1=0,,,4123901,1=20,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
469101,摇篮曲光环(4级）,,摇篮曲,,4691,1,0,,1=0,,,4124001,1=20,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
469201,摇篮曲光环(5级）,,摇篮曲,,4692,1,0,,1=0,,,4124101,1=20,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
469301,摇篮曲特效,,,,4693,1,0,,6=0,,,,1=20,,,72015,,,,0.1,,,,,,,,7014,,0,0,,,,,0,1,,,,,,,,,,,
469401,幻想狂舞曲标记buff,,,,4694,1,,,1=0,,,,1=10,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Merchant_SuDuJiFa.png,,,,,,,,,
469501,冷笑话,,冷笑话,无法移动、无法释放技能，被击后可提前解除,4695,1,1,2,6=0,BingDongImmune|immuneBuff=2006|MinChance=1000,301,15|1030101,1=3,BingDong|Time=3|MinTime=3,,30,,,,,,,,400,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_BingDong.png,,,,,,,,,
469502,冷笑话,,冷笑话,无法移动、无法释放技能，被击后可提前解除,4695,2,1,2,6=0,BingDongImmune|immuneBuff=2006|MinChance=1500,301,15|1030101,1=6,BingDong|Time=6|MinTime=5,,30,,,,,,,,400,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_BingDong.png,,,,,,,,,
469503,冷笑话,,冷笑话,无法移动、无法释放技能，被击后可提前解除,4695,3,1,2,6=0,BingDongImmune|immuneBuff=2006|MinChance=2000,301,15|1030101,1=9,BingDong|Time=9|MinTime=5,,30,,,,,,,,400,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_BingDong.png,,,,,,,,,
469504,冷笑话,,冷笑话,无法移动、无法释放技能，被击后可提前解除,4695,4,1,2,6=0,BingDongImmune|immuneBuff=2006|MinChance=2500,301,15|1030101,1=12,BingDong|Time=12|MinTime=5,,30,,,,,,,,400,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_BingDong.png,,,,,,,,,
469505,冷笑话,,冷笑话,无法移动、无法释放技能，被击后可提前解除,4695,5,1,2,6=0,BingDongImmune|immuneBuff=2006|MinChance=3000,301,15|1030101,1=15,BingDong|Time=15|MinTime=5,,30,,,,,,,,400,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_BingDong.png,,,,,,,,,
469601,惊声尖叫,,眩晕,无法移动、无法释放技能,4696,1,1,2,6=0,XuanYun|MinChance=500,401,1200101,1=2.5,XuanYun|Time=25000|MinTime=15000,,210,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_XuanYun.png,,,,,,,,,
469602,惊声尖叫,,眩晕,无法移动、无法释放技能,4696,2,1,2,6=0,XuanYun|MinChance=1000,401,1200101,1=2.5,XuanYun|Time=25000|MinTime=15000,,210,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_XuanYun.png,,,,,,,,,
469603,惊声尖叫,,眩晕,无法移动、无法释放技能,4696,3,1,2,6=0,XuanYun|MinChance=1500,401,1200101,1=2.5,XuanYun|Time=25000|MinTime=15000,,210,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_XuanYun.png,,,,,,,,,
469604,惊声尖叫,,眩晕,无法移动、无法释放技能,4696,4,1,2,6=0,XuanYun|MinChance=2000,401,1200101,1=2.5,XuanYun|Time=25000|MinTime=15000,,210,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_XuanYun.png,,,,,,,,,
469605,惊声尖叫,,眩晕,无法移动、无法释放技能,4696,5,1,2,6=0,XuanYun|MinChance=2500,401,1200101,1=2.5,XuanYun|Time=25000|MinTime=15000,,210,,,,1,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Tongyong_XuanYun.png,,,,,,,,,
469701,傀儡之舞扣血,,,,4697,1,0,,1=0,,,4124801,3=1,,,,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Alchemist_ShouTuiCheBaoFa.png,,,,,,,,,
469702,傀儡之舞扣血,,,,4697,2,0,,1=0,,,4124802,3=1,,,,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Alchemist_ShouTuiCheBaoFa.png,,,,,,,,,
469703,傀儡之舞扣血,,,,4697,3,0,,1=0,,,4124803,3=1,,,,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Alchemist_ShouTuiCheBaoFa.png,,,,,,,,,
469704,傀儡之舞扣血,,,,4697,4,0,,1=0,,,4124804,3=1,,,,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Alchemist_ShouTuiCheBaoFa.png,,,,,,,,,
469705,傀儡之舞扣血,,,,4697,5,0,,1=0,,,4124805,3=1,,,,,,,,,,,,,,,,,0,0,,,,,1,1,Buffbox,UI_Icon_Buff_Alchemist_ShouTuiCheBaoFa.png,,,,,,,,,
469801,合奏通用减速,,,,4698,1,1,,2=0,,,4124901,,,,,,,,,,,,,,,,,,0,0,,,,,1,0,Buffbox,UI_Icon_Buff_Monster_JianSu.png,,,,,,,,,
469901,不要拘束我加速,,不要拘束我,不要拘束我加速,4699,1,0,,2=0,,,4125001,,,,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,
469902,不要拘束我加速,,不要拘束我,不要拘束我加速,4699,2,0,,2=0,,,4125002,,,,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,
469903,不要拘束我加速,,不要拘束我,不要拘束我加速,4699,3,0,,2=0,,,4125003,,,,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,
469904,不要拘束我加速,,不要拘束我,不要拘束我加速,4699,4,0,,2=0,,,4125004,,,,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,
469905,不要拘束我加速,,不要拘束我,不要拘束我加速,4699,5,0,,2=0,,,4125005,,,,,,,,,,,,,,,,,,0,0,,,,,0,1,,,,,,,,,,,
470001,不要拘束我标记buff,,,,4700,1,0,,2=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
470002,不要拘束我标记buff,,,,4700,2,0,,2=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
470003,不要拘束我标记buff,,,,4700,3,0,,2=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
470004,不要拘束我标记buff,,,,4700,4,0,,2=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
470005,不要拘束我标记buff,,,,4700,5,0,,2=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,0,,,,,,,,,,,
470101,不要拘束我上buff,,,,4701,1,0,,2=0,,,4125201,,,,,,,,,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,,
470201,回归之歌,,回归之歌,回归之歌,4702,1,0,,1=0,,,4203601,1=2,,,,,,,,,,,,,,,,,1,0,,,,,0,1,,,,,,,,,,,
480001,安可标记buff,,,,4800,1,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480002,安可标记buff,,,,4800,2,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480003,安可标记buff,,,,4800,3,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480004,安可标记buff,,,,4800,4,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480005,安可标记buff,,,,4800,5,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480101,临机应变标记buff,,,,4801,1,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480102,临机应变标记buff,,,,4801,2,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480103,临机应变标记buff,,,,4801,3,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480104,临机应变标记buff,,,,4801,4,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480105,临机应变标记buff,,,,4801,5,0,,1=0,,,,,,,,,,,,,,,,,,,,,1,1,,,,,0,1,,,,,,,,,,,
480201,安可-伊登的苹果,,安可-伊登的苹果,安可-伊登的苹果,4802,1,0,151,3=0,,,4204101,1=6,belluz7601|buffTime=6,,72010,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480202,安可-伊登的苹果,,安可-伊登的苹果,安可-伊登的苹果,4802,2,0,151,3=0,,,4204201,1=7,belluz7601|buffTime=7,,72010,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480203,安可-伊登的苹果,,安可-伊登的苹果,安可-伊登的苹果,4802,3,0,151,3=0,,,4204301,1=8,belluz7601|buffTime=8,,72010,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480204,安可-伊登的苹果,,安可-伊登的苹果,安可-伊登的苹果,4802,4,0,151,3=0,,,4204401,1=9,belluz7601|buffTime=9,,72010,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480205,安可-伊登的苹果,,安可-伊登的苹果,安可-伊登的苹果,4802,5,0,151,3=0,,,4204501,1=10,belluz7601|buffTime=10,,72010,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480301,安可-不和谐音,,安可-不和谐音,安可-不和谐音,4803,1,0,151,3=0,,,4204601,1=6,belluz7601|buffTime=6,,72017,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480302,安可-不和谐音,,安可-不和谐音,安可-不和谐音,4803,2,0,151,3=0,,,4204701,1=7,belluz7601|buffTime=7,,72017,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480303,安可-不和谐音,,安可-不和谐音,安可-不和谐音,4803,3,0,151,3=0,,,4204801,1=8,belluz7601|buffTime=8,,72017,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480304,安可-不和谐音,,安可-不和谐音,安可-不和谐音,4803,4,0,151,3=0,,,4204901,1=9,belluz7601|buffTime=9,,72017,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480305,安可-不和谐音,,安可-不和谐音,安可-不和谐音,4803,5,0,151,3=0,,,4205001,1=10,belluz7601|buffTime=10,,72017,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480401,安可-刺客的黄昏,,安可-刺客的黄昏,安可-刺客的黄昏,4804,1,0,151,3=0,,,4205101,1=6,belluz7601|buffTime=6,,72009,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480402,安可-刺客的黄昏,,安可-刺客的黄昏,安可-刺客的黄昏,4804,2,0,151,3=0,,,4205201,1=7,belluz7601|buffTime=7,,72009,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480403,安可-刺客的黄昏,,安可-刺客的黄昏,安可-刺客的黄昏,4804,3,0,151,3=0,,,4205301,1=8,belluz7601|buffTime=8,,72009,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480404,安可-刺客的黄昏,,安可-刺客的黄昏,安可-刺客的黄昏,4804,4,0,151,3=0,,,4205401,1=9,belluz7601|buffTime=9,,72009,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480405,安可-刺客的黄昏,,安可-刺客的黄昏,安可-刺客的黄昏,4804,5,0,151,3=0,,,4205501,1=10,belluz7601|buffTime=10,,72009,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480501,安可-布莱奇之诗,,安可-布莱奇之诗,安可-布莱奇之诗,4805,1,0,151,3=0,,,4205601,1=6,belluz7601|buffTime=6,,72007,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480502,安可-布莱奇之诗,,安可-布莱奇之诗,安可-布莱奇之诗,4805,2,0,151,3=0,,,4205701,1=7,belluz7601|buffTime=7,,72007,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480503,安可-布莱奇之诗,,安可-布莱奇之诗,安可-布莱奇之诗,4805,3,0,151,3=0,,,4205801,1=8,belluz7601|buffTime=8,,72007,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480504,安可-布莱奇之诗,,安可-布莱奇之诗,安可-布莱奇之诗,4805,4,0,151,3=0,,,4205901,1=9,belluz7601|buffTime=9,,72007,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480505,安可-布莱奇之诗,,安可-布莱奇之诗,安可-布莱奇之诗,4805,5,0,151,3=0,,,4206001,1=10,belluz7601|buffTime=10,,72007,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480601,安可-为你服务,,安可-为你服务,安可-为你服务,4806,1,0,151,3=0,,,4206101,1=6,belluz7601|buffTime=6,,72013,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480602,安可-为你服务,,安可-为你服务,安可-为你服务,4806,2,0,151,3=0,,,4206201,1=7,belluz7601|buffTime=7,,72013,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480603,安可-为你服务,,安可-为你服务,安可-为你服务,4806,3,0,151,3=0,,,4206301,1=8,belluz7601|buffTime=8,,72013,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480604,安可-为你服务,,安可-为你服务,安可-为你服务,4806,4,0,151,3=0,,,4206401,1=9,belluz7601|buffTime=9,,72013,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480605,安可-为你服务,,安可-为你服务,安可-为你服务,4806,5,0,151,3=0,,,4206501,1=10,belluz7601|buffTime=10,,72013,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480701,安可-丑陋之舞,,安可-丑陋之舞,安可-丑陋之舞,4807,1,0,151,3=0,,,4206601,1=6,belluz7601|buffTime=6,,72011,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480702,安可-丑陋之舞,,安可-丑陋之舞,安可-丑陋之舞,4807,2,0,151,3=0,,,4206701,1=7,belluz7601|buffTime=7,,72011,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480703,安可-丑陋之舞,,安可-丑陋之舞,安可-丑陋之舞,4807,3,0,151,3=0,,,4206801,1=8,belluz7601|buffTime=8,,72011,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480704,安可-丑陋之舞,,安可-丑陋之舞,安可-丑陋之舞,4807,4,0,151,3=0,,,4206901,1=9,belluz7601|buffTime=9,,72011,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480705,安可-丑陋之舞,,安可-丑陋之舞,安可-丑陋之舞,4807,5,0,151,3=0,,,4207001,1=10,belluz7601|buffTime=10,,72011,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
480801,安可-勿忘我,,安可-勿忘我,安可-勿忘我,4808,1,0,151,3=0,,,4207101,1=6,belluz7601|buffTime=6,,72014,,,,,,,,,,,,,,0,0,1,,,,1,1,Buffbox,UI_Icon_Buff_Swordman_BaTi.png,,,,,,,,,
