Id,ProfessionId,SkillLibId,Type,SkillName,SkillQuality,BuffId,Attrdec,ClassId,ClassLevel,Weight,TimesLimit,profession,comment
Id,职业Id,库id,类型：1初级：2高级,技能名称,技能品质,属性Id,属性描述(无需维护),互斥Id,技能等级,权重,门槛次数,职业字段，多个用竖线隔开,技能名称字段注释
2167,5000,5000202,2,闪避增幅Lv5,2,6503605,闪避护盾期间，残影的属性提升90%,65036,5,0,0,5000,已废弃
2168,5000,5000202,2,闪避增幅Lv6,3,6503606,闪避护盾期间，残影的属性提升100%,65036,6,0,0,5000,已废弃
2169,5000,5000202,2,闪避增幅Lv7,3,6503607,闪避护盾期间，残影的属性提升110%,65036,7,0,0,5000,已废弃
2170,5000,5000302,2,闪避增幅Lv7,3,6503607,闪避护盾期间，残影的属性提升110%,65036,7,0,0,5000,已废弃
2171,5000,5000302,2,闪避增幅Lv8,3,6503608,闪避护盾期间，残影的属性提升120%,65036,8,0,0,5000,已废弃
2172,5000,5000302,2,闪避增幅Lv9,4,6503609,闪避护盾期间，残影的属性提升130%,65036,9,0,0,5000,已废弃
2173,5000,5000402,2,闪避增幅Lv10,4,6503610,闪避护盾期间，残影的属性提升150%,65036,10,0,0,5000,已废弃
2174,5000,5000102,2,后退冲刺Lv.1,1,6503801,后退回避后移动速度提升10%，持续3s,65038,1,0,0,5000,已废弃
2175,5000,5000102,2,后退冲刺Lv.2,1,6503802,后退回避后移动速度提升12%，持续3s,65038,2,0,0,5000,已废弃
2176,5000,5000102,2,后退冲刺Lv.3,2,6503803,后退回避后移动速度提升14%，持续3s,65038,3,0,0,5000,已废弃
2177,5000,5000102,2,后退冲刺Lv4,2,6503804,后退回避后移动速度提升16%，持续3s,65038,4,0,0,5000,已废弃
2178,5000,5000202,2,后退冲刺Lv4,2,6503804,后退回避后移动速度提升16%，持续3s,65038,4,0,0,5000,已废弃
2179,5000,5000202,2,后退冲刺Lv5,2,6503805,后退回避后移动速度提升18%，持续3s,65038,5,0,0,5000,已废弃
2180,5000,5000202,2,后退冲刺Lv6,3,6503806,后退回避后移动速度提升20%，持续3s,65038,6,0,0,5000,已废弃
2181,5000,5000202,2,后退冲刺Lv7,3,6503807,后退回避后移动速度提升22%，持续3s,65038,7,0,0,5000,已废弃
2182,5000,5000302,2,后退冲刺Lv7,3,6503807,后退回避后移动速度提升22%，持续3s,65038,7,0,0,5000,已废弃
2183,5000,5000302,2,后退冲刺Lv8,3,6503808,后退回避后移动速度提升24%，持续3s,65038,8,0,0,5000,已废弃
2184,5000,5000302,2,后退冲刺Lv9,4,6503809,后退回避后移动速度提升26%，持续3s,65038,9,0,0,5000,已废弃
2185,5000,5000402,2,后退冲刺Lv10,4,6503810,后退回避后移动速度提升30%，持续3s,65038,10,0,0,5000,已废弃
2186,5000,5000102,2,锯齿切割Lv.1,1,6504301,释放深红切割有10%几率附加一次额外的切割,65043,1,0,0,5000,已废弃
2187,5000,5000102,2,锯齿切割Lv.2,1,6504302,释放深红切割有12%几率附加一次额外的切割,65043,2,0,0,5000,已废弃
2188,5000,5000102,2,锯齿切割Lv.3,2,6504303,释放深红切割有14%几率附加一次额外的切割,65043,3,0,0,5000,已废弃
2189,5000,5000102,2,锯齿切割Lv4,2,6504304,释放深红切割有16%几率附加一次额外的切割,65043,4,0,0,5000,已废弃
2190,5000,5000202,2,锯齿切割Lv4,2,6504304,释放深红切割有16%几率附加一次额外的切割,65043,4,0,0,5000,已废弃
2191,5000,5000202,2,锯齿切割Lv5,2,6504305,释放深红切割有18%几率附加一次额外的切割,65043,5,0,0,5000,已废弃
2192,5000,5000202,2,锯齿切割Lv6,3,6504306,释放深红切割有20%几率附加一次额外的切割,65043,6,0,0,5000,已废弃
2193,5000,5000202,2,锯齿切割Lv7,3,6504307,释放深红切割有22%几率附加一次额外的切割,65043,7,0,0,5000,已废弃
2194,5000,5000302,2,锯齿切割Lv7,3,6504307,释放深红切割有22%几率附加一次额外的切割,65043,7,0,0,5000,已废弃
2195,5000,5000302,2,锯齿切割Lv8,3,6504308,释放深红切割有24%几率附加一次额外的切割,65043,8,0,0,5000,已废弃
2196,5000,5000302,2,锯齿切割Lv9,4,6504309,释放深红切割有26%几率附加一次额外的切割,65043,9,0,0,5000,已废弃
2197,5000,5000402,2,锯齿切割Lv10,4,6504310,释放深红切割有30%几率附加一次额外的切割,65043,10,0,0,5000,已废弃
2198,5000,5000102,2,毒素增幅Lv.1,1,6504401,武器涂毒获得30%攻击加成,65044,1,0,0,5000,已废弃
2199,5000,5000102,2,毒素增幅Lv.2,1,6504402,武器涂毒获得40%攻击加成,65044,2,0,0,5000,已废弃
2200,5000,5000102,2,毒素增幅Lv.3,2,6504403,武器涂毒获得50%攻击加成,65044,3,0,0,5000,已废弃
2201,5000,5000102,2,毒素增幅Lv4,2,6504404,武器涂毒获得60%攻击加成,65044,4,0,0,5000,已废弃
2202,5000,5000202,2,毒素增幅Lv4,2,6504404,武器涂毒获得60%攻击加成,65044,4,0,0,5000,已废弃
2203,5000,5000202,2,毒素增幅Lv5,2,6504405,武器涂毒获得70%攻击加成,65044,5,0,0,5000,已废弃
2204,5000,5000202,2,毒素增幅Lv6,3,6504406,武器涂毒获得80%攻击加成,65044,6,0,0,5000,已废弃
2205,5000,5000202,2,毒素增幅Lv7,3,6504407,武器涂毒获得90%攻击加成,65044,7,0,0,5000,已废弃
2206,5000,5000302,2,毒素增幅Lv7,3,6504407,武器涂毒获得90%攻击加成,65044,7,0,0,5000,已废弃
2207,5000,5000302,2,毒素增幅Lv8,3,6504408,武器涂毒获得100%攻击加成,65044,8,0,0,5000,已废弃
2208,5000,5000302,2,毒素增幅Lv9,4,6504409,武器涂毒获得110%攻击加成,65044,9,0,0,5000,已废弃
2209,5000,5000402,2,毒素增幅Lv10,4,6504410,武器涂毒获得120%攻击加成,65044,10,0,0,5000,已废弃
2210,7000,7000102,2,精神集中Lv.1,1,6004301,心神凝聚效果加强10%,60043,1,0,0,7000,已废弃
2211,7000,7000102,2,精神集中Lv.2,1,6004302,心神凝聚效果加强12%,60043,2,0,0,7000,已废弃
2212,7000,7000102,2,精神集中Lv.3,2,6004303,心神凝聚效果加强14%,60043,3,0,0,7000,已废弃
2213,7000,7000102,2,精神集中Lv4,2,6004304,心神凝聚效果加强16%,60043,4,0,0,7000,已废弃
2214,7000,7000202,2,精神集中Lv4,2,6004304,心神凝聚效果加强16%,60043,4,0,0,7000,已废弃
2215,7000,7000202,2,精神集中Lv5,2,6004305,心神凝聚效果加强18%,60043,5,0,0,7000,已废弃
2216,7000,7000202,2,精神集中Lv6,3,6004306,心神凝聚效果加强20%,60043,6,0,0,7000,已废弃
2217,7000,7000202,2,精神集中Lv7,3,6004307,心神凝聚效果加强22%,60043,7,0,0,7000,已废弃
2218,7000,7000302,2,精神集中Lv7,3,6004307,心神凝聚效果加强22%,60043,7,0,0,7000,已废弃
2219,7000,7000302,2,精神集中Lv8,3,6004308,心神凝聚效果加强24%,60043,8,0,0,7000,已废弃
2220,7000,7000302,2,精神集中Lv9,4,6004309,心神凝聚效果加强26%,60043,9,0,0,7000,已废弃
2221,7000,7000402,2,精神集中Lv10,4,6004310,心神凝聚效果加强30%,60043,10,0,0,7000,已废弃
2222,7000,7000102,2,鹰眼Lv.1,1,6004401,冲锋箭CD-1S,60044,1,0,0,7000,已废弃
2223,7000,7000102,2,鹰眼Lv.2,1,6004402,冲锋箭CD-1.5S,60044,2,0,0,7000,已废弃
2224,7000,7000102,2,鹰眼Lv.3,2,6004403,冲锋箭CD-2S,60044,3,0,0,7000,已废弃
2225,7000,7000102,2,冲锋Lv4,2,6004404,冲锋箭CD-2.5S,60044,4,0,0,7000,已废弃
2226,7000,7000202,2,冲锋Lv4,2,6004404,冲锋箭CD-2.5S,60044,4,0,0,7000,已废弃
2227,7000,7000202,2,冲锋Lv5,2,6004405,冲锋箭CD-3S,60044,5,0,0,7000,已废弃
2228,7000,7000202,2,冲锋Lv6,3,6004406,冲锋箭CD-3.5S,60044,6,0,0,7000,已废弃
2229,7000,7000202,2,冲锋Lv7,3,6004407,冲锋箭CD-4S,60044,7,0,0,7000,已废弃
2230,7000,7000302,2,冲锋Lv7,3,6004407,冲锋箭CD-4S,60044,7,0,0,7000,已废弃
2231,7000,7000302,2,冲锋Lv8,3,6004408,冲锋箭CD-4.5S,60044,8,0,0,7000,已废弃
2232,7000,7000302,2,冲锋Lv9,4,6004409,冲锋箭CD-5S,60044,9,0,0,7000,已废弃
2233,7000,7000402,2,冲锋Lv10,4,6004410,冲锋箭CD-6S,60044,10,0,0,7000,已废弃
2234,7000,7000102,2,二连矢增幅Lv.1,1,6250501,二连矢伤害提升5%，并且无视5%防御,62505,1,0,0,7000,已废弃
2235,7000,7000102,2,二连矢增幅Lv.2,1,6250502,二连矢伤害提升6%，并且无视6%防御,62505,2,0,0,7000,已废弃
2236,7000,7000102,2,二连矢增幅Lv.3,2,6250503,二连矢伤害提升7%，并且无视7%防御,62505,3,0,0,7000,已废弃
2237,7000,7000102,2,双生切割Lv4,2,6250504,二连矢伤害提升8%，并且无视8%防御,62505,4,0,0,7000,已废弃
2238,7000,7000202,2,双生切割Lv4,2,6250504,二连矢伤害提升8%，并且无视8%防御,62505,4,0,0,7000,已废弃
2239,7000,7000202,2,双生切割Lv5,2,6250505,二连矢伤害提升9%，并且无视9%防御,62505,5,0,0,7000,已废弃
2240,7000,7000202,2,双生切割Lv6,3,6250506,二连矢伤害提升10%，并且无视10%防御,62505,6,0,0,7000,已废弃
2241,7000,7000202,2,双生切割Lv7,3,6250507,二连矢伤害提升11%，并且无视11%防御,62505,7,0,0,7000,已废弃
2242,7000,7000302,2,双生切割Lv7,3,6250507,二连矢伤害提升11%，并且无视11%防御,62505,7,0,0,7000,已废弃
2243,7000,7000302,2,双生切割Lv8,3,6250508,二连矢伤害提升12%，并且无视12%防御,62505,8,0,0,7000,已废弃
2244,7000,7000302,2,双生切割Lv9,4,6250509,二连矢伤害提升13%，并且无视13%防御,62505,9,0,0,7000,已废弃
2245,7000,7000402,2,双生切割Lv10,4,6250510,二连矢伤害提升15%，并且无视15%防御,62505,10,0,0,7000,已废弃
2246,7000,7000202,2,鹗枭之眼Lv.1,2,6004501,每2点灵巧额外增加1点物理攻击,60045,1,0,0,7000,已废弃
2247,7000,7000202,2,鹗枭之眼Lv.2,2,6004502,每点灵巧额外增加1点物理攻击,60045,2,0,0,7000,已废弃
2248,7000,7000202,2,鹗枭之眼Lv.3,2,6004503,每2点灵巧额外增加3点物理攻击,60045,3,0,0,7000,已废弃
2249,7000,7000302,2,鹗枭之眼Lv.3,3,6004503,每2点灵巧额外增加3点物理攻击,60045,3,0,0,7000,已废弃
2250,7000,7000302,2,鹗枭之眼Lv4,3,6004504,每点灵巧额外增加2点物理攻击,60045,4,0,0,7000,已废弃
2251,7000,7000302,2,鹗枭之眼Lv5,3,6004505,每2点灵巧额外增加5点物理攻击,60045,5,0,0,7000,已废弃
2252,7000,7000402,2,鹗枭之眼Lv6,4,6004506,每点灵巧额外增加3点物理攻击,60045,6,0,0,7000,已废弃
2253,7000,7000202,2,苍鹰专注Lv.1,2,6004601,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过5%,60046,1,0,0,7000,已废弃
2254,7000,7000202,2,苍鹰专注Lv.2,2,6004602,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过6%,60046,2,0,0,7000,已废弃
2255,7000,7000202,2,苍鹰专注Lv.3,2,6004603,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过7%,60046,3,0,0,7000,已废弃
2256,7000,7000202,2,苍鹰专注Lv4,2,6004604,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过8%,60046,4,0,0,7000,已废弃
2257,7000,7000202,2,苍鹰专注Lv5,3,6004605,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过9%,60046,5,0,0,7000,已废弃
2258,7000,7000302,2,苍鹰专注Lv5,3,6004605,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过9%,60046,5,0,0,7000,已废弃
2259,7000,7000302,2,苍鹰专注Lv6,3,6004606,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过10%,60046,6,0,0,7000,已废弃
2260,7000,7000302,2,苍鹰专注Lv7,3,6004607,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过11%,60046,7,0,0,7000,已废弃
2261,7000,7000302,2,苍鹰专注Lv8,3,6004608,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过12%,60046,8,0,0,7000,已废弃
2262,7000,7000302,2,苍鹰专注Lv9,4,6004609,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过13%,60046,9,0,0,7000,已废弃
2263,7000,7000402,2,苍鹰专注Lv10,4,6004610,远程物理攻击随着距离提升，距离越远伤害越高 最高不超过15%,60046,10,0,0,7000,已废弃
2264,7000,7000102,2,猎手法则Lv.1,1,6250801,动物杀手效果提升对动物和昆虫伤害10%,62508,1,0,0,7000,已废弃
2265,7000,7000102,2,猎手法则Lv.2,1,6250802,动物杀手效果提升对动物和昆虫伤害12%,62508,2,0,0,7000,已废弃
2266,7000,7000102,2,猎手法则Lv.3,2,6250803,动物杀手效果提升对动物和昆虫伤害14%,62508,3,0,0,7000,已废弃
2267,7000,7000102,2,猎手法则Lv4,2,6250804,动物杀手效果提升对动物和昆虫伤害16%,62508,4,0,0,7000,已废弃
2268,7000,7000202,2,猎手法则Lv4,2,6250804,动物杀手效果提升对动物和昆虫伤害16%,62508,4,0,0,7000,已废弃
2269,7000,7000202,2,猎手法则Lv5,2,6250805,动物杀手效果提升对动物和昆虫伤害18%,62508,5,0,0,7000,已废弃
2270,7000,7000202,2,猎手法则Lv6,3,6250806,动物杀手效果提升对动物和昆虫伤害20%,62508,6,0,0,7000,已废弃
2271,7000,7000202,2,猎手法则Lv7,3,6250807,动物杀手效果提升对动物和昆虫伤害22%,62508,7,0,0,7000,已废弃
2272,7000,7000302,2,猎手法则Lv7,3,6250807,动物杀手效果提升对动物和昆虫伤害22%,62508,7,0,0,7000,已废弃
2273,7000,7000302,2,猎手法则Lv8,3,6250808,动物杀手效果提升对动物和昆虫伤害24%,62508,8,0,0,7000,已废弃
2274,7000,7000302,2,猎手法则Lv9,4,6250809,动物杀手效果提升对动物和昆虫伤害26%,62508,9,0,0,7000,已废弃
2275,7000,7000402,2,猎手法则Lv10,4,6250810,动物杀手效果提升对动物和昆虫伤害30%,62508,10,0,0,7000,已废弃
2276,7000,7000102,2,陷阱增幅Lv.1,1,6004801,陷阱伤害提升(int/20)%,60048,1,0,0,7000,已废弃
2277,7000,7000102,2,陷阱增幅Lv.2,1,6004802,陷阱伤害提升(int/19)%,60048,2,0,0,7000,已废弃
2278,7000,7000102,2,陷阱增幅Lv.3,2,6004803,陷阱伤害提升(int/18)%,60048,3,0,0,7000,已废弃
2279,7000,7000102,2,陷阱增幅Lv4,2,6004804,陷阱伤害提升(int/17)%,60048,4,0,0,7000,已废弃
2280,7000,7000202,2,陷阱增幅Lv4,2,6004804,陷阱伤害提升(int/17)%,60048,4,0,0,7000,已废弃
2281,7000,7000202,2,陷阱增幅Lv5,2,6004805,陷阱伤害提升(int/16)%,60048,5,0,0,7000,已废弃
2282,7000,7000202,2,陷阱增幅Lv6,3,6004806,陷阱伤害提升(int/15)%,60048,6,0,0,7000,已废弃
2283,7000,7000202,2,陷阱增幅Lv7,3,6004807,陷阱伤害提升(int/14)%,60048,7,0,0,7000,已废弃
2284,7000,7000302,2,陷阱增幅Lv7,3,6004807,陷阱伤害提升(int/14)%,60048,7,0,0,7000,已废弃
2285,7000,7000302,2,陷阱增幅Lv8,3,6004808,陷阱伤害提升(int/13)%,60048,8,0,0,7000,已废弃
2286,7000,7000302,2,陷阱增幅Lv9,4,6004809,陷阱伤害提升(int/12)%,60048,9,0,0,7000,已废弃
2287,7000,7000402,2,陷阱增幅Lv10,4,6004810,陷阱伤害提升(int/10)%,60048,10,0,0,7000,已废弃
2288,7000,7000302,2,猎鹰亲和Lv.1,3,6004901,你的猎鹰攻击会附加你10%atk的伤害,60049,1,0,0,7000,已废弃
2289,7000,7000302,2,猎鹰亲和Lv.2,3,6004902,你的猎鹰攻击会附加你12%atk的伤害,60049,2,0,0,7000,已废弃
2290,7000,7000302,2,猎鹰亲和Lv.3,3,6004903,你的猎鹰攻击会附加你14%atk的伤害,60049,3,0,0,7000,已废弃
2291,7000,7000302,2,猎鹰亲和Lv4,3,6004904,你的猎鹰攻击会附加你16%atk的伤害,60049,4,0,0,7000,已废弃
2292,7000,7000302,2,猎鹰亲和Lv5,3,6004905,你的猎鹰攻击会附加你18%atk的伤害,60049,5,0,0,7000,已废弃
2293,7000,7000402,2,猎鹰亲和Lv6,4,6004906,你的猎鹰攻击会附加你20%atk的伤害,60049,6,0,0,7000,已废弃
2294,7000,7000202,2,猎鹰标记Lv.1,1,6005001,"每次猎鹰攻击，会提升你远程物理伤害2% 最多叠加3层,持续5s",60050,1,0,0,7000,已废弃
2295,7000,7000202,2,猎鹰标记Lv.2,1,6005002,"每次猎鹰攻击，会提升你远程物理伤害3% 最多叠加3层,持续5s",60050,2,0,0,7000,已废弃
2296,7000,7000202,2,猎鹰标记Lv.3,2,6005003,"每次猎鹰攻击，会提升你远程物理伤害3% 最多叠加4层,持续5s",60050,3,0,0,7000,已废弃
2297,7000,7000302,2,猎鹰标记Lv.3,2,6005003,"每次猎鹰攻击，会提升你远程物理伤害3% 最多叠加4层,持续5s",60050,3,0,0,7000,已废弃
2298,7000,7000302,2,猎鹰标记Lv4,2,6005004,"每次猎鹰攻击，会提升你远程物理伤害4% 最多叠加4层,持续5s",60050,4,0,0,7000,已废弃
2299,7000,7000302,2,猎鹰标记Lv5,3,6005005,"每次猎鹰攻击，会提升你远程物理伤害4% 最多叠加5层,持续5s",60050,5,0,0,7000,已废弃
2300,7000,7000402,2,猎鹰标记Lv6,3,6005006,"每次猎鹰攻击，会提升你远程物理伤害5% 最多叠加5层,持续5s",60050,6,0,0,7000,已废弃
2301,7000,7000102,2,猎鹰激素注入Lv.1,1,6005201,提升闪电冲击被动触发几率1%,60052,1,0,0,7000,已废弃
2302,7000,7000102,2,猎鹰激素注入Lv.2,1,6005202,提升闪电冲击被动触发几率2%,60052,2,0,0,7000,已废弃
2303,7000,7000102,2,猎鹰激素注入Lv.3,2,6005203,提升闪电冲击被动触发几率3%,60052,3,0,0,7000,已废弃
2304,7000,7000102,2,猎鹰激素注入Lv.4,2,6005204,提升闪电冲击被动触发几率4%,60052,4,0,0,7000,已废弃
2305,7000,7000202,2,猎鹰激素注入Lv.4,2,6005204,提升闪电冲击被动触发几率4%,60052,4,0,0,7000,已废弃
2306,7000,7000202,2,猎鹰激素注入Lv.5,2,6005205,提升闪电冲击被动触发几率5%,60052,5,0,0,7000,已废弃
2307,7000,7000202,2,猎鹰激素注入Lv.6,3,6005206,提升闪电冲击被动触发几率6%,60052,6,0,0,7000,已废弃
2308,7000,7000202,2,猎鹰激素注入Lv.7,3,6005207,提升闪电冲击被动触发几率7%,60052,7,0,0,7000,已废弃
2309,7000,7000302,2,猎鹰激素注入Lv.7,3,6005207,提升闪电冲击被动触发几率7%,60052,7,0,0,7000,已废弃
2310,7000,7000302,2,猎鹰激素注入Lv.8,3,6005208,提升闪电冲击被动触发几率8%,60052,8,0,0,7000,已废弃
2311,7000,7000302,2,猎鹰激素注入Lv.9,4,6005209,提升闪电冲击被动触发几率9%,60052,9,0,0,7000,已废弃
2312,7000,7000402,2,猎鹰激素注入Lv.10,4,6005210,提升闪电冲击被动触发几率10%,60052,10,0,0,7000,已废弃
2313,6000,6000102,2,精准投掷模块Lv.1,1,6005301,金钱攻击的金钱消耗-10%,60053,1,0,0,6000,已废弃
2314,6000,6000102,2,精准投掷模块Lv.2,1,6005302,金钱攻击的金钱消耗-20%,60053,2,0,0,6000,已废弃
2315,6000,6000102,2,精准投掷模块Lv.3,2,6005303,金钱攻击的金钱消耗-30%,60053,3,0,0,6000,已废弃
2316,6000,6000102,2,精准投掷模块Lv.4,2,6005304,金钱攻击的金钱消耗-40%,60053,4,0,0,6000,已废弃
2317,6000,6000202,2,精准投掷模块Lv.4,2,6005304,金钱攻击的金钱消耗-40%,60053,4,0,0,6000,已废弃
2318,6000,6000202,2,精准投掷模块Lv.5,2,6005305,金钱攻击的金钱消耗-50%,60053,5,0,0,6000,已废弃
2319,6000,6000202,2,精准投掷模块Lv.6,3,6005306,金钱攻击的金钱消耗-60%,60053,6,0,0,6000,已废弃
2320,6000,6000202,2,精准投掷模块Lv.7,3,6005307,金钱攻击的金钱消耗-70%,60053,7,0,0,6000,已废弃
2321,6000,6000302,2,精准投掷模块Lv.7,3,6005307,金钱攻击的金钱消耗-70%,60053,7,0,0,6000,已废弃
2322,6000,6000302,2,精准投掷模块Lv.8,3,6005308,金钱攻击的金钱消耗-80%,60053,8,0,0,6000,已废弃
2323,6000,6000302,2,精准投掷模块Lv.9,4,6005309,金钱攻击的金钱消耗-90%,60053,9,0,0,6000,已废弃
2324,6000,6000402,2,精准投掷模块Lv.10,4,6005310,金钱攻击的金钱消耗-100%,60053,10,0,0,6000,已废弃
2325,6000,6000102,2,手推车改良Lv.1,1,6260201,手推车攻击伤害+5%,62602,1,0,0,6000,已废弃
2326,6000,6000102,2,手推车改良Lv.2,1,6260202,手推车攻击伤害+6%,62602,2,0,0,6000,已废弃
2327,6000,6000102,2,手推车改良Lv.3,2,6260203,手推车攻击伤害+7%,62602,3,0,0,6000,已废弃
2328,6000,6000102,2,手推车改良Lv4,2,6260204,手推车攻击伤害+8%,62602,4,0,0,6000,已废弃
2329,6000,6000202,2,手推车改良Lv4,2,6260204,手推车攻击伤害+8%,62602,4,0,0,6000,已废弃
2330,6000,6000202,2,手推车改良Lv5,2,6260205,手推车攻击伤害+10%,62602,5,0,0,6000,已废弃
2331,6000,6000202,2,手推车改良Lv6,3,6260206,手推车攻击伤害+12%,62602,6,0,0,6000,已废弃
2332,6000,6000202,2,手推车改良Lv7,3,6260207,手推车攻击伤害+14%,62602,7,0,0,6000,已废弃
2333,6000,6000302,2,手推车改良Lv7,3,6260207,手推车攻击伤害+14%,62602,7,0,0,6000,已废弃
2334,6000,6000302,2,手推车改良Lv8,3,6260208,手推车攻击伤害+16%,62602,8,0,0,6000,已废弃
2335,6000,6000302,2,手推车改良Lv9,4,6260209,手推车攻击伤害+18%,62602,9,0,0,6000,已废弃
2336,6000,6000402,2,手推车改良Lv10,4,6260210,手推车攻击伤害+20%,62602,10,0,0,6000,已废弃
2337,6000,6000102,2,手推车增幅Lv.1,1,6005401,使用手推车相关技能，额外造成(手推车负重/1600)%的伤害,60054,1,0,0,6000,已废弃
2338,6000,6000102,2,手推车增幅Lv2,1,6005402,使用手推车相关技能，额外造成(手推车负重/1500)%的伤害,60054,2,0,0,6000,已废弃
