Id,Name,IsConcealName,Desc,Function,NpcFunctionId,NpcFunctionIdBackup,FunctionIcon,FunctionName,NpcMapIcon,MapIconControl,MapIconWeight,DefaultEquipID,PresentID,Scale,Sex,Icon,Voice,ShowUp,ShowUpInterval,DialogAnim,Prefab,ReNpcId,IsInitialize,NpcType,NPCShowScript,NpcShowTime,NPCScript,NPCRangeCheckScript,NPCRangeCheckCV,NPCAtlas,NPCIcon,IsDynamicNpc,IsSqure,IsDanceNpc,UmbrellaInRain,EntityID,FaceToPlayer,ShowModel,TalkRTOffset,ElfID,AppearBuffs,DisappearBuffs,DisappearTime,NeedTransparent,AppearCommandScript,DisappearCommandScript,,NPCSelectHide,IsFAQImport,IsPathFinding,LocalizationArea
3607,兰西露,1,普隆德拉喝酒路人（梦罗克装扮）,,,,,,,,,0=900031,0=500134,1,1,,123,,,,NPC_F_MengLuoKeShangRen\Preview\NPC_F_MengLuoKeShangRen_bandpose,229,1,1,0=1002=59ZTJB_luren3,,0=59=ZTJB_luren3,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3608,卡萨,1,普隆德拉喝酒路人（梦罗克装扮）,,,,,,,,,0=900069,0=500134,1,0,,123,,,,NPC_M_ShaMoShangRen\Preview\NPC_M_ShaMoShangRen_bandpose,224,1,0,0=1002=59ZTJB_luren4,,0=59=ZTJB_luren4,,,,,,,,,,1,1,0=0.7=0,,,,,,,,,,,,
3609,打扫员,1,普隆德拉酒吧打扫员,,,,,,,,,0=200001,0=500046,1,1,,123,,,,NPC_F_MeiZiShangRen\Preview\NPC_F_MeiZiShangRen_bandpose,234,1,0,0=1002=59ZTJB_dasaoyuan,,0=59=ZTJB_dasaoyuan,,,,,,,,,,0,1,0=0.4=0,,,,,,,,,,,,
3610,卡修斯,0,普隆德拉酒吧打扫员,,,,,,,,,0=0,0=500071,1,0,,123,0=100113,0=1=4,,NPC_M_LiuMang\Preview\NPC_M_LiuMang_bandpose,256,1,1,0=1002=59ZTJB_liumang,,0=59=ZTJB_liumang,,,,,,,,,,0,,,,,,,,,,,,,,
3611,蝗虫贝斯手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100217,1,0,,123,0=110009,0=2=4,,NPC_M_HuangChongBeiSi\Preview\NPC_M_HuangChongBeiSi_bandpose,271,1,0,0=6076=singsingsing2,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3612,蝗虫鼓手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100218,1,0,,123,0=110010,0=2=4,,NPC_M_HuangChongGuShou\Preview\NPC_M_HuangChongGuShou_bandpose,272,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3613,蝗虫键盘手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100219,1,0,,123,0=110011,0=2=4,,NPC_M_JianPanShou\Preview\NPC_M_JianPanShou_bandpose,273,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3614,蝗虫小提琴手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100223,1,0,,123,0=110015,0=2=4,,NPC_M_HuangChongXiaoTiQin\Preview\NPC_M_HuangChongXiaoTiQin_bandpose,274,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3615,蝗虫吉他手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100224,1,0,,123,0=110016,0=2=4,,NPC_M_JiTa\Preview\NPC_M_JiTa_bandpose,275,1,0,0=6076=singsingsing1,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3616,凯西,1,新手酒吧正常喝酒NPC女水手服,,,,,,,,,0=800022,0=500148,1,1,,123,0=2002,0=4=1,,NPC_F_XiaoDianShangRen\Preview\NPC_F_XiaoDianShangRen_bandpose,251,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3617,罗娜,1,新手酒吧正常喝酒NPC女妹子商人,,,,,,,,,0=100233,0=500148,1,1,,123,0=2002,0=5=1,,NPC_F_MeiZiShangRen\Preview\NPC_F_MeiZiShangRen_bandpose,234,1,1,,,0=31=CSD_yuanding,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3618,安可,1,普隆德拉酒吧喝酒,,,,,,,,,0=900031,0=500134,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,208,1,1,0=1002=32XSJB_luren1,,0=32=XSJB_luren1,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3619,弗洛,1,普隆德拉酒吧喝酒,,,,,,,,,0=900035,0=500134,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,209,1,1,0=1059=ZTJB_fuluo,,0=59=ZTJB_fuluo,,,,,,,,,,0,1,0=0.75=0,,,,,,,,,,,,
3620,梅利马,1,普隆德拉酒吧喝酒,,,,,,,,,0=900036,0=500134,1,0,,123,,,,NPC_M_YanJiuXueZhe\Preview\NPC_M_YanJiuXueZhe_bandpose,20,1,1,,,0=59=ZTJB_piaochun,,,,,,,,,,0,1,0=0.75=0,,,,,,,,,,,,
3621,华生,1,普隆德拉酒吧喝酒,,,,,,,,,0=900040,0=500134,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,7,1,1,,,0=59=ZTJB_huasheng,,,,,,,,,,0,1,0=0.75=0,,,,,,,,,,,,
3622,特尔,1,普隆德拉酒吧喝酒NPC,,,,,,,,,0=900039,0=500134,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,198,1,1,,,0=59=ZTJB_teer,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3623,安迪尔,1,特鲁伊妻子（金色双马尾紫色蝴蝶结）喝酒,,,,,,,,,0=900033,0=500134,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,199,1,1,,,0=59=ZTJB_ander,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3624,安德瑞,0,普隆德拉酒吧踉跄喝酒,,,,,,,,,0=900031,0=500077,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,15,1,1,0=1059=ZTJB_anderui,,0=59=ZTJB_anderui,,,,,,,,,,0,1,,,,,,,,,,,,,
3625,波比,1,普隆德拉酒吧蹲伏聊天1,,,,,,,,,0=100142,0=500127,1,1,,123,,,,NPC_F_TouShiShangRen02\Preview\NPC_F_TouShiShangRen02_bandpose,117,1,1,,,0=59=ZTJB_bobi,,,,,,,,,,0,1,0=0.5=0,,,,,,,,,,,,
3626,神秘人,0,普隆德拉酒吧蹲伏聊天2,,,,,,,,,0=900004,0=500128,1,0,,123,,,,NPC_M_JiaoGuoWeiBing\Preview\NPC_M_JiaoGuoWeiBing_bandpose,321,1,1,,,0=59=ZTJB_bobi,,,,,,,,,,0,1,0=0.5=0,,,,,,,,,,,,
3627,切尔斯,0,普隆德拉酒吧站着说话,,,,,,,,,0=200065,0=600024,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,6,1,1,,,0=59=ZTJB_anderui,,,,,,,,,,0,1,,,,,,,,,,,,,
3628,神秘姑娘,1,普隆德拉酒吧坐着晃腿,,,,,,,,,0=100233,0=500147,1,1,,123,,,,NPC_F_MeiZiShangRen\Preview\NPC_F_MeiZiShangRen_bandpose,234,1,1,,,0=59=ZTJB_shenmiguniang,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3629,切比拉,1,普隆德拉酒吧喝酒男,,,,,,,,,0=900041,0=500134,1,0,,123,,,,NPC_M_TaLeMaoShangRen\Preview\NPC_M_TaLeMaoShangRen_bandpose,372,1,1,,,0=59=ZTJB_haiyin,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3630,神秘男人,0,蒲公英团蒙面男,,,,,,,,,0=100264,0=100021,1,0,,123,,,,NPC_M_RuiAn\Preview\NPC_M_RuiAn_bandpose,373,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
3631,犯错的人,1,沙漠商人黑色短发求饶/找不到该npc,,,,,,,,,0=100265,0=500136,1,0,,123,,,,NPC_M_ShaMoShangRen\Preview\NPC_M_ShaMoShangRen_bandpose,374,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,0=0.5=0,,,,,,,,,,,,
3632,皮纳斯,1,衬衫马甲男金色短发坐着喝酒男,,,,,,,,,0=900034,0=500076,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,375,1,1,,,0=59=ZTJB_pinasi,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3633,罗德,1,最笨诗人围巾金色短发蹦迪男,,,,,,,,,0=100267,0=100021,1,0,,123,0=100002,0=3=1,,NPC_M_ZuiBengShiRen\Preview\NPC_M_ZuiBengShiRen_bandpose,376,1,1,0=1059=ZTJB_luode,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3634,莎莉瓦,1,妹子商人俏皮短发金色喝酒女,,,,,,,,,0=900037,0=500134,1,1,,123,,,,NPC_F_MeiZiShangRen\Preview\NPC_F_MeiZiShangRen_bandpose,387,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3635,达琳,1,沙漠背袋商人褐色短发蹦迪女,,,,,,,,,0=100304,0=100005,1,1,,123,0=100002,0=4=1,,NPC_F_MengLuoKeShangRen02\Preview\NPC_F_MengLuoKeShangRen02_bandpose,388,1,1,0=1059=ZTJB_dalin,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3636,海茵,1,海军制服女褐色中短发喝酒女,,,,,,,,,0=900038,0=500148,1,1,,123,0=2002,0=5=1,,NPC_F_TouShiShangRen01\Preview\NPC_F_TouShiShangRen01_bandpose,398,1,1,,,0=59=ZTJB_haiyin,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3637,迈雅,1,海军制服女金色蘑菇头蹦迪女,,,,,,,,,0=100319,0=100005,1,1,,123,0=100002,0=5=1,,NPC_F_TouShiShangRen01\Preview\NPC_F_TouShiShangRen01_bandpose,399,1,1,,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3638,点唱机,1,普隆德拉主题酒吧,,,,,,,,,0=0,0=100221,1,1,,123,0=110014,0=2=4,,Item_Collect_DianChangJi\Preview\Item_Collect_DianChangJi_bandpose,280,1,1,,,0=6076=start,,,,,,,,,,0,0,,,,,,,,,,,,,
3639,舞娘,0,主题派对领舞/找不到该npc,领舞者,,,,,,,,0=100200,0=100226,1,1,,123,,,,NPC_F_WuNiang\Preview\NPC_F_WuNiang_bandpose,196,1,1,,,0=2=npcTEST_WN,,,,,,,1,,30541,,,,,,,,,,,,,,,
3640,奥尔,0,纹章兑换npc,纹章收藏家,,,,,,,,0=100152,0=100006,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,129,0,1,,,0=1=FunctionNpcZwdh,,,,,,,,,,0,1,,,,,,,,,,,,,
3641,托海姆,0,普隆德拉酒吧装饰服务生黄色头发,服务生,,,,,,,,0=200009,0=100020,1,0,,123,,,,NPC_M_YanJiuXueZhe\Preview\NPC_M_YanJiuXueZhe_bandpose,265,0,1,0=1059=ZTJB_haituomu,,0=59=ZTJB_chuanchangjiubao,0=10=1003=fuwusheng3,,,,,,,,,1,1,,,,,,,,,,,,,
3642,服务生,1,普隆德拉酒吧装饰服务生金色飞机头,,,,,,,,,0=200010,0=100013,1,0,,123,,,,NPC_M_HuKeLian\Preview\NPC_M_HuKeLian_bandpose,266,1,0,,,0=59=ZTJB_bataijiubao,,,,,,,,,,0,1,,,,,,,,,,,,,
3643,杜生,0,普隆德拉酒吧装饰npc吧台酒保,酒保,,,,,,,,0=0,0=500028,1,0,,123,0=100075,,,NPC_M_JiuBao\Preview\NPC_M_JiuBao_bandpose,232,1,1,,,0=59=ZTJB_jiubao,,,,,,,,,,0,,,,,,,,,,,,,,
3644,兰德娜朵,1,普隆德拉酒吧喝酒路人,,,,,,,,,0=900031,0=500148,1,1,,123,0=100038,0=6=2,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,208,1,1,0=1059=59ZTJB_luren1,,0=59=ZTJB_luren1,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3645,西托雷,1,普隆德拉酒吧喝酒路人,,,,,,,,,0=900032,0=500149,1,0,,123,0=100007,0=4=2,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,209,1,1,0=1002=59ZTJB_luren2,,0=59=ZTJB_luren2,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3646,兰西露,1,普隆德拉喝酒路人（梦罗克装扮）,,,,,,,,,0=900031,0=500148,1,1,,123,0=100038,0=7=2,,NPC_F_MengLuoKeShangRen\Preview\NPC_F_MengLuoKeShangRen_bandpose,229,1,1,0=1002=59ZTJB_luren3,,0=59=ZTJB_luren3,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3647,利利亚娜,1,普隆德拉喝酒路人（梦罗克装扮）,,,,,,,,,0=900069,0=500149,1,0,,123,0=100007,0=6=1,,NPC_M_ShaMoShangRen\Preview\NPC_M_ShaMoShangRen_bandpose,224,1,1,0=1002=59ZTJB_luren4,,0=59=ZTJB_luren4,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3648,打扫员,1,普隆德拉酒吧打扫员,,,,,,,,,0=200001,0=500046,1,1,,123,,,,NPC_F_MeiZiShangRen\Preview\NPC_F_MeiZiShangRen_bandpose,234,1,0,0=1002=59ZTJB_dasaoyuan,,0=59=ZTJB_dasaoyuan,,,,,,,,,,0,1,0=0.4=0,,,,,,,,,,,,
3649,卡修斯,0,普隆德拉酒吧打扫员,,,,,,,,,0=0,0=500071,1,0,,123,0=100113,0=1=4,,NPC_M_LiuMang\Preview\NPC_M_LiuMang_bandpose,256,1,1,0=1002=59ZTJB_liumang,,0=59=ZTJB_liumang,,,,,,,,,,0,,,,,,,,,,,,,,
3650,蝗虫贝斯手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100217,1,0,,123,0=110009,0=2=4,,NPC_M_HuangChongBeiSi\Preview\NPC_M_HuangChongBeiSi_bandpose,271,1,0,0=6076=singsingsing2,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3651,蝗虫鼓手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100218,1,0,,123,0=110010,0=2=4,,NPC_M_HuangChongGuShou\Preview\NPC_M_HuangChongGuShou_bandpose,272,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3652,蝗虫键盘手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100219,1,0,,123,0=110011,0=2=4,,NPC_M_JianPanShou\Preview\NPC_M_JianPanShou_bandpose,273,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3653,蝗虫小提琴手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100223,1,0,,123,0=110015,0=2=4,,NPC_M_HuangChongXiaoTiQin\Preview\NPC_M_HuangChongXiaoTiQin_bandpose,274,1,0,,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3654,蝗虫吉他手,1,普隆德拉蝗虫乐队,,,,,,,,,0=0,0=100224,1,0,,123,0=110016,0=2=4,,NPC_M_JiTa\Preview\NPC_M_JiTa_bandpose,275,1,0,0=6076=singsingsing1,,,,,,,,,,,,0,0,,,,,,,,,,,,,
3655,凯西,1,新手酒吧正常喝酒NPC女水手服,,,,,,,,,0=800022,0=500148,1,1,,123,0=100038,0=4=1,,NPC_F_XiaoDianShangRen\Preview\NPC_F_XiaoDianShangRen_bandpose,251,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3656,罗娜,1,新手酒吧正常喝酒NPC女妹子商人,,,,,,,,,0=100233,0=500148,1,1,,123,0=100038,0=5=1,,NPC_F_MeiZiShangRen\Preview\NPC_F_MeiZiShangRen_bandpose,234,1,1,,,0=31=CSD_yuanding,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3657,安可,1,普隆德拉酒吧喝酒,,,,,,,,,0=900031,0=500148,1,1,,123,0=100038,0=4=1,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,208,1,1,0=1002=32XSJB_luren1,,0=32=XSJB_luren1,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3658,弗洛,1,普隆德拉酒吧喝酒,,,,,,,,,0=900035,0=500149,1,0,,123,0=100007,0=5=2,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,209,1,1,0=1059=ZTJB_fuluo,,0=59=ZTJB_fuluo,,,,,,,,,,0,1,0=0.75=0,,,,,,,,,,,,
3659,梅利马,1,普隆德拉酒吧喝酒,,,,,,,,,0=900036,0=500134,1,0,,123,,,,NPC_M_YanJiuXueZhe\Preview\NPC_M_YanJiuXueZhe_bandpose,20,1,1,,,0=59=ZTJB_piaochun,,,,,,,,,,0,1,0=0.75=0,,,,,,,,,,,,
3660,孟德斯,1,普隆德拉酒吧喝酒,,,,,,,,,0=900040,0=500149,1,0,,123,0=100007,0=4=1,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,7,1,1,,,0=59=ZTJB_huasheng,,,,,,,,,,0,1,0=0.75=0,,,,,,,,,,,,
3661,特尔,1,普隆德拉酒吧喝酒NPC,,,,,,,,,0=900039,0=500149,1,0,,123,0=100007,0=6=2,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,198,1,1,,,0=59=ZTJB_teer,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3662,安迪尔,1,特鲁伊妻子（金色双马尾紫色蝴蝶结）喝酒,,,,,,,,,0=900033,0=500134,1,1,,123,,,,NPC_F_NaMi\Preview\NPC_F_NaMi_bandpose,199,1,1,,,0=59=ZTJB_ander,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3663,安德瑞,0,普隆德拉酒吧踉跄喝酒,,,,,,,,,0=900031,0=500077,1,0,,123,,,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,15,1,1,0=1059=ZTJB_anderui,,0=59=ZTJB_anderui_yw,,,,,,,,,,0,1,,,,,,,,,,,,,
3664,波比,1,普隆德拉酒吧蹲伏聊天1,,,,,,,,,0=100142,0=500127,1,1,,123,,,,NPC_F_TouShiShangRen02\Preview\NPC_F_TouShiShangRen02_bandpose,117,1,1,,,0=59=ZTJB_bobi,,,,,,,,,,0,1,0=0.5=0,,,,,,,,,,,,
3665,神秘人,1,普隆德拉酒吧蹲伏聊天2,,,,,,,,,0=900004,0=500128,1,0,,123,,,,NPC_M_JiaoGuoWeiBing\Preview\NPC_M_JiaoGuoWeiBing_bandpose,321,1,1,,,0=59=ZTJB_bobi,,,,,,,,,,0,1,0=0.5=0,,,,,,,,,,,,
3666,切尔斯,0,普隆德拉酒吧站着说话,,,,,,,,,0=200065,0=600024,1,0,,123,,,,NPC_M_Ailiusi\Preview\NPC_M_Ailiusi_bandpose,6,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
3667,神秘姑娘,1,普隆德拉酒吧坐着晃腿,,,,,,,,,0=100233,0=500147,1,1,,123,,,,NPC_F_MeiZiShangRen\Preview\NPC_F_MeiZiShangRen_bandpose,234,1,1,,,0=59=ZTJB_shenmiguniang,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3668,切比拉,1,普隆德拉酒吧喝酒男,,,,,,,,,0=100263,0=500134,1,0,,123,,,,NPC_M_TaLeMaoShangRen\Preview\NPC_M_TaLeMaoShangRen_bandpose,372,1,1,,,0=59=ZTJB_haiyin,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3669,神秘男人,0,蒲公英团蒙面男,,,,,,,,,0=100264,0=100021,1,0,,123,,,,NPC_M_RuiAn\Preview\NPC_M_RuiAn_bandpose,373,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,,,,,,,,,,,,,
3670,犯错的人,1,沙漠商人黑色短发求饶/找不到该npc,,,,,,,,,0=100265,0=500136,1,0,,123,,,,NPC_M_ShaMoShangRen\Preview\NPC_M_ShaMoShangRen_bandpose,374,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,0=0.5=0,,,,,,,,,,,,
3671,皮纳斯,1,衬衫马甲男金色短发坐着喝酒男,,,,,,,,,0=900034,0=500076,1,0,,123,,,,NPC_M_DaKongShi\Preview\NPC_M_DaKongShi_bandpose,375,1,1,,,0=59=ZTJB_anderui_yw,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3672,罗德,1,最笨诗人围巾金色短发蹦迪男,,,,,,,,,0=100267,0=100021,1,0,,123,0=100002,0=3=1,,NPC_M_ZuiBengShiRen\Preview\NPC_M_ZuiBengShiRen_bandpose,376,1,1,0=1059=ZTJB_luode,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3673,莎莉瓦,1,妹子商人俏皮短发金色喝酒女,,,,,,,,,0=900037,0=500134,1,1,,123,,,,NPC_F_MeiZiShangRen\Preview\NPC_F_MeiZiShangRen_bandpose,387,1,1,,,0=2=npcTEST,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3674,达琳,1,沙漠背袋商人褐色短发蹦迪女,,,,,,,,,0=100304,0=100005,1,1,,123,0=100002,0=4=1,,NPC_F_MengLuoKeShangRen02\Preview\NPC_F_MengLuoKeShangRen02_bandpose,388,1,1,0=1059=ZTJB_dalin,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3675,海茵,1,海军制服女褐色中短发喝酒女,,,,,,,,,0=900038,0=500148,1,1,,123,0=2002,0=5=1,,NPC_F_TouShiShangRen01\Preview\NPC_F_TouShiShangRen01_bandpose,398,1,1,,,0=59=ZTJB_haiyin,,,,,,,,,,0,1,0=0.7=0,,,,,,,,,,,,
3676,迈雅,1,海军制服女金色蘑菇头蹦迪女,,,,,,,,,0=100319,0=100005,1,1,,123,0=100002,0=5=1,,NPC_F_TouShiShangRen01\Preview\NPC_F_TouShiShangRen01_bandpose,399,1,1,,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3677,点唱机,1,普隆德拉主题酒吧,,,,,,,,,0=0,0=100221,1,1,,123,0=110014,0=2=4,,Item_Collect_DianChangJi\Preview\Item_Collect_DianChangJi_bandpose,280,1,1,,,0=6076=start,,,,,,,,,,0,0,,,,,,,,,,,,,
3678,猎人男,1,最笨诗人围巾金色短发蹦迪男,,,,,,,,,0=1060,0=100021,1,0,,123,0=100002,0=3=1,,NPC_M_ZuiBengShiRen\Preview\NPC_M_ZuiBengShiRen_bandpose,376,1,0,0=1059=ZTJB_luode,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3679,刺客女,1,沙漠背袋商人褐色短发蹦迪女,,,,,,,,,0=1051,0=100005,1,1,,123,0=100002,0=4=1,,NPC_F_MengLuoKeShangRen02\Preview\NPC_F_MengLuoKeShangRen02_bandpose,388,1,0,0=1059=ZTJB_dalin,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3680,服事女,1,普隆德拉酒吧踉跄喝酒,,,,,,,,,0=31,0=500077,1,0,,123,0=100002,0=3=1,,NPC_M_LiuMangGongHuiQingBaoRenYuan\Preview\NPC_M_LiuMangGongHuiQingBaoRenYuan_bandpose,15,1,0,0=1059=ZTJB_anderui,,0=59=ZTJB_anderui,,,,,,,,,,0,1,,,,,,,,,,,,,
3681,神官男,1,最笨诗人围巾金色短发蹦迪男,,,,,,,,,0=2030,0=100021,1,0,,123,0=100002,0=3=1,,NPC_M_ZuiBengShiRen\Preview\NPC_M_ZuiBengShiRen_bandpose,376,1,0,0=1059=ZTJB_luode,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3682,法师女,1,沙漠背袋商人褐色短发蹦迪女,,,,,,,,,0=41,0=100005,1,1,,123,0=100002,0=4=1,,NPC_F_MengLuoKeShangRen02\Preview\NPC_F_MengLuoKeShangRen02_bandpose,388,1,0,0=1059=ZTJB_dalin,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3683,剑士男,1,最笨诗人围巾金色短发蹦迪男,,,,,,,,,0=20,0=100021,1,0,,123,0=100002,0=3=1,,NPC_M_ZuiBengShiRen\Preview\NPC_M_ZuiBengShiRen_bandpose,376,1,0,0=1059=ZTJB_luode,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3684,商人女,1,沙漠背袋商人褐色短发蹦迪女,,,,,,,,,0=71,0=100005,1,1,,123,0=100002,0=4=1,,NPC_F_MengLuoKeShangRen02\Preview\NPC_F_MengLuoKeShangRen02_bandpose,388,1,0,0=1059=ZTJB_dalin,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3685,超魔导师男,1,最笨诗人围巾金色短发蹦迪男,,,,,,,,,0=2040,0=100021,1,0,,123,0=100002,0=3=1,,NPC_M_ZuiBengShiRen\Preview\NPC_M_ZuiBengShiRen_bandpose,376,1,0,0=1059=ZTJB_luode,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3686,神官女,1,沙漠背袋商人褐色短发蹦迪女,,,,,,,,,0=2031,0=100005,1,1,,123,0=100002,0=4=1,,NPC_F_MengLuoKeShangRen02\Preview\NPC_F_MengLuoKeShangRen02_bandpose,388,1,0,0=1059=ZTJB_dalin,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3687,神射手男,1,最笨诗人围巾金色短发蹦迪男,,,,,,,,,0=2060,0=100021,1,0,,123,0=100002,0=3=1,,NPC_M_ZuiBengShiRen\Preview\NPC_M_ZuiBengShiRen_bandpose,376,1,0,0=1059=ZTJB_luode,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3688,神工匠女,1,沙漠背袋商人褐色短发蹦迪女,,,,,,,,,0=2071,0=100005,1,1,,123,0=100002,0=4=1,,NPC_F_MengLuoKeShangRen02\Preview\NPC_F_MengLuoKeShangRen02_bandpose,388,1,0,0=1059=ZTJB_dalin,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3689,骑士女,1,最笨诗人围巾金色短发蹦迪男,,,,,,,,,0=1021,0=100021,1,0,,123,0=100002,0=3=1,,NPC_M_ZuiBengShiRen\Preview\NPC_M_ZuiBengShiRen_bandpose,376,1,0,0=1059=ZTJB_luode,,0=59=ZTJB_dalin,,,,,,,,,,0,1,,,,,,,,,,,,,
3690,巴雷蒙德信徒,0,巴雷蒙德信徒男白色衣服,,,,,,,,,0=900029,0=800069,1,0,,123,,,,NPC_M_BaLeiMengDeXinTu\Preview\NPC_M_BaLeiMengDeXinTu_bandpose,,1,1,,,0=2=npcTEST,,,,,,,,,,1,1,,,,,,,,,,,,,
3691,拉娜德雷,0,贤者之间首饰商人,装备图纸商人,4100,,UI_NPC_Bubble_Zhuangbeishangren.png,装备图纸商人,UI_map_identification_npc_zhuangbeishangdian.png,1,,0=900077,0=660037,1,1,,123,,,,Fashion_F_MoFa\Preview\Fashion_F_MoFa_bandpose,,1,1,,,0=701=PLDL_lanadelei,,,,,,,,,,1,1,,,,,,,,,,,,,
