ID,TalkLanguage,AudioPath,TalkTime,Pos,Scale,IsDistinguishSex,LocalizationArea,Area
12372,这些人……看起来十分正常，好像根本不受古城封印的影响，问问约翰是怎么回事吧,,5,,,,,
12373,放弃抵抗吧，我将会赐给你们自由意志,,5,,,,,
12374,军事驻扎地，禁止拍照！,,5,,,,,
12375,黑色翅膀的女武神将诅咒符文注入一颗拳头大小的猩红宝珠,event:/CV/Cutscene/CS_100098_01,5,,,,,26
12376,宝珠散出骷髅形状的红黑色能量体，缓缓的与白骑士团员合为一体,event:/CV/Cutscene/CS_100098_02,5,,,,,26
12377,受到诅咒的骑士向同伴求助，同伴的手早已染上了血红的能量,event:/CV/Cutscene/CS_100098_03,5,,,,,26
12378,血气扬起，骑士们眼里的荣光褪去，散发着猩红的光,event:/CV/Cutscene/CS_100098_04,5,,,,,26
12379,白发的骑士高高跃起，打出十字火焰焚烧亡灵化的白骑士团,event:/CV/Cutscene/CS_100098_05,5,,,,,26
12380,陷入困绝教徒向奥丁祷告，得不到神的回应在绝望下死去,event:/CV/Cutscene/CS_100103_01,5,,,,,26
12381,初代主教带着他的教义迎来了新的神明，神明散发光芒，发放名为【圣饼】的食物,event:/CV/Cutscene/CS_100103_02,5,,,,,26
12382,圣餐犹如黑夜里的烛火，点燃了他们对未来的希望,event:/CV/Cutscene/CS_100103_03,5,,,,,26
12383,存活的教众永远不会忘记，是新的神明带领着他们从苦难中走出来,event:/CV/Cutscene/CS_100103_04,5,,,,,26
12384,乖，如果以后遇到什么难过的事情，爸爸教你 ,event:/CV/Cutscene/CS_100100_01,5,,,,,26
12385,找个地方或者在手心里，慢慢的划出五个数字，然后难过就会随着数字消失了,event:/CV/Cutscene/CS_100100_02,5,,,,,26
12386,没……没关系，别难过，爸爸给你倒数，5，4，3，2，1,event:/CV/Cutscene/CS_100100_03,5,,,,,26
12387,年轻人，这个可不能随便乱碰噢！,,5,,,,,
12388,呜呜呜呜……好想回家呀……,,5,,,,,
12389,你是来救它的吗？！,,5,,,,,
12390,冒险者，想了解斐扬的春节传统吗？,,5,,,,,
12391,你是来斐扬游玩的吗？,,5,,,,,
12392,我们打开了传送门！快进去,,5,,,,,
12393,快将这群疯子封印，别让他们逃跑！,,5,,,,,
12394,嘿，到你了，快进去找舞娘转职的导师吧！,,5,,,,,
12602,冒险者，能把你手里的石头给我看看吗,,3,,,,,
12603,武器图纸？听说雪兹一直在找它,,3,,,,,
12312,年轻人你这么爱拍照，能帮我一个忙吗？,,4,,,,,
12604,魔物？问问村长斐扬发生了什么,,4,,,,,
12605,年轻的冒险者，请帮帮我赶走他们！,,4,,,,,
12606,冒险者，请你把那个盒子带给我,,4,,,,,
12607,看来已经牺牲了……他手里好像紧握着什么东西,,4,,,,,
12608,不要过来，这里危险！,,4,,,,,
12609,糟糕！这是《怪谈异闻录》中封印的魔物之一，还是晚了一步！,,5,,,,,
12610,魔法阵被设在这里，难道《怪谈异闻录》被带到了城外？去搜查一下吧,,4,,,,,
12611,这里有处可疑痕迹，在附近找找有没有可疑人物吧。,,3,,,,,
12612,看来你们的反应不慢啊，可惜还是晚了一步！,,5,,,,,
12613,吼！！！,,3,,0.8,,,
12614,嘁，封印太久力量退化了吗？真是白费力气！书就还给你们了！（抛）,,4,,,,,
12615,唔……这个魔法阵该怎么办呢？,,4,,,,,
12616,别跑！啊，先拿《怪谈异闻录》！,,3,,,,,
12617,跑得真快。她的身影……算了，把书还回去吧。,,4,,,,,
12618,我的孩子给我留了张纸条就跑去玩了，真伤脑筋。,,3,,,,,
12619,书上记载的地方就是这……那边有个老人，问问他这里的情况吧,,4,,,,,
12620,石刻就在不远处，可是这里的魔物太多了，先清理一下吧,,3,,,,,
12621,729年，科雷霍尔伦·冯·凯渥宝乐格发动政变……是关于政变的记载，记下来给科曼吧,,4,,,,,
12622,这样就摆设好了，等哈因理西出现吧,,3,,,,,
12623,我去城堡1层的图书馆看看，2层的就交给你了，一会见！,,3,,,,,
12624,啊！！,,2,,,,,
12625,你们？……你们为什么会在这里,,3,,,,,
12626,咦，旁边这颗红色的珠子是？,,4,,,,,
12627,那个就是猩红宝珠！不过它好像已经失去了效力,,4,,,,,
12628,唔，猩红宝珠上的力量……太好了，施密特王一定还在古城里！,,4,,,,,
12629,还有一个冒险者，一起杀了！,,3,,,,,
12630,科曼已经……唉，先把他身边的手稿捡起来看看吧,,3,,,,,
12631,手稿被刺客毁掉了……谜团太多了，把这一切写成信向宝妮求助吧,,5,,,,,
12632,信件上约了宝妮在古堡2层的大厅见面，现在就赶过去吧,,3,,,,,
12633,我得先把政变的内幕记载下来。冒险者，这3个地点就交给你来探查了,,4,,,,,
12634,因为施密特王的失踪，凯渥宝乐格家族的科雷霍尔伦带领反对派发动了政变,event:/CV/Cutscene/CS_100101_01,4,,,,,26
12635,忠诚的白骑士团因为找不到施密特王，为了保存实力只能选择暂时假装臣服,event:/CV/Cutscene/CS_100101_02,4,,,,,26
12636,可是没想到的是，新王室紧接着就将首都搬迁回了普隆德拉,event:/CV/Cutscene/CS_100101_03,3,,,,,26
12637,白骑士团遭到了流放，成为镇守古城的孤军,event:/CV/Cutscene/CS_100101_04,3,,,,,26
12642,一直盯着餐桌的女孩子朝村子东北角走了，她不吃了吗？,,4,,,,,
12643,好冷……（倒下）,,2,0.3=0.3=0,,,,
12644,她穿得太少了……问问附近村民们有没有多余的衣物吧,,4,,,,,
12645,天气真冷啊……嗯？又见面了，冒险者,,3,,,,,
12646,食材放进锅里了，等待料理烹饪完成吧,,3,,,,,
12647,这些小孩真过分……我们快去找莫妮卡吧,,3,,,,,
12648,让我把花环包装成圣诞礼物……哇啊！有、有狼！救救救命啊！,,3,,,,,
12649,这是……哇，好漂亮的花环！,,2,,,,,
12650,我已经提前和海洋专家迪伦联系过了，他在普隆德拉的贤者之间，快带着深海生物找他喵,,3,,,,,
12651,来来来，到木桩这里实验半分钟新武器吧,,2,,,,,
12652,这就是启动晚祷钟的关键道具——时空发条！,,3,,,,,
12653,钟楼里的魔物被不稳定的时空吸引过来了，麻烦你解决掉吧！,,3,,,,,
12654,声音都是村民们在梦中听到的……把这个线索告诉村长吧,,3,,,,,
12655,糟了，魔物从次元裂隙中跑出来了！,,2,,,,,
12656,能与异世界的对手交战的超时空争霸赛……回去找萨拉问问具体情况吧,,3,,,,,
12657,嘿！你是来调查案件的冒险者吗？,,2,,,,,
12658,这是……羽毛？,,2,,,,,
12659,咦，前面的那是什么？,,2,,,,,
12660,探测到了能量波动，在沙漠岔道的方向！,,2,,,,,
12661,诶？这件衣服好像有点眼熟啊！,,2,,,,,
12662,冒险者，你来得正好,,2,,,,,
12663,就在这附近！先等我检查这附近的能量波动,,3,,,,,
12664,果然……,,2,,,,,
12665,冒险者，快来这里看看！,,3,,,,,
12666,这是……空白的纸张？,,2,,,,,
12667,这是目前有关血瑰石的官方记载。当然，民间也流传了不少关于这种矿石的传言……呵呵，你感兴趣的话可以在城中到处问问吧,,3.5,,,,,
12668,斯凯尔斯大臣，骑士团的调查有了进展！,,3,,,,,
12669,我已经探测出了能量共鸣点，跟我来！,,3,,,,,
12670,能量共鸣就在这附近，先清除掉吧！,,3,,,,,
12671,还好只是晕过去了，用药水救治一下吧,,2,,,,,
12672,唔……我这是……,,2,,,,,
12673,冒险者，这里这里！,,2,,,,,
12674,可恶，快抓住他们，别让他们跑了！,,3,0=0.3=0,,,,
12675,哈，竟然追过来送死了！,,2,,,,,
12676,居然击败了这个家伙，干得不错，大功臣！剩下的交给我们骑士团吧,,3,,,,,
12677,呵，以为抓住我们就算完了吗？我在另一个监狱等着你们，哈哈哈哈哈哈！,,3,,,,,
12678,果然这附近就有被激活的血瑰石！快去清除掉吧！,,3,,,,,
12679,沙匪和神秘的空间……先把这些线索报告给芬雷吧,,3,,,,,
12680,冒险者，如果你要开始调查这起案件，可以先去找骑士团的人问问目前的调查情况,,3,,,,,
12681,咦？前面的那是……？,,2,,,,,
12682,果然有魔物被吸引来了，消灭它们！,,3,,,,,
12683,你来啦，冒险者！我们排查完附近的陷阱了！,,3,,,,,
12684,大家快看，这里有一些布匹！,,2,,,,,
12685,附近的能量共鸣就麻烦你啦，冒险者！,,2,,,,,
12686,芬雷先生，请冷静一些，案件还有许多疑点,,2,,,,,
12687,审问结果就是这样……如果你有什么疑问，可以进去审问一番,,3,,,,,
12688,这些教国佣兵神神叨叨的，问不出什么，离开吧……,,3,,,,,
12689,布里奇特已经在梦罗克西部等你了，快去和她汇合吧！,,3,,,,,
12690,这里就是赛事大厅了，请找工作人员聊聊吧！,,3,,,,,
13000,克雷斯特汉姆古城本由是普隆德拉国王施密特建立的军事要塞,event:/CV/Cutscene/CS_100096_01,3,,,,,18
13001,面积三倍于如今普隆德拉，鼎盛之时异常繁荣,event:/CV/Cutscene/CS_100096_02,3,,,,,18
13002,相传多年后，晚年施密特王痴迷黑色魔法招致民怨,event:/CV/Cutscene/CS_100096_03,3,,,,,18
13003,随后遭遇兵变推翻其政权，国都再次迁回普隆德拉,event:/CV/Cutscene/CS_100096_04,3,,,,,18
13004,而后的古城爆发了黑魔法导致诅咒使得古城中的生命都变为亡灵并向周围逸散,event:/CV/Cutscene/CS_100096_05,3,,,,,18
13005,古城被普隆德拉教会的人与吉芬海涅家合力布置巨大阵法封印,event:/CV/Cutscene/CS_100096_06,3,,,,,18
13006,繁荣的克雷斯特汉姆如昙花一现，并没落至今,event:/CV/Cutscene/CS_100096_07,3,,,,,18
13007,石壁附近的线索……那株植物下好像有什么东西,,3,,,,,
13008,这个看起来像是某种暗号……拿去给艾鲁看看吧,,3,,,,,
13009,嗯……这样就按照艾鲁的要求凑齐了,,3,,,,,
13010,马上就要爆炸了，注意安全！,,3,,,,,
13011,这里有石化者，那是……老师！,,3,,,,,
13012,我要从这里逃出去，你们也好自为之,,3,,,,,
13013,这股能量波动，可以确定！就是这个！,,3,,,,,
13014,竟然……消失了吗？好像是有自我意识一般……,,3,,,,,
13015,诅咒之物的守护者为什么是机械体呢？好奇怪……,,3,,,,,
13016,堕落者，在这片无尽的虚空中沉沦吧！,,3,,,,,
13017,继续插手晚祷钟，将会引发无妄之灾！,,3,,,,,
13018,为你的顽固付出代价吧！,,3,,,,,
13019,嗯，将收集来的能量注入法阵之中,,3,,,,,
13020,想要找晚祷钟的钥匙吗？前往那个方向吧。,,3,,,,,
13021,是的，就在那里，很容易就可以获得~,,3,,,,,
13022,那是……福金吗？,,3,,,,,
13023,那是……奇迹教会？他们还在这里做什么？,,3,,,,,
13024,那个冒险者或许会成为我们的障碍，想办法解决他 ！,,3,,,,,
13025,到1988区域集合，收到请回答,,3,,,,,
13026,就是这里，我感觉到了紊乱的时空能量波动,,3,,,,,
13027,又是那个冒险者！总是妨碍我们，消灭他！,,3,,,,,
13028,虽然信号有些微弱，探测器找到了晚祷钟发条的位置！,,3,,,,,
13029,这手套的质感……真是奇特！,,3,,,,,
13030,冷静下来霍根，这场战斗没有意义！,,3,,,,,
13031,我们看到了浮空旋转的神秘零件，我想去摸，可是一股紫色的能量光波将我们弹开,event:/CV/Cutscene/CS_100117_01,3,,,,,24
13032,之后我们的身体发生了奇怪的反应，僵直坚硬，老师给了我一瓶药剂说可以解石化,event:/CV/Cutscene/CS_100117_02,3,,,,,24
13033,可是我没有发现，竟然只有唯一一瓶……,event:/CV/Cutscene/CS_100117_03,3,,,,,24
13400,那不是真实的福金与萨拉，是这本日记投射出的影像。,,3,,,,,
13401,你是谁？,,3,,,,,
13402,你还不明白吗？,,3,,,,,
13403,桔梗花？看来福金已经来过了……这片纸张？似乎和梦魇层看到的一样啊……,,3,,,,,
13404,传送阵已开启。拜托了！请尽快找到福金。,,3,,,,,
13405,前面的那个人是……福金？还有……萨拉？！,,3,,,,,
13406,看来这群魔物也是日记的投影啊……等等，前面那是？,,3,,,,,
13407,又是日记的投影。,,3,,,,,
13408,兀儿德……,,3,,,,,
13409,……我们走吧。,,3,,,,,
13410,兀儿德，感谢你所做的一切。,,3,,,,,
13411,他跑了！快拦住他！,,3,,,,,
13412,他往钟楼去了……喂！等等！,,3,,,,,
13413,拦住他们！,,3,,,,,
13414,刚刚发生了什么？这里是……？,,3,,,,,
13415,行吧行吧！算你幸运，不过下不为例！,,3,,,,,
13416,怀表上的时间似乎没有受到影响……,,3,,,,,
13417,前面或许可以躲藏。,,3,,,,,
13418,把这片林子给我包围起来，务必找到那个人！,,3,,,,,
13419,我看到了！果然在这里！,,3,,,,,
13420,我找到机密文件了！,,3,,,,,
13421,这里就是次元裂缝吗？前面……有光！,,3,,,,,
13422,那是！,,3,,,,,
13423,一切，结束了吗？,,3,,,,,
13424,你怎么在这里？！,,3,,,,,
13425,站住！,,3,,,,,
13426,住手！他的钱，我来还！,,3,,,,,
13427,我在这里！你们来抓我呀！,,3,,,,,
13428,在那里！抓住那个小孩！,,3,,,,,
13429,别再挣扎了！你们是想要这个小孩的命吗？,,5,,,,,
13430,这是！！！兜兜转转还是回到了我这里啊……,,3,,,,,
13431,既然自投罗网！那就不要怪我们了！,,3,,,,,
13432,找了你半天，原来在这里！兄弟们，给我上！,,3,,,,,
13433,呼！解决了！赶紧去拿衣服吧！,,3,,,,,
13434,喂！我们在这里！,,3,,,,,
13435,密道就是这里！,,3,,,,,
13436,我们在这里守株待兔了这么久，总算等到你们了！,,3,,,,,
13437,听刚才那个士兵的话，这里是陷阱！或许还有埋伏！得尽快撤出去！,,3,,,,,
13438,掉进我们的陷阱还想跑？！你们跑不了了！,,3,,,,,
13439,不用找了！我们在这里！,,3,,,,,
13440,好机会，快！扒下他的衣服，乔装打扮一下！,,3,,,,,
13441,嗯！简直完美，去试试看能不能混进玩具工厂吧！,,3,,,,,
13442,通往二楼的路就在前面。,,3,,,,,
13443,我们已经被发现了，尽快去二楼！,,3,,,,,
13444,这里交给我们，你们快去救人！,,3,,,,,
13445,废物！有人闯进来了都不知道吗？！,,3,,,,,
13446,你认识我吗？为什么会帮我？,,3,,,,,
13447,这里果然有个密道！找找看有没有你要的东西吧！,,3,,,,,
13448,这里……真的是艾尔帕兰吗？,,3,,,,,
13449,人类，总是一如既往令我失望……,,3,,,,,
13450,哼！就凭你们还想阻止我，不自量力！,,3,,,,,
13451,啊啊啊——！救命！,,3,,,,,
13452,按照爱丽所说，启海伊洛先生的别墅应该就是这里了！,,3,,,,,
13453,这个人似乎不敢明说！先把信带回去给爱丽吧！,,3,,,,,
13454,这是……怎么回事？！,,3,,,,,
13455,咳！挺厉害啊！,,3,,,,,
13456,这里的人是……？先问问情况吧！,,3,,,,,
13457,他的意思是……齐尔掌控了这里？不行，不能硬闯，去找爱丽希雅吧！,,3,,,,,
13458,站住！你是……嗯？,,3,,,,,
13459,先生，我跟您说起过的那个冒险者来了！,,3,,,,,
13460,喂！冒险者，让我看看你的实力！,,3,,,,,
13461,你是谁？想干什么？,,3,,,,,
13462,这位男士身上的怀表……总觉得在哪里见过……,,3,,,,,
13463,重大发现！我找到了那个名叫KH的人的照片！,,3,,,,,
13464,我认得这个人！就是他从我手中买走了戒指！,,3,,,,,
13465,看来得找那个人问问清楚了！,,3,,,,,
13466,快住手！,,3,,,,,
13467,唉……爱丽希雅……,,3,,,,,
13468,你们的对话我已经录下来了，您需要配合我们调查，启海伊洛先生！,,3,,,,,
13469,这里交给我吧！你们快进去找人！,,3,,,,,
13470,硬闯可是没礼貌的举动哦！,,3,,,,,
13471,快停下！我们……无权逮捕齐尔。,,3,,,,,
13472,你们说什么？,,3,,,,,
13473,这是……戒指？！,,3,,,,,
13474,算了，我们走吧！,,3,,,,,
13475,这是？！怎么会这样？！,,3,,,,,
13476,他已经……旁边的盒子是？,,3,,,,,
13477,先出来吧。,,3,,,,,
13478,嘿！冒险者！欢迎来参加这片大陆上最重要的节日，尽情感受这份热情吧！,,3,,,,,
13479,欢迎关注卢恩新闻，天下第一勇者大会已经在艾尔帕兰盛大开幕，本届万众瞩目的冠军队伍究竟会花落谁家？,,3,,,,,
13480,嘿！需要座驾服务吗？,,3,,,,,
13481,这次的冠军必然是‘午夜骑士队’！,,3,,,,,
13482,我太喜欢他们上一场的表现了！,,3,,,,,
13483,我们要防患游客们的一切危险行为！,,3,,,,,
13484,明白！,,3,,,,,
13485,住店吗？我店有特色的人鱼表演哦！,,3,,,,,
13486,来试试我们的木乃伊主题胶囊公寓吧！,,3,,,,,
13487,冠军蛋糕！冠军蛋糕！排位赛第一名吃过的蛋糕！,,3,,,,,
13488,愿这朵花能为你带来幸运！,,3,,,,,
13489,不可能了，我支持的战队昨天因为集体拉肚子缺席比赛出局了，据说是吃了什么该死的冠军蛋糕！,,3,,,,,
13490,咳……国王蛋糕！国王蛋糕！卢恩国王都爱吃的蛋糕！,,3,,,,,
13491,喂！你跑调了！,,3,,,,,
13492,嘿！冒险者！感受到这份热情了吗？目前赛事大礼包只要998，我这里还可以给你八折优惠哦！,,3,,,,,
13493,登记成功啦！欢迎你的到来！,,3,,,,,
13494,哇！这个背包看起来和你很配呢！,,3,,,,,
13495,穿过前面那座桥就可以进入花园了，请跟我来。,,3,,,,,
13496,就是这里了！这里可是拍照圣地哦！,,3,,,,,
13497,哈哈~照片中的你好可爱哦！,,3,,,,,
13498,教授就在旁边的房间里面，我们去找他吧。,,3,,,,,
13499,挑一首你喜欢的！,,3,0=0.5=0,,,,
13500,去吧！去开启你的冒险吧！,,3,0=0.5=0,,,,
13501,喂！那边的！注意力集中，我们要开始上课了。,,3,,,,,
13502,完成的不错！,,3,,,,,
13503,干得漂亮！,,3,,,,,
13504,这就是瓦尔基里神邸遗迹了。,,3,,,,,
13505,抛却杂念，怀着虔诚的心向女武神致敬！迎接她的召唤吧！,,3,,,,,
13506,喂！我在这里！,,3,,,,,
13508,啊~~！,event:/CV/Cutscene/CS_100146_01,3,,,,8,
13509,住手！,event:/CV/Cutscene/CS_100146_02,3,,,,8,
13510,我在第一代机械人形的基础上，突发奇想为二代机械人形加入了记忆卷轴,event:/CV/Cutscene/CS_100147_01,3,,,,8,
13511,可是二代加强的机械骨骼造成了他们的异常行动，不得已只能销毁,event:/CV/Cutscene/CS_100147_02,3,,,,8,
13512,但有一个机械人形却在销毁炉中挣扎求生，这让我很触动,event:/CV/Cutscene/CS_100147_03,3,,,,8,
13513,我意识到这个加入了记忆卷轴的机械人形或许和人类一样，想要努力活下去,event:/CV/Cutscene/CS_100147_04,3,,,,8,
13514,我终于没有忍心将他销毁，我为他取名齐尔,event:/CV/Cutscene/CS_100147_05,3,,,,8,
13515,并将曾经送给希雅的那枚带有能量的戒指放入了齐尔的心脏处，希望能弥补他的缺陷……,event:/CV/Cutscene/CS_100147_06,3,,,,8,
13516,我亲自教他读书识字，并把他当作亲生儿子一样看待,event:/CV/Cutscene/CS_100147_07,3,,,,8,
13690,变身竟然失效了！还好没人发现，得找个隐蔽的地方再试一次！,,10,,,,,
13691,接下来出去吧！再试一次药水！,,3,,,,,
13800,这边的魔物怎么这么多，先解决掉一部分吧！,,4,,,,,
13801,咦，那边的人不是福金的助手吗？她怎么会在这里？,,3,,,,,
13802,那边的地上好像有什么东西？捡起来看看,,3,,,,,
13803,这么大的钟楼，也不知道弗雷跑到哪里去了……,,3,,,,,
13804,这个吊坠上……写着弗雷的名字……,,4,,,,,
13805,梦魇层形成的原因看来并不简单，现在的当务之急是赶紧找到弗雷！,,3,,,,,
13806,地上躺着的那是……弗雷！,,3,,,,,
13807,不好！梦魇层里波动的时空风暴引来了时空逃犯，快把它们杀死！,,3,,,,,
13808,此地已不宜久留，先用蝴蝶翅膀和我一起去炼金术士工会吧！时空调查团暂时驻扎在那里。,,3,,,,,
13809,AW728年的钟楼任务……咦，可是这后面的任务详情，怎么会被撕掉了？只剩下最后一页……,,4,,,,,
13810,这墓穴里……有一本笔记！,,3,,,,,
13811,或许，“通往神国”这样美好的传说，是一场彻头彻尾的别有用心的骗局……,,3,,,,,
13812,弗雷……会不会无意中被困在了传说中的“梦魇层”？,,3,,,,,
13813,这些被袭击的受害者，似乎都是佩戴了<color=$$Yellow$$>伯尼钟表店</color>的手表后才被钟楼魔物袭击的……,,3,,,,,
13814,好像没有问出什么有用的信息……还是去钟楼里一探究竟吧！,,3,,,,,
13815,汽笛声……听声音应该是从钟楼的那里传出来的！,,3,,,,,
13816,这大门看起来损毁得厉害却纹丝不动， 只能先去炼金术士工会求助看看了……,,3,,,,,
13817,是你，你终于来找我了……,,3,,,,,
13818,那边好像有一扇门？过去看看吧,,3,,,,,
13819,抓住了一个黑衣人！他们究竟是什么来历？！,,3,,,,,
13820,是、是你！你终于来……看……我了…………,,3,,,,,
13821,啾啾！啾！,,3,0=-1=0,,,,
13822,这、这些人是谁！带着这么强大的,,3,,,,,
13823,快看！那密室里，怎么会躺着一个……人？,,3,,,,,
13824,接下来先去向伊萨伊取得透析药剂、然后去钟楼收集十个电子原件就能打开密室大门了……,,3,,,,,
13825,金字塔附近怎么会出现这么多魔物，那个人就站在魔物旁边，好危险！,,3,,,,,
13826,那个怪人怎么还站在这里，我还是提醒他此处危险，赶紧回家吧！,,3,,,,,
13827,咦，观众席里的那个黑衣人，怎么如此面熟？,,3,,,,,
13828,请你跟着莱阿娜特确保她的安全，我需要留下来善后，随后就会追上你！,,3,,,,,
13829,鲁特琴修复完成了，我们去找莱阿娜特吧！,,3,,,,,
13830,她的家人已经保证不再来骚扰莱阿娜特了，我们快回去告诉她吧！,,3,,,,,
13831,不好，莱阿娜特这是怎么了！,,3,,,,,
13832,……冒险者，请你让这两个臭小子冷静冷静,,3,,,,,
13833,消失吧！邪物！,event:/CV/Cutscene/CS_100107_01,3,,,,,18
13834,重归……虚无……,event:/CV/Cutscene/CS_100108_01,3,,,,,18
13835,站在那边的就是梅泰武司？我得赶紧问问他贤者入学的情况！,,3,,,,,
13836,入学申请表已经填好了，接下来就该前往贤者工会了！,,3,,,,,
13840,他们的恶魔实验越来越疯狂了……我得赶紧完成时空漫游者的研制才行。,event:/CV/Cutscene/CS_100155_01,3,,,,,8
13841,主、主人，稍微休息一会儿吧……,event:/CV/Cutscene/CS_100155_02,3,,,,,8
13842,不好了——！魔物实验出问题了，快跑！,event:/CV/Cutscene/CS_100155_03,3,,,,,8
13843,啊！,event:/CV/Cutscene/CS_100155_04,3,,,,,8
13844,这、这里是哪里？！为什么会有这样一座古城？！继续向前探查看看！,,3,,,,,
13845,糟糕，这里的魔气越发重了……！看，那边有好多魔物！,,3,,,,,
13846,前面的魔气淡了许多，冒险者，快到这里来！,,3,,,,,
13847,这个研究用的器皿，似乎用来培养过什么巨大的东西……,,3,,,,,
14100,喂！你怎么拿着尤利娅的项链？,,3,,,,,
14101,这是谁丢失的帽子？等一下吧，失主应该很着急,,3,,,,,
14102,你为什么拿着我的帽子？,,3,,,,,
14103,这些小怪物的身上……为什么有着尤利娅的气息？,,3,,,,,
14104,姐姐和妹妹？我得告诉埃里希,,3,,,,,
14105,主人，请您记住，我一直会在这里等待您,,3,,,,,
14106,请出发吧，主人,,3,,,,,
14107,这……就是朱诺人在寻找的东西吗？,,3,,,,,
14108,石头上刻着姐弟的名字……,,3,,,,,
14109,玩具士兵掉落了纸条！,,3,,,,,
14110,看来是玩具士兵遗落的纸条……找魔物学者解读一下吧,,3,,,,,
14111,找玩具士兵询问一下吧,,3,,,,,
14112,魔物巢穴就在前面！和我来吧！,,3,,,,,
14113,但我看不懂上面的文字，你能帮我破译一下吗,,3,,,,,
14114,资料的数量已经足够了，回去交给魔物学者吧,,3,,,,,
14115,这、这是我们的求救纸条！,,3,,,,,
14200,救命……,,3,,,,,
14201,这里有血的味道……不好！,,3,,,,,
14202,哈哈，不自量力的小东西！,,3,,,,,
14203,似乎已经恢复健康了，安慰一下它吧,,3,,,,,
14204,做的不错，它看起来好很多了,,3,,,,,
14205,救命……,,3,,,,,
14206,这里有血的味道……不好！,,3,,,,,
14207,又有食物送上门来了？,,3,,,,,
14208,似乎已经恢复健康了，安慰一下它吧,,3,,,,,
14209,做的不错，它看起来好很多了,,3,,,,,
14210,最强的武器，需要以纯洁的灵魂为代价,event:/CV/Cutscene/CS_100156_01,3,,,,,8
14211,只要这次能够成功，那么之前所有的付出，都将变得不值一提,event:/CV/Cutscene/CS_100156_02,3,,,,,8
14212,我的……女神,event:/CV/Cutscene/CS_100156_03,3,,,,,8
14400,忘记了，许多人都忘记了，因为伊米尔之心碎片，西莫梅思摧毁了古城,event:/CV/Cutscene/CS_100129_01,5,,,,,8
14401,或许，只有那落满藤蔓的荒城，还有那把斑驳的封印之剑，还依稀记得之前发生过什么……当然，还有那心怀不轨的人，以及那些守护和平的英灵与冒险者……,event:/CV/Cutscene/CS_100129_02,5,,,,,8
14402,时间在四季中循环，我们将岁月回溯到史前某年,event:/CV/Cutscene/CS_100034_01,5,,,,,26
14403,渡鸦遵从了恶魔预言，跟随世界之蛇耶梦加得肆虐人间,event:/CV/Cutscene/CS_100034_02,5,,,,,26
14404,七位英雄从各处集结，风雪吹起希望之火的夙愿,event:/CV/Cutscene/CS_100034_03,5,,,,,26
14405,他们带着人们的祈盼，全力以赴与世界之蛇展开殊死一战,event:/CV/Cutscene/CS_100034_04,5,,,,,26
14406,最终斩杀巨蛇终结噩梦，他们的英勇以七圣贤之名被写成赞歌永世流传,event:/CV/Cutscene/CS_100034_05,5,,,,,26
14407,七圣贤建立卢恩.米德加兹王国，希望拥有可以用心守护的家园,event:/CV/Cutscene/CS_100034_06,5,,,,,26
14408,人们不知英雄背负的诅咒，是世代长子死于巨蛇之力的绞缠,event:/CV/Cutscene/CS_100034_07,5,,,,,26
14409,阴云中酝酿的灾难已经到来，冒险之魂将改变命运铸就不朽诗篇,event:/CV/Cutscene/CS_100034_08,5,,,,,26
14410,诸神黄昏之时,event:/CV/Cutscene/CS_100006_01,5,,,,,26
14411,神庭陷入混战,event:/CV/Cutscene/CS_100006_02,5,,,,,26
14412,邪神洛基战死,event:/CV/Cutscene/CS_100006_03,5,,,,,26
14413,洛基立下了灭世的诅咒,event:/CV/Cutscene/CS_100006_04,5,,,,,26
14414,无数年之后，诅咒逐渐苏醒,event:/CV/Cutscene/CS_100006_05,5,,,,,26
14415,危机席卷了米德加兹大陆,event:/CV/Cutscene/CS_100006_06,5,,,,,26
14416,面对未知的危机,event:/CV/Cutscene/CS_100006_07,5,,,,,26
14417,初心者学院应运而生,event:/CV/Cutscene/CS_100006_08,5,,,,,26
14418,冒险者们将从这里出发,event:/CV/Cutscene/CS_100006_09,5,,,,,26
14419,一场全新的冒险之旅就此开启,event:/CV/Cutscene/CS_100006_10,5,,,,,26
14420,欸？地上怎么有张纸条？,,3,,,,,
14421,糟了！地上好像有鲜血的痕迹！似乎还没有完全干透……,,3,,,,,
14423,可恶！哪里来的僵尸？！,,3,,,,,
14424,去斐扬东南找找李野的坟墓吧,,3,,,,,
14425,嘶…空气中残留着淡淡的鲜血气息……,,3,,,,,
14426,救、救…救命啊……,,3,,,,,
14427,奇怪的纸条…拿给佩特拉看看吧。,,3,,,,,
14428,冒险者，快穿上机甲战衣！只有这样才能击败这群恶魔了！,,3,,,,,
14430,去看看遗迹的入口怎么样了吧。,,3,,,,,
900,,event:/CV_en/NPC/NPC_T_Nanzhujue_01,,,,,16,
901,,event:/CV_en/NPC/NPC_T_Nvzhujue_01,,,,,16,
