ID,AwardId,ItemIds
2346,3610030,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2347,3610040,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2348,3610050,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2349,3610060,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|3023001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2350,3620010,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2351,3620020,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2352,3620030,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2353,3620040,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2354,3620050,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2355,3620060,2091111|1200021|1200022|3020010|1270010|3020008|3020009|3020005|3020006|1270006|3024032|3027004|3021002|3023002|2090025|2090026|1270002|2060009|2060010|3020007|3020003|3020004|3021001|2035002|3024030|3024029|3024031|1029010|1029011|1029012|3024004|3024005|3024022|3024023|3021005|3021006
2356,3630010,
2357,3630020,
2358,3630030,
2359,3630040,2091169
2360,3630050,2091169
2361,3630060,2091169
2362,3640010,1270006|1270002|1290055|2034003|2090019|2033001|2090021|2040009
2363,3640020,
2364,3640030,1270006|1270002
2365,4100010,101
2366,4100020,2034003
2367,4100030,2034003
2368,4100040,2034003
2369,4100050,1090013
2370,4100060,2032003|40000010
2371,4100070,2032002|40000010
2372,4100080,2023001|40000010
2373,4100090,2023002|40000010
2374,4100100,1070162
2375,4100110,2032003|40000010
2376,4100120,2032002|40000010
2377,4100130,3024023|40000010
2378,4100140,2091111|40000010
2379,4100150,1070164
2380,4100160,1029003|40000010
2381,4100170,3024024|40000010
2382,4100180,3024029|40000010
2383,4100190,3024028|40000010
2384,4100200,1029003|40000010
2385,4100210,
2386,4100220,
2387,4100230,
2388,4100240,
2389,4100250,
2390,4110010,3023002
2391,4110020,2090020
2392,4110030,1050001
2393,4110040,1050002
2394,4110050,1050003
2395,4110060,2090025
2396,4110070,2090020
2397,4110080,1050004
2398,4110090,2090020
2399,4110100,1050005
2400,4110110,2090025
2401,4110120,1050035
2402,4110130,1050036
2403,4110140,1050037
2404,4110150,1050012
2405,4110160,1050006
2406,4110170,1050007
2407,4110180,1050013
2408,4110190,1050008
2409,4110200,1050009
2410,4110210,1050010
2411,4110220,1050011
2412,4110230,1050014
2413,4110240,1050015
2414,4110250,1050016
2415,4110260,1050022
2416,4110270,1050017
2417,4110280,1050018
2418,4110290,1050019
2419,4110300,1050020
2420,4110310,1050021
2421,4110320,1050023
2422,4110330,1050026
2423,4110340,1050040
2424,4110350,1050028
2425,4110360,1050027
2426,4110370,1050029
2427,4110380,1050030
2428,4110390,1050031
2429,4110400,1050032
2430,4110410,1050033
2431,4110420,1050034
2432,4110430,1050024
2433,4110440,1050025
2434,4110450,1059018
2435,4110460,1059019
2436,4110470,1059020
2437,4110480,1059021
2438,4110490,1059022
2439,4110500,1059035
2440,4110510,1059067
2441,4110520,1059069
2442,4110530,1059072
2443,4200010,1070152
2444,4210010,2031002
2445,4210020,2090021
2446,4210030,3027001
2447,4210040,2035002
2448,4210050,2031003
2449,4210060,2010012
2450,4210070,2090021
2451,4210080,3023001
2452,4210090,2090021
2453,4210100,2090021
2454,4210110,3020003
2455,4210120,2031004
2456,4210130,701
2457,4210140,2034003
2458,4210150,40000010
2459,4210160,2031004
2460,4210170,2090022
2461,4210180,2090021
2462,4210190,3023001
2463,4210200,3027002
2464,4210210,3050010|3050006
2465,4210220,2034003
2466,4210230,40000010
2467,4210240,3022003
2468,4210250,2090022
2469,4210260,3026005
2470,4210270,3020003
2471,4210280,3054002
2472,4210290,3022003
2473,4210300,3023001
2474,4210310,40000010
2475,4210320,3023001
2476,4210330,40000010
2477,4210340,2033001
2478,4210350,2035002
2479,4210360,3020003
2480,4210370,3022003
2481,4210380,2034003
2482,4210390,40000010
2483,4210400,3022003
2484,4210410,3054001|3022001|2035002|102
2485,4210420,3020003|3020004|3023001|102|3022002
2486,4210430,3022002|3027003|3027004|102
2487,4210440,3022003|2035002|1400301|102
2488,4210450,3024022|3024031|2040016|102
2489,4300010,2090023
2490,4300020,40000010
2491,4300030,3023001|3023002|3020003|3020004|1290055|3026005
2492,4300040,2033001
2493,4300050,2090003
2494,4300060,2090044
2495,4300070,3024022
2496,4300080,3023001|3023002|3020003|3020004|1290055|3026005
2497,4300090,102
2498,4300100,3024030
2499,4300110,2090033
2500,4300120,40000010
2501,4300130,3023001|3023002|3020003|3020004|1290055|3026005
2502,4300140,2033002
2503,4300150,3024023
2504,4300160,2090033
2505,4300170,3024022
2506,4300180,3023001|3023002|3020003|3020004|1290055|3026005
2507,4300190,102
2508,4300200,3024030
2509,4300210,2090024
2510,4300220,40000010
2511,4300230,3023001|3023002|3020003|3020004|1290055|3026005
2512,4300240,2033002
2513,4300250,3024032
2514,4300260,2090045
2515,4300270,2033002
2516,4300280,3023001|3023002|3020003|3020004|1290055|3026005
2517,4300290,102
2518,4300300,1080013
2519,4310010,1400201
2520,4310020,40000010
2521,4310030,1270002|1270006|1270010|3026005|3023002|1290055
2522,4310040,2033001
2523,4310050,2090003
2524,4310060,2090023
2525,4310070,3024023
2526,4310080,1270002|1270006|1270010|3026005|3023002|1290055
2527,4310090,2033002
2528,4310100,2040016
2529,4310110,1400301
2530,4310120,40000010
2531,4310130,1270002|1270006|1270010|3026005|3023002|1290055
2532,4310140,2033001
2533,4310150,2091166
2534,4310160,1400201
2535,4310170,3024023
2536,4310180,1270002|1270006|1270010|3026005|3023002|1290055
2537,4310190,2033002
2538,4310200,2090003
2539,4310210,2090044
2540,4310220,40000010
2541,4310230,1270002|1270006|1270010|3026005|3023002|1290055
2542,4310240,2033001
2543,4310250,2091166
2544,4310260,1400301
2545,4310270,3024023
2546,4310280,1270002|1270006|1270010|3026005|3023002|1290055
2547,4310290,2033002
2548,4310300,3024024
2549,4320010,3021001
2550,4320020,40000010
2551,4320030,1270002|1270006|1270010|3026005|3023002|1290055
2552,4320040,2033001
2553,4320050,2090003
2554,4320060,3021001
2555,4320070,3024002
2556,4320080,1270002|1270006|1270010|3026005|3023002|1290055
2557,4320090,2033002
2558,4320100,2040016
2559,4320110,3021001
2560,4320120,40000010
2561,4320130,1270002|1270006|1270010|3026005|3023002|1290055
2562,4320140,1400201
2563,4320150,2091166
2564,4320160,3021001
2565,4320170,3024002
2566,4320180,1270002|1270006|1270010|3026005|3023002|1290055
2567,4320190,2033001
2568,4320200,60601510
2569,4320210,3021001
2570,4320220,40000010
2571,4320230,1270002|1270006|1270010|3026005|3023002|1290055
2572,4320240,2033002
2573,4320250,2091166
2574,4320260,3021001
2575,4320270,3024002
2576,4320280,1270002|1270006|1270010|3026005|3023002|1290055
2577,4320290,1400301
2578,4320300,2091111
2579,4349980,3011502|2040016|60660010|3010107|2090003|3024023
2580,4349990,2040018|3026006|2010004|2010015
2581,4350000,2040018|3024023
2582,4350010,2040018|3026006
2583,4350020,2040018|2033002
2584,4350030,2040018|1400201
2585,4350040,2040018|2034006
2586,4350050,2040018|2090003
2587,4350060,2040018|2040016
2588,4350070,2040018|3010107
2589,4350080,2040018|2035002
2590,4350090,2040018|3010107
2591,4350100,2040018|60660010
2592,4350110,2040018|3011502
2593,4350120,3011502|3020022|2091111|1400202|60660030
2594,4350121,2091619|3026006|2010004|2010015
2595,4350122,2090003|1400202
2596,4350123,2010008|3026006
2597,4350124,3021009|2033002
2598,4350125,2051001|3024032
2599,4350126,40000010|2034006
2600,4350127,3020022|2091111
2601,4350128,3010133|2040016
2602,4350129,1400301|3010133
2603,4350130,3010129|2035002
2604,4350131,2051001|60660030
2605,4350132,3020022|3011502
2606,4350200,404
2607,4350201,404
2608,4350202,404
2609,4350203,404
2610,4350204,404
2611,4350205,404
2612,4350206,404
2613,4350207,404
2614,4350208,404
2615,4350209,404
2616,4350210,404
2617,4350211,404
2618,4350212,404
2619,4350213,404
2620,4350214,404
2621,4350215,404
2622,4350216,404
2623,4350217,404
2624,4350218,404
2625,4350219,404
2626,4350220,404
2627,4350221,404
2628,4350222,404
2629,4350231,404|3024041
2630,4350232,404|2090045
2631,4350233,404|2090024
2632,4350234,404|1400201
2633,4350235,404|2033002
2634,4350236,404|2090025
2635,4350237,404|60660020
2636,4350240,1080083|3011502|1400301|3010131|60660030
2637,4350250,404|2035002|101
2638,4400010,101
2639,4410010,101
2640,4410020,2031004
2641,4410030,2034003
2642,4410040,1030001
2643,4410050,1030001
2644,4410060,101
2645,4410070,2031004
2646,4410080,2034003
2647,4410090,1030002
2648,4410100,1030002
2649,4410110,101
2650,4410120,2031004
2651,4410130,2034003
2652,4410140,1030003
2653,4410150,1030003
2654,4410160,101
2655,4410170,2031004
2656,4410180,2034003
2657,4410190,1030004
2658,4410200,1030004
2659,4410210,101
2660,4410220,2031004
2661,4410230,2034003
2662,4410240,1030005
2663,4410250,1030005
2664,4410260,101
2665,4410270,2031004
2666,4410280,2034003
2667,4410290,1030006
2668,4410300,1030006
2669,4420010,2034003|101
2670,4420020,2034003|101
2671,4420030,2034003|101
2672,4420040,2034003|101
2673,4420050,2034003|101
2674,4420060,2090008
2675,4420070,2090008
2676,4420080,2090008
2677,4420090,2090008
2678,4420100,2090008
2679,4420110,2090008
2680,4420120,2090008
2681,4420130,2090008
2682,4420140,2090008
2683,4420150,2090008
2684,4420160,2090008
2685,4420170,2090008
2686,4420180,2090008
2687,4420190,2090008
2688,4420200,2090008
2689,4420210,2090008
2690,4420220,2090008
2691,4420230,2090008
2692,4500010,2034003
2693,4500020,2034003
2694,4500030,2034003
2695,4500040,1080003
2696,4500050,2063001
2697,4500060,2063001
2698,4500070,1070042
2699,4500080,2063001
2700,4500090,2063001
2701,4500100,2063002
2702,4500110,1070157
2703,4500120,2063002
2704,4500130,2063002
2705,4500140,2063002
2706,4500150,1080033
2707,4500160,2063002
2708,4500170,2063002
2709,4500180,2063002
2710,4500190,2063002
2711,4500200,1070183
2712,4510010,2034003
2713,4510020,2034003
2714,4510030,2034003
2715,4510040,3024004
2716,4510050,2063001
2717,4510060,2063001
2718,4510070,1070042
2719,4510080,2063001
2720,4510090,2063001
2721,4510100,2063002
2722,4510110,3024013
2723,4510120,2063002
2724,4510130,2063002
2725,4510140,2063002
2726,4510150,1080033
2727,4510160,2063002
2728,4510170,2063002
2729,4510180,2063002
2730,4510190,2063002
2731,4510200,1070183
2732,4600010,2010012|2010001|2010005|101
2733,4600020,2010005|2010001|2031002|2010012|101
2734,4600030,3020003|7234803|3022001|1400201|101
2735,4600040,7234804|1400301|3020004|3022002
2736,4600050,3027004|60610040|3026006|3022003
2737,4600060,2031004|2035002|1400301|3024022
2738,4600070,2010008|2023002|2023001|2090003
2739,4600080,3027002|3022058|3022060|3021001
2740,4600090,3022007|3020007|3023002|3021001
2741,4600100,2034013|3022008|3021010|3021004
2742,4700010,101|2034003|1270001
2743,4700020,101|2034003|1270007
2744,4700030,101|2034003|1270008
2745,4700040,101|2034003|1270010
2746,4700050,101|2034003|1270009
2747,4700060,101|2034003|2090004
2748,4700070,101|2034003|2091036
2749,4710010,1310001
2750,4710020,1320002
2751,4710030,1310002
2752,4710040,1320002
2753,4710050,1320007
2754,4710060,1320002
2755,4710070,1320001
2756,4710080,1320002
2757,4710090,1320001
2758,4710100,1320002
2759,4710110,1320001
2760,4710120,1320001
2761,4710130,1310006
2762,4710140,1310006
2763,4710150,1310006
2764,4710160,1310006
2765,4710170,1310006
2766,4710180,1310006
2767,4710190,1320005
2768,4710200,1320004
2769,4710210,1320007
2770,4710220,1310018
2771,4710230,1320002
2772,4710240,1320004
2773,4710250,1310020
2774,4710260,1320002
2775,4710270,1320002
2776,4710280,1320002
2777,4710290,1320002
2778,4710300,1320002
2779,4710310,1320006
2780,4710320,1320002
2781,4710330,1320002
2782,4710340,1320002
2783,4710350,1320008
2784,4710360,1320005
2785,4710370,1320005
2786,4710380,1320001
2787,4710390,1320001
2788,4710400,1320007
2789,4710410,1320007
2790,4710420,1320001
2791,4710430,1320002
2792,4710440,1320007
2793,4710450,1320003
2794,4710460,1310001
2795,4710470,1310001
2796,4710480,1320003
2797,4710490,1320009
2798,4710500,1320009
2799,4710510,1310003
2800,4710520,1320007
2801,4710530,1320001
2802,4710540,1320003
2803,4710550,1320004
2804,4710560,1320004
2805,4710570,1320004
2806,4710580,1320010
2807,4710590,1320004
2808,4710600,1320004
2809,4710610,1320004
2810,4710620,1310019
2811,4710630,1320004
2812,4710640,1310009
2813,4710650,1320002
2814,4710660,1320007
2815,4710670,1320010
2816,4710680,1320008
2817,4710690,1320010
2818,4710700,1320010
2819,4710710,1320010
2820,4710720,1320002
2821,4710730,1320002
2822,4710740,1320002
2823,4710750,1320002
2824,4710760,1320004
2825,4710770,1320009
2826,4710780,1320003
2827,4710790,1320007
2828,4710800,1320002
2829,4710810,1320002
2830,4710820,1320001
2831,4710830,1320004
2832,4710840,1310007
2833,4710850,1320001
2834,4710860,1320004
2835,4710870,1320002
2836,4710880,1320001
2837,4710890,1320001
2838,4710900,1320010
2839,4710910,1320010
2840,4710920,1320001
2841,4710930,1310005
2842,4710940,1310005
2843,4710950,1310005
2844,4710960,1310005
2845,4710970,1320002
2846,4710980,1320002
2847,4710990,1320004
2848,4711000,1320002
2849,4711010,1320010
2850,4711020,1320010
2851,4711030,1320010
2852,4711040,1320009
2853,4711050,1320007
2854,4711060,1320002
2855,4711070,1320004
2856,4711080,1320004
2857,4711090,1310003
2858,4711100,1320004
2859,4711110,1320009
2860,4711120,1320007
2861,4711130,1320007
2862,4711140,1320010
2863,4711150,1320002
2864,4711160,1310004
2865,4711170,1320004
2866,4711180,1320003
2867,4711190,1320007
2868,4711200,1320010
2869,4711210,1320010
2870,4711220,1320008
2871,4711230,1320005
2872,4711240,1320010
2873,4711250,1320003
2874,4711260,1320010
2875,4711270,1320002
2876,4711280,1320004
2877,4711290,1320002
2878,4711300,1320009
2879,4711310,1320003
2880,4711320,1320003
2881,4711330,1320003
2882,4711340,1310008
2883,4711350,1320008
2884,4711360,1320003
2885,4711370,1320005
2886,4711380,1320007
2887,4711390,1320003
2888,4711400,1320007
2889,4711410,1320003
2890,4711420,1320003
2891,4711430,1320007
2892,4711440,1320010
2893,4711450,1320010
2894,4711460,1320008
2895,4711470,1320010
2896,4711480,1320003
2897,4711490,1320003
2898,4711500,1320002
2899,4711510,1320001
2900,4711520,1320001
2901,4711530,1310021
2902,4711540,1310021
2903,4711550,1310021
2904,4711560,1310021
2905,4711570,1310010
2906,4711580,1320001
2907,4711590,1320010
2908,4711600,1320003
2909,4711610,1320007
2910,4711620,1320007
2911,4711630,1320003
2912,4711640,1320007
2913,4711650,1320004
2914,4711660,1320004
2915,4711670,1320003
2916,4711680,1310011
2917,4711690,1310012
2918,4711700,1310013
2919,4711710,1310014
2920,4711720,1310015
2921,4711730,1310016
2922,4711740,1310017
2923,4711750,1320005
2924,4711760,1310026
2925,4711770,1320007
2926,4711780,1310027
2927,4711790,1320010
2928,4711800,1320007
2929,4711810,1320002
2930,4711820,1320009
2931,4711830,1320010
2932,4711840,1320003
2933,4711850,1320001
2934,4711860,1320007
2935,4711870,1320007
2936,4711880,1310024
2937,4711890,1310025
2938,4711900,1310022
2939,4711910,1320010
2940,4711920,1320001
2941,4711930,1310023
2942,4711940,1320004
2943,4711950,1320009
2944,4711960,1320006
2945,4711970,1320009
2946,4711980,1320003
2947,4711990,1320009
2948,4712000,1310001
2949,4712010,1320009
2950,4712020,1310029
2951,4712030,1320001
2952,4712040,1320009
2953,4712050,1320003
2954,4712060,1320001
2955,4712070,1320009
2956,4712080,1320009
2957,4712090,1320009
2958,4712100,1320002
2959,4712110,1320009
2960,4712120,1310004
2961,4712130,1320004
2962,4712140,1310028
2963,4712150,1320002
2964,4712160,1320001
2965,4712170,1310026
2966,4712180,1310030
2967,4712190,1310031
2968,4712200,1320001
2969,4712210,1310032
2970,4712220,1320009
2971,4712230,1320009
2972,4712240,1320002
2973,4712250,1320009
2974,4712260,1320009
2975,4712270,1310033
2976,4712280,1320002
2977,4712290,1320005
2978,4720010,205
2979,4720020,205
2980,4720030,205
