Id,EquipSecondId,SecondId,TypeId,Name,Tips,Model,ModelPath,ModelMaps,EquipId,WeaponId,IsBind,Refine,RefineMaxLv,RefineInit,EnchantingId,EnchantingSkill,WeaponRangeAttr,BaseAttributes,EntryAttributeOne,EntryAttributeTwo,ExtraAttribute,EquipText,AttrLib,SkillLib,HoleNum,HoleId,RecommendSchool,RefineBaseAttributes,IsShowInHandBook,AttrType,ReformSkill,level,LocalizationArea,isConnect,Coloration
1132506,1132500,6,2,秘银之锤Ⅲ,单手·范围增加,Hammer_008_Weapon,,,1,8,1,0,13,0,1,,,0=312=187=1,0=112=30000=1|0=256=2000=1,,,297,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132507,1132500,7,2,秘银之锤Ⅳ,单手·范围增加,Hammer_008_Weapon,,,1,8,1,0,15,0,2,,,0=312=222=1,0=112=30000=1|0=256=2000=1,,,298,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132508,1132500,8,2,秘银之锤Ⅴ,单手·范围增加,Hammer_008_Weapon,,,1,8,1,0,15,0,3,,,0=312=280=1,0=112=30000=1|0=256=2000=1,,,299,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132509,1132500,9,2,秘银之锤Ⅵ,单手·范围增加,Hammer_008_Weapon,,,1,8,1,0,20,0,4,,,0=312=322=1,0=112=30000=1|0=256=2000=1,,,300,,,3,1500,600001|600002|300003,1,0,1,,,,,
1132510,1132500,10,2,秘银之锤Ⅶ,单手·范围增加,Hammer_008_Weapon,,,1,8,1,0,20,0,5,,,0=312=359=1,0=112=30000=1|0=256=2000=1,,,301,,,3,1500,600001|600002|300003,1,0,0,,,,,
1112603,1112600,3,2,老兵之锤,单手·技能增强,HammerEx_003_Weapon,,,1,8,1,0,10,0,0,,,0=312=140=1,0=14=2=0,,,302,,,1,1500,600001|600002|300003,1,0,0,,,,,
1132604,1132600,4,2,老兵之锤Ⅰ,单手·技能增强,HammerEx_003_Weapon,,,1,8,1,0,10,0,0,,,0=312=174=1,0=14=2=0|0=216=2500=0,,,303,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132605,1132600,5,2,老兵之锤Ⅱ,单手·技能增强,HammerEx_003_Weapon,,,1,8,1,0,10,0,1,,,0=312=151=1,0=216=5000=1|0=214=5000=1|1=400011001=pro=0=10000=skill=0=310114=attr1=0=283=value1=1=3000,,,304,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132606,1132600,6,2,老兵之锤Ⅲ,单手·技能增强,HammerEx_003_Weapon,,,1,8,1,0,13,0,1,,,0=312=187=1,0=216=5000=1|0=214=5000=1|1=400011001=pro=0=10000=skill=0=310114=attr1=0=283=value1=1=3000|1=400006001=jinglian=0=0=jlper=0=3=attr1=0=14=value1=0=1,,,305,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132607,1132600,7,2,老兵之锤Ⅳ,单手·技能增强,HammerEx_003_Weapon,,,1,8,1,0,15,0,2,,,0=312=222=1,0=216=5000=1|0=214=5000=1|1=400011001=pro=0=10000=skill=0=310114=attr1=0=283=value1=1=3000|1=400006001=jinglian=0=0=jlper=0=3=attr1=0=14=value1=0=1,,,306,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132608,1132600,8,2,老兵之锤Ⅴ,单手·技能增强,HammerEx_003_Weapon,,,1,8,1,0,15,0,3,,,0=312=280=1,0=216=5000=1|0=214=5000=1|1=400011001=pro=0=10000=skill=0=310114=attr1=0=283=value1=1=3000|1=400006001=jinglian=0=0=jlper=0=3=attr1=0=14=value1=0=1,,,307,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132609,1132600,9,2,老兵之锤Ⅵ,单手·技能增强,HammerEx_003_Weapon,,,1,8,1,0,20,0,4,,,0=312=322=1,0=216=5000=1|0=214=5000=1|1=400011001=pro=0=10000=skill=0=310114=attr1=0=283=value1=1=3000|1=400006001=jinglian=0=0=jlper=0=3=attr1=0=14=value1=0=1,,,308,,,3,1500,600001|600002|300003,1,0,1,,,,,
1132610,1132600,10,2,老兵之锤Ⅶ,单手·技能增强,HammerEx_003_Weapon,,,1,8,1,0,20,0,5,,,0=312=359=1,0=216=5000=1|0=214=5000=1|1=400011001=pro=0=10000=skill=0=310114=attr1=0=283=value1=1=3000|1=400006001=jinglian=0=0=jlper=0=3=attr1=0=14=value1=0=1,,,309,,,3,1500,600001|600002|300003,1,0,0,,,,,
1112703,1112700,3,2,绯红色铁锤,单手·极致输出,Hammer_005_Weapon,,,1,8,1,0,10,0,0,,,0=312=140=1,0=14=2=0,,,310,,,1,1500,600001|600002|300003,1,0,0,,,,,
1132704,1132700,4,2,绯红色铁锤Ⅰ,单手·极致输出,Hammer_005_Weapon,,,1,8,1,0,10,0,0,,,0=312=174=1,0=14=4=0,,,311,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132705,1132700,5,2,绯红色铁锤Ⅱ,单手·极致输出,Hammer_005_Weapon,,,1,8,1,0,10,0,1,,,0=312=151=1,1=410003001=attr1=0=27=value1=0=2,,,312,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132706,1132700,6,2,绯红色铁锤Ⅲ,单手·极致输出,Hammer_005_Weapon,,,1,8,1,0,13,0,1,,,0=312=187=1,1=410003001=attr1=0=27=value1=0=2,,,313,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132707,1132700,7,2,绯红色铁锤Ⅳ,单手·极致输出,Hammer_005_Weapon,,,1,8,1,0,15,0,2,,,0=312=222=1,1=410003001=attr1=0=27=value1=0=2,,,314,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132708,1132700,8,2,绯红色铁锤Ⅴ,单手·极致输出,Hammer_005_Weapon,,,1,8,1,0,15,0,3,,,0=312=280=1,1=410003001=attr1=0=27=value1=0=2,,,315,,,3,1500,600001|600002|300003,1,0,0,,,,,
1132709,1132700,9,2,绯红色铁锤Ⅵ,单手·极致输出,Hammer_005_Weapon,,,1,8,1,0,20,0,4,,,0=312=322=1,1=410003001=attr1=0=27=value1=0=2,,,316,,,3,1500,600001|600002|300003,1,0,1,,,,,
1132710,1132700,10,2,绯红色铁锤Ⅶ,单手·极致输出,Hammer_005_Weapon,,,1,8,1,0,20,0,5,,,0=312=359=1,1=410003001=attr1=0=27=value1=0=2,,,317,,,3,1500,600001|600002|300003,1,0,0,,,,,
6112801,6112800,1,2,檀木弓,双手·极致攻速,Bow_011_Weapon,,,1,11,1,0,5,0,0,,40000,0=312=33=0,,,,,,,1,900,700001|700002,1,1,0,,,,,
6112803,6112800,3,2,十字弓,双手·极致攻速,Bow_011_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=160=1,0=20=2=0,,,319,,,1,900,700001,1,0,0,,,,,
6132804,6132800,4,2,十字弓Ⅰ,双手·极致攻速,Bow_011_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=200=1,0=20=2=0|0=71=200=0,,,320,,,3,900,700001,1,0,0,,,,,
6132805,6132800,5,2,十字弓Ⅱ,双手·极致攻速,Bow_011_Weapon,,,1,11,1,0,10,0,1,,40000,0=312=172=1,0=20=5=1|0=71=700=1|1=400007001=jinglian=0=4=attr1=0=71=value1=1=500,,,321,,,3,900,700001,1,0,0,,,,,
6132806,6132800,6,2,十字弓Ⅲ,双手·极致攻速,Bow_011_Weapon,,,1,11,1,0,13,0,1,,40000,0=312=214=1,0=20=5=1|0=71=700=1|1=400007001=jinglian=0=4=attr1=0=71=value1=1=500|1=400007001=jinglian=0=6=attr1=0=55=value1=1=5,,,322,,,3,900,700001,1,0,0,,,,,
6132807,6132800,7,2,十字弓Ⅳ,双手·极致攻速,Bow_011_Weapon,,,1,11,1,0,15,0,2,,40000,0=312=253=1,0=20=5=1|0=71=700=1|1=400007001=jinglian=0=4=attr1=0=71=value1=1=500|1=400007001=jinglian=0=6=attr1=0=55=value1=1=5,,,323,,,3,900,700001,1,0,0,,,,,
6132808,6132800,8,2,十字弓Ⅴ,双手·极致攻速,Bow_011_Weapon,,,1,11,1,0,15,0,3,,40000,0=312=320=1,0=20=5=1|0=71=700=1|1=400007001=jinglian=0=4=attr1=0=71=value1=1=500|1=400007001=jinglian=0=6=attr1=0=55=value1=1=5,,,324,,,3,900,700001,1,0,0,,,,,
6132809,6132800,9,2,十字弓Ⅵ,双手·极致攻速,Bow_011_Weapon,,,1,11,1,0,20,0,4,,40000,0=312=368=1,0=20=5=1|0=71=700=1|1=400007001=jinglian=0=4=attr1=0=71=value1=1=500|1=400007001=jinglian=0=6=attr1=0=55=value1=1=5,,,325,,,3,900,700001,1,0,1,,,,,
6132810,6132800,10,2,十字弓Ⅶ,双手·极致攻速,Bow_011_Weapon,,,1,11,1,0,20,0,5,,40000,0=312=410=1,0=20=5=1|0=71=700=1|1=400007001=jinglian=0=4=attr1=0=71=value1=1=500|1=400007001=jinglian=0=6=attr1=0=55=value1=1=5,,,326,,,3,900,700001,1,0,0,,,,,
6112903,6112900,3,2,坎普兹弓,双手·极致输出,Bow_010_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=160=1,0=20=2=0,,,327,,,1,900,700002,1,0,0,,,,,
6132904,6132900,4,2,坎普兹弓Ⅰ,双手·极致输出,Bow_010_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=200=1,0=20=2=0|0=249=200=0,,,328,,,3,900,700002,1,0,0,,,,,
6132905,6132900,5,2,坎普兹弓Ⅱ,双手·极致输出,Bow_010_Weapon,,,1,11,1,0,10,0,1,,40000,0=312=172=1,0=249=500=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=20=value1=0=1,,,329,,,3,900,700002,1,0,0,,,,,
6132906,6132900,6,2,坎普兹弓Ⅲ,双手·极致输出,Bow_010_Weapon,,,1,11,1,0,13,0,1,,40000,0=312=214=1,0=249=500=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=20=value1=0=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=16=value1=0=1,,,330,,,3,900,700002,1,0,0,,,,,
6132907,6132900,7,2,坎普兹弓Ⅳ,双手·极致输出,Bow_010_Weapon,,,1,11,1,0,15,0,2,,40000,0=312=253=1,0=249=500=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=20=value1=0=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=16=value1=0=1,,,331,,,3,900,700002,1,0,0,,,,,
6132908,6132900,8,2,坎普兹弓Ⅴ,双手·极致输出,Bow_010_Weapon,,,1,11,1,0,15,0,3,,40000,0=312=320=1,0=249=500=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=20=value1=0=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=16=value1=0=1,,,332,,,3,900,700002,1,0,0,,,,,
6132909,6132900,9,2,坎普兹弓Ⅵ,双手·极致输出,Bow_010_Weapon,,,1,11,1,0,20,0,4,,40000,0=312=368=1,0=249=500=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=20=value1=0=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=16=value1=0=1,,,333,,,3,900,700002,1,0,1,,,,,
6132910,6132900,10,2,坎普兹弓Ⅶ,双手·极致输出,Bow_010_Weapon,,,1,11,1,0,20,0,5,,40000,0=312=410=1,0=249=500=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=20=value1=0=1|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=16=value1=0=1,,,334,,,3,900,700002,1,0,0,,,,,
6113003,6113000,3,2,红色闪电,双手·技能增强,Bow_004_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=160=1,0=20=2=0,,,335,,,1,900,700001|700002,1,0,0,,,,,
6133004,6133000,4,2,红色闪电Ⅰ,双手·技能增强,Bow_004_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=200=1,0=20=4=0,,,336,,,3,900,700001|700002,1,0,0,,,,,
6133005,6133000,5,2,红色闪电Ⅱ,双手·技能增强,Bow_004_Weapon,,,1,11,1,0,10,0,1,,40000,0=312=172=1,1=400011001=pro=0=10000=skill=0=710203=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700005=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700008=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=710205=attr1=0=283=value1=1=3000,,,337,,,3,900,700001|700002,1,0,0,,,,,
6133006,6133000,6,2,红色闪电Ⅲ,双手·技能增强,Bow_004_Weapon,,,1,11,1,0,13,0,1,,40000,0=312=214=1,1=400011001=pro=0=10000=skill=0=710203=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700005=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700008=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=710205=attr1=0=283=value1=1=3000|1=400007001=jinglian=0=9=attr1=0=249=value1=0=300,,,338,,,3,900,700001|700002,1,0,0,,,,,
6133007,6133000,7,2,红色闪电Ⅳ,双手·技能增强,Bow_004_Weapon,,,1,11,1,0,15,0,2,,40000,0=312=253=1,1=400011001=pro=0=10000=skill=0=710203=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700005=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700008=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=710205=attr1=0=283=value1=1=3000|1=400007001=jinglian=0=9=attr1=0=249=value1=0=300,,,339,,,3,900,700001|700002,1,0,0,,,,,
6133008,6133000,8,2,红色闪电Ⅴ,双手·技能增强,Bow_004_Weapon,,,1,11,1,0,15,0,3,,40000,0=312=320=1,1=400011001=pro=0=10000=skill=0=710203=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700005=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700008=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=710205=attr1=0=283=value1=1=3000|1=400007001=jinglian=0=9=attr1=0=249=value1=0=300,,,340,,,3,900,700001|700002,1,0,0,,,,,
6133009,6133000,9,2,红色闪电Ⅵ,双手·技能增强,Bow_004_Weapon,,,1,11,1,0,20,0,4,,40000,0=312=368=1,1=400011001=pro=0=10000=skill=0=710203=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700005=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700008=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=710205=attr1=0=283=value1=1=3000|1=400007001=jinglian=0=9=attr1=0=249=value1=0=300,,,341,,,3,900,700001|700002,1,0,1,,,,,
6133010,6133000,10,2,红色闪电Ⅶ,双手·技能增强,Bow_004_Weapon,,,1,11,1,0,20,0,5,,40000,0=312=410=1,1=400011001=pro=0=10000=skill=0=710203=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700005=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=700008=attr1=0=283=value1=1=3000|1=400011001=pro=0=10000=skill=0=710205=attr1=0=283=value1=1=3000|1=400007001=jinglian=0=9=attr1=0=249=value1=0=300,,,342,,,3,900,700001|700002,1,0,0,,,,,
6113103,6113100,3,2,诅咒之弓,双手·攻击特效,Bow_022_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=160=1,0=24=2=0,,,343,,,1,900,700001,1,0,0,,,,,
6133104,6133100,4,2,诅咒之弓Ⅰ,双手·攻击特效,Bow_022_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=200=1,0=24=4=0,,,344,,,3,900,700001,1,0,0,,,,,
6133105,6133100,5,2,诅咒之弓Ⅱ,双手·攻击特效,Bow_022_Weapon,,,1,11,1,0,10,0,1,,40000,0=312=172=1,1=400004001=pro=1=1000=buffid=0=900501|1=400004001=pro=1=1000=buffid=0=900801,,,345,,,3,900,700001,1,0,0,,,,,
6133106,6133100,6,2,诅咒之弓Ⅲ,双手·攻击特效,Bow_022_Weapon,,,1,11,1,0,13,0,1,,40000,0=312=214=1,,,,,,,3,900,700001,1,0,0,,,,,
6133107,6133100,7,2,诅咒之弓Ⅳ,双手·攻击特效,Bow_022_Weapon,,,1,11,1,0,15,0,2,,40000,0=312=253=1,,,,,,,3,900,700001,1,0,0,,,,,
6133108,6133100,8,2,诅咒之弓Ⅴ,双手·攻击特效,Bow_022_Weapon,,,1,11,1,0,15,0,3,,40000,0=312=320=1,,,,,,,3,900,700001,1,0,0,,,,,
6133109,6133100,9,2,诅咒之弓Ⅵ,双手·攻击特效,Bow_022_Weapon,,,1,11,1,0,20,0,4,,40000,0=312=368=1,,,,,,,3,900,700001,1,0,1,,,,,
6133110,6133100,10,2,诅咒之弓Ⅶ,双手·攻击特效,Bow_022_Weapon,,,1,11,1,0,20,0,5,,40000,0=312=410=1,,,,,,,3,900,700001,1,0,0,,,,,
6113203,6113200,3,2,绵绵大蟹弓,双手·致命伤害,Bow_006_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=160=1,0=24=1=0,,,351,,,1,900,700001,1,0,0,,,,,
6133204,6133200,4,2,绵绵大蟹弓Ⅰ,双手·致命伤害,Bow_006_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=200=1,0=24=1=0|0=59=1500=0,,,352,,,3,900,700001,1,0,0,,,,,
6133205,6133200,5,2,绵绵大蟹弓Ⅱ,双手·致命伤害,Bow_006_Weapon,,,1,11,1,0,10,0,1,,40000,0=312=172=1,0=24=3=1|0=59=3000=1,,,353,,,3,900,700001,1,0,0,,,,,
6133206,6133200,6,2,绵绵大蟹弓Ⅲ,双手·致命伤害,Bow_006_Weapon,,,1,11,1,0,13,0,1,,40000,0=312=214=1,0=24=3=1|0=59=3000=1|1=400007001=jinglian=0=9=attr1=0=24=value1=1=8,,,354,,,3,900,700001,1,0,0,,,,,
6133207,6133200,7,2,绵绵大蟹弓Ⅳ,双手·致命伤害,Bow_006_Weapon,,,1,11,1,0,15,0,2,,40000,0=312=253=1,0=24=3=1|0=59=3000=1|1=400007001=jinglian=0=9=attr1=0=24=value1=1=8,,,355,,,3,900,700001,1,0,0,,,,,
6133208,6133200,8,2,绵绵大蟹弓Ⅴ,双手·致命伤害,Bow_006_Weapon,,,1,11,1,0,15,0,3,,40000,0=312=320=1,0=24=3=1|0=59=3000=1|1=400007001=jinglian=0=9=attr1=0=24=value1=1=8,,,356,,,3,900,700001,1,0,0,,,,,
6133209,6133200,9,2,绵绵大蟹弓Ⅵ,双手·致命伤害,Bow_006_Weapon,,,1,11,1,0,20,0,4,,40000,0=312=368=1,0=24=3=1|0=59=3000=1|1=400007001=jinglian=0=9=attr1=0=24=value1=1=8,,,357,,,3,900,700001,1,0,1,,,,,
6133210,6133200,10,2,绵绵大蟹弓Ⅶ,双手·致命伤害,Bow_006_Weapon,,,1,11,1,0,20,0,5,,40000,0=312=410=1,0=24=3=1|0=59=3000=1|1=400007001=jinglian=0=9=attr1=0=24=value1=1=8,,,358,,,3,900,700001,1,0,0,,,,,
6113303,6113300,3,2,伊克西翁之翼,双手·极致输出,Bow_023_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=160=1,0=20=2=0,,,359,,,1,900,700001,1,0,0,,,,,
6133304,6133300,4,2,伊克西翁之翼Ⅰ,双手·极致输出,Bow_023_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=200=1,0=20=4=0,,,360,,,3,900,700001,1,0,0,,,,,
6133305,6133300,5,2,伊克西翁之翼Ⅱ,双手·极致输出,Bow_023_Weapon,,,1,11,1,0,10,0,1,,40000,0=312=172=1,1=400042001=pro=1=1000=buffid=0=410023001,,,361,,,3,900,700001,1,0,0,,,,,
6133306,6133300,6,2,伊克西翁之翼Ⅲ,双手·极致输出,Bow_023_Weapon,,,1,11,1,0,13,0,1,,40000,0=312=214=1,1=400042001=pro=1=1000=buffid=0=410023001|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=1=8,,,362,,,3,900,700001,1,0,0,,,,,
6133307,6133300,7,2,伊克西翁之翼Ⅳ,双手·极致输出,Bow_023_Weapon,,,1,11,1,0,15,0,2,,40000,0=312=253=1,1=400042001=pro=1=1000=buffid=0=410023001|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=1=8,,,363,,,3,900,700001,1,0,0,,,,,
6133308,6133300,8,2,伊克西翁之翼Ⅴ,双手·极致输出,Bow_023_Weapon,,,1,11,1,0,15,0,3,,40000,0=312=320=1,1=400042001=pro=1=1000=buffid=0=410023001|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=1=8,,,364,,,3,900,700001,1,0,0,,,,,
6133309,6133300,9,2,伊克西翁之翼Ⅵ,双手·极致输出,Bow_023_Weapon,,,1,11,1,0,20,0,4,,40000,0=312=368=1,1=400042001=pro=1=1000=buffid=0=410023001|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=1=8,,,365,,,3,900,700001,1,0,1,,,,,
6133310,6133300,10,2,伊克西翁之翼Ⅶ,双手·极致输出,Bow_023_Weapon,,,1,11,1,0,20,0,5,,40000,0=312=410=1,1=400042001=pro=1=1000=buffid=0=410023001|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=1=8,,,366,,,3,900,700001,1,0,0,,,,,
6113403,6113400,3,2,冰冻之弓,双手·极致输出,Bow_018_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=160=1,0=20=2=0,,,367,,,1,900,700001|700002,1,0,0,,,,,
6133404,6133400,4,2,冰冻之弓Ⅰ,双手·极致输出,Bow_018_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=200=1,0=20=2=0|1=400031001=arrow=0=2021004=attr1=0=249=value1=0=1200,,,368,,,3,900,700001|700002,1,0,0,,,,,
6133405,6133400,5,2,冰冻之弓Ⅱ,双手·极致输出,Bow_018_Weapon,,,1,11,1,0,10,0,1,,40000,0=312=172=1,1=400031001=arrow=0=2021004=attr1=0=249=value1=1=2500|1=400004001=pro=1=500=buffid=0=402301,,,369,,,3,900,700001|700002,1,0,0,,,,,
6133406,6133400,6,2,冰冻之弓Ⅲ,双手·极致输出,Bow_018_Weapon,,,1,11,1,0,13,0,1,,40000,0=312=214=1,1=400031001=arrow=0=2021004=attr1=0=249=value1=1=2500|1=400004001=pro=1=500=buffid=0=402301|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,370,,,3,900,700001|700002,1,0,0,,,,,
6133407,6133400,7,2,冰冻之弓Ⅳ,双手·极致输出,Bow_018_Weapon,,,1,11,1,0,15,0,2,,40000,0=312=253=1,1=400031001=arrow=0=2021004=attr1=0=249=value1=1=2500|1=400004001=pro=1=500=buffid=0=402301|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,371,,,3,900,700001|700002,1,0,0,,,,,
6133408,6133400,8,2,冰冻之弓Ⅴ,双手·极致输出,Bow_018_Weapon,,,1,11,1,0,15,0,3,,40000,0=312=320=1,1=400031001=arrow=0=2021004=attr1=0=249=value1=1=2500|1=400004001=pro=1=800=buffid=0=402301|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,372,,,3,900,700001|700002,1,0,0,,,,,
6133409,6133400,9,2,冰冻之弓Ⅵ,双手·极致输出,Bow_018_Weapon,,,1,11,1,0,20,0,4,,40000,0=312=368=1,1=400031001=arrow=0=2021004=attr1=0=249=value1=1=2500|1=400004001=pro=1=800=buffid=0=402301|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,373,,,3,900,700001|700002,1,0,1,,,,,
6133410,6133400,10,2,冰冻之弓Ⅶ,双手·极致输出,Bow_018_Weapon,,,1,11,1,0,20,0,5,,40000,0=312=410=1,1=400031001=arrow=0=2021004=attr1=0=249=value1=1=2500|1=400004001=pro=1=1000=buffid=0=402301|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,374,,,3,900,700001|700002,1,0,0,,,,,
6113503,6113500,3,2,燃烧之弓,双手·极致输出,Bow_019_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=160=1,0=20=2=0,,,375,,,1,900,700001|700002,1,0,0,,,,,
6133504,6133500,4,2,燃烧之弓Ⅰ,双手·极致输出,Bow_019_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=200=1,0=20=2=0|0=184=2000=0,,,376,,,3,900,700001|700002,1,0,0,,,,,
6133505,6133500,5,2,燃烧之弓Ⅱ,双手·极致输出,Bow_019_Weapon,,,1,11,1,0,10,0,1,,40000,0=312=172=1,0=184=4000=1|1=400031001=arrow=0=2021003=attr1=0=249=value1=1=2500,,,377,,,3,900,700001|700002,1,0,0,,,,,
6133506,6133500,6,2,燃烧之弓Ⅲ,双手·极致输出,Bow_019_Weapon,,,1,11,1,0,13,0,1,,40000,0=312=214=1,0=184=4000=1|1=400031001=arrow=0=2021003=attr1=0=249=value1=1=2500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,378,,,3,900,700001|700002,1,0,0,,,,,
6133507,6133500,7,2,燃烧之弓Ⅳ,双手·极致输出,Bow_019_Weapon,,,1,11,1,0,15,0,2,,40000,0=312=253=1,0=184=4000=1|1=400031001=arrow=0=2021003=attr1=0=249=value1=1=2500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,379,,,3,900,700001|700002,1,0,0,,,,,
6133508,6133500,8,2,燃烧之弓Ⅴ,双手·极致输出,Bow_019_Weapon,,,1,11,1,0,15,0,3,,40000,0=312=320=1,0=184=4000=1|1=400031001=arrow=0=2021003=attr1=0=249=value1=1=2500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,380,,,3,900,700001|700002,1,0,0,,,,,
6133509,6133500,9,2,燃烧之弓Ⅵ,双手·极致输出,Bow_019_Weapon,,,1,11,1,0,20,0,4,,40000,0=312=368=1,0=184=4000=1|1=400031001=arrow=0=2021003=attr1=0=249=value1=1=2500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,381,,,3,900,700001|700002,1,0,1,,,,,
6133510,6133500,10,2,燃烧之弓Ⅶ,双手·极致输出,Bow_019_Weapon,,,1,11,1,0,20,0,5,,40000,0=312=410=1,0=184=4000=1|1=400031001=arrow=0=2021003=attr1=0=249=value1=1=2500|1=400006001=jinglian=0=0=jlper=0=1=attr1=0=27=value1=0=2,,,382,,,3,900,700001|700002,1,0,0,,,,,
6113603,6113600,3,2,猪笼草之弓,双手·技能增强,Bow_002_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=160=1,0=20=2=0,,,383,,,1,900,700001,1,0,0,,,,,
6133604,6133600,4,2,猪笼草之弓Ⅰ,双手·技能增强,Bow_002_Weapon,,,1,11,1,0,10,0,0,,40000,0=312=200=1,0=20=2=0|1=400011001=pro=0=10000=skill=0=700005=attr1=0=283=value1=0=500,,,384,,,3,900,700001,1,0,0,,,,,
6133605,6133600,5,2,猪笼草之弓Ⅱ,双手·技能增强,Bow_002_Weapon,,,1,11,1,0,10,0,1,,40000,0=312=172=1,1=400028001=pro=1=2000=skill=0=700005=skillcast=0=700008=skilllv=0=1|1=400011001=pro=0=10000=skill=0=700005=attr1=0=283=value1=1=1000|1=400011001=pro=0=10000=skill=0=710205=attr1=0=283=value1=1=1000,,,385,,,3,900,700001,1,0,0,,,,,
6133606,6133600,6,2,猪笼草之弓Ⅲ,双手·技能增强,Bow_002_Weapon,,,1,11,1,0,13,0,1,,40000,0=312=214=1,1=400028001=pro=1=2000=skill=0=700005=skillcast=0=700008=skilllv=0=1|1=400011001=pro=0=10000=skill=0=700005=attr1=0=283=value1=1=1000|1=400011001=pro=0=10000=skill=0=710205=attr1=0=283=value1=1=1000|1=400007001=jinglian=0=9=attr1=0=249=value1=1=800,,,386,,,3,900,700001,1,0,0,,,,,
