ID,Comment,SceneType,GatheringNav,EventID,StageType,PublicSceneID,SceneCfgFile,SceneUnityFile,ViewType,ViewGridLen,SceneGridFile,SceneAIFile,LoadingTips,LoadingPic,SyncMode,LineRoleCount,RelationMode,SpecialRelation,BGM,EnvironmentSound,MapName,MapSize,MapSizeChange,MapOffset,MapEntryName,MiniMap,MiniMapName,MiniMapSize,CamDis,CamConfig,SceneEnterType,StartPos,StartFace,StartCamFace,IsStaticScene,ReviveType,IsUseItemRevive,ReviveCost,ReviveScenePosition,ReviveSceneFace,ReviveSceneCamera,LandPos,LandFace,LandCamFace,LineWarningRoleNum,LineThresholdRoleNum,LineRecycleRoleNum,Campmatching,IsNeedStore,Vehicle,VehicleFly,BattleVehicle,IsHudWordMask,FirstInCutscene,SceneUiId,CanAutoPath,RecommendLevel,EventTriggerPoint,TeamSyncInterval,MemberConfirm,ForceFollow,Forbid3D,CanMnMapNav,NotReconnect,MerceneryNotAllow,PetNotAllow,EnterCutSceneId,IsFAQImport,DynamicAttrType,HidingFriendlyCanSee,LocalizationArea,ParamKeys,ParamValues
969,极限挑战难度3_场景9,3,0,0,5,,RO_BossRush_Star3_Stage09,sc_tiaozhanchang_001/sc_tiaozhanchang_001,1,,sc_tiaozhanchang_001,Dungeons_BossRush_SceneAI,2,2,1,,0,,BGM_DreadAndBold,,sc_tiaozhanchang_001,140,1=1,13=71,,巴风特挑战★★★,,512,15,4,,92.46=13.1=40.84,180,180,0,2,0,,92.46=13.1=40.84,180,0,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
970,极限挑战难度3_场景9,3,0,0,5,,RO_BossRush_Star3_Stage10,sc_tiaozhanchang_001/sc_tiaozhanchang_001,1,,sc_tiaozhanchang_001,Dungeons_BossRush_SceneAI,2,2,1,,0,,BGM_DreadAndBold,,sc_tiaozhanchang_001,140,1=1,13=71,,德古拉男爵挑战★★★,,512,15,4,,92.46=13.1=40.84,180,180,0,2,0,,92.46=13.1=40.84,180,0,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
971,极限挑战难度3_场景9,3,0,0,5,,RO_BossRush_Star3_Stage11,sc_tiaozhanchang_001/sc_tiaozhanchang_001,1,,sc_tiaozhanchang_001,Dungeons_BossRush_FaLaoWang01_SceneAI,2,2,1,,0,,BGM_DreadAndBold,,sc_tiaozhanchang_001,140,1=1,13=71,,法老王挑战★★★,,512,15,4,,92.46=13.1=40.84,180,180,0,2,0,,92.46=13.1=40.84,180,0,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
1001,PVP准备区域1,4,0,0,6,,RO_pvp_denghouqu,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_denghouqu,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,准备区域,,512,15,5,,49.5=16=50,0,180,0,1,0,,49.5=16=50,,,,0,0,0,0,0,,1,0,0,1,,,6,0,,,,,,,,,1,,,,,,,,
1002,PVP角斗场,5,0,0,7,,RO_Pulongdela_PVP,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,Common_SceneAI_Default,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,角斗场,,512,15,5,,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,7,0,,,,,,,,,1,,,,,,,,
1003,技能测试场景,3,0,0,5,,RO_Skilltest,jinengceshi_001/jinengceshi_001,1,,jinengceshi_001,Common_SceneAI_Default,1,2,1,,0,,BGM_TimeUp_PVPZhanDou,,,60,0.82=1.2,49=4,,技能测试,,512,15,,,42.1=12.3=43.3,0,0,0,1,0,,42.1=12.3=43.3,,,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,,,,,,,,,,,,,,
1004,新手副本,3,0,0,5,,RO_Xinshoufuben,sc_guochang_001/sc_guochang_001|sc_xinshoufuben_001/sc_xinshoufuben_001,1,,sc_xinshoufuben_001,XinShouFuBen_SceneAI,1,2,0,,0,,BGM_TimeUp_PVPZhanDou,,,275,0.82=1.2,49=4,,新手副本,,512,15,,,134.2=23.4=115.3,0,0,0,1,0,,134.2=23.4=115.3,,,73.8=7.7=89,0,0,0,0,0,,1,0,0,1,1,,5,0,,,,,,,,,,,,,,,,,
1007,过场,3,0,0,5,,RO_Xinshoufuben,sc_guochang_001/sc_guochang_001,1,,sc_xinshoufuben_001,Common_SceneAI_Default,1,2,0,,0,,BGM_TimeUp_PVPZhanDou,,,,,,,,,,,,,,,,,1,0,,,,,,,,0,0,0,,1,0,0,1,,,2,0,,,,,,,,,,,,,,,,,
1008,古城的回忆,3,0,0,5,,RO_Guchengdehuiyi,sc_dungeon_guchengdehuiyi/sc_dungeon_guchengdehuiyi,1,,sc_dungeon_guchengdehuiyi,Common_SceneAI_Default,1,2,1,,0,,BGM_TimeUp_PVPZhanDou,,sc_dungeon_guchengdehuiyi,275,1=1,7=3,,古城的回忆,,512,15,4,,134.2=23.4=115.3,180,180,0,2,0,,134.2=23.4=115.3,180,180,,0,0,0,0,0,,1,0,0,1,,,2,0,,,,1,,,,,,,,,,,,,
1009,公会匹配赛等候区,4,0,0,14,,RO_pvp_denghouqu,sc_pvp_denghouqu/sc_pvp_denghouqu,1,,sc_pvp_denghouqu,Common_SceneAI_denghouqu,1,2,1,,0,,BGM_Ready_PVPDengDaiShi,,sc_pvp_denghouqu,100,0.5=0.5,0=12,,等候区,,512,15,5,,49.5=16=50,0,180,0,1,0,,49.5=16=50,,,,0,0,0,0,0,,1,0,0,1,,,26,0,,,,1,,,,,1,,,,,,,,
1010,匹配赛斗技场,5,0,0,15,,RO_Leitai,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,PVP_LeiTai_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,匹配赛斗技场,,512,15,5,,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,25,0,,,,,,,,,1,,,,,,,,
800,公会狩猎（简单）,3,0,0,5,,RO_Guild_Hunting_Easy,sc_bossrush_001/sc_bossrush_001,1,,sc_bossrush_001,Dungeons_GongHuiShouLie_Easy_SceneAI,1,2,1,,0,,BGM_TaikosFury,,sc_bossrush_001,170,1=1,-151=110,公会猎场（简单）,公会狩猎（简单）,,512,15,4,,135.23=9.3=61,180,0,0,2,0,,135.23=9.3=61,180,0,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,,,,,,,,,
801,公会狩猎（普通）,3,0,0,5,38,RO_Guild_Hunting_ShaMo_Normal,sc_sukelatenanbu_001/sc_sukelatenanbu_001,1,,sc_sukelatenanbu_001,Dungeons_GongHuiShouLie_DesertNormal_SceneAI,1,2,1,,0,,BGM_TaikosFury,Ambience_Desert_NoWind,sc_sukelatenanbu_001,220,0.9=1,-14=-3,苏克拉特南部（普通）,公会狩猎（普通）,,512,15,,,134.46=13.26=105.96,0,180,0,2,0,,134.46=13.26=105.96,180,180,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
802,公会狩猎（普通）,3,0,0,5,13,RO_Guild_Hunting_SenLin_Normal,sc_bolidao_001/sc_bolidao_001,1,,sc_bolidao_001,Dungeons_GongHuiShouLie_SenLinNormal_SceneAI,1,2,1,,0,,BGM_PeacefulForest_BeiMen,Ambience_Island,sc_bolidao_001,260,0.9=1,13=0,森林腹地（普通）,公会狩猎（普通）,,512,15,,,173.87=12.8=161.6,0,180,0,2,0,,173.87=12.8=161.6,0,180,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
803,公会狩猎（普通）,3,0,0,5,514,RO_Guild_Hunting_DongKu_Normal,sc_jiangshidong_003/sc_jiangshidong_003,1,,sc_jiangshidong_003,Dungeons_GongHuiShouLie_DongKuNormal_SceneAI,1,2,1,,0,,BGM_TaikosFury,,sc_jiangshidong_003,210,0.85=1,10=7,暗之洞窟（普通）,公会狩猎（普通）,,512,15,,,157.94=30.16=95.49,180,180,0,2,0,,157.94=30.16=95.49,180,0,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
804,公会狩猎（困难）,3,0,0,5,38,RO_Guild_Hunting_ShaMo_Hard,sc_sukelatenanbu_001/sc_sukelatenanbu_001,1,,sc_sukelatenanbu_001,Dungeons_GongHuiShouLie_DesertHard_SceneAI,1,2,1,,0,,BGM_TaikosFury,Ambience_Desert_NoWind,sc_sukelatenanbu_001,220,0.9=1,-14=-3,苏克拉特南部（困难）,公会狩猎（困难）,,512,15,,,134.46=13.26=105.96,0,180,0,2,0,,134.46=13.26=105.96,180,180,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
805,公会狩猎（森林困难）,3,0,0,5,13,RO_Guild_Hunting_SenLin_Hard,sc_bolidao_001/sc_bolidao_001,1,,sc_bolidao_001,Dungeons_GongHuiShouLie_SenLinHard_SceneAI,1,2,1,,0,,BGM_PeacefulForest_BeiMen,Ambience_Island,sc_bolidao_001,260,0.9=1,13=0,森林腹地（困难）,公会狩猎（困难）,,512,15,,,173.87=12.8=161.6,0,180,0,2,0,,173.87=12.8=161.6,0,180,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
806,公会狩猎（困难）,3,0,0,5,514,RO_Guild_Hunting_DongKu_Hard,sc_jiangshidong_003/sc_jiangshidong_003,1,,sc_jiangshidong_003,Dungeons_GongHuiShouLie_DongKuHard_SceneAI,1,2,1,,0,,BGM_TaikosFury,,sc_jiangshidong_003,210,0.85=1,10=7,暗之洞窟（困难）,公会狩猎（困难）,,512,15,,,157.94=30.16=95.49,180,180,0,2,0,,157.94=30.16=95.49,180,0,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
807,公会狩猎（海底普通）,3,0,0,5,519,RO_Guild_Hunting_HaiDi_Normal,sc_haididongxue_003/sc_haididongxue_003,1,,sc_haididongxue_003,Dungeons_GongHuiShouLie_HaiDiNormal_SceneAI,1,2,1,,0,,BGM_TaikosFury,,sc_haididongxue_003,210,0.85=1,10=7,深海广场（普通）,公会狩猎（普通）,,512,15,,,118.66=24.38=120.98,0,180,0,2,0,,118.66=24.38=120.98,0,180,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
808,公会狩猎（海底困难）,3,0,0,5,519,RO_Guild_Hunting_HaiDi_Hard,sc_haididongxue_003/sc_haididongxue_003,1,,sc_haididongxue_003,Dungeons_GongHuiShouLie_HaiDiHard_SceneAI,1,2,1,,0,,BGM_TaikosFury,,sc_haididongxue_003,265,0.88=1,20=-5,深海广场（困难）,公会狩猎（困难）,,512,15,,,118.66=24.38=120.98,0,180,0,2,0,,118.66=24.38=120.98,0,180,,0,0,0,0,0,,1,0,0,1,,,14,0,,,,1,,,,,1,,,,,,,,
1101,PVP战场-峡谷 1,8,0,0,11,,RO_Zhanchang_Xiagu,sc_pvp_zhanchang/sc_pvp_zhanchang,3,,sc_pvp_zhanchang,PVP_BattleField_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_zhanchang,220,0.9=0.9,10=8,,提耶拉峡谷,,512,15,5,1,147.66=11.14=34.13|147.86=11.14=173.78,0,180,0,2,0,,147.66=11.14=34.13|147.86=11.14=173.78,,,,0,0,0,0,0,,1,0,0,1,,,10,0,,,,,,,,,1,,,,,,,,
1102,PVP战场-峡谷 2,8,0,0,11,,RO_Zhanchang_Xiagu2,sc_pvp_zhanchang/sc_pvp_zhanchang,3,,sc_pvp_zhanchang,PVP_BattleField_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_zhanchang,220,0.9=0.9,10=8,,提耶拉峡谷,,512,15,5,1,147.66=11.14=34.13|147.86=11.14=173.78,0,180,0,2,0,,147.66=11.14=34.13|147.86=11.14=173.78,,,,0,0,0,0,0,,1,0,0,1,,,10,0,,,,,,,,,1,,,,,,,,
1103,PVP战场-峡谷 3,8,0,0,11,,RO_Zhanchang_Xiagu3,sc_pvp_zhanchang/sc_pvp_zhanchang,3,,sc_pvp_zhanchang,PVP_BattleField_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_zhanchang,220,0.9=0.9,10=8,,提耶拉峡谷,,512,15,5,1,147.66=11.14=34.13|147.86=11.14=173.78,0,180,0,2,0,,147.66=11.14=34.13|147.86=11.14=173.78,,,,0,0,0,0,0,,1,0,0,1,,,10,0,,,,,,,,,1,,,,,,,,
1104,PVP战场-峡谷 4,8,0,0,11,,RO_Zhanchang_Xiagu4,sc_pvp_zhanchang/sc_pvp_zhanchang,3,,sc_pvp_zhanchang,PVP_BattleField_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_zhanchang,220,0.9=0.9,10=8,,提耶拉峡谷,,512,15,5,1,147.66=11.14=34.13|147.86=11.14=173.78,0,180,0,2,0,,147.66=11.14=34.13|147.86=11.14=173.78,,,,0,0,0,0,0,,1,0,0,1,,,10,0,,,,,,,,,1,,,,,,,,
1105,PVP战场-峡谷 5,8,0,0,11,,RO_Zhanchang_Xiagu5,sc_pvp_zhanchang/sc_pvp_zhanchang,3,,sc_pvp_zhanchang,PVP_BattleField_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_zhanchang,220,0.9=0.9,10=8,,提耶拉峡谷,,512,15,5,1,147.66=11.14=34.13|147.86=11.14=173.78,0,180,0,2,0,,147.66=11.14=34.13|147.86=11.14=173.78,,,,0,0,0,0,0,,1,0,0,1,,,10,0,,,,,,,,,1,,,,,,,,
1106,PVP战场-峡谷 6,8,0,0,11,,RO_Zhanchang_Xiagu6,sc_pvp_zhanchang/sc_pvp_zhanchang,3,,sc_pvp_zhanchang,PVP_BattleField_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_zhanchang,220,0.9=0.9,10=8,,提耶拉峡谷,,512,15,5,1,147.66=11.14=34.13|147.86=11.14=173.78,0,180,0,2,0,,147.66=11.14=34.13|147.86=11.14=173.78,,,,0,0,0,0,0,,1,0,0,1,,,10,0,,,,,,,,,1,,,,,,,,
1107,PVP战场-峡谷 7,8,0,0,11,,RO_Zhanchang_Xiagu7,sc_pvp_zhanchang/sc_pvp_zhanchang,3,,sc_pvp_zhanchang,PVP_BattleField_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_zhanchang,220,0.9=0.9,10=8,,提耶拉峡谷,,512,15,5,1,147.66=11.14=34.13|147.86=11.14=173.78,0,180,0,2,0,,147.66=11.14=34.13|147.86=11.14=173.78,,,,0,0,0,0,0,,1,0,0,1,,,10,0,,,,,,,,,1,,,,,,,,
1108,PVP战场-峡谷 8,8,0,0,11,,RO_Zhanchang_Xiagu8,sc_pvp_zhanchang/sc_pvp_zhanchang,3,,sc_pvp_zhanchang,PVP_BattleField_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_zhanchang,220,0.9=0.9,10=8,,提耶拉峡谷,,512,15,5,1,147.66=11.14=34.13|147.86=11.14=173.78,0,180,0,2,0,,147.66=11.14=34.13|147.86=11.14=173.78,,,,0,0,0,0,0,,1,0,0,1,,,10,0,,,,,,,,,1,,,,,,,,
1111,擂台F1,8,0,0,13,,RO_Leitai,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,PVP_LeiTai_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,擂台第1层,,512,15,5,1,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,12,0,,,,,,,,,1,,,,,,,,
1112,擂台F2,8,0,0,13,,RO_Leitai,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,PVP_LeiTai_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,擂台第2层,,512,15,5,1,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,12,0,,,,,,,,,1,,,,,,,,
1113,擂台F3,8,0,0,13,,RO_Leitai,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,PVP_LeiTai_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,擂台第3层,,512,15,5,1,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,12,0,,,,,,,,,1,,,,,,,,
1114,擂台F4,8,0,0,13,,RO_Leitai,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,PVP_LeiTai_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,擂台第4层,,512,15,5,1,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,12,0,,,,,,,,,1,,,,,,,,
1115,擂台F5,8,0,0,13,,RO_Leitai,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,PVP_LeiTai_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,擂台第5层,,512,15,5,1,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,12,0,,,,,,,,,1,,,,,,,,
1116,擂台F6,8,0,0,13,,RO_Leitai,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,PVP_LeiTai_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,擂台第6层,,512,15,5,1,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,12,0,,,,,,,,,1,,,,,,,,
1117,擂台F7,8,0,0,13,,RO_Leitai,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,PVP_LeiTai_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,擂台第7层,,512,15,5,1,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,12,0,,,,,,,,,1,,,,,,,,
1118,擂台F8,8,0,0,13,,RO_Leitai,sc_pvp_leitai/sc_pvp_leitai,1,,sc_pvp_leitai,PVP_LeiTai_SceneAI,1,2,1,,1,,BGM_TimeUp_PVPZhanDou,,sc_pvp_leitai,140,0.5=0.5,25=30,,擂台第8层,,512,15,5,1,89.76=44.9=35.25|36.75=44.9=88.45,90,180,0,5,0,,89.76=44.9=35.25|36.75=44.9=88.45,,,,0,0,0,0,0,,1,0,0,1,,,12,0,,,,,,,,,1,,,,,,,,
1121,塔防-单人难度1,3,0,0,5,,RO_SingleTaFang_Level1,sc_tafang_002/sc_tafang_002,1,,sc_tafang_002,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_002,220,1=1,34=23,,天地树守卫战-单人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,,,,,,0,,1014,,,,,,
1122,塔防-单人难度2,3,0,0,5,,RO_SingleTaFang_Level2,sc_tafang_002/sc_tafang_002,1,,sc_tafang_002,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_002,220,1=1,34=23,,天地树守卫战-单人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,,,,,,0,,1014,,,,,,
1123,塔防-单人难度3,3,0,0,5,,RO_SingleTaFang_Level3,sc_tafang_002/sc_tafang_002,1,,sc_tafang_002,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_002,220,1=1,34=23,,天地树守卫战-单人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,,,,,,0,,1014,,,,,,
1124,塔防-单人难度4,3,0,0,5,,RO_SingleTaFang_Level4,sc_tafang_002/sc_tafang_002,1,,sc_tafang_002,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_002,220,1=1,34=23,,天地树守卫战-单人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,,,,,,0,,1014,,,,,,
1125,塔防-单人难度5,3,0,0,5,,RO_SingleTaFang_Level5,sc_tafang_002/sc_tafang_002,1,,sc_tafang_002,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_002,220,1=1,34=23,,天地树守卫战-单人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,,,,,,0,,1014,,,,,,
1126,塔防-单人难度6,3,0,0,5,,RO_SingleTaFang_Level6,sc_tafang_002/sc_tafang_002,1,,sc_tafang_002,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_002,220,1=1,34=23,,天地树守卫战-单人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,,,,,,0,,1014,,,,,,
1131,塔防-双人难度1,3,0,0,5,,RO_DoubleTaFang_Level1,sc_tafang_001/sc_tafang_001,1,,sc_tafang_001,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_001,220,1=1,34=23,,天地树守卫战-双人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,1,,,,,0,,1013,,,,,,
1132,塔防-双人难度2,3,0,0,5,,RO_DoubleTaFang_Level2,sc_tafang_001/sc_tafang_001,1,,sc_tafang_001,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_001,220,1=1,34=23,,天地树守卫战-双人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,1,,,,,0,,1013,,,,,,
1133,塔防-双人难度3,3,0,0,5,,RO_DoubleTaFang_Level3,sc_tafang_001/sc_tafang_001,1,,sc_tafang_001,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_001,220,1=1,34=23,,天地树守卫战-双人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,1,,,,,0,,1013,,,,,,
1134,塔防-双人难度4,3,0,0,5,,RO_DoubleTaFang_Level4,sc_tafang_001/sc_tafang_001,1,,sc_tafang_001,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_001,220,1=1,34=23,,天地树守卫战-双人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,1,,,,,0,,1013,,,,,,
1135,塔防-双人难度5,3,0,0,5,,RO_DoubleTaFang_Level5,sc_tafang_001/sc_tafang_001,1,,sc_tafang_001,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_001,220,1=1,34=23,,天地树守卫战-双人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,1,,,,,0,,1013,,,,,,
1136,塔防-双人难度6,3,0,0,5,,RO_DoubleTaFang_Level6,sc_tafang_001/sc_tafang_001,1,,sc_tafang_001,Dungeons_TaFang_Single_SceneAI,1,2,1,,0,,BGM_Backattack_JinZiTa,,sc_tafang_001,220,1=1,34=23,,天地树守卫战-双人,,512,28,9,,97.34=65=143,180,0,0,2,0,,97.34=65=143,180,0,,0,0,0,0,0,,1,0,0,1,,,24,0,,,,1,,,,,0,,1013,,,,,,
1201,战场等候区 1,7,0,7,10,,RO_Denghouqu,sc_zhuanzhidating_001/sc_zhuanzhidating_001,2,10,sc_zhuanzhidating_001,Common_SceneAI_Default,1,2,1,200,0,,BGM_WannaBeFree_LeYuanChang,,sc_zhuanzhidating_001,120,1=1,47=0,,组队等候区,,512,15,5,,51.97=5.07=51.77,0,180,1,1,0,,,,,51.97=5.07=51.77,0,0,200,300,150,,1,1,0,1,,,9,0,,,,,1,,,,1,,,,,,,,
1202,战场等候区 2,7,0,7,10,,RO_Denghouqu,sc_zhuanzhidating_001/sc_zhuanzhidating_001,2,10,sc_zhuanzhidating_001,Common_SceneAI_Default,1,2,1,200,0,,BGM_WannaBeFree_LeYuanChang,,sc_zhuanzhidating_001,120,1=1,47=0,,组队等候区,,512,15,5,,51.97=5.07=51.77,0,180,1,1,0,,,,,51.97=5.07=51.77,0,0,200,300,150,,1,1,0,1,,,9,0,,,,,1,,,,1,,,,,,,,
1203,战场等候区 3,7,0,7,10,,RO_Denghouqu,sc_zhuanzhidating_001/sc_zhuanzhidating_001,2,10,sc_zhuanzhidating_001,Common_SceneAI_Default,1,2,1,200,0,,BGM_WannaBeFree_LeYuanChang,,sc_zhuanzhidating_001,120,1=1,47=0,,组队等候区,,512,15,5,,51.97=5.07=51.77,0,180,1,1,0,,,,,51.97=5.07=51.77,0,0,200,300,150,,1,1,0,1,,,9,0,,,,,1,,,,1,,,,,,,,
1204,战场等候区 4,7,0,7,10,,RO_Denghouqu,sc_zhuanzhidating_001/sc_zhuanzhidating_001,2,10,sc_zhuanzhidating_001,Common_SceneAI_Default,1,2,1,200,0,,BGM_WannaBeFree_LeYuanChang,,sc_zhuanzhidating_001,120,1=1,47=0,,组队等候区,,512,15,5,,51.97=5.07=51.77,0,180,1,1,0,,,,,51.97=5.07=51.77,0,0,200,300,150,,1,1,0,1,,,9,0,,,,,1,,,,1,,,,,,,,
1205,战场等候区 5,7,0,7,10,,RO_Denghouqu,sc_zhuanzhidating_001/sc_zhuanzhidating_001,2,10,sc_zhuanzhidating_001,Common_SceneAI_Default,1,2,1,200,0,,BGM_WannaBeFree_LeYuanChang,,sc_zhuanzhidating_001,120,1=1,47=0,,组队等候区,,512,15,5,,51.97=5.07=51.77,0,180,1,1,0,,,,,51.97=5.07=51.77,0,0,200,300,150,,1,1,0,1,,,9,0,,,,,1,,,,1,,,,,,,,
