Id,Name,Desc1,Desc,Desc2,DefaultEquipID,PresentID,PresentRatio,UnitSkillID,BornBuff,AI,IsCopyHatredList,AIStartTime,AIHeartInterval,AIHeartIntervalCombat,UnitTypeLevel,MonsterID,HatredBuildType,HatredDeleteType,ScreenLimit,SelfLimit,LimitType,LimitRadius,MobPVECoexistencelimit,MobPVPCoexistencelimit,FightTargetOffsetDegree,MiniMapIcon,BuffCanCall,UnitRace,UnitAttrType,UnitSize,MoveSpeed,ASPD,IsInitiative,HatredAway,HatredAwayStateDuration,Sight,HatredBuildAngle,HatredDetectionInterval,IgnoreDead,IgnoreHide,BodyDisappearTime,UnitLevel,DynamicAttr,AtkDef,STR,INT,AGI,VIT,DEX,LUK,BaseHP,BaseSP,BaseATK,BaseMATK,BaseDEF,BaseMDEF,HIT,FLEE,CRI,CRI_RES,WEAPON_ATK,WEAPON_MATK,DEF,MDEF,DEF_IGNORE,SheildIgnore,MDEF_IGNORE,BaseExp,JobExp,Award,StealAward,DropDoodad,BloodLineNum,MonsterDesc,IsCountData,DeadEffcet,IsDummy,CanChangeColor,HugeMonsterColliders,IsDynamicGroup,DefaultGroup,EntityShowScript,AlwaysShowOnMap,NotShowOnMap,IsShowInHandBook,IsFieldMonster,FeaturesDesc,OutViewMove,HatredAllience,EVO,CanFeelSkill,ElfId,AlwaysShowHud,IsFAQImport,DynamicAtk,DynamicHp,,,,,,
3131,精英绿棉虫,野外精英,绿棉虫,绿棉虫,,10002,1.3,1000100201=1=0=10000,902601=10000,Common_Monster_Wild_Evolution,,1,1.7,0.4,1,,,,,,,,,,,6,1,8,2,2,2.6,116,0,2=15,1500,4,,1000,0,1,2,8,,,3,2,5,5,12,5,107,0,0,0,0,0,75,-3,0,0,-25,-8,24,0,0,0,,,,5300690,,,1,,1,130001,,1,,,2,,,,,1,,,,1004=100,,,,,,,,,,,,
3132,精英长老树精,野外精英,长老树精,长老树精,,10172,1.3,1000117802=1=1=500|1000117801=1=0=10000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,3,3,0,3.93,131,1,2=15,1500,4,,1000,0,0,2,50,,,10,0,14,25,29,0,66131,0,0,0,0,0,115,0,0,0,410,201,45,0,0,0,,,,5300700,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3133,精英克瑞米,野外精英,克瑞米,克瑞米,,10011,1.3,1000101101=1=0=10000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,8,1,2,3.93,139,0,2=15,1500,4,,1000,0,1,2,23,,,1,2,40,16,16,55,7865,0,0,0,0,0,79,-1,0,0,2,-18,0,30,0,0,,,,5300710,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3134,精英爆钻伞蜥,野外精英,爆钻伞蜥,爆钻伞蜥,,10261,1.3,1000125801=1=0=10000|1000125802=1=1=8000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,0,2,0,3.1,110,1,2=15,1500,4,,1000,0,1,2,75,,,60,30,23,40,24,30,292905,0,0,0,0,0,166,-12,0,0,1283,844,88,32,0,0,,,,5300720,,,1,,1,,,1,,,2,,,,,1,<a href=MarkTips@@ATTR_TIPS_INDUCTION_FEATURES><color=$$Blue$$>感应被魔法锁定</color></a>,,,,1,,,,,,,,,,,
3135,精英妖道,野外精英,妖道,妖道,,10180,1.3,1000118602=1=1=500|1000118601=1=0=10000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,4,9,0,3.93,114,1,2=15,1500,4,,1000,0,0,2,65,,,55,5,24,24,37,10,161369,0,0,0,0,0,148,-6,0,0,593,400,88,5,0,0,,,,5300730,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3136,精英米洛斯,野外精英,米洛斯,米洛斯,,10222,1.3,1000123102=1=1=2000|1000123103=1=1=1000|1000123101=1=0=10000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,0,3,1,3.93,132,1,2=15,1500,4,,1000,0,0,2,60,,,65,43,42,36,61,25,126593,0,0,0,0,0,143,0,0,0,416,243,100,10,0,0,,,,5300740,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3137,精英马尔杜克,野外精英,马尔杜克,马尔杜克,,10223,1.3,1000123202=1=1=1000|1000123203=1=1=2500|1000123201=1=0=10000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,1,3,1,3.1,123,1,2=15,1500,4,,1000,0,0,2,79,,,66,40,49,21,79,25,338722,0,0,0,0,0,181,-10,0,0,1399,936,66,43,0,0,,,,5300750,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3138,精英邪骸矿工,野外精英,邪骸矿工,邪骸矿工,,10174,1.3,1000121501=1=0=10000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,4,9,0,3.93,79,1,2=15,1500,4,,1000,0,0,2,62,,,30,10,13,22,37,25,157230,0,0,0,0,0,147,-1,0,0,584,325,45,5,0,0,,,,5300760,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3139,精英深海电鳗,野外精英,,深海电鳗,,10263,1.3,1000126801=1=0=10000|1000126802=1=1=500|1000126803=1=1=500|1000126804=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,6,4,0,3.33,134,1,2=15,1500,4,,1000,0,0,2,97,,,77,133,53,33,99,66,303533,0,0,0,0,0,186,91,45,25,2728,1324,44,91,252,0,61,,,5300770,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3140,精英狄奥斯,野外精英,,狄奥斯,,10266,1.3,1000127101=1=0=10000|1000127102=1=1=400|1000127103=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,6,4,0,2.5,170,0,2=15,1500,4,,1000,0,0,2,92,,,57,25,26,32,50,15,389927,0,0,0,0,0,199,96,38,18,1317,1329,51,16,222,0,46,,,5300780,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3141,精英雪熊,野外精英,,雪熊,,10267,1.3,1000127201=1=0=10000|1000127202=1=1=1000|1000127203=1=1=500,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,0,0,1,2.82,160,1,2=15,1500,4,,1000,0,0,2,95,,,70,10,35,60,71,20,328794,0,0,0,0,0,193,98,42,22,1654,1454,101,28,240,0,55,,,5300790,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3142,精英迅捷螳螂,野外精英,,迅捷螳螂,,10271,1.3,1000127801=1=0=10000|1000127802=1=1=500|1000127803=1=1=500|1000127804=1=1=500,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,8,2,0,3.8,167,0,2=15,1500,4,,1000,0,0,2,96,,,55,5,33,24,46,15,410794,0,0,0,0,0,208,100,44,24,1524,1784,90,0,246,0,58,,,5300800,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3143,精英小巴风特,野外精英,,小巴风特,,10042,1.3,1000127701=1=0=10000|1000127702=1=1=800|1000127703=1=1=300|1000127704=1=1=300,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,2,7,2,6.67,142,0,2=15,1500,4,,1000,0,0,2,97,,,52,17,60,36,57,25,342265,0,0,0,0,0,211,105,45,25,2598,1711,70,25,252,0,61,,,5300810,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3144,精英幽灵弓箭手,野外精英,,精英幽灵弓箭手,,11020,1.3,1000132103=1=0=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,2,7,0,3.33,142,1,2=15,1500,4,,1000,0,0,2,102,,,53,15,24,40,112,30,545568,0,0,0,0,0,102,-24,62,31,337,1142,24,112,110,44,0,,,5300820,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3145,精英卡拉特小丑,野外精英,,精英卡拉特小丑,,11004,1.3,1000130501=1=0=10000|1000130502=1=1=2000|1000130503=1=1=1000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,2,1,0,3.33,146,1,2=15,1500,4,,1000,0,0,2,100,,,102,40,64,60,67,50,382899,0,0,0,0,0,129,-12,58,29,331,1045,64,67,100,40,0,,,5300830,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3146,精英狂暴米洛斯,野外精英,,精英狂暴米洛斯,,11017,1.3,1000131801=1=0=10000|1000131802=1=1=1000|1000131803=1=1=1000|1000131801=1=2=10000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,1,0,0,2.67,140,0,2=15,1500,4,,1000,0,0,2,104,,,0,0,0,0,0,0,705828,0,0,0,0,0,104,13,66,33,343,1232,0,0,120,48,0,,,5300840,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3147,精英暗神官,野外精英,,精英暗神官,,11001,1.3,1000130205=1=0=10000|1000130201=1=1=1000|1000130203=1=1=500|1000130202=1=2=500|1000130204=1=2=500,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,4,9,1,3,86,1,2=15,1500,4,,1000,0,0,2,101,,,62,45,32,24,71,5,528345,0,0,0,0,0,91,-32,60,30,334,1084,32,71,105,42,0,,,5300850,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3148,精英邪骸浪人,野外精英,,精英邪骸浪人,,11007,1.3,1000130806=1=0=10000|1000130803=1=1=1000|1000130808=1=2=1000,2010701=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,2,1,0,6.67,166,1,2=15,1500,4,,1000,0,0,2,104,,,118,15,92,36,107,33,589953,0,0,0,0,0,141,-5,66,33,343,1191,92,107,120,48,0,,,5300860,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3149,精英爱丽丝女仆,野外精英,,精英爱丽丝女仆,,11005,1.3,1000130604=1=0=10000|1000130603=1=1=5000|1000130601=1=1=5000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,1,0,0,3.33,100,0,2=15,1500,4,,1000,0,0,2,103,,,82,70,53,45,80,80,626471,0,0,0,0,0,136,-14,64,32,340,1066,53,80,115,46,0,,,5300870,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3150,精英卡利斯格,野外精英,,精英卡利斯格,,11018,1.3,1000131904=1=0=10000|1000131902=1=1=1000|1000131901=1=1=1000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,4,9,1,203,150,1,2=15,1500,4,,1000,0,0,2,103,,,121,31,48,40,89,32,632228,0,0,0,0,0,138,-6,64,32,340,1142,48,89,115,46,0,,,5300880,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3151,精英瑞比欧,野外精英,,精英瑞比欧,,11009,1.3,1000131004=1=0=10000|1000131005=1=1=500|1000131003=1=1=500|1000131001=1=1=2000|1000131002=1=1=500,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,2,0,1,3.33,110,1,2=15,1500,4,,1000,0,0,2,107,,,96,30,52,61,73,10,654384,0,0,0,0,0,111,-36,73,36,352,1248,52,73,135,54,0,,,5300890,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3152,精英虎蜥人,野外精英,,精英虎蜥人,,11015,1.3,1000131603=1=0=10000|1000131602=1=1=1000|1000131601=1=1=1000,,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,6,4,0,3.6,155,1,2=15,1500,4,,1000,0,0,2,108,,,130,66,63,55,58,48,647969,0,0,0,0,0,135,-19,75,37,355,1209,63,58,140,56,0,,,5300900,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3153,精英冰波利,野外精英,,精英冰波利,,11033,1.3,1000150401=1=0=10000|1000150402=1=1=1000|1000150403=1=1=1000|1000150404=1=1=2000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,3,4,0,3.1,137,0,2=15,1500,4,,1000,0,0,2,105,,,24,5,5,10,30,15,650835,0,0,0,0,0,328,191,41,27,9679,4037,5,30,250,50,0,,,5300910,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3154,精英玩具士兵,野外精英,,精英玩具士兵,,11034,1.3,1000150501=1=0=10000|1002850024=1=1=2000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,5,0,0,2.22,135,1,2=15,1500,4,,1000,0,0,2,111,,,17,15,10,23,34,10,684099,0,0,0,0,0,333,193,48,32,12213,4529,10,34,310,62,0,,,5300920,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3155,精英狂暴雪熊,野外精英,,精英狂暴雪熊,,10267,1.3,1000151401=1=0=10000|1000151402=1=1=1000|1000151403=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,0,0,1,2,128,0,2=15,1500,4,,1000,0,0,2,104,,,70,10,35,60,59,20,605309,0,0,0,0,0,297,159,40,26,8732,3936,35,59,240,48,0,,,5300930,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3156,精英巫婆,野外精英,,精英巫婆,,11037,1.4,1000150801=1=0=10000|1000150802=1=1=1000|1000150803=1=1=500,902601=10000,Common_Monster_Wild|Common_Monster_RandMove4,,1,1.7,0.4,1,,,,,,,,,,,6,1,1,7,0,3.34,125,0,2=15,1500,4,,1000,0,0,1,111,,,66,77,38,40,56,50,646012,0,0,0,0,0,311,165,48,32,11061,4419,38,56,310,62,0,,,5300940,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3157,精英邪灵魔导士,野外精英,,精英邪灵魔导士,,11039,1.4,1000151001=1=0=10000|1000151002=1=1=2000|1000151003=1=1=2000|1000151004=1=1=2000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove4,,1,1.7,0.4,1,,,,,,,,,,,6,1,1,0,1,3.34,123,0,2=15,1500,4,,1000,0,0,2,112,,,67,99,63,35,88,61,621625,0,0,0,0,0,281,141,49,32,11440,4471,63,88,320,64,0,,,5300950,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3158,精英邪恶向日葵,野外精英,,精英邪恶向日葵,,11046,1.4,1000151701=1=0=10000|1000151702=1=1=1000|1000151703=1=1=3000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove4,,1,1.7,0.4,1,,,,,,,,,,,6,1,3,2,0,3.34,134,0,2=15,1500,4,,1000,0,0,2,110,,,81,56,26,35,60,60,655020,0,0,0,0,0,306,176,47,31,9304,4362,26,60,300,60,0,,,5300960,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3159,精英钟塔守护者,野外精英,,精英钟塔守护者,,11049,1.4,1000152001=1=0=10000|1000152002=1=1=1000|1000152004=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove4,,1,1.7,0.4,1,,,,,,,,,,,6,1,5,0,1,3.34,146,0,2=15,1500,4,,1000,0,0,2,109,,,80,25,28,40,73,45,645718,0,0,0,0,0,291,172,46,30,7151,4326,28,73,290,58,0,,,5300970,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3160,精英钟怪,野外精英,,精英钟怪,,11052,1.4,1000152301=1=0=10000|1000152302=1=1=1000|1000152303=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove4,,1,1.7,0.4,1,,,,,,,,,,,6,1,5,0,0,2,116,0,2=15,1500,4,,1000,0,0,2,109,,,70,25,72,40,55,25,594424,0,0,0,0,0,309,128,46,30,9332,3796,72,55,290,58,0,,,5300980,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3161,精英时间守护者,野外精英,,精英时间守护者,,11040,1.4,1000151101=1=0=10000|1002850022=1=1=5000|1000151102=1=1=1000|1000151104=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove4,,1,1.7,0.4,1,,,,,,,,,,,6,1,5,0,1,3.34,146,0,2=15,1500,4,,1000,0,0,1,114,,,112,57,60,72,120,77,636580,0,0,0,0,0,270,146,52,34,6605,4104,60,120,340,68,0,,,5300990,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3162,精英裘卡,野外精英,,精英裘卡,,11042,1.4,1000151301=1=0=10000|1000151302=1=1=1000|1000151303=1=1=1000|1000151303=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove4,,1,1.7,0.4,1,,,,,,,,,,,6,1,1,1,1,3.34,132,0,2=15,1500,4,,1000,0,0,2,113,,,84,50,99,30,77,35,600599,0,0,0,0,0,297,109,53,35,8839,4215,99,77,350,70,0,,,5301000,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3163,精英米杜沙,野外精英,,精英米杜沙,,11069,1.2,1000160401=1=0=10000|1000160402=1=1=1000|1000160403=1=1=1000|1000160404=1=1=1000,902601=10000|2025101=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,2,0,0,3.1,113,1,2=15,1500,4,,1000,0,0,2,112,,,99,79,68,65,69,15,1540815,0,0,0,0,0,300,136,49,32,15292,6227,68,69,320,64,0,,,5301010,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3164,精英邪恶摩艾,野外精英,,精英邪恶摩艾,,11071,1.2,1000160601=1=0=10000|1000160602=1=1=1000|1000160603=1=1=1000|1000160604=1=1=1000,902601=10000|2025301=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,5,0,1,3.33,133,1,2=15,1500,4,,1000,0,0,2,117,,,57,10,14,35,90,3,1793044,0,0,0,0,0,287,196,55,36,15175,6975,14,90,370,74,0,,,5301020,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3165,精英奈利虫,野外精英,,精英奈利虫,,11070,1,1000160501=1=0=10000|1000160502=1=1=1000|1000160503=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,0,2,2,2.6,160,1,2=15,1500,4,,1000,0,0,2,108,,,97,30,45,60,69,50,1546050,0,0,0,0,0,293,154,45,30,6824,5805,45,69,280,56,0,,,5301030,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3166,精英卡拉蟹,野外精英,,精英卡拉蟹,,11068,1.4,1000160303=1=0=10000|1000160301=1=1=1000|1000160302=1=1=1000,3640501=10000|902601=10000,Common_Monster_Wild|Common_Monster_RandMove4,,1,1.7,0.4,1,,,,,,,,,,,6,1,6,4,2,3.33,150,0,2=15,1500,4,,1000,0,0,1,106,,,22,7,14,24,28,15,1613319,0,0,0,0,0,331,183,43,28,10922,5623,14,28,260,52,0,,,5301040,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3167,精英鳄鱼人,野外精英,,精英鳄鱼人,,11076,1.4,1000161103=1=0=10000|1000161101=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove4,,1,1.7,0.4,1,,,,,,,,,,,6,1,0,4,0,3.33,145,0,2=15,1500,4,,1000,0,0,2,119,,,47,15,48,24,36,26,1708861,0,0,0,0,0,344,164,57,38,13724,7225,48,36,390,78,0,,,5301050,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3168,精英矿工魔,野外精英,,矿工魔,,11090,1.4,1000180601=1=0=10000|1000180602=1=1=1000|1000180603=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,5,0,1,3.93,133,0,2=15,1500,4,,1000,0,0,2,120,,,57,10,14,35,90,3,717217,0,0,0,0,0,287,196,55,36,9943,4443,14,90,370,74,0,,,5301060,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3169,精英七彩飞龙,野外精英,,七彩飞龙,,11094,1.4,1000181003=1=0=10000|1000181001=1=1=1000|1000181002=1=1=1000,902601=10000,Common_Monster_Wild,,1,1.7,0.4,1,,,,,,,,,,,6,1,6,3,0,4.1,158,0,2=15,1500,4,,1000,0,0,0.5,126,,,76,35,49,35,107,10,193212,0,0,0,0,0,228,137,54,36,2579,2384,49,107,180,72,0,,,5301070,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3170,精英鸟人哈比,野外精英,,鸟人哈比,,11087,1.4,1000180301=1=0=10000|1000180302=1=1=1000|1000180303=1=1=1000,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,2,1,0,4.44,150,0,2=15,1500,4,,1000,0,0,2,127,,,22,7,14,24,28,15,188220,0,0,0,0,0,291,162,43,28,3054,1986,14,28,130,52,0,,,5301080,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
3171,精英火焰妖,野外精英,,火焰妖,,11092,2.8,1000180804=1=0=10000|1000180803=1=1=500|1000180802=1=1=1000|1000180801=1=1=800,902601=10000,Common_Monster_Wild|Common_Monster_RandMove3,,1,1.7,0.4,1,,,,,,,,,,,6,1,6,3,2,3.33,156,0,2=15,1500,4,,1000,0,0,2,129,,,42,25,11,48,26,10,206946,0,0,0,0,0,308,174,53,35,3042,2351,11,26,175,70,0,,,5301090,,,1,,1,,,1,,,2,,,,,1,,,,,,,,,,,,,,,,
5001,魔菇,,下水道之谜,魔菇,,10026,1,1000500101=1|1000500102=1,,Dungeons_XiaShuiDaoZhiMi_XiaoBianFu,,1,0.2,0.2,1,,,,,,,,,,,5,0,3,4,0,3.93,106,1,2=100,1500,6,,1000,1,0,2,40,1,1,7,0,5,0,5,0,23046,0,0,0,0,0,83,5,0,0,646,138,12,10,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
5002,剧毒蘑菇,,下水道之谜,剧毒蘑菇,,10038,1,1000500205=1|1000500202=1|1000500206=1,,Dungeons_XiaShuiDaoZhiMi_JuDuMoGu,,1,0.2,0.2,1,,,,,,,,,,,5,0,3,5,0,3.93,116,1,2=100,1500,6,,1000,1,0,2,40,1,1,19,5,17,0,20,5,35821,0,0,0,0,0,75,6,0,0,653,160,40,8,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
5003,自爆甲虫,,下水道之谜,自爆甲虫,,10005,1,1000500301=1,,,,1,0.2,0.2,1,,,,,,,,,,,5,0,8,5,2,3.93,116,1,2=100,1500,3,,1000,1,0,2,40,1,1,5,0,7,0,5,5,13228,0,0,0,0,0,83,6,0,0,665,224,24,3,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
5004,吸血蝙蝠,,下水道之谜,吸血蝙蝠,,10050,1.2,1000500401=1|1000500403=1,,Dungeons_XiaShuiDaoZhiMi_BianFu,,1,0.2,0.2,0,,,,,,,,,,,5,0,0,7,2,5.05,136,1,2=100,1500,6,,1000,1,0,2,40,1,1,15,5,19,0,20,1,39063,0,0,0,0,0,75,5,0,0,682,217,26,5,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
5096,蜘蛛守卫,,下水道之谜,蜘蛛守卫,,10037,1,1000509601=1,,Dungeons_XiaShuiDaoZhiMi_XiaoBianFu,,1,0.2,0.2,0,,,,,,,,,,,5,0,8,5,1,3.1,126,1,2=100,1500,6,,1000,1,0,2,40,1,1,38,5,17,0,26,15,18137,0,0,0,0,0,69,8,0,0,524,156,58,8,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
5005,蜘蛛守卫队长,,下水道之谜,蜘蛛守卫,,10037,1.5,1000500502=1|1000500501=1,903501=10000|902001=10000|902601=10000,Dungeons_XiaShuiDaoZhiMi_ZhiZhu_NoPatrol,1,1,0.2,0.2,1,,1,1,,,,,,,,5,0,8,5,1,3.1,126,1,2=100,1500,6,,1000,1,0,2,40,1,1,38,5,17,0,26,15,45344,0,0,0,0,0,119,8,0,0,778,321,58,8,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
5006,莫古尔,,下水道之谜,巨大毒蘑菇,,220101,1,1000500601=1|1000500602=1|1000500603=1|1000500604=1|1000500605=1|1000500606=1|1000500607=1|1000500608=1|1000500610=1|1000500611=1|1000500612=1|1000500613=1|1000500614=1|1000500615=1,903501=10000|902001=10000|946201=10000,Dungeons_XiaShuiDaoZhiMi_JuXingDuMoGu_H,1,1,0.2,0.2,2,,1,1,,,,,,,0,5,0,3,5,2,7.27,116,0,2=100,1500,6,,1000,1,1,60,40,1,1,19,5,17,0,20,5,1194041,0,0,0,0,0,125,6,0,0,2896,1320,40,8,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,1|2,,1,1,,,,,,
5007,盗虫卵,,下水道之谜,盗虫卵,,10071,1,,,Common_Monster_NoSpeedMonster,,1,0.2,0.2,1,,,,,,,,,,,5,0,8,7,2,0,165,0,2=100,1500,6,,1000,0,0,2,40,1,1,3,0,1,0,3,5,10471,0,0,0,0,0,92,8,0,0,551,223,24,3,75,20,,,,,,,1,,1,130003,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
5008,毒魔菇孢子,,下水道之谜(Boss召唤),毒魔菇孢子,,10058,1.5,1000500801=1,902001=10000|940701=10000,Dungeons_XiaShuiDaoZhiMi_BaoZi_wave01,,1,1,1,0,,,,,,,,,,,5,0,3,5,2,0,156,1,2=30,1500,6,,1000,0,0,0.6,40,1,1,19,5,17,0,20,5,29172,0,0,0,0,0,75,6,0,0,546,105,0,0,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
5013,剧毒蘑菇,,下水道之谜Boss孢子召唤,剧毒蘑菇,,10038,1.4,1000500202=1,,Dungeons_XiaShuiDaoZhiMi_JuDuMoGu_ZhaoHuan,,1,0.2,0.2,1,,,,,,,,,,,5,0,3,5,0,3.93,116,1,2=100,1500,6,,1000,1,0,2,40,1,1,19,5,17,0,20,5,35821,0,0,0,0,0,75,6,0,0,653,160,0,0,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
5043,毒魔菇孢子,,下水道之谜短吟唱,毒魔菇孢子,,10058,1.6,1000500803=1,902001=10000,Dungeons_XiaShuiDaoZhiMi_BaoZi_wave01,,0,1,0.2,0,,,,,,,,,,,5,0,3,5,2,0,156,1,2=30,1500,8,,1000,0,0,0.6,40,1,1,19,5,17,0,20,5,29172,0,0,0,0,0,0,0,0,0,546,105,0,0,75,20,,,,,,,1,,1,,,1,,,2,,,,,,,,,,,,,,1,1,,,,,,
