AwardId,PackIds,PackRates,BindInfo,Name,AwardType,PreviewType,PreviewItem,PreviewNum,PreviewCount,PreviewLuaFunction,LuckyPointPara,VipDouble,DropJudge,DropAllocation
2100280,,,,稀有材料随机礼包,0,,,,,,,,,
2100290,,,,珍藏材料随机礼包,0,,,,,,,,,
2100300,,,,料理盒子,5,1,,,,,,,,
2100310,,,,药剂盒子,5,1,,,,,,,,
2100320,,,,武器宝箱,0,,,,,,,,,
2100330,2100331,1,0,头饰自选包,5,1,,,,,,,,
2100340,,,,25饰品宝箱,5,1,,,,,,,,
2100350,,,,40饰品宝箱,5,1,,,,,,,,
2100360,,,,55饰品宝箱,5,1,,,,,,,,
2100370,,,,70饰品宝箱,5,1,,,,,,,,
2100380,,,,85饰品宝箱,5,1,,,,,,,,
2100390,,,,100饰品宝箱,5,1,,,,,,,,
2100400,,,,普通的委托馈赠箱,0,,,,,,,,,
2100410,,,,高级的委托馈赠箱,0,,,,,,,,,
2100420,2100421|2100422|2100423,1|1|1,0|0|0,6元充值返利礼包,0,,,,,,,,,
2100430,2100431,1,0,50元充值返利礼包,0,,,,,,,,,
2100440,2100441,1,0,98元充值返利礼包,0,,,,,,,,,
2100450,2100451,1,0,198元充值返利礼包,0,,,,,,,,,
2100460,2100461,1,0,328元充值返利礼包,0,,,,,,,,,
2100470,2100471,1,0,648元充值返利礼包,0,,,,,,,,,
2100480,,,,30级普通饰品宝箱,5,1,,,,,,,,
2100490,,,,30级高级饰品宝箱,5,1,,,,,,,,
2100500,,,,30级稀有饰品宝箱,5,1,,,,,,,,
2100510,,,,40级普通饰品宝箱,5,1,,,,,,,,
2100520,,,,40级高级饰品宝箱,5,1,,,,,,,,
2100530,,,,40级稀有饰品宝箱,5,1,,,,,,,,
2100540,,,,55级普通饰品宝箱,5,1,,,,,,,,
2100550,,,,55级稀有饰品宝箱,5,1,,,,,,,,
2100560,,,,55级高级饰品宝箱,5,1,,,,,,,,
2100570,,,,70级普通饰品宝箱,5,1,,,,,,,,
2100580,,,,70级高级饰品宝箱,5,1,,,,,,,,
2100590,,,,70级稀有饰品宝箱,5,1,,,,,,,,
2100600,,,,85级普通饰品宝箱,5,1,,,,,,,,
2100610,,,,85级高级饰品宝箱,5,1,,,,,,,,
2100620,,,,85级稀有饰品宝箱,5,1,,,,,,,,
2100630,,,,40级防具自选宝箱,0,,,,,,,,,
2100640,,,,55级武器随机宝箱,0,,,,,,,,,
2100650,,,,55级防具随机宝箱,0,,,,,,,,,
2100660,,,,55级武器自选宝箱,0,,,,,,,,,
2100670,,,,55级防具自选宝箱,0,,,,,,,,,
2100680,,,,70级武器随机宝箱,0,,,,,,,,,
2100690,,,,70级防具随机宝箱,0,,,,,,,,,
2100700,,,,70级武器自选宝箱,5,1,,,,,,,,
2100710,,,,70级防具自选宝箱,5,1,,,,,,,,
2100720,2100721,1,0,zeny惊喜袋子,0,,,,,,,,,
2100730,2100731,1,0,铜币惊喜宝箱,0,,,,,,,,,
2100740,2100741,1,0,铜币惊喜袋子,0,,,,,,,,,
2100750,2100751,1,1,1星料理自选包,5,1,,,,,,,,
2100760,2100761,1,1,2星料理自选包,5,1,,,,,,,,
2100770,2100771,1,1,3星料理自选包,5,1,,,,,,,,
2100780,2100781,1,0,zeny惊喜宝箱,0,,,,,,,,,
2100790,2100791,1,0,装备精炼礼包,0,,,,,,,,,
2100800,2100801,1,0,无敌头饰包,0,,,,,,,,,
2100810,2100811,1,0,派对一等奖礼包,0,,,,,,,,,
2100820,2100821,1,0,派对二等奖礼包,0,,,,,,,,,
2100830,2100831,1,0,派对三等奖礼包,0,,,,,,,,,
2100840,21008411|21008412|21008413|21008414|21008415|21008416|21008417|21008418|21008419|21008420|21008421|21008422|21008423|21008424|21008425,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,派对幸运奖礼包,0,,,,,,,,,
2100850,2100851,1,0,派对参与奖礼包,0,,,,,,,,,
2100860,2100861,1,0,铜币大宝箱,0,1,,,,,,,,
2100870,2100871,1,0,小型元气补充袋,0,,,,,,,,,
2100880,2100881|2100882|2100883|2100884|2100885|2100886,1|1|1|1|1|1,0|0|0|0|0|0,职业头饰图纸礼包,0,,,,,,,,,
2100890,,,,职业武器礼包1,0,,,,,,,,,
2100900,,,,职业防具礼包,0,,,,,,,,,
2100910,2100911,1,0,一袋铜币1,0,,,,,,,,,
2100920,2100921,1,0,一袋铜币2,0,,,,,,,,,
2100930,2100931,1,0,铜币宝箱,0,,,,,,,,,
2100940,,,,50级锻造礼盒,0,,,,,,,,,
2100950,2100951,1,0,小恶魔套装（男）,0,,,,,,,,,
2100960,2100961,1,0,小恶魔套装（女）,0,,,,,,,,,
2100970,,,,精炼材料包,0,,,,,,,,,
2100980,,,,离别的礼物,0,,,,,,,,,
2100990,,,,职业武器礼包2,0,,,,,,,,,
2101010,2101011|2101012,1|1,1|1,小恶魔时装礼盒,0,,,,,,,,,
2101020,2101021,1,0,一袋铜币3,0,,,,,,,,,
2101030,2101031,1,0,绵绵岛的建设物资,0,,,,,,,,,
2101040,2101041,1,0,头饰自选包,5,1,,,,,,,,
2101050,,,,职业头饰图纸礼包,0,,,,,,,,,
2101060,,,,职业武器礼包1,0,,,,,,,,,
2101070,,,,职业防具礼包,0,,,,,,,,,
2101080,,,,一袋铜币1,0,,,,,,,,,
2101330,2101331|2101332,1|0.15,0|0,纪念币--615版本,0,,,,,,,,,
2101340,2101341,1,0,精致的纪念币--615版本,0,,,,,,,,,
2101350,2101351|2101352,1|1,0|0,纪念晶石--615版本,0,,,,,,,,,
2101360,2101361,1,1,低级头饰材料自选包,5,,,,,,,,,
2101370,2101371,1,1,中级头饰材料自选包,5,,,,,,,,,
2101380,2101381,1,1,高级头饰材料自选包,5,,,,,,,,,
2101390,2101391,1,1,稀有头饰材料自选包,5,,,,,,,,,
2101400,2101401,1,1,吹牛任务头饰自选包,5,,,,,,,,,
2101410,2101411,1,1,舞会任务头饰自选包,5,,,,,,,,,
2101420,2101421,1,1,护送任务头饰自选包,5,,,,,,,,,
2101430,2101431,1,1,伊斯鲁德挑战头饰自选包,5,,,,,,,,,
2101440,2101441,1,1,匹配赛胜利全公会礼包--615版本,0,,,,,,,,,
2101450,2101451,1,1,匹配赛失败全公会礼包--615版本,0,,,,,,,,,
2101460,2101461,1,1,匹配赛观战礼包--615版本,0,,,,,,,,,
2101470,2101471,1,0,声望箱子,0,,,,,,,,,
2101480,2101481,1,0,小声望箱子,0,,,,,,,,,
2101490,2101491,1,0,神秘紫箱,0,,,,,,,,,
2101500,2101501,1,0,头饰水晶礼包,0,,,,,,,,,
2101510,2101511|2101512,1|1,0|0,头饰卡片转蛋,0,,,,,,,,,
2101520,2101521|2101512,1|1,0|0,铠甲卡片转蛋,0,,,,,,,,,
2101530,2101531|2101512,1|1,0|0,副手卡片转蛋,0,,,,,,,,,
2101540,2101541|2101512,1|1,0|0,鞋子卡片转蛋,0,,,,,,,,,
2101550,2101551|2101512,1|1,0|0,披风卡片转蛋,0,,,,,,,,,
2101560,2101561|2101512,1|1,0|0,首饰卡片转蛋,0,,,,,,,,,
2101570,2101571|2101512,1|1,0|0,武器卡片转蛋,0,,,,,,,,,
2101580,2101581,1,1,力量箱子,0,1,,,,,,,,
2101590,2101591,1,1,敏捷箱子,0,1,,,,,,,,
2101600,2101601,1,1,智力箱子,0,1,,,,,,,,
2101610,2101611,1,1,药水箱子,0,1,,,,,,,,
2101620,2101621,1,1,重置箱子,0,,,,,,,,,
2101630,2101631,1,1,扩建券箱子,0,,,,,,,,,
2101640,2101641,1,1,初学者礼包,0,,,,,,,,,
2101650,2101651,1,1,Ragnarok Origin礼盒,0,,,,,,,,,
2101660,2101661,1,1,前期支持礼包,0,,,,,,,,,
2101670,2101671,0.1,1,点心嘴饰合理礼包,0,,,,,,,,,
2101680,2101681,1,1,卡普拉爱心发带礼包,0,,,,,,,,,
2101690,2101691,1,0,中型元气补充袋,0,1,,,,,,,,
2101700,2101701,1,1,药水礼包,0,,,,,,,,,
2101705,2101705,1,1,紫色卡片兑换礼盒,0,1,,,,,,,,
2101710,2101711,1,1,1星药剂自选包,5,1,,,,,,,,
2101720,2101721,1,1,2星药剂自选包,5,1,,,,,,,,
2101730,2101731,1,1,3星药剂自选包,5,1,,,,,,,,
2101740,2101741,1,0,蓝色卡片转蛋--615版本,0,,,,,,,,,
2101750,2101751,1,0,魔力晶石袋子--615版本,0,1,,,,,,,,
2101760,2101761,1,0,魔力晶石礼包--615版本呢,0,1,,,,,,,,
2101770,2101771,1,0,金色粉末礼包,0,1,,,,,,,,
2101780,2101781,1,0,彩虹粉末礼包,0,1,,,,,,,,
2101790,2101791,1,1,国内cbt0624初级装备材料自选包A（死人遗骨，苹果汁，空瓶，刹勒空结晶，粘稠液体，动物外皮）,5,1,,,,,,,,
2101800,2101801,1,1,国内cbt0624初级装备材料自选包B（雪勒结晶，腐烂绷带，柔毛，玛娜树枝，死人遗骨，粘稠液体）,5,1,,,,,,,,
2101810,2101811,1,1,国内cbt0624中级装备材料自选包A（光粒，玻璃珠，巨大杰勒比结晶，布里刊，透明之布，羽毛）,5,1,,,,,,,,
2101820,2101821|2101822,1|0.8,1|1,染料随机袋子--615版本,0,1,,,,,,,,
2101830,2101831,1,1,酒精，慧眼，黄玉碎片，赛依伐，蜂蜜,5,1,,,,,,,,
2101840,2101841,1,1,大嘴鸟之羽，柔软的羽毛，青绿宝石，白宝石，小恶魔翅膀，欧拉欧拉，怀表,5,1,,,,,,,,
2101850,2101851,1,1,蜜饯香蕉，蜂胶，围兜兜，诅咒红宝石，紫宝石，永恒玫瑰，黄宝石,5,1,,,,,,,,
2101860,2101861,1,1,兽人战士之证，天蓝宝石，发亮鳞片，绿宝石，黑猫娃娃，恶魔角，神之手,5,1,,,,,,,,
2101870,2101871,1,1,天地树芽，四叶幸运草，超坚硬外皮，珍珠，忠诚之证,5,1,,,,,,,,
2101880,2101881,1,1,黄金，海利翁之眼，圣殿士面具，燃烧的马蹄铁，狮鹫兽的指甲,5,1,,,,,,,,
2101890,2101891,1,1,断柄之刃，泯灭之心，噩梦之石，兽人英雄之证，虎掌,5,1,,,,,,,,
2110000,2110001,1,1,哀唱草，芦荟，玛丝黛拉果实，西纳雷花，曼特花，幻想花,0,1,,,,,,,,
2110010,2110011,1,1,100万铜币,0,1,,,,,,,,
2110020,2110021,1,1,200万铜币,0,1,,,,,,,,
2110030,2110031,1,1,战斗补给包,0,1,,,,,,,,
2110040,2110041,1,1,载具染色药剂自选盒,5,1,,,,,,,,
2110050,2110051,1,0,微型铜币袋子,0,1,,,,,,,,
2110060,2110061,1,0,小型铜币箱,0,1,,,,,,,,
2110070,2110071,1,0,小型zeny箱,0,1,,,,,,,,
2110080,2110081,1,0,小型铜币袋子,0,1,,,,,,,,
2110100,2110101,1,0,极限挑战惊喜礼包V2,0,1,,,,,,,,
2110190,2110191,1,0,大型zeny宝箱,0,1,,,,,,,,
2110090,2110091,1,1,天地树芽，四叶幸运草，超坚硬外皮，珍珠，忠诚之证，黄金，海利翁之眼，圣殿士面具，燃烧的马蹄铁，狮鹫兽的指甲,5,1,,,,,,,,
2110200,2110201,1,1,美味盒饭,0,,,,,,,,,
2110210,2110211,1,1,珍贵道具自选礼盒,5,1,,,,,,,,
2110220,2110221|2110222,1|1,1|1,太珍儿时装礼盒,0,,,,,,,,,
2110230,2110231,1,0,大型zeny宝箱,0,1,,,,,,,,
2110240,2110241,1,0,大型zeny宝箱,0,1,,,,,,,,
2110250,2110251|2110252,1|1,1|1,邪恶时装租赁礼盒,0,,,,,,,,,
2110260,2110261|2110262,1|1,1|1,死神时装租赁礼盒,0,,,,,,,,,
2101900,3410011|3420011,1|1,0|0,擂台1层战利品,0,,,,,,,,,
2101910,3410021|3420011,1|1,0|0,擂台2层战利品,0,,,,,,,,,
2101920,3410031|3420012,1|1,0|0,擂台3层战利品,0,,,,,,,,,
2101930,3410041|3420012,1|1,0|0,擂台4层战利品,0,,,,,,,,,
2101940,3410051|3420013,1|1,0|0,擂台5层战利品,0,,,,,,,,,
2101950,3410061|3420013,1|1,0|0,擂台6层战利品,0,,,,,,,,,
2101901,3410001|3420011,1|1,0|0,擂台1层战利品,0,,,,,,,,,
2101911,3410002|3420011,1|1,0|0,擂台2层战利品,0,,,,,,,,,
2101921,3410003|3420012,1|1,0|0,擂台3层战利品,0,,,,,,,,,
2101931,3410004|3420012,1|1,0|0,擂台4层战利品,0,,,,,,,,,
2101941,3410005|3420013,1|1,0|0,擂台5层战利品,0,,,,,,,,,
2101951,3410006|3420013,1|1,0|0,擂台6层战利品,0,,,,,,,,,
2101960,3400011|3400012,1|0.35,0|0,战场胜利礼包,0,,,,,,,,,
2101961,3400013|3400012,1|0.35,0|0,战场胜利礼包-韩国2021版本,0,,,,,,,,,
2101970,3400021|3400022,1|0.15,0|0,战场安慰礼包,0,,,,,,,,,
2101971,3400023|3400022,1|0.15,0|0,战场安慰礼包-韩国2021版本,0,,,,,,,,,
2101980,2101981,1,1,3星融合料理自选包,5,1,,,,,,,,
2101990,2101991,1,1,3星融合药剂自选包,5,1,,,,,,,,
2102000,2102001,1,1,受祝福的矿石自选,5,1,,,,,,,,
2102030,2102031,1,0,好战者的荣耀礼包,0,,,,,,,,,
2102040,2102041,1,1,MVP活动礼包,0,1,,,,,,,,
2102190,2102191,1,1,MVP活动礼包,0,1,,,,,,,,
2102050,2102051,1,0,极限挑战惊喜礼包,0,,,,,,,,,
2102060,2102061,1,1,装备制作材料自选包,5,1,,,,,,,,
2102070,2102071,1,1,崩裂迪齿轮礼盒,0,,,,,,,,,
2102080,2102081,1,1,90级装备材料自选包,5,1,,,,,,,,
2102090,2102091,1,1,A型精炼自选礼盒,5,1,,,,,,,,
2102100,2102101,1,1,B型精炼自选礼盒,5,1,,,,,,,,
2102110,2102111,1,1,巧克力棒随机箱子,0,,,,,,,,,
2102120,2102121,1,1,珍品道具自选礼盒,5,1,,,,,,,,
2102130,2102131,1,1,精炼附魔养成礼盒,5,1,,,,,,,,
2102140,2102141,1,1,往期扭蛋自选礼包,5,1,,,,,,,,
2102150,2102151,1,1,万圣节齿轮扭蛋,0,,,,,,,,,
2102160,2102161,1,0,嘉年华抽奖转盘,0,,,,,,,,,
2102170,2102171|2102172,1|1,1|1,飞行员时装套装礼盒,0,,,,,,,,,
2102180,2102181,1,1,嘉年华小礼盒,0,,,,,,,,,
2300010,2300011,1,0,活跃度20,0,1,,,,,,,,
2300020,2300021,1,0,活跃度40,0,1,,,,,,,,
2300030,2300031,1,0,活跃度60,0,1,,,,,,,,
2300040,2300041,1,0,活跃度80,0,1,,,,,,,,
2300050,2300051,1,0,活跃度100,0,1,,,,,,,,
2300060,2300061|2300062|2300063|2300064|2300065|2300066|2300067|2300068|2300069,1|1|1|1|1|1|1|1|1,0|0|0|0|0|0|0|0|0,卡普拉的零钱袋,0,2,101=1,,,,,,,
2300070,2300071|2300071|2300071,1|0.5|0.3,0|0|0,卡普拉的精炼袋子,0,2,3020003=1|3020004=1,,,,,,,
2300080,2300081|2300082|2300083|2300084|2300085|2300086|2300081|2300082|2300083|2300084|2300085|2300086|2300091|2300092|2300093|2300094|2300095|2300096|2300102|2300103|2300104|2300105|2300106,1|1|1|1|1|1|0|0.2|0.25|0.25|0.3|0.3|0.5|0.5|0.5|0.5|0.5|0.5|0.01|0.01|0.01|0.01|0.01,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,卡普拉的藏宝箱,0,,,,,,,,,
3010000,3010001|3010012|3010022,1|1|1,1|1|1,回归装备礼盒,0,,,,,,,,,
3010110,3010111|3010112|3010113,1|1|1,1|1|1,回归饰品礼盒,0,,,,,,,,,
3011000,3011001,1,1,回归大礼盒,0,,,,,,,,,
3011010,3011011,1,1,回归药水盒,0,,,,,,,,,
3011020,3011021,1,1,65级首饰自选盒,5,1,,,,,,,,
3011030,3011031,1,1,小型精炼礼盒Ⅰ,5,1,,,,,,,,
3011040,3011041,1,1,增伤卡片自选包,5,1,,,,,,,,
3011050,3011051,1,1,小型精炼礼盒Ⅱ,5,1,,,,,,,,
3011060,3011061,1,1,精炼保护礼盒Ⅰ,5,1,,,,,,,,
3011070,3011071,1,1,微型精炼礼盒,5,1,,,,,,,,
3011080,3011081,1,1,战斗补给箱,0,1,,,,,,,,
3011090,3011091,1,1,饰品精炼礼盒,5,1,,,,,,,,
3011100,3011101,1,1,饰品精炼礼盒Ⅱ,5,1,,,,,,,,
3011110,3011111,1,1,绅士兔背饰礼盒,0,,,,,,,,,
3011120,3011121,1,1,温柔兔背饰礼盒,0,,,,,,,,,
3011130,3011131,1,1,小型祈愿券礼包,0,,,,,,,,,
3011140,3011141,1,1,中型祈愿券礼包,0,,,,,,,,,
3011150,3011151,1,1,大型祈愿券礼包,0,,,,,,,,,
3011160,3011161,1,1,贝思波齿轮幸运箱,0,,,,,,,,,
3011170,3011171,1,1,Zeny随机宝箱,0,,,,,,,,,
3011180,3011181,1,1,阳光猕猴桃幸运箱,0,,,,,,,,,
3011190,3011191,1,1,莫拉硬币幸运箱,0,,,,,,,,,
3011200,3011201,1,1,崩裂迪齿轮幸运箱,0,,,,,,,,,
3011210,3011211,1,1,魔力晶石幸运箱,0,,,,,,,,,
3011220,3011221,1,1,超大型祈愿券礼包,0,,,,,,,,,
3011230,3011231,1,0,珍贵的收集册,0,,,,,,,,,
3011240,3011241,1,0,附魔加速包,0,1,,,,,,,,
3011250,3011251|3011252|3011253|3011254|3011255|3011256|3011257,1|1|1|1|1|1|1,1|1|1|1|1|1|1,50级时效箱,0,1,,,,,,,,
3011260,3011261|3011262|3011263|3011264|3011265|3011266|3011267,1|1|1|1|1|1|1,1|1|1|1|1|1|1,70级时效箱,0,1,,,,,,,,
3011270,3011271,1,1,装备修复自选包,5,1,,,,,,,,
3011280,3011281,1,1,罕见的初级材料自选包,5,1,,,,,,,,
3011290,3011291,1,1,罕见的中级材料自选包,5,1,,,,,,,,
3011300,3011301,1,1,罕见的高级材料自选包,5,1,,,,,,,,
3011310,3011311|3011312,1|0.6,0|1,高级卡片转蛋,0,,,,,,,,,
3011320,3011321,1,0,高级精炼保护礼盒,5,1,,,,,,,,
3011330,3011331,1,0,高级精炼自选礼盒,5,1,,,,,,,,
3011340,3011341,1,0,齿轮自选包Ⅱ,5,1,,,,,,,,
3011350,3011351,1,0,C型绑定头饰图纸自选包,5,,,,,,,,,
3011360,3011361,1,0,头饰图纸自选,5,,,,,,,,,
3011370,3011371,1,0,A型绑定图纸自选包,5,1,,,,,,,,
3012000,3012001,1,1,药水急救箱,0,1,,,,,,,,
3012020,3012021|3012022,1|1,1|1,总经理制服时装礼盒,0,,,,,,,,,
3012080,3012081|3012082,1|1,1|1,终结者时装礼盒,0,,,,,,,,,
3011400,3011401,1,1,意见反馈奖励包,0,1,,,,,,,,
3012010,3012011|3012012,1|1,1|1,发型更换箱,5,,,,,,,,,
3012030,3012031,1,0,A型MINI头饰图纸自选包,5,1,,,,,,,,
3012040,3012041,1,0,珍贵的紫卡收集册,0,1,,,,,,,,
3012050,3012051|3012052,1|1,1|1,宫廷时装礼盒,0,1,,,,,,,,
3012060,3012061,1,0,珍贵的紫色卡片收集册Ⅱ,0,1,,,,,,,,
3012070,3012071,1,0,珍贵的紫色卡片收集册Ⅲ,0,1,,,,,,,,
3011610,3011611,1,1,50级剑士时效武器礼盒,5,,,,,,,,,
3011620,3011621,1,1,50级服事时效武器礼盒,5,,,,,,,,,
3011630,3011631,1,1,50级武僧时效武器礼盒,5,,,,,,,,,
3011640,3011641,1,1,50级魔法师时效武器礼盒,5,,,,,,,,,
3011650,3011651,1,1,50级盗贼时效武器礼盒,5,,,,,,,,,
3011660,3011661,1,1,50级商人时效武器礼盒,5,,,,,,,,,
3011670,3011671,1,1,50级猎人时效武器礼盒,5,,,,,,,,,
3011710,3011711,1,1,70级剑士时效武器礼盒,5,,,,,,,,,
3011720,3011721,1,1,70级服事时效武器礼盒,5,,,,,,,,,
3011730,3011731,1,1,70级武僧时效武器礼盒,5,,,,,,,,,
3011740,3011741,1,1,70级魔法师时效武器礼盒,5,,,,,,,,,
3011750,3011751,1,1,70级盗贼时效武器礼盒,5,,,,,,,,,
3011760,3011761,1,1,70级商人时效武器礼盒,5,,,,,,,,,
3011770,3011771,1,1,70级猎人时效武器礼盒,5,,,,,,,,,
3021000,3021001,1,1,回归见面礼,0,2,3010000=1|2091302=1|2035002=3|90050=10|102=20000|101=1000000,6,,,,,,
3021110,3021111,1,1,7天回归签到第1天,0,2,3010101=1,1,,,,,,
3021120,3021121,1,1,7天回归签到第2天,0,2,3027002=30,1,,,,,,
3021130,3021131,1,1,7天回归签到第3天,0,2,3024022=2,1,,,,,,
3021140,3021141,1,1,7天回归签到第4天,0,2,40000010=600,1,,,,,,
3021150,3021151,1,1,7天回归签到第5天,0,2,101=1000000,1,,,,,,
3021160,3021161,1,1,7天回归签到第6天,0,2,3026006=20,1,,,,,,
3021170,3021171,1,1,7天回归签到第7天,0,2,3024023=1,1,,,,,,
3021310,3021311,1,1,15天回归签到第1天,0,2,3010010=1,1,,,,,,
3021320,3021321,1,1,15天回归签到第2天,0,2,3024022=10,1,,,,,,
3021330,3021331,1,1,15天回归签到第3天,0,2,1400201=5,1,,,,,,
3021340,3021341,1,1,15天回归签到第4天,0,2,2040016=1,1,,,,,,
3021350,3021351,1,1,15天回归签到第5天,0,2,3024030=2,1,,,,,,
3021360,3021361,1,1,15天回归签到第6天,0,2,3026006=120,1,,,,,,
3021370,3021371,1,1,15天回归签到第7天,0,2,101=5000000,1,,,,,,
3021380,3021381,1,1,15天回归签到第8天,0,2,3024023=3,1,,,,,,
3021390,3021391,1,1,15天回归签到第9天,0,2,40000010=900,1,,,,,,
3021400,3021401,1,1,15天回归签到第10天,0,2,403=150,1,,,,,,
3021410,3021411,1,1,15天回归签到第11天,0,2,3027004=5,1,,,,,,
3021420,3021421,1,1,15天回归签到第12天,0,2,3021001=20,1,,,,,,
3021430,3021431,1,1,15天回归签到第13天,0,2,3024002=20,1,,,,,,
3021440,3021441,1,1,15天回归签到第14天,0,2,403=150,1,,,,,,
3021450,3021451,1,1,15天回归签到第15天,0,2,3024024=1,1,,,,,,
3022010,3022011,1,1,7天回归累计签到3天,0,2,3010010=1,1,,,,,,
3022020,3022021,1,1,7天回归累计签到5天,0,2,403=50,1,,,,,,
3022030,3022031,1,1,7天回归累计签到7天,0,2,2040016=1,1,,,,,,
3022210,3022211,1,1,15天回归累计登录3天,0,2,10329306=1,1,,,,,,
3022220,3022221,1,1,15天回归累计登录5天,0,2,3024003=40,1,,,,,,
3022230,3022231,1,1,15天回归累计登录8天,0,2,3024004=5,1,,,,,,
3022240,3022241,1,1,15天回归累计登录12天,0,2,2090003=1,1,,,,,,
3022250,3022251,1,1,15天回归累计登录15天,0,2,1020015=1,1,,,,,,
3010010,3010011,1,1,50级回归装备礼盒,0,,,,,,,,,
3010020,3010021,1,1,60级回归装备礼盒,0,,,,,,,,,
3010030,3010031,1,1,70级回归装备礼盒,0,,,,,,,,,
3010032,3010032,1,1,80级回归装备礼盒,0,,,,,,,,,
3031100,3031101,1,1,50级剑士武器自选箱,5,,,,,,,,,
3031110,3031111,1,1,50级服事武器自选箱,5,,,,,,,,,
3031120,3031121,1,1,50级盗贼武器自选箱,5,,,,,,,,,
3031130,3031131,1,1,50级弓箭手武器自选箱,5,,,,,,,,,
3031140,3031141,1,1,50级商人武器自选箱,5,,,,,,,,,
3031150,3031151|3031153,1|1,1|1,50级魔法师武器自选箱,5,,,,,,,,,
3031160,3031161,1,1,50级武僧武器自选箱,5,,,,,,,,,
3031200,3031201,1,1,60级剑士武器自选箱,5,,,,,,,,,
3031210,3031211,1,1,60级服事武器自选箱,5,,,,,,,,,
3031220,3031221,1,1,60级盗贼武器自选箱,5,,,,,,,,,
3031230,3031231,1,1,60级弓箭手武器自选箱,5,,,,,,,,,
3031240,3031241,1,1,60级商人武器自选箱,5,,,,,,,,,
3031250,3031251|3031253,1|1,1|1,60级魔法师武器自选箱,5,,,,,,,,,
3031260,3031261,1,1,60级武僧武器自选箱,5,,,,,,,,,
3031300,3031301,1,1,70级剑士武器自选箱,5,,,,,,,,,
3031310,3031311,1,1,70级服事武器自选箱,5,,,,,,,,,
3031320,3031321,1,1,70级盗贼武器自选箱,5,,,,,,,,,
3031330,3031331,1,1,70级弓箭手武器自选箱,5,,,,,,,,,
3031340,3031341,1,1,70级商人武器自选箱,5,,,,,,,,,
3031350,3031351|3031353,1|1,1|1,70级魔法师武器自选箱,5,,,,,,,,,
3031360,3031361,1,1,70级武僧武器自选箱,5,,,,,,,,,
3031400,3031401|3031402|3031403|3031404|3031405|3031406|3031407|3031408|3031409|3031410,1|1|1|1|1|1|1|1|1|1,1|1|1|1|1|1|1|1|1|1,80级回归武器自选箱,5,,,,,,,,,
3010120,3010120,1,1,80级回归饰品礼盒,5,,,,,,,,,
3032000,3032001,1,1,初级50级装备碎片包,0,1,,,,,,,,
3032010,3032011,1,1,中级50级装备碎片包,0,1,,,,,,,,
3032020,3032021,1,1,高级50级装备碎片包,0,1,,,,,,,,
3032030,3032031,1,1,初级70级装备碎片包,0,1,,,,,,,,
3032040,3032041,1,1,中级70级装备碎片包,0,1,,,,,,,,
3032050,3032051,1,1,高级70级装备碎片包,0,1,,,,,,,,
3032060,3032061,1,1,80级装备图纸碎片包Ⅰ,0,1,,,,,,,,
3032070,3032071,1,1,90级装备图纸碎片包Ⅰ,0,1,,,,,,,,
3032080,3032081,1,1,80级装备图纸碎片包Ⅱ,0,1,,,,,,,,
3032090,3032091,1,1,90级装备图纸碎片包Ⅱ,0,1,,,,,,,,
3032092,3032092,1,1,90级装备图纸碎片包Ⅲ,0,1,,,,,,,,
3032093,3032093,1,1,80级装备图纸碎片包（小）,0,1,,,,,,,,
3032094,3032094,1,1,90级装备图纸碎片包（小）,0,1,,,,,,,,
3032095,3032095,1,1,70级装备图纸碎片包（小）,0,1,,,,,,,,
3032096,3032096,1,1,100级装备图纸碎片包（小）,0,1,,,,,,,,
3032097,3032097,1,1,100级装备图纸碎片包Ⅰ,0,1,,,,,,,,
3032098,3032098,1,1,100级装备图纸碎片包Ⅱ,0,1,,,,,,,,
3032100,3032101,1,1,A型头饰图纸自选包,5,,,,,,,,,
3032110,3032111,1,1,紫色限时卡片自选包,5,,,,,,,,,
3032120,3032121,1,1,B型绑定头饰图纸自选包,5,,,,,,,,,
3032130,3032131,1,1,魔物娃娃自选礼包,5,1,,,,,,,,
3032140,3032141,1,1,魔物标本自选礼包,5,1,,,,,,,,
3032150,3032151,1,1,齿轮自选包Ⅰ,5,1,,,,,,,,
3032160,3032161,1,1,钛钢自选包Ⅰ,5,1,,,,,,,,
