Id,Name,Prefab,AudioPath,Atlas,Icon,BoundRadius,BoundHeight,IdleAnim,IdleFAnim,RunSpeed,RunPercent,IsLoopMoveAudio,BaseRunSpeed,RunAnim,RunFAnim,BeHitTime,BeHitAnim,BeHitRule,StunAnim,SingingAnim,DeadAnim,BornAnim,BornAnimTime,BeginFxID,BeginFxPoint,ClimbIdleAnim,ClimbUpAnim,ClimbDownAnim,ClimbLeftAnim,ClimbRightAnim,ClimbToIdleUpAnim,ClimbToIdleDownAnim,IdleToClimbUpAnim,IdleToClimbDownAnim,BornBuff,HugeMonsterColliders,OpenAnim,FreeStyleAnim,IdleComboAnim,AnimationFx
10110,工蚁,Monster_GongYi,Monster/Monster_GongYi,MonsterIcon002,Monster_Gongyi.png,0.5,1,Monster_GongYi_Idle,0=Monster_GongYi_Idle,,0,0,,Monster_GongYi_Run,Monster_GongYi_Run,0.1,Monster_GongYi_BeHit,,Monster_GongYi_Idle,Monster_GongYi_Idle,Monster_GongYi_Death,,,,,,,,,,,,,,,,,,,
10111,兵蚁,Monster_BingYi,Monster/Monster_BingYi,MonsterIcon003,Monster_Bingyi.png,0.5,1,Monster_BingYi_Idle,0=Monster_BingYi_Idle,,0,0,,Monster_BingYi_Run,Monster_BingYi_Run,0.1,Monster_BingYi_BeHit,,Monster_BingYi_Idle,Monster_BingYi_Idle,Monster_BingYi_Death,,,,,,,,,,,,,,,,,,,
10112,海神,Monster_HaiShen,Monster/Monster_HaiShen,MonsterIcon002,Monster_Haishen.png,0.5,1,Monster_HaiShen_Idle,0=Monster_HaiShen_Idle,,0,0,,Monster_HaiShen_Run,Monster_HaiShen_Run,0.1,Monster_HaiShen_BeHit,,Monster_HaiShen_Idle,Monster_HaiShen_Idle,Monster_HaiShen_Death,,,,,,,,,,,,,,,,,,,
10113,皮里恩,Monster_PiLiEn,Monster/Monster_PiLiEn,MonsterIcon_Boss001,Monster_Pilien.png,0.5,1,Monster_PiLiEn_Idle,0=Monster_PiLiEn_Idle,,0,0,,Monster_PiLiEn_Run,Monster_PiLiEn_Run,0.1,Monster_PiLiEn_BeHit,,Monster_PiLiEn_Idle,Monster_PiLiEn_Idle,Monster_PiLiEn_Death,,,,,,,,,,,,,,,,,,,
10114,杰洛米,Monster_JieLuoMi,Monster/Monster_JieLuoMi,MonsterIcon003,Monster_JieLuoMi.png,0.5,1,Monster_JieLuoMi_Idle,0=Monster_JieLuoMi_Idle,,0,0,,Monster_JieLuoMi_Run,Monster_JieLuoMi_Run,0.1,Monster_JieLuoMi_BeHit,,Monster_JieLuoMi_Idle,Monster_JieLuoMi_Idle,Monster_JieLuoMi_Death,,,,,,,,,,,,,,,,,,,
10115,诺可伊,Monster_NuoKeYi,Monster/Monster_NuoKeYi,MonsterIcon003,Monster_Nuokeyi.png,0.5,1,Monster_NuoKeYi_Idle,0=Monster_NuoKeYi_Idle,,0,0,,Monster_NuoKeYi_Run,Monster_NuoKeYi_Run,0.1,Monster_NuoKeYi_BeHit,,Monster_NuoKeYi_Idle,Monster_NuoKeYi_Idle,Monster_NuoKeYi_Death,,,,,,,,,,,,,,,,,,,
10116,蚁后,Monster_YiHou,Monster/Monster_YiHou,MonsterIcon_Boss001,Monster_Yihou.png,0.5,1,Monster_YiHou_Idle,0=Monster_YiHou_Idle,,0,0,,Monster_YiHou_Run,Monster_YiHou_Run,0.1,Monster_YiHou_BeHit,,Monster_YiHou_Idle,Monster_YiHou_Idle,Monster_YiHou_Death,,,,,,,,,,,,,,,,,,,
10117,狂暴蚁后,Monster_KuangBaoYiHou,Monster/Monster_KuangBaoYiHou,MonsterIcon_Boss001,Monster_KuangbaoYihou.png,0.5,1,Monster_KuangBaoYiHou_Idle,0=Monster_KuangBaoYiHou_Idle,,0,0,,Monster_KuangBaoYiHou_Run,Monster_KuangBaoYiHou_Run,0.1,Monster_KuangBaoYiHou_BeHit,,Monster_KuangBaoYiHou_Idle,Monster_KuangBaoYiHou_Idle,Monster_KuangBaoYiHou_Death,,,,,,,,,,,,,,,,,,,
10118,风魔巫师,Monster_FengMoWuShi,Monster/Monster_FengMoWuShi,MonsterIcon002,Monster_Fengbaowushi.png,0.5,1,Monster_FengMoWuShi_Idle,0=Monster_FengMoWuShi_Idle,,0,0,,Monster_FengMoWuShi_Run,Monster_FengMoWuShi_Run,0.1,Monster_FengMoWuShi_BeHit,,Monster_FengMoWuShi_Idle,Monster_FengMoWuShi_Idle,Monster_FengMoWuShi_Death,,,,,,,,,,,,,,,,,,,
10119,卡那多斯,Monster_KaNaDuosi,Monster/Monster_KaNaDuosi,MonsterIcon002,Monster_Kanaduosi.png,0.5,1,Monster_KaNaDuoSi_Idle,0=Monster_KaNaDuoSi_Idle,,0,0,,Monster_KaNaDuoSi_Run,Monster_KaNaDuoSi_Run,0.1,Monster_KaNaDuoSi_BeHit,,Monster_KaNaDuoSi_Idle,Monster_KaNaDuoSi_Idle,Monster_KaNaDuoSi_Death,,,,,,,,,,,,,,,,,,,
10120,蛇女伊丝,Monster_SheNvYiSi,Monster/Monster_SheNvYiSi,MonsterIcon002,Monster_Shenvyisi.png,0.5,1,Monster_SheNvYiSi_Idle,0=Monster_SheNvYiSi_Idle,,0,0,,Monster_SheNvYiSi_Run,Monster_SheNvYiSi_Run,0.1,Monster_SheNvYiSi_BeHit,,Monster_SheNvYiSi_Idle,Monster_SheNvYiSi_Idle,Monster_SheNvYiSi_Death,,,,,,,,,,,,,,,,,,,
10121,蜂后,Monster_FengHou,Monster/Monster_FengHou,MonsterIcon_Boss001,Monster_FengHou.png,0.5,1,Monster_FengHou_Idle,0=Monster_FengHou_Idle,,0,0,,Monster_FengHou_Run,Monster_FengHou_Run,0.1,Monster_FengHou_BeHit,,Monster_FengHou_Idle,Monster_FengHou_Idle,Monster_FengHou_Death,,,,,,,,,,,,,,,,,,,
10122,气泡虫,Monster_QiPaoChong,Monster/Monster_QiPaoChong,MonsterIcon002,Monster_Qipaochong.png,0.5,1,Monster_QiPaoChong_Idle,0=Monster_QiPaoChong_Idle,,0,0,,Monster_QiPaoChong_Run,Monster_QiPaoChong_Run,0.1,Monster_QiPaoChong_BeHit,,Monster_QiPaoChong_Idle,Monster_QiPaoChong_Idle,Monster_QiPaoChong_Death,,,,,,,,,,,,,,,,,,,
10124,摩卡,Monster_MoKa,Monster/Monster_MoKa,MonsterIcon002,Monster_Moka.png,0.5,1,Monster_MoKa_Idle,0=Monster_MoKa_Idle,,0,0,,Monster_MoKa_Run,Monster_MoKa_Run,0.1,Monster_MoKa_BeHit,,Monster_MoKa_Idle,Monster_MoKa_Idle,Monster_MoKa_Death,,,,,,,,,,,,,,,,,,,
10125,龙蝇,Monster_LongYing,Monster/Monster_CangYing,MonsterIcon_Boss001,Monster_Longying.png,0.5,1,Monster_CangYing_Idle,0=Monster_CangYing_Idle,,0,0,,Monster_CangYing_Run,Monster_CangYing_Run,0.1,Monster_CangYing_BeHit,,Monster_CangYing_Idle,Monster_CangYing_Idle,Monster_CangYing_Death,,,,,,,,,,,,,,,,,,,
10126,绿苍蝇,Monster_LvCangYing,Monster/Monster_CangYing,MonsterIcon002,Monster_Lvcangying.png,0.5,1,Monster_CangYing_Idle,0=Monster_CangYing_Idle,,0,0,,Monster_CangYing_Run,Monster_CangYing_Run,0.1,Monster_CangYing_BeHit,,Monster_CangYing_Idle,Monster_CangYing_Idle,Monster_CangYing_Death,,,,,,,,,,,,,,,,,,,
10127,绿腐尸,Monster_LvFuShi,Monster/Monster_LvFuShi,MonsterIcon002,Monster_Lvfushi.png,0.5,1,Monster_LvFuShi_Idle,0=Monster_LvFuShi_Idle,,0,0,,Monster_LvFuShi_Run,Monster_LvFuShi_Run,0.1,Monster_LvFuShi_BeHit,,Monster_LvFuShi_Idle,Monster_LvFuShi_Idle,Monster_LvFuShi_Death,,,,,,,,,,,,,,,,,,,
10128,腐尸,Monster_FuShi,Monster/Monster_FuShi,MonsterIcon002,Monster_Fushi.png,0.5,1,Monster_FuShi_Idle,0=Monster_FuShi_Idle,,0,0,,Monster_FuShi_Run,Monster_FuShi_Run,0.1,Monster_FuShi_BeHit,,Monster_FuShi_Idle,Monster_FuShi_Idle,Monster_FuShi_Death,,,,,,,,,,,,,,,,,,,
10129,赤苍蝇,Monster_ChiCangYing,Monster/Monster_CangYing,MonsterIcon003,Monster_Chicangying.png,0.5,1,Monster_CangYing_Idle,0=Monster_CangYing_Idle,,0,0,,Monster_CangYing_Run,Monster_CangYing_Run,0.1,Monster_CangYing_BeHit,,Monster_CangYing_Idle,Monster_CangYing_Idle,Monster_CangYing_Death,,,,,,,,,,,,,,,,,,,
10130,兽人战士,Monster_ShouRenZhanShi,Monster/Monster_ShouRenZhanShi,MonsterIcon003,Monster_ShouRenZhanShi.png,0.5,1,Monster_ShouRenZhanShi_Idle,0=Monster_ShouRenZhanShi_Idle,,0,0,,Monster_ShouRenZhanShi_Run,Monster_ShouRenZhanShi_Run,0.1,Monster_ShouRenZhanShi_BeHit,,Monster_ShouRenZhanShi_Idle,Monster_ShouRenZhanShi_Idle,Monster_ShouRenZhanShi_Death,,,,,,,,,,,,,,,0=0=0.7=0,,,,
10131,兽人女战士,Monster_NvShouRenZhanShi,Monster/Monster_NvShouRenZhanShi,MonsterIcon003,Monster_NvShouRenZhanShi.png,0.5,1,Monster_NvShouRenZhanShi_Idle,0=Monster_NvShouRenZhanShi_Idle,,0,0,,Monster_NvShouRenZhanShi_Run,Monster_NvShouRenZhanShi_Run,0.1,Monster_NvShouRenZhanShi_BeHit,,Monster_NvShouRenZhanShi_Idle,Monster_NvShouRenZhanShi_Idle,Monster_NvShouRenZhanShi_Death,,,,,,,,,,,,,,,0=0=0.7=0,,,,
10132,兽人弓箭手,Monster_ShouRenGongJianShou,Monster/Monster_ShouRenGongJianShou,MonsterIcon003,Monster_ShouRenGongJianShou.png,0.5,1,Monster_ShouRenGongJianShou_Idle,0=Monster_ShouRenGongJianShou_Idle,,0,0,,Monster_ShouRenGongJianShou_Run,Monster_ShouRenGongJianShou_Run,0.1,Monster_ShouRenGongJianShou_BeHit,,Monster_ShouRenGongJianShou_Idle,Monster_ShouRenGongJianShou_Idle,Monster_ShouRenGongJianShou_Death,,,,,,,,,,,,,,,,,,,
10133,兽人战士长,Monster_ShouRenZhanShiZhang,Monster/Monster_ShouRenZhanShi,MonsterIcon003,Monster_ShouRenZhanShiZhang.png,0.5,1,Monster_ShouRenZhanShi_Idle,0=Monster_ShouRenZhanShi_Idle,,0,0,,Monster_ShouRenZhanShi_Run,Monster_ShouRenZhanShi_Run,0.1,Monster_ShouRenZhanShi_BeHit,,Monster_ShouRenZhanShi_Idle,Monster_ShouRenZhanShi_Idle,Monster_ShouRenZhanShi_Death,,,,,,,,,,,,,,,0=0=0.7=0,,,,
10134,兽人婴儿,Monster_ShouRenYingEr,Monster/Monster_ShouRenYingEr,MonsterIcon003,Monster_ShouRenYingEr.png,0.5,1,Monster_ShouRenYingEr_Idle,0=Monster_ShouRenYingEr_Idle,,0,0,,Monster_ShouRenYingEr_Run,Monster_ShouRenYingEr_Run,0.1,Monster_ShouRenYingEr_BeHit,,Monster_ShouRenYingEr_Idle,Monster_ShouRenYingEr_Idle,Monster_ShouRenYingEr_Death,,,,,,,,,,,,,,,,,,,
10135,兽人英雄,Monster_ShouRenYingXiong,Monster/Monster_ShouRenYingXiong,MonsterIcon_Boss001,Monster_ShouRenYingXiong.png,0.5,1,Monster_ShouRenYingXiong_Idle,0=Monster_ShouRenYingXiong_Idle,,0,0,,Monster_ShouRenYingXiong_Run,Monster_ShouRenYingXiong_Run,0.1,Monster_ShouRenYingXiong_BeHit,,Monster_ShouRenYingXiong_Idle,Monster_ShouRenYingXiong_Singing,Monster_ShouRenYingXiong_Death,,,,,,,,,,,,,,,,,,,
10136,泥人,Monster_NiRen,Monster/Monster_NiRen,MonsterIcon002,Monster_Niren.png,0.5,1,Monster_NiRen_Idle,0=Monster_NiRen_Idle,,0,0,,Monster_NiRen_Run,Monster_NiRen_Run,0.1,Monster_NiRen_BeHit,,Monster_NiRen_Idle,Monster_NiRen_Idle,Monster_NiRen_Death,,,,,,,,,,,,,,,,,,,
10137,魔锅蛋,Monster_MoGuoDan,Monster/Monster_MoGuoDan,MonsterIcon002,Monster_Moguodan.png,0.5,1,Monster_MoGuoDan_Idle,0=Monster_MoGuoDan_Idle,,0,0,,Monster_MoGuoDan_Run,Monster_MoGuoDan_Run,0.1,Monster_MoGuoDan_BeHit,,Monster_MoGuoDan_Idle,Monster_MoGuoDan_Idle,Monster_MoGuoDan_Death,,,,,,,,,,,,,,,,,,,
10138,蚯蚓,Monster_QiuYin,Monster/Monster_QiuYin,MonsterIcon002,Monster_Qiuyin.png,0.5,1,Monster_QiuYin_Idle,0=Monster_QiuYin_Idle,,0,0,,Monster_QiuYin_Run,Monster_QiuYin_Run,0.1,Monster_QiuYin_BeHit,,Monster_QiuYin_Idle,Monster_QiuYin_Idle,Monster_QiuYin_Death,,,,,,,,,,,,,,,,,,,
10139,邪骸弓箭手,Monster_XieHaiGongJianShou,Monster/Monster_XieHaiGongJianShou,MonsterIcon002,Monster_Xiehaigongjianshou.png,0.5,1,Monster_XieHaiGongJianShou_Idle,0=Monster_XieHaiGongJianShou_Idle,,0,0,,Monster_XieHaiGongJianShou_Run,Monster_XieHaiGongJianShou_Run,0.1,Monster_XieHaiGongJianShou_BeHit,,Monster_XieHaiGongJianShou_Idle,Monster_XieHaiGongJianShou_Idle,Monster_XieHaiGongJianShou_Death,,,,,,,,,,,,,,,,,,,
10140,邪骸士兵,Monster_XieHaiShiBing,Monster/Monster_XieHaiShiBing,MonsterIcon002,Monster_Xiehaishibing.png,0.5,1,Monster_XieHaiShiBing_Idle,0=Monster_XieHaiShiBing_Idle,,0,0,,Monster_XieHaiShiBing_Run,Monster_XieHaiShiBing_Run,0.1,Monster_XieHaiShiBing_BeHit,,Monster_XieHaiShiBing_Idle,Monster_XieHaiShiBing_Idle,Monster_XieHaiShiBing_Death,,,,,,,,,,,,,,,,,,,
10141,毕莱特,Monster_BiLaiTe,Monster/Monster_BiLaiTe,MonsterIcon003,Monster_Bilaite.png,0.5,1,Monster_BiLaiTe_Idle,0=Monster_BiLaiTe_Idle,,0,0,,Monster_BiLaiTe_Run,Monster_BiLaiTe_Run,0.1,Monster_BiLaiTe_BeHit,,Monster_BiLaiTe_Idle,Monster_BiLaiTe_Idle,Monster_BiLaiTe_Death,,,,,,,,,,,,,,,,,,,
10142,邪恶箱,Monster_XieEXiang,Monster/Monster_XieEXiang,MonsterIcon003,Monster_Xieexiang.png,0.5,1,Monster_XieEXiang_Idle,0=Monster_XieEXiang_Idle,,0,0,,Monster_XieEXiang_Run,Monster_XieEXiang_Run,0.1,Monster_XieEXiang_BeHit,,Monster_XieEXiang_Idle,Monster_XieEXiang_Idle,Monster_XieEXiang_Death,,,,,,,,,,,,,,,,,,,
10143,女小恶魔,Monster_NvXiaoEMo,Monster/Monster_NvXiaoEMo,MonsterIcon002,Monster_Nvxiaoemo.png,0.5,1,Monster_NvXiaoEMo_Idle,0=Monster_NvXiaoEMo_Idle,,0,0,,Monster_NvXiaoEMo_Run,Monster_NvXiaoEMo_Run,0.1,Monster_NvXiaoEMo_BeHit,,Monster_NvXiaoEMo_Idle,Monster_NvXiaoEMo_Idle,Monster_NvXiaoEMo_Death,,,,,,,,,,,,,,,,,,,
10144,死灵,Monster_SiLing,Monster/Monster_SiLing,MonsterIcon_Boss001,Monster_Siling.png,0.5,1,Monster_SiLing_Idle,0=Monster_SiLing_Idle,,0,0,,Monster_SiLing_Run,Monster_SiLing_Run,0.1,Monster_SiLing_BeHit,,Monster_SiLing_Idle,Monster_SiLing_Idle,Monster_SiLing_Death,,,,,,,,,,,,,,,,,,,
10145,邪骸俘虏,Monster_XieHaiFuLu,Monster/Monster_XieHaiFuLu,MonsterIcon002,Monster_Siqudefuru.png,0.5,1,Monster_XieHaiFuLu_Idle,0=Monster_XieHaiFuLu_Idle,,0,0,,Monster_XieHaiFuLu_Run,Monster_XieHaiFuLu_Run,0.1,Monster_XieHaiFuLu_BeHit,,Monster_XieHaiFuLu_Idle,Monster_XieHaiFuLu_Idle,Monster_XieHaiFuLu_Death,,,,,,,,,,,,,,,,,,,
10146,邪骸法师,Monster_XieHaiFaShi,Monster/Monster_XieHaiFaShi,MonsterIcon002,Monster_XieHaiFaShi.png,0.5,1,Monster_XieHaiFaShi_Idle,0=Monster_XieHaiFaShi_Idle,,0,0,,Monster_XieHaiFaShi_Run,Monster_XieHaiFaShi_Run,0.1,Monster_XieHaiFaShi_BeHit,,Monster_XieHaiFaShi_Idle,Monster_XieHaiFaShi_Idle,Monster_XieHaiFaShi_Death,,,,,,,,,,,,,,,,,,,
10147,小恶魔（挖宝）,Monster_XiaoEMo,Monster/Monster_XiaoEMo,MonsterIcon003,Monster_XiaoEMo.png,0.5,1,Monster_XiaoEMo_Idle,0=Monster_XiaoEMo_Idle,,0,0,,Monster_XiaoEMo_Run,Monster_XiaoEMo_Run,0.1,Monster_XiaoEMo_BeHit,,Monster_XiaoEMo_Idle,Monster_XiaoEMo_Idle,Monster_XiaoEMo_Idle,,,,,,,,,,,,,,,,,,,
10148,女小恶魔（挖宝）,Monster_NvXiaoEMo,Monster/Monster_NvXiaoEMo,MonsterIcon002,Monster_Nvxiaoemo.png,0.5,1,Monster_NvXiaoEMo_Idle,0=Monster_NvXiaoEMo_Idle,,0,0,,Monster_NvXiaoEMo_Run,Monster_NvXiaoEMo_Run,0.1,Monster_NvXiaoEMo_BeHit,,Monster_NvXiaoEMo_Idle,Monster_NvXiaoEMo_Idle,Monster_NvXiaoEMo_Idle,,,,,,,,,,,,,,,,,,,
10153,蛙王,Monster_WaWang,Monster/Monster_WaWang,MonsterIcon_Boss001,Monster_WaWang.png,0.5,1,Monster_WaWang_Idle,0=Monster_WaWang_Idle,,0,0,,Monster_WaWang_Run,Monster_WaWang_Run,0.1,Monster_WaWang_BeHit,,Monster_WaWang_Idle,Monster_WaWang_Idle,Monster_WaWang_Death,,,,,,,,,,,,,,,,,,,
10154,野猪,Monster_YeZhu,Monster/Monster_YeZhu,MonsterIcon001,Monster_YeZhu.png,0.5,1,Monster_YeZhu_Idle,0=Monster_YeZhu_Idle,,0,0,,Monster_YeZhu_Run,Monster_YeZhu_Run,0.1,Monster_YeZhu_BeHit,,Monster_YeZhu_Idle,Monster_YeZhu_Idle,Monster_YeZhu_Death,,,,,,,,,,,,,,,,,,,
10155,蚂蚁幼虫,Monster_MaYiYouChong,Monster/Monster_MaYiYouChong,MonsterIcon003,Monster_MaYiYouChong.png,0.5,1,Monster_MaYiYouChong_Idle,0=Monster_MaYiYouChong_Idle,,0,0,,Monster_MaYiYouChong_Run,Monster_MaYiYouChong_Run,0.1,Monster_MaYiYouChong_BeHit,,Monster_MaYiYouChong_Idle,,,,,,,,,,,,,,,,,,,,,
10156,黑蚁窝,Monster_HeiYiDong,Monster/Monster_HeiYiDong,MonsterIcon003,Monster_HeiYiDong.png,0.5,1,Monster_HeiYiDong_Idle,0=Monster_HeiYiDong_Idle,,0,0,,,,0.1,Monster_HeiYiDong_BeHit,,Monster_HeiYiDong_Idle,,Monster_HeiYiDong_Death,,,,,,,,,,,,,,,,,,,
10157,白蚁窝,Monster_BaiYiDong,Monster/Monster_BaiYiDong,MonsterIcon003,Monster_BaiYiDong.png,0.5,1,Monster_BaiYiDong_Idle,0=Monster_BaiYiDong_Idle,,0,0,,,,0.1,Monster_BaiYiDong_BeHit,,Monster_BaiYiDong_Idle,,Monster_BaiYiDong_Death,,,,,,,,,,,,,,,,,,,
10158,基尔瑟(投弹）,Monster_JiErSe,Monster/Monster_JiErSe,MonsterIcon002,Monster_Jierse.png,0.5,1,Monster_JiErSe_Idle,0=Monster_JiErSe_Idle,,0,0,,Monster_JiErSe_Run,Monster_JiErSe_Run,0.1,Monster_JiErSe_BeHit,,Monster_JiErSe_Idle,Monster_JiErSe_Skill_TouDan_Singing,Monster_JiErSe_Death,,,,,,,,,,,,,,,,,,,
10159,泥土墙,Monster_NiTuQiang,Monster/Monster_NiTuQiang,,,0.5,1,Monster_NiTuQiang_Idle,0=Monster_NiTuQiang_Idle,,0,0,,,,0.1,Monster_NiTuQiang_Idle,,Monster_NiTuQiang_Idle,,Monster_NiTuQiang_Deach,,,,,,,,,,,,,,,,,,,
10160,腐坏的蚂蚁幼虫,Monster_MaYiYouChong,Monster/Monster_MaYiYouChong,MonsterIcon003,Monster_MaYiYouChong.png,0.5,1,Monster_MaYiYouChong_Death,0=Monster_MaYiYouChong_Death,,0,0,,Monster_MaYiYouChong_Run,Monster_MaYiYouChong_Run,0.1,Monster_MaYiYouChong_BeHit,,Monster_MaYiYouChong_Death,,Monster_MaYiYouChong_Death,,,,,,,,,,,,,,,,,,,
10161,白草,Monster_BaiCao,Monster/Monster_WuSeCao,MonsterIcon001,Monster_BaiCao.png,0.5,1,Monster_WuSeCao_Idle,0=Monster_WuSeCao_Idle,,0,0,,,,0.1,Monster_WuSeCao_BeHit,,Monster_WuSeCao_Idle,Monster_WuSeCao_Idle,Monster_WuSeCao_Death,,,,,,,,,,,,,,,,,,,
10162,光芒草,Monster_GuangMangCao,Monster/Monster_WuSeCao,MonsterIcon003,Monster_GuangMangCao.png,0.5,1,Monster_WuSeCao_Idle,0=Monster_WuSeCao_Idle,,0,0,,,,0.1,Monster_WuSeCao_BeHit,,Monster_WuSeCao_Idle,Monster_WuSeCao_Idle,Monster_WuSeCao_Death,,,,,,,,,,,,,,,,,,,
10163,小鸡,Monster_XiaoJi,Monster/Monster_XiaoJi,MonsterIcon003,Monster_XiaoJi.png,0.5,1,Monster_XiaoJi_Idle,0=Monster_XiaoJi_Idle,,0,0,,Monster_XiaoJi_Run,Monster_XiaoJi_Run,0.1,Monster_XiaoJi_BeHit,,Monster_XiaoJi_Idle,Monster_XiaoJi_Idle,Monster_XiaoJi_Death,,,,,,,,,,,,,,,,,,,
10164,蜗牛,Monster_WoNiu,Monster/Monster_WoNiu,MonsterIcon003,Monster_WoNiu.png,0.5,1,Monster_WoNiu_Idle,0=Monster_WoNiu_Idle,,0,0,,Monster_WoNiu_Run,Monster_WoNiu_Run,0.1,Monster_WoNiu_BeHit,,Monster_WoNiu_Idle,Monster_WoNiu_Idle,Monster_WoNiu_Death,,,,,,,,,,,,,,,,,,,
10165,蚂蚁幼虫,Monster_MaYiYouChong,Monster/Monster_MaYiYouChong,MonsterIcon003,Monster_MaYiYouChong.png,0.5,1,Monster_MaYiYouChong_Idle,0=Monster_MaYiYouChong_Idle,,0,0,,,,0.1,Monster_MaYiYouChong_BeHit,,Monster_MaYiYouChong_Idle,Monster_MaYiYouChong_Idle,Monster_MaYiYouChong_Death,,,,,,,,,,,,,,,,,,,
10166,浮勒盗虫,Monster_DaoChong,Monster/Monster_DaoChong,MonsterIcon003,Monster_FuLeDaoChong.png,0.5,1,Monster_DaoChong_Idle,0=Monster_DaoChong_Idle,,0,0,,Monster_DaoChong_Run,Monster_DaoChong_Run,0.1,Monster_DaoChong_BeHit,,Monster_DaoChong_Idle,Monster_DaoChong_Idle,Monster_DaoChong_Death,,,,,,,,,,,,,,,,,,,
10167,玛勒盗虫,Monster_MaLeDaoChong,Monster/Monster_DaoChong,MonsterIcon003,Monster_MaLeDaoChong.png,0.5,1,Monster_DaoChong_Idle,0=Monster_DaoChong_Idle,,0,0,,Monster_DaoChong_Run,Monster_DaoChong_Run,0.1,Monster_DaoChong_BeHit,,Monster_DaoChong_Idle,Monster_DaoChong_Idle,Monster_DaoChong_Death,,,,,,,,,,,,,,,,,,,
10168,邪骸战士,Monster_XieHaiZhanShi,Monster/Monster_XieHaiZhanShi,MonsterIcon003,Monster_XieHaiZhanShi.png,0.5,1,Monster_XieHaiZhanShi_Idle,0=Monster_XieHaiZhanShi_Idle,,0,0,,Monster_XieHaiZhanShi_Run,Monster_XieHaiZhanShi_Run,0.1,Monster_XieHaiZhanShi_BeHit,,Monster_XieHaiZhanShi_Idle,Monster_XieHaiZhanShi_Idle,Monster_XieHaiZhanShi_Death,,,,,,,,,,,,,,,,,,,
10169,锹形虫,Monster_QiaoXingChong,Monster/Monster_QiaoXingChong,MonsterIcon003,Monster_QiaoXingChong.png,0.5,1,Monster_QiaoXingChong_Idle,0=Monster_QiaoXingChong_Idle,,0,0,,Monster_QiaoXingChong_Run,Monster_QiaoXingChong_Run,0.1,Monster_QiaoXingChong_BeHit,,Monster_QiaoXingChong_Idle,Monster_QiaoXingChong_Idle,Monster_QiaoXingChong_Death,,,,,,,,,,,,,,,,,,,
10170,大脚熊,Monster_DaJiaoXiong,Monster/Monster_DaJiaoXiong,MonsterIcon003,Monster_Dajiaoxiong.png,0.5,1,Monster_DaJiaoXiong_Idle,0=Monster_DaJiaoXiong_Idle,,0,0,,Monster_DaJiaoXiong_Run,Monster_DaJiaoXiong_Run,0.1,Monster_DaJiaoXiong_BeHit,,Monster_DaJiaoXiong_Idle,Monster_DaJiaoXiong_Idle,Monster_DaJiaoXiong_Death,,,,,,,,,,,,,,,,,,,
10171,漂浮虫,Monster_PiaoFuChong,Monster/Monster_PiaoFuChong,MonsterIcon003,Monster_PiaoFuChong.png,0.5,1,Monster_PiaoFuChong_Idle,0=Monster_PiaoFuChong_Idle,,0,0,,Monster_PiaoFuChong_Run,Monster_PiaoFuChong_Run,0.1,Monster_PiaoFuChong_BeHit,,Monster_PiaoFuChong_Idle,Monster_PiaoFuChong_Idle,Monster_PiaoFuChong_Death,,,,,,,,,,,,,,,,,,,
10172,长老树精,Monster_ZhangLaoShuJing,Monster/Monster_ShuJing,MonsterIcon003,Monster_ZhangLaoShuJing.png,0.5,1,Monster_ShuJing_Idle,0=Monster_ShuJing_Idle,,0,0,,Monster_ShuJing_Run,Monster_ShuJing_Run,0.1,Monster_ShuJing_BeHit,,Monster_ShuJing_Idle,Monster_ShuJing_Idle,Monster_ShuJing_Death,,,,,,,,,,,,,,,,,,,
10173,红蝙蝠,Monster_HongBianFu,Monster/Monster_XiXueBianFu,MonsterIcon003,Monster_HongBiaoFu.png,0.5,1,Monster_XiXueBianFu_Idle,0=Monster_XiXueBianFu_Idle,,0,0,,Monster_XiXueBianFu_Run,Monster_XiXueBianFu_Run,0.1,Monster_XiXueBianFu_BeHit,,Monster_XiXueBianFu_Idle,Monster_XiXueBianFu_Idle,Monster_XiXueBianFu_Death,,,,,,,,,,,,,,,,,,,
10174,邪骸矿工,Monster_XieHaiKuangGong,Monster/Monster_XieHaiKuangGong,MonsterIcon003,Monster_XieHaiKuangGong.png,0.5,1,Monster_XieHaiKuangGong_Idle,0=Monster_XieHaiKuangGong_Idle,,0,0,,Monster_XieHaiKuangGong_Run,Monster_XieHaiKuangGong_Run,0.1,Monster_XieHaiKuangGong_BeHit,,Monster_XieHaiKuangGong_Idle,Monster_XieHaiKuangGong_Idle,Monster_XieHaiKuangGong_Death,,,,,,,,,,,,,,,,,,,
10175,兽人腐尸,Monster_ShouRenFuShi,Monster/Monster_ShouRenFuShi,MonsterIcon003,Monster_ShouRenFuShi.png,0.5,1,Monster_ShouRenFuShi_Idle,0=Monster_ShouRenFuShi_Idle,,0,0,,Monster_ShouRenFuShi_Run,Monster_ShouRenFuShi_Run,0.1,Monster_ShouRenFuShi_BeHit,,Monster_ShouRenFuShi_Idle,Monster_ShouRenFuShi_Idle,Monster_ShouRenFuShi_Death,,,,,,,,,,,,,,,,,,,
