Profession,STR,INT,AGI,DEX,VIT,LUK
流派,力量,智力,敏捷,灵巧,体力,幸运
45|300005,1,66,1,10,10,1
46|300005,1,67,1,11,10,1
47|300005,1,68,1,12,10,1
48|300005,1,69,1,14,10,1
49|300005,1,70,1,15,10,1
50|300005,1,71,1,16,10,1
51|300005,1,72,1,17,10,1
52|300005,1,73,1,18,10,1
53|300005,1,74,1,19,10,1
54|300005,1,75,1,20,10,1
55|300005,1,76,1,21,10,1
56|300005,1,77,1,23,10,1
57|300005,1,78,1,24,10,1
58|300005,1,79,1,25,10,1
59|300005,1,80,1,26,10,1
60|300005,1,80,1,29,11,1
61|300005,1,80,1,32,11,1
62|300005,1,80,1,35,11,1
63|300005,1,80,1,38,11,1
64|300005,1,80,1,40,12,1
65|300005,1,80,1,42,13,1
66|300005,1,80,1,45,13,1
67|300005,1,80,1,47,14,1
68|300005,1,80,1,49,15,1
69|300005,1,80,1,51,15,1
70|300005,1,80,1,53,15,1
71|300005,1,80,1,56,15,1
72|300005,1,80,1,58,15,1
73|300005,1,80,1,60,15,1
74|300005,1,80,1,63,15,1
75|300005,1,80,1,65,15,1
76|300005,1,80,1,67,15,1
77|300005,1,80,1,69,15,1
78|300005,1,80,1,71,15,1
79|300005,1,81,1,72,15,1
80|300005,1,82,1,73,15,1
81|300005,1,83,1,74,15,1
82|300005,1,84,1,75,15,1
83|300005,1,85,1,76,15,1
84|300005,1,86,1,77,15,1
85|300005,1,87,1,78,15,1
86|300005,1,88,1,79,15,1
87|300005,1,89,1,80,15,1
88|300005,1,90,1,81,15,1
89|300005,1,91,1,82,15,1
90|300005,1,92,1,83,15,1
91|300005,1,93,1,84,15,1
92|300005,1,94,1,85,15,1
93|300005,1,95,1,86,15,1
94|300005,1,96,1,87,15,1
95|300005,1,97,1,88,15,1
96|300005,1,98,1,89,15,1
97|300005,1,99,1,90,15,1
98|300005,1,99,1,92,15,1
99|300005,1,99,1,94,15,1
100|300005,1,99,1,96,15,1
101|300005,1,99,1,98,15,1
102|300005,1,99,1,99,19,1
103|300005,1,99,1,99,25,2
104|300005,1,99,1,99,30,3
105|300005,1,99,1,99,34,4
106|300005,1,99,1,99,38,6
107|300005,1,99,1,99,42,6
108|300005,1,99,1,99,45,6
109|300005,1,99,1,99,49,6
110|300005,1,99,1,99,52,6
111|300005,1,99,1,99,56,6
112|300005,1,99,1,99,59,6
113|300005,1,99,1,99,62,6
114|300005,1,99,1,99,65,6
115|300005,1,99,1,99,68,6
116|300005,1,99,1,99,71,6
117|300005,1,99,1,99,74,6
118|300005,1,99,1,99,76,6
119|300005,1,99,1,99,79,6
120|300005,1,99,1,99,81,6
121|300005,1,99,1,99,84,6
122|300005,1,99,1,99,86,6
123|300005,1,99,1,99,89,6
124|300005,1,99,1,99,91,6
125|300005,1,99,1,99,93,6
126|300005,1,99,1,99,96,6
127|300005,1,99,1,99,98,7
128|300005,1,99,1,99,99,12
129|300005,1,99,1,99,99,20
130|300005,1,99,1,99,99,26
131|300005,1,99,1,99,99,32
132|300005,1,99,1,99,99,37
133|300005,1,99,1,99,99,42
134|300005,1,99,1,99,99,46
135|300005,1,99,1,99,99,50
136|300005,1,99,1,99,99,54
137|300005,1,99,1,99,99,58
138|300005,1,99,1,99,99,61
139|300005,1,99,1,99,99,64
140|300005,1,99,1,99,99,67
141|300005,1,99,1,99,99,71
142|300005,1,99,1,99,99,74
143|300005,1,99,1,99,99,77
144|300005,1,99,1,99,99,79
145|300005,1,99,1,99,99,82
146|300005,1,99,1,99,99,85
147|300005,1,99,1,99,99,88
148|300005,1,99,1,99,99,90
149|300005,1,99,1,99,99,93
150|300005,1,99,1,99,99,95
151|300005,1,99,1,99,99,98
152|300005,99,99,99,99,99,99
153|300005,99,99,99,99,99,99
154|300005,99,99,99,99,99,99
155|300005,99,99,99,99,99,99
156|300005,99,99,99,99,99,99
157|300005,99,99,99,99,99,99
158|300005,99,99,99,99,99,99
159|300005,99,99,99,99,99,99
160|300005,99,99,99,99,99,99
161|300005,99,99,99,99,99,99
162|300005,99,99,99,99,99,99
163|300005,99,99,99,99,99,99
164|300005,99,99,99,99,99,99
165|300005,99,99,99,99,99,99
166|300005,99,99,99,99,99,99
167|300005,99,99,99,99,99,99
168|300005,99,99,99,99,99,99
169|300005,99,99,99,99,99,99
170|300005,99,99,99,99,99,99
171|300005,99,99,99,99,99,99
172|300005,99,99,99,99,99,99
173|300005,99,99,99,99,99,99
174|300005,99,99,99,99,99,99
175|300005,99,99,99,99,99,99
176|300005,99,99,99,99,99,99
177|300005,99,99,99,99,99,99
178|300005,99,99,99,99,99,99
179|300005,99,99,99,99,99,99
180|300005,99,99,99,99,99,99
181|300005,99,99,99,99,99,99
182|300005,99,99,99,99,99,99
183|300005,99,99,99,99,99,99
184|300005,99,99,99,99,99,99
185|300005,99,99,99,99,99,99
186|300005,99,99,99,99,99,99
187|300005,99,99,99,99,99,99
188|300005,99,99,99,99,99,99
189|300005,99,99,99,99,99,99
190|300005,99,99,99,99,99,99
191|300005,99,99,99,99,99,99
192|300005,99,99,99,99,99,99
193|300005,99,99,99,99,99,99
194|300005,99,99,99,99,99,99
195|300005,99,99,99,99,99,99
196|300005,99,99,99,99,99,99
197|300005,99,99,99,99,99,99
198|300005,99,99,99,99,99,99
199|300005,99,99,99,99,99,99
200|300005,99,99,99,99,99,99
1|300006,1,1,1,1,1,1
2|300006,2,1,1,1,1,1
3|300006,4,1,1,1,1,1
4|300006,4,1,2,1,1,1
5|300006,6,1,2,1,1,1
6|300006,8,1,2,1,1,1
7|300006,9,1,2,1,1,1
8|300006,11,1,2,1,1,1
9|300006,12,1,2,1,1,1
10|300006,13,1,2,1,1,1
11|300006,28,1,2,1,1,1
12|300006,29,1,3,1,1,1
13|300006,30,1,3,1,1,1
14|300006,31,1,3,1,1,1
15|300006,32,1,3,1,1,1
16|300006,33,1,3,1,1,1
17|300006,34,1,4,1,1,1
18|300006,34,1,6,2,1,1
19|300006,34,1,8,3,1,1
20|300006,34,1,10,3,1,1
21|300006,34,1,11,5,1,1
22|300006,35,1,12,5,1,1
23|300006,36,1,12,6,1,1
24|300006,37,1,12,7,1,1
25|300006,37,1,13,9,1,1
26|300006,38,1,13,10,1,1
27|300006,38,1,15,10,1,1
28|300006,38,1,18,10,1,1
29|300006,38,1,20,10,1,1
30|300006,38,1,22,10,1,1
31|300006,39,1,23,10,1,1
32|300006,40,1,24,10,1,1
33|300006,41,1,25,10,1,1
34|300006,42,1,25,11,1,1
35|300006,43,1,25,12,1,1
36|300006,44,1,25,13,1,1
37|300006,45,1,25,14,1,1
38|300006,46,1,25,15,1,2
39|300006,47,1,25,16,1,3
40|300006,47,1,26,17,1,4
41|300006,47,1,28,18,1,4
42|300006,48,1,29,18,1,4
43|300006,49,1,30,18,1,4
44|300006,50,1,31,18,1,4
45|300006,50,1,33,18,1,4
46|300006,50,1,35,18,1,5
47|300006,51,1,36,18,1,6
48|300006,52,1,37,18,1,6
49|300006,53,1,38,18,1,6
50|300006,54,1,39,18,1,6
51|300006,55,1,40,18,1,6
52|300006,56,1,41,18,1,6
53|300006,57,1,42,18,1,6
54|300006,58,1,43,18,1,6
55|300006,59,1,44,18,1,6
56|300006,60,1,45,18,1,6
57|300006,61,1,46,18,1,6
58|300006,62,1,47,18,1,6
59|300006,63,1,48,18,1,6
60|300006,64,1,49,18,1,6
61|300006,65,1,50,18,1,6
62|300006,66,1,51,18,1,6
63|300006,67,1,52,18,1,6
64|300006,68,1,53,18,1,6
65|300006,69,1,54,18,1,6
66|300006,70,1,55,18,1,6
67|300006,70,1,56,18,1,10
68|300006,70,1,57,18,1,13
69|300006,70,1,58,18,1,16
70|300006,70,1,59,18,1,19
71|300006,70,1,60,18,1,21
72|300006,70,1,61,18,1,23
73|300006,70,1,62,18,1,25
74|300006,70,1,63,18,1,28
75|300006,70,1,64,18,1,30
76|300006,70,1,65,18,1,32
77|300006,70,1,66,18,1,34
78|300006,70,1,67,18,1,36
79|300006,70,1,68,18,1,38
80|300006,70,1,69,18,1,39
81|300006,70,1,70,18,1,41
82|300006,70,1,71,18,1,43
83|300006,70,1,72,18,1,44
84|300006,70,1,73,18,1,46
85|300006,70,1,74,18,1,48
86|300006,70,1,75,18,1,49
87|300006,70,1,76,18,1,51
88|300006,70,1,77,18,1,53
89|300006,70,1,78,18,1,54
90|300006,70,1,79,18,1,56
91|300006,70,1,80,18,1,57
92|300006,71,1,80,18,1,59
93|300006,72,1,80,18,1,60
94|300006,73,1,80,18,1,62
95|300006,74,1,80,18,1,63
96|300006,75,1,80,18,1,65
97|300006,76,1,80,18,1,67
98|300006,77,1,80,18,1,68
99|300006,79,1,80,18,1,69
100|300006,80,1,80,19,1,70
101|300006,81,1,81,20,1,70
102|300006,82,1,82,20,1,70
103|300006,83,1,83,20,1,70
104|300006,84,1,85,20,1,70
105|300006,85,1,86,20,1,70
106|300006,86,1,87,20,1,70
107|300006,87,1,88,20,1,71
108|300006,88,1,89,20,1,71
109|300006,89,1,90,20,1,71
110|300006,90,1,91,21,1,71
111|300006,91,1,92,22,1,71
112|300006,92,1,93,22,1,71
113|300006,93,1,94,23,1,71
114|300006,94,1,95,23,1,71
115|300006,95,1,96,23,1,71
116|300006,96,1,97,24,1,71
117|300006,97,1,98,25,1,71
118|300006,98,1,99,25,1,71
119|300006,99,1,99,26,1,72
120|300006,99,1,99,28,1,74
121|300006,99,1,99,29,1,76
122|300006,99,1,99,30,1,78
123|300006,99,1,99,30,1,81
124|300006,99,1,99,31,1,83
125|300006,99,1,99,32,1,85
126|300006,99,1,99,33,1,87
127|300006,99,1,99,34,1,89
128|300006,99,1,99,34,1,91
129|300006,99,1,99,35,1,93
130|300006,99,1,99,35,3,95
131|300006,99,1,99,35,5,97
132|300006,99,1,99,35,7,99
133|300006,99,1,99,35,16,99
134|300006,99,1,99,35,23,99
135|300006,99,1,99,35,30,99
136|300006,99,1,99,35,35,99
137|300006,99,1,99,35,40,99
138|300006,99,1,99,35,44,99
139|300006,99,1,99,36,48,99
140|300006,99,1,99,37,51,99
141|300006,99,1,99,38,54,99
142|300006,99,1,99,39,57,99
143|300006,99,1,99,40,60,99
144|300006,99,1,99,40,63,99
145|300006,99,1,99,41,66,99
146|300006,99,1,99,41,69,99
147|300006,99,1,99,41,72,99
148|300006,99,1,99,41,75,99
149|300006,99,1,99,41,78,99
150|300006,99,1,99,43,80,99
151|300006,99,1,99,47,80,99
152|300006,99,1,99,52,80,99
153|300006,99,1,99,56,80,99
154|300006,99,1,99,59,80,99
155|300006,99,1,99,63,80,99
156|300006,99,1,99,66,80,99
157|300006,99,1,99,70,80,99
158|300006,99,1,99,73,80,99
159|300006,99,1,99,76,80,99
160|300006,99,1,99,79,80,99
161|300006,99,1,99,82,80,99
162|300006,99,1,99,85,80,99
163|300006,99,1,99,88,80,99
164|300006,99,1,99,90,80,99
165|300006,99,1,99,93,80,99
166|300006,99,1,99,96,80,99
167|300006,99,1,99,98,80,99
168|300006,99,1,99,99,82,99
169|300006,99,1,99,99,85,99
170|300006,99,1,99,99,88,99
171|300006,99,1,99,99,91,99
172|300006,99,1,99,99,94,99
173|300006,99,1,99,99,96,99
174|300006,99,99,99,99,99,99
175|300006,99,99,99,99,99,99
176|300006,99,99,99,99,99,99
177|300006,99,99,99,99,99,99
178|300006,99,99,99,99,99,99
179|300006,99,99,99,99,99,99
180|300006,99,99,99,99,99,99
181|300006,99,99,99,99,99,99
182|300006,99,99,99,99,99,99
183|300006,99,99,99,99,99,99
184|300006,99,99,99,99,99,99
185|300006,99,99,99,99,99,99
186|300006,99,99,99,99,99,99
187|300006,99,99,99,99,99,99
188|300006,99,99,99,99,99,99
189|300006,99,99,99,99,99,99
190|300006,99,99,99,99,99,99
191|300006,99,99,99,99,99,99
192|300006,99,99,99,99,99,99
193|300006,99,99,99,99,99,99
194|300006,99,99,99,99,99,99
195|300006,99,99,99,99,99,99
196|300006,99,99,99,99,99,99
197|300006,99,99,99,99,99,99
198|300006,99,99,99,99,99,99
199|300006,99,99,99,99,99,99
200|300006,99,99,99,99,99,99
1|300011,1,1,1,1,1,1
2|300011,2,1,1,1,1,1
3|300011,4,1,1,1,1,1
4|300011,4,1,1,2,1,1
5|300011,6,1,1,2,1,1
6|300011,8,1,1,2,1,1
7|300011,9,1,1,2,1,1
8|300011,11,1,1,2,1,1
9|300011,12,1,1,2,1,1
10|300011,13,1,1,2,1,1
11|300011,28,1,1,2,1,1
12|300011,29,1,1,3,1,1
13|300011,30,1,1,3,1,1
14|300011,30,1,1,5,1,1
15|300011,31,1,1,5,1,1
16|300011,32,1,1,5,1,1
17|300011,33,1,1,6,1,1
18|300011,34,1,1,6,1,1
19|300011,35,1,1,7,1,1
20|300011,36,1,1,7,1,1
21|300011,37,1,1,7,1,1
22|300011,38,1,1,8,1,1
23|300011,40,1,1,8,1,1
24|300011,41,1,1,8,1,1
25|300011,42,1,1,8,1,1
26|300011,43,1,1,8,1,1
27|300011,45,1,1,8,1,1
28|300011,46,1,1,9,1,1
29|300011,47,1,1,9,1,1
30|300011,48,1,1,9,1,1
31|300011,50,1,1,9,1,1
32|300011,51,1,1,9,1,1
33|300011,52,1,1,9,1,1
34|300011,53,1,1,9,1,1
35|300011,54,1,1,10,1,1
36|300011,56,1,1,10,1,1
37|300011,57,1,1,10,1,1
38|300011,59,1,1,10,1,1
39|300011,60,1,1,10,1,1
40|300011,61,1,1,11,1,1
41|300011,62,1,1,12,1,1
42|300011,63,1,1,12,1,1
43|300011,64,1,1,12,1,1
44|300011,65,1,1,13,1,1
45|300011,67,1,1,13,1,1
46|300011,68,1,1,14,1,1
47|300011,69,1,1,14,1,1
48|300011,70,1,1,16,1,1
49|300011,71,1,1,18,1,1
50|300011,71,1,1,20,1,1
51|300011,72,1,1,22,1,1
52|300011,72,1,1,24,1,1
53|300011,73,1,1,25,1,1
54|300011,74,1,1,27,1,1
55|300011,75,1,1,27,1,1
56|300011,77,1,1,27,1,1
57|300011,78,1,5,27,1,1
58|300011,78,1,11,27,1,1
59|300011,78,1,13,29,1,1
60|300011,79,1,13,29,1,1
61|300011,80,1,16,29,1,1
62|300011,80,1,19,30,1,1
63|300011,81,1,20,30,1,1
64|300011,82,1,22,30,1,1
65|300011,83,1,23,30,1,1
66|300011,84,1,24,30,1,1
67|300011,85,1,25,31,1,1
68|300011,86,1,26,31,2,1
69|300011,87,1,26,32,2,1
70|300011,88,1,26,33,3,1
71|300011,88,1,27,35,3,1
72|300011,89,1,28,36,3,1
73|300011,90,1,28,37,3,1
74|300011,91,1,28,37,5,1
75|300011,92,1,30,37,5,1
76|300011,93,1,30,38,5,1
77|300011,94,1,31,38,5,1
78|300011,95,1,32,39,5,1
79|300011,96,1,32,40,6,1
80|300011,97,1,33,40,6,1
81|300011,98,1,34,41,6,1
82|300011,99,1,35,41,6,1
83|300011,99,1,38,42,6,1
84|300011,99,1,39,44,6,1
85|300011,99,1,41,45,6,1
86|300011,99,1,44,46,6,1
87|300011,99,1,46,47,6,1
88|300011,99,1,48,48,6,1
89|300011,99,1,50,49,6,1
90|300011,99,1,52,50,6,1
91|300011,99,1,54,51,6,1
92|300011,99,1,56,52,6,1
93|300011,99,1,59,52,7,1
94|300011,99,1,61,53,7,1
95|300011,99,1,62,54,7,1
96|300011,99,1,64,55,7,1
97|300011,99,1,66,56,7,1
98|300011,99,1,69,56,7,1
99|300011,99,1,70,57,9,1
100|300011,99,1,72,57,9,1
101|300011,99,1,75,57,9,1
102|300011,99,1,77,58,9,1
103|300011,99,1,79,58,11,1
104|300011,99,1,81,58,11,1
105|300011,99,1,83,59,11,1
106|300011,99,1,85,59,12,1
107|300011,99,1,86,60,13,1
108|300011,99,1,88,60,14,1
109|300011,99,1,90,60,15,1
110|300011,99,1,92,60,15,1
111|300011,99,1,94,60,16,1
112|300011,99,1,96,60,17,1
113|300011,99,1,96,63,17,1
114|300011,99,1,97,64,18,1
115|300011,99,1,98,65,20,1
116|300011,99,1,99,66,21,1
117|300011,99,1,99,67,25,1
118|300011,99,1,99,68,29,1
119|300011,99,1,99,69,32,1
120|300011,99,1,99,69,37,1
121|300011,99,1,99,70,40,1
122|300011,99,1,99,72,41,1
123|300011,99,1,99,74,42,1
124|300011,99,1,99,76,43,1
125|300011,99,1,99,77,46,1
126|300011,99,1,99,78,49,1
127|300011,99,1,99,78,52,1
128|300011,99,1,99,78,56,1
129|300011,99,1,99,79,58,1
130|300011,99,1,99,80,60,1
131|300011,99,1,99,81,62,1
132|300011,99,1,99,82,64,1
133|300011,99,1,99,83,66,1
134|300011,99,1,99,84,68,1
135|300011,99,1,99,85,70,1
136|300011,99,1,99,86,72,1
137|300011,99,1,99,86,74,1
138|300011,99,1,99,87,76,1
139|300011,99,1,99,88,78,1
140|300011,99,1,99,89,80,1
141|300011,99,1,99,89,82,1
142|300011,99,1,99,90,84,1
143|300011,99,1,99,91,86,1
144|300011,99,1,99,91,88,1
145|300011,99,1,99,92,90,1
146|300011,99,1,99,92,92,1
147|300011,99,1,99,93,94,1
148|300011,99,1,99,93,96,1
149|300011,99,1,99,94,98,1
150|300011,99,1,99,95,99,1
151|300011,99,1,99,98,99,1
152|300011,99,1,99,99,99,9
153|300011,99,1,99,99,99,18
154|300011,99,1,99,99,99,25
155|300011,99,1,99,99,99,32
156|300011,99,1,99,99,99,37
157|300011,99,1,99,99,99,42
158|300011,99,1,99,99,99,47
159|300011,99,1,99,99,99,51
160|300011,99,1,99,99,99,55
161|300011,99,1,99,99,99,59
162|300011,99,1,99,99,99,63
163|300011,99,1,99,99,99,66
164|300011,99,1,99,99,99,70
165|300011,99,1,99,99,99,73
166|300011,99,1,99,99,99,76
167|300011,99,1,99,99,99,79
168|300011,99,1,99,99,99,82
169|300011,99,1,99,99,99,85
170|300011,99,1,99,99,99,88
171|300011,99,1,99,99,99,91
172|300011,99,1,99,99,99,94
173|300011,99,1,99,99,99,96
174|300011,99,1,99,99,99,99
175|300011,99,15,99,99,99,99
176|300011,99,23,99,99,99,99
177|300011,99,30,99,99,99,99
178|300011,99,36,99,99,99,99
179|300011,99,42,99,99,99,99
180|300011,99,47,99,99,99,99
181|300011,99,51,99,99,99,99
182|300011,99,56,99,99,99,99
183|300011,99,60,99,99,99,99
184|300011,99,64,99,99,99,99
185|300011,99,68,99,99,99,99
186|300011,99,71,99,99,99,99
187|300011,99,75,99,99,99,99
188|300011,99,78,99,99,99,99
189|300011,99,81,99,99,99,99
190|300011,99,84,99,99,99,99
191|300011,99,88,99,99,99,99
192|300011,99,91,99,99,99,99
193|300011,99,94,99,99,99,99
194|300011,99,96,99,99,99,99
195|300011,99,99,99,99,99,99
196|300011,99,99,99,99,99,99
197|300011,99,99,99,99,99,99
198|300011,99,99,99,99,99,99
199|300011,99,99,99,99,99,99
200|300011,99,99,99,99,99,99
1|300012,1,1,1,1,1,1
2|300012,2,1,1,1,1,1
3|300012,4,1,1,1,1,1
4|300012,4,1,1,2,1,1
5|300012,6,1,1,2,1,1
6|300012,8,1,1,2,1,1
7|300012,9,1,1,2,1,1
8|300012,11,1,1,2,1,1
9|300012,12,1,1,2,1,1
10|300012,13,1,1,2,1,1
11|300012,28,1,1,2,1,1
12|300012,29,1,1,3,1,1
13|300012,30,1,1,3,1,1
14|300012,30,1,1,5,1,1
15|300012,31,1,1,5,1,1
16|300012,31,1,4,5,1,1
17|300012,31,1,6,6,1,1
18|300012,32,1,7,6,1,1
19|300012,32,1,9,7,1,1
20|300012,32,1,11,7,1,1
21|300012,32,1,13,7,1,1
22|300012,33,1,13,8,1,1
23|300012,33,1,15,8,1,1
24|300012,34,1,16,8,1,1
25|300012,34,1,18,8,1,1
26|300012,36,1,18,8,1,1
27|300012,37,1,19,8,1,1
28|300012,38,1,19,9,1,1
29|300012,38,1,21,9,1,1
30|300012,39,1,22,9,1,1
31|300012,40,1,22,9,1,1
32|300012,41,1,23,9,1,1
33|300012,42,1,24,9,1,1
34|300012,43,1,25,9,1,1
35|300012,44,1,25,10,1,1
36|300012,45,1,26,10,1,1
37|300012,46,1,27,10,1,1
38|300012,47,1,28,10,1,1
39|300012,48,1,29,10,1,1
40|300012,49,1,29,11,1,1
41|300012,50,1,29,12,1,1
42|300012,51,1,30,12,1,1
43|300012,52,1,31,12,1,1
44|300012,53,1,31,13,1,1
45|300012,53,1,33,13,1,1
46|300012,53,1,35,14,1,1
47|300012,54,1,36,14,1,1
48|300012,55,1,36,16,1,1
49|300012,55,1,37,18,1,1
50|300012,55,1,38,20,1,1
51|300012,55,1,39,22,1,1
52|300012,55,1,40,24,1,1
53|300012,55,1,41,25,1,1
54|300012,56,1,41,27,1,1
55|300012,57,1,42,27,1,1
56|300012,58,1,43,27,1,1
57|300012,59,1,44,27,1,1
58|300012,60,1,45,27,1,1
59|300012,60,1,46,29,1,1
60|300012,61,1,47,29,1,1
61|300012,62,1,48,29,1,1
62|300012,63,1,49,30,1,1
63|300012,64,1,50,30,1,1
64|300012,65,1,51,30,1,1
65|300012,66,1,52,30,1,1
66|300012,67,1,53,30,1,1
67|300012,68,1,54,30,1,1
68|300012,69,1,55,30,1,1
69|300012,70,1,55,32,1,1
70|300012,70,1,56,33,1,1
71|300012,70,1,57,35,1,1
72|300012,70,1,59,36,1,1
73|300012,71,1,59,38,1,1
74|300012,72,1,60,38,1,1
75|300012,73,1,61,38,1,1
76|300012,74,1,61,39,1,1
77|300012,75,1,61,41,1,1
78|300012,75,1,62,42,3,1
79|300012,76,1,62,43,3,1
80|300012,77,1,63,43,3,1
81|300012,78,1,63,44,5,1
82|300012,79,1,64,45,5,1
83|300012,80,1,65,45,5,1
84|300012,81,1,66,45,5,1
85|300012,82,1,66,47,5,1
86|300012,83,1,66,48,7,1
87|300012,84,1,66,49,7,1
88|300012,86,1,66,49,9,1
89|300012,87,1,67,49,9,1
90|300012,87,1,68,50,11,1
91|300012,88,1,69,50,12,1
92|300012,89,1,70,50,13,1
93|300012,90,1,70,51,14,1
94|300012,91,1,70,52,14,1
95|300012,93,1,70,52,14,1
96|300012,95,1,70,52,14,1
97|300012,97,1,70,52,14,1
98|300012,99,1,70,52,14,1
99|300012,99,1,72,52,16,1
100|300012,99,1,73,53,16,1
101|300012,99,1,75,54,17,1
102|300012,99,1,76,55,19,1
103|300012,99,1,77,56,19,1
104|300012,99,1,79,58,19,1
105|300012,99,1,79,58,24,1
106|300012,99,1,79,59,28,1
107|300012,99,1,79,62,28,1
108|300012,99,1,80,63,28,1
109|300012,99,1,80,66,29,1
110|300012,99,1,81,67,29,1
111|300012,99,1,84,67,29,1
112|300012,99,1,90,61,30,1
113|300012,99,1,92,61,30,1
114|300012,99,1,94,62,30,1
115|300012,99,1,96,62,31,1
116|300012,99,1,97,63,31,1
117|300012,99,1,99,63,31,1
118|300012,99,1,99,66,32,1
119|300012,99,1,99,67,35,1
120|300012,99,1,99,70,35,1
121|300012,99,1,99,74,33,1
122|300012,99,1,99,76,33,1
123|300012,99,1,99,79,33,1
124|300012,99,1,99,81,34,1
125|300012,99,1,99,84,34,1
126|300012,99,1,99,86,34,1
127|300012,99,1,99,88,36,1
128|300012,99,1,99,90,36,1
129|300012,99,1,99,92,36,1
130|300012,99,1,99,95,36,1
131|300012,99,1,99,97,36,1
132|300012,99,1,99,99,37,1
133|300012,99,1,99,99,42,1
134|300012,99,1,99,99,46,1
135|300012,99,1,99,99,50,1
136|300012,99,1,99,99,54,1
137|300012,99,1,99,99,58,1
138|300012,99,1,99,99,61,1
139|300012,99,1,99,99,64,1
140|300012,99,1,99,99,67,1
141|300012,99,1,99,99,71,1
142|300012,99,1,99,99,74,1
143|300012,99,1,99,99,77,1
144|300012,99,1,99,99,79,1
145|300012,99,1,99,99,82,1
146|300012,99,1,99,99,85,1
147|300012,99,1,99,99,88,1
148|300012,99,1,99,99,90,1
149|300012,99,1,99,99,93,1
150|300012,99,1,99,99,95,1
151|300012,99,1,99,99,98,1
152|300012,99,1,99,99,99,9
153|300012,99,1,99,99,99,18
154|300012,99,1,99,99,99,25
155|300012,99,1,99,99,99,32
156|300012,99,1,99,99,99,37
157|300012,99,1,99,99,99,42
158|300012,99,1,99,99,99,47
159|300012,99,1,99,99,99,51
160|300012,99,1,99,99,99,55
161|300012,99,1,99,99,99,59
162|300012,99,1,99,99,99,63
163|300012,99,1,99,99,99,66
164|300012,99,1,99,99,99,70
165|300012,99,1,99,99,99,73
166|300012,99,1,99,99,99,76
167|300012,99,1,99,99,99,79
168|300012,99,1,99,99,99,82
169|300012,99,1,99,99,99,85
170|300012,99,1,99,99,99,88
171|300012,99,1,99,99,99,91
172|300012,99,1,99,99,99,94
173|300012,99,1,99,99,99,96
174|300012,99,1,99,99,99,99
175|300012,99,15,99,99,99,99
176|300012,99,23,99,99,99,99
177|300012,99,30,99,99,99,99
178|300012,99,36,99,99,99,99
179|300012,99,42,99,99,99,99
180|300012,99,47,99,99,99,99
181|300012,99,51,99,99,99,99
182|300012,99,56,99,99,99,99
183|300012,99,60,99,99,99,99
184|300012,99,64,99,99,99,99
185|300012,99,68,99,99,99,99
186|300012,99,71,99,99,99,99
187|300012,99,75,99,99,99,99
188|300012,99,78,99,99,99,99
189|300012,99,81,99,99,99,99
190|300012,99,84,99,99,99,99
191|300012,99,88,99,99,99,99
192|300012,99,91,99,99,99,99
193|300012,99,94,99,99,99,99
194|300012,99,96,99,99,99,99
195|300012,99,99,99,99,99,99
196|300012,99,99,99,99,99,99
197|300012,99,99,99,99,99,99
198|300012,99,99,99,99,99,99
199|300012,99,99,99,99,99,99
200|300012,99,99,99,99,99,99
1|300013,1,1,1,1,1,1
2|300013,2,1,1,1,1,1
3|300013,4,1,1,1,1,1
4|300013,4,1,1,2,1,1
5|300013,6,1,1,2,1,1
6|300013,8,1,1,2,1,1
7|300013,9,1,1,2,1,1
8|300013,11,1,1,2,1,1
9|300013,12,1,1,2,1,1
10|300013,13,1,1,2,1,1
11|300013,28,1,1,2,1,1
12|300013,29,1,1,3,1,1
13|300013,30,1,1,3,1,1
14|300013,30,1,1,5,1,1
15|300013,31,1,1,5,1,1
16|300013,32,1,1,5,1,1
17|300013,33,1,1,6,1,1
18|300013,34,1,1,6,1,1
19|300013,35,1,1,7,1,1
20|300013,36,1,1,7,1,1
21|300013,37,1,1,7,1,1
22|300013,38,1,1,8,1,1
23|300013,40,1,1,8,1,1
24|300013,41,1,1,8,1,1
25|300013,42,1,1,8,1,1
26|300013,43,1,1,8,1,1
27|300013,45,1,1,8,1,1
28|300013,46,1,1,9,1,1
29|300013,47,1,1,9,1,1
30|300013,48,1,1,9,1,1
31|300013,50,1,1,9,1,1
32|300013,51,1,1,9,1,1
33|300013,52,1,1,9,1,1
34|300013,53,1,1,9,1,1
35|300013,54,1,1,10,1,1
36|300013,56,1,1,10,1,1
37|300013,57,1,1,10,1,1
38|300013,59,1,1,10,1,1
39|300013,60,1,1,10,1,1
40|300013,61,1,1,11,1,1
41|300013,62,1,1,12,1,1
42|300013,63,1,1,12,1,1
43|300013,64,1,1,12,1,1
44|300013,65,1,1,13,1,1
45|300013,67,1,1,13,1,1
46|300013,68,1,1,14,1,1
47|300013,69,1,1,14,1,1
48|300013,70,1,1,16,1,1
49|300013,71,1,1,18,1,1
50|300013,71,1,1,20,1,1
51|300013,72,1,1,22,1,1
52|300013,72,1,1,24,1,1
53|300013,73,1,1,25,1,1
54|300013,74,1,1,27,1,1
55|300013,75,1,1,27,1,1
56|300013,77,1,1,27,1,1
57|300013,78,1,5,27,1,1
58|300013,78,1,11,27,1,1
59|300013,78,1,13,29,1,1
60|300013,79,1,13,29,1,1
61|300013,80,1,16,29,1,1
62|300013,80,1,19,30,1,1
63|300013,81,1,20,30,1,1
64|300013,82,1,22,30,1,1
