Id,Type,Data
10590,1,13351810=card=4010019=4010009=refine=9=enchant=126=120=124|3341410=card=4020009=refine=9=enchant=399=394=395|7332310=card=4030002=refine=9=enchant=399=394=395|8332410=card=4040006=refine=9=enchant=530=526=527|11332510=card=4050004=refine=9=enchant=661=657=658|10343009=card=4060013=refine=9=enchant=266=262=264|10343009=card=4060013=refine=9=enchant=266=262=264
10591,1,13351810=card=4010019=4010009=refine=10=enchant=126=120=124|3341410=card=4020009=refine=10=enchant=399=394=395|7332310=card=4030002=refine=10=enchant=399=394=395|8332410=card=4040006=refine=10=enchant=530=526=527|11332510=card=4050004=refine=10=enchant=661=657=658|10343009=card=4060013=refine=10=enchant=266=262=264|10343009=card=4060013=refine=10=enchant=266=262=264
10592,1,13351810=card=4010019=4010009=refine=10=enchant=126=120=124|3341410=card=4020009=refine=10=enchant=399=394=395|7332310=card=4030002=refine=10=enchant=399=394=395|8332410=card=4040006=refine=10=enchant=530=526=527|11332510=card=4050004=refine=10=enchant=661=657=658|10343009=card=4060013=refine=10=enchant=266=262=264|10343009=card=4060013=refine=10=enchant=266=262=264
10593,1,13351810=card=4010019=4010009=refine=11=enchant=126=120=124|3341410=card=4020009=refine=11=enchant=399=394=395|7332310=card=4030002=refine=11=enchant=399=394=395|8332410=card=4040006=refine=11=enchant=530=526=527|11332510=card=4050004=refine=11=enchant=661=657=658|10343009=card=4060013=refine=11=enchant=266=262=264|10343009=card=4060013=refine=11=enchant=266=262=264
10594,1,13351810=card=4010019=4010009=refine=11=enchant=126=120=124|3341410=card=4020009=refine=11=enchant=399=394=395|7332310=card=4030002=refine=11=enchant=399=394=395|8332410=card=4040006=refine=11=enchant=530=526=527|11332510=card=4050004=refine=11=enchant=661=657=658|10343009=card=4060013=refine=11=enchant=266=262=264|10343009=card=4060013=refine=11=enchant=266=262=264
10595,1,13351810=card=4010019=4010009=refine=12=enchant=126=120=124|3341410=card=4020009=refine=12=enchant=399=394=395|7332310=card=4030002=refine=12=enchant=399=394=395|8332410=card=4040006=refine=12=enchant=530=526=527|11332510=card=4050004=refine=12=enchant=661=657=658|10343009=card=4060013=refine=12=enchant=266=262=264|10343009=card=4060013=refine=12=enchant=266=262=264
10596,1,13351810=card=4010019=4010009=refine=12=enchant=126=120=124|3341410=card=4020009=refine=12=enchant=399=394=395|7332310=card=4030002=refine=12=enchant=399=394=395|8332410=card=4040006=refine=12=enchant=530=526=527|11332510=card=4050004=refine=12=enchant=661=657=658|10343009=card=4060013=refine=12=enchant=266=262=264|10343009=card=4060013=refine=12=enchant=266=262=264
10597,1,13351810=card=4010019=4010009=refine=13=enchant=126=120=124|3341410=card=4020009=refine=13=enchant=399=394=395|7332310=card=4030002=refine=13=enchant=399=394=395|8332410=card=4040006=refine=13=enchant=530=526=527|11332510=card=4050004=refine=13=enchant=661=657=658|10343009=card=4060013=refine=13=enchant=266=262=264|10343009=card=4060013=refine=13=enchant=266=262=264
10598,1,13351810=card=4010019=4010009=refine=13=enchant=126=120=124|3341410=card=4020009=refine=13=enchant=399=394=395|7332310=card=4030002=refine=13=enchant=399=394=395|8332410=card=4040006=refine=13=enchant=530=526=527|11332510=card=4050004=refine=13=enchant=661=657=658|10343009=card=4060013=refine=13=enchant=266=262=264|10343009=card=4060013=refine=13=enchant=266=262=264
10599,1,13351810=card=4010019=4010009=refine=14=enchant=126=120=124|3341410=card=4020009=refine=14=enchant=399=394=395|7332310=card=4030002=refine=14=enchant=399=394=395|8332410=card=4040006=refine=14=enchant=530=526=527|11332510=card=4050004=refine=14=enchant=661=657=658|10343009=card=4060013=refine=14=enchant=266=262=264|10343009=card=4060013=refine=14=enchant=266=262=264
10600,1,13351810=card=4010019=4010009=refine=14=enchant=126=120=124|3341410=card=4020009=refine=14=enchant=399=394=395|7332310=card=4030002=refine=14=enchant=399=394=395|8332410=card=4040006=refine=14=enchant=530=526=527|11332510=card=4050004=refine=14=enchant=661=657=658|10343009=card=4060013=refine=14=enchant=266=262=264|10343009=card=4060013=refine=14=enchant=266=262=264
10601,1,13351810=card=4010019=4010009=refine=15=enchant=126=120=124|3341410=card=4020009=refine=15=enchant=399=394=395|7332310=card=4030002=refine=15=enchant=399=394=395|8332410=card=4040006=refine=15=enchant=530=526=527|11332510=card=4050004=refine=15=enchant=661=657=658|10343009=card=4060013=refine=15=enchant=266=262=264|10343009=card=4060013=refine=15=enchant=266=262=264
10602,1,13351810=card=4010019=4010009=refine=15=enchant=126=120=124|3341410=card=4020009=refine=15=enchant=399=394=395|7332310=card=4030002=refine=15=enchant=399=394=395|8332410=card=4040006=refine=15=enchant=530=526=527|11332510=card=4050004=refine=15=enchant=661=657=658|10343009=card=4060013=refine=15=enchant=266=262=264|10343009=card=4060013=refine=15=enchant=266=262=264
10603,1,13351810=card=4010019=4010009=refine=15=enchant=126=120=124|3341410=card=4020009=refine=15=enchant=399=394=395|7332310=card=4030002=refine=15=enchant=399=394=395|8332410=card=4040006=refine=15=enchant=530=526=527|11332510=card=4050004=refine=15=enchant=661=657=658|10343009=card=4060013=refine=15=enchant=266=262=264|10343009=card=4060013=refine=15=enchant=266=262=264
10604,1,13351810=card=4010019=4010009=refine=15=enchant=126=120=124|3341410=card=4020009=refine=15=enchant=399=394=395|7332310=card=4030002=refine=15=enchant=399=394=395|8332410=card=4040006=refine=15=enchant=530=526=527|11332510=card=4050004=refine=15=enchant=661=657=658|10343009=card=4060013=refine=15=enchant=266=262=264|10343009=card=4060013=refine=15=enchant=266=262=264
10605,1,13351810=card=4010019=4010009=refine=15=enchant=126=120=124|3341410=card=4020009=refine=15=enchant=399=394=395|7332310=card=4030002=refine=15=enchant=399=394=395|8332410=card=4040006=refine=15=enchant=530=526=527|11332510=card=4050004=refine=15=enchant=661=657=658|10343009=card=4060013=refine=15=enchant=266=262=264|10343009=card=4060013=refine=15=enchant=266=262=264
10606,1,13351810=card=4010019=4010009=refine=15=enchant=126=120=124|3341410=card=4020009=refine=15=enchant=399=394=395|7332310=card=4030002=refine=15=enchant=399=394=395|8332410=card=4040006=refine=15=enchant=530=526=527|11332510=card=4050004=refine=15=enchant=661=657=658|10343009=card=4060013=refine=15=enchant=266=262=264|10343009=card=4060013=refine=15=enchant=266=262=264
10607,1,13351810=card=4010019=4010009=refine=15=enchant=126=120=124|3341410=card=4020009=refine=15=enchant=399=394=395|7332310=card=4030002=refine=15=enchant=399=394=395|8332410=card=4040006=refine=15=enchant=530=526=527|11332510=card=4050004=refine=15=enchant=661=657=658|10343009=card=4060013=refine=15=enchant=266=262=264|10343009=card=4060013=refine=15=enchant=266=262=264
10608,1,13351810=card=4010019=4010009=refine=15=enchant=126=120=124|3341410=card=4020009=refine=15=enchant=399=394=395|7332310=card=4030002=refine=15=enchant=399=394=395|8332410=card=4040006=refine=15=enchant=530=526=527|11332510=card=4050004=refine=15=enchant=661=657=658|10343009=card=4060013=refine=15=enchant=266=262=264|10343009=card=4060013=refine=15=enchant=266=262=264
10609,1,
10610,1,12110101=refine=0
10611,1,12110101=card=4010009=4010046=refine=0
10612,1,12110101=card=4010009=4010046=refine=0|10326102=card=4060013=refine=0|10326102=card=4060013=refine=0
10613,1,12110101=card=4010009=4010046=refine=0|3235703=card=4020009=refine=0|7234803=card=4030007=refine=0|8235103=card=4040009=refine=0|11235403=card=4050009=refine=0|10326102=card=4060013=refine=0|10326102=card=4060013=refine=0
10614,1,12110101=card=4010009=4010046=refine=3|3235703=card=4020009=refine=3|7234803=card=4030007=refine=3|8235103=card=4040009=refine=3|11235403=card=4050009=refine=3|10326102=card=4060013=refine=3|10326102=card=4060013=refine=3
10615,1,12110101=card=4010009=4010046=refine=5|3235704=card=4020009=refine=5|7234804=card=4030007=refine=5|8235104=card=4040009=refine=5|11235404=card=4050009=refine=5|10326102=card=4060013=refine=5|10326102=card=4060013=refine=5
10616,1,12110101=card=4010009=4010046=refine=5|3235704=card=4020009=refine=5|7234804=card=4030007=refine=5|8235104=card=4040009=refine=5|11235404=card=4050009=refine=5|10326906=card=4060013=refine=5|10326906=card=4060013=refine=5
10617,1,13351805=card=4010009=4010046=refine=7|3341405=card=4020009=refine=7|7234805=card=4030007=refine=7|8235105=card=4040009=refine=7|11235405=card=4050009=refine=7|10326906=card=4060013=refine=7|10326906=card=4060013=refine=7
10618,1,13351805=card=4010009=4010046=refine=7|3341405=card=4020009=refine=7|7234805=card=4030007=refine=7|8235105=card=4040009=refine=7|11331905=card=4050009=refine=7|10326906=card=4060013=refine=7|10326906=card=4060013=refine=7
10619,1,13351805=card=4010009=4010046=refine=8|3235906=card=4020009=refine=8|7330305=card=4030007=refine=8|8331205=card=4040009=refine=8|11331905=card=4050009=refine=8|10336906=card=4060013=refine=8|10336906=card=4060013=refine=8
10620,1,13351805=card=4010009=4010046=refine=8|3235906=card=4020009=refine=8|7330305=card=4030007=refine=8|8331205=card=4040009=refine=8|11331905=card=4050009=refine=8|10336906=card=4060013=refine=8|10336906=card=4060013=refine=8
10621,1,13351807=card=4010009=4010046=refine=9=enchant=16=10=20|3341407=card=4020009=refine=9=enchant=307=303=310|7330307=card=4030007=refine=9=enchant=307=303=310|8331207=card=4040009=refine=9=enchant=438=435=441|11331907=card=4050009=refine=9=enchant=569=565=575|10336906=card=4060013=refine=9=enchant=168=164=173|10336906=card=4060013=refine=9=enchant=168=164=173
10622,1,13351807=card=4010009=4010046=refine=9=enchant=16=10=20|3341407=card=4020009=refine=9=enchant=307=303=310|7330307=card=4030007=refine=9=enchant=307=303=310|8331207=card=4040009=refine=9=enchant=438=435=441|11331907=card=4050009=refine=9=enchant=569=565=575|10336906=card=4060013=refine=9=enchant=168=164=173|10336906=card=4060013=refine=9=enchant=168=164=173
10623,1,13351808=card=4010009=4010046=refine=10=enchant=51=45=55|3235908=card=4020009=refine=10=enchant=336=332=339|7330308=card=4030007=refine=10=enchant=336=332=339|8331208=card=4040009=refine=10=enchant=467=464=470|11331908=card=4050009=refine=10=enchant=598=594=604|10336906=card=4060013=refine=10=enchant=199=195=204|10336906=card=4060013=refine=10=enchant=199=195=204
10624,1,13351808=card=4010009=4010046=refine=10=enchant=51=45=55|3235908=card=4020009=refine=10=enchant=336=332=339|7332308=card=4030007=refine=10=enchant=336=332=339|8332408=card=4040009=refine=10=enchant=467=464=470|11332508=card=4050009=refine=10=enchant=598=594=604|10338608=card=4060013=refine=10=enchant=199=195=204|10338608=card=4060013=refine=10=enchant=199=195=204
10625,1,13351809=card=4010009=4010046=refine=11=enchant=86=80=90|3341409=card=4020009=refine=11=enchant=365=361=368|7332309=card=4030007=refine=11=enchant=365=361=368|8332409=card=4040009=refine=11=enchant=496=493=499|11332509=card=4050009=refine=11=enchant=627=623=634|10338608=card=4060013=refine=11=enchant=230=226=235|10338608=card=4060013=refine=11=enchant=230=226=235
10626,1,13351809=card=4010009=4010046=refine=11=enchant=86=80=90|3341409=card=4020009=refine=11=enchant=365=361=368|7332309=card=4030007=refine=11=enchant=365=361=368|8332409=card=4040009=refine=11=enchant=496=493=499|11332509=card=4050009=refine=11=enchant=627=623=634|10343009=card=4060013=refine=11=enchant=230=226=235|10343009=card=4060013=refine=11=enchant=230=226=235
10627,1,13351810=card=4010009=4010046=refine=12=enchant=126=120=130|3341410=card=4020009=refine=12=enchant=399=395=402|7332310=card=4030007=refine=12=enchant=399=395=402|8332410=card=4040009=refine=12=enchant=530=527=533|11332510=card=4050009=refine=12=enchant=661=657=669|10343009=card=4060013=refine=12=enchant=266=262=271|10343009=card=4060013=refine=12=enchant=266=262=271
10628,1,13351810=card=4010009=4010046=refine=12=enchant=126=120=130|3341410=card=4020009=refine=12=enchant=399=395=402|7332310=card=4030007=refine=12=enchant=399=395=402|8332410=card=4040009=refine=12=enchant=530=527=533|11332510=card=4050009=refine=12=enchant=661=657=669|10343009=card=4060013=refine=12=enchant=266=262=271|10343009=card=4060013=refine=12=enchant=266=262=271
10629,1,13351810=card=4010009=4010046=refine=13=enchant=126=120=130|3341410=card=4020009=refine=13=enchant=399=395=402|7332310=card=4030007=refine=13=enchant=399=395=402|8332410=card=4040009=refine=13=enchant=530=527=533|11332510=card=4050009=refine=13=enchant=661=657=669|10343009=card=4060013=refine=13=enchant=266=262=271|10343009=card=4060013=refine=13=enchant=266=262=271
10630,1,13351810=card=4010009=4010046=refine=13=enchant=126=120=130|3341410=card=4020009=refine=13=enchant=399=395=402|7332310=card=4030007=refine=13=enchant=399=395=402|8332410=card=4040009=refine=13=enchant=530=527=533|11332510=card=4050009=refine=13=enchant=661=657=669|10343009=card=4060013=refine=13=enchant=266=262=271|10343009=card=4060013=refine=13=enchant=266=262=271
10631,1,13351810=card=4010009=4010046=refine=14=enchant=126=120=130|3341410=card=4020009=refine=14=enchant=399=395=402|7332310=card=4030007=refine=14=enchant=399=395=402|8332410=card=4040009=refine=14=enchant=530=527=533|11332510=card=4050009=refine=14=enchant=661=657=669|10343009=card=4060013=refine=14=enchant=266=262=271|10343009=card=4060013=refine=14=enchant=266=262=271
10632,1,13351810=card=4010009=4010046=refine=14=enchant=126=120=130|3341410=card=4020009=refine=14=enchant=399=395=402|7332310=card=4030007=refine=14=enchant=399=395=402|8332410=card=4040009=refine=14=enchant=530=527=533|11332510=card=4050009=refine=14=enchant=661=657=669|10343009=card=4060013=refine=14=enchant=266=262=271|10343009=card=4060013=refine=14=enchant=266=262=271
10633,1,13351810=card=4010009=4010046=refine=15=enchant=126=120=130|3341410=card=4020009=refine=15=enchant=399=395=402|7332310=card=4030007=refine=15=enchant=399=395=402|8332410=card=4040009=refine=15=enchant=530=527=533|11332510=card=4050009=refine=15=enchant=661=657=669|10343009=card=4060013=refine=15=enchant=266=262=271|10343009=card=4060013=refine=15=enchant=266=262=271
10634,1,13351810=card=4010009=4010046=refine=15=enchant=126=120=130|3341410=card=4020009=refine=15=enchant=399=395=402|7332310=card=4030007=refine=15=enchant=399=395=402|8332410=card=4040009=refine=15=enchant=530=527=533|11332510=card=4050009=refine=15=enchant=661=657=669|10343009=card=4060013=refine=15=enchant=266=262=271|10343009=card=4060013=refine=15=enchant=266=262=271
10635,1,13351810=card=4010009=4010046=refine=15=enchant=126=120=130|3341410=card=4020009=refine=15=enchant=399=395=402|7332310=card=4030007=refine=15=enchant=399=395=402|8332410=card=4040009=refine=15=enchant=530=527=533|11332510=card=4050009=refine=15=enchant=661=657=669|10343009=card=4060013=refine=15=enchant=266=262=271|10343009=card=4060013=refine=15=enchant=266=262=271
10636,1,13351810=card=4010009=4010046=refine=15=enchant=126=120=130|3341410=card=4020009=refine=15=enchant=399=395=402|7332310=card=4030007=refine=15=enchant=399=395=402|8332410=card=4040009=refine=15=enchant=530=527=533|11332510=card=4050009=refine=15=enchant=661=657=669|10343009=card=4060013=refine=15=enchant=266=262=271|10343009=card=4060013=refine=15=enchant=266=262=271
10637,1,13351810=card=4010009=4010046=refine=15=enchant=126=120=130|3341410=card=4020009=refine=15=enchant=399=395=402|7332310=card=4030007=refine=15=enchant=399=395=402|8332410=card=4040009=refine=15=enchant=530=527=533|11332510=card=4050009=refine=15=enchant=661=657=669|10343009=card=4060013=refine=15=enchant=266=262=271|10343009=card=4060013=refine=15=enchant=266=262=271
10638,1,13351810=card=4010009=4010046=refine=15=enchant=126=120=130|3341410=card=4020009=refine=15=enchant=399=395=402|7332310=card=4030007=refine=15=enchant=399=395=402|8332410=card=4040009=refine=15=enchant=530=527=533|11332510=card=4050009=refine=15=enchant=661=657=669|10343009=card=4060013=refine=15=enchant=266=262=271|10343009=card=4060013=refine=15=enchant=266=262=271
10639,1,13351810=card=4010009=4010046=refine=15=enchant=126=120=130|3341410=card=4020009=refine=15=enchant=399=395=402|7332310=card=4030007=refine=15=enchant=399=395=402|8332410=card=4040009=refine=15=enchant=530=527=533|11332510=card=4050009=refine=15=enchant=661=657=669|10343009=card=4060013=refine=15=enchant=266=262=271|10343009=card=4060013=refine=15=enchant=266=262=271
10640,1,13351810=card=4010009=4010046=refine=15=enchant=126=120=130|3341410=card=4020009=refine=15=enchant=399=395=402|7332310=card=4030007=refine=15=enchant=399=395=402|8332410=card=4040009=refine=15=enchant=530=527=533|11332510=card=4050009=refine=15=enchant=661=657=669|10343009=card=4060013=refine=15=enchant=266=262=271|10343009=card=4060013=refine=15=enchant=266=262=271
10641,1,13351810=card=4010009=4010046=refine=15=enchant=126=120=130|3341410=card=4020009=refine=15=enchant=399=395=402|7332310=card=4030007=refine=15=enchant=399=395=402|8332410=card=4040009=refine=15=enchant=530=527=533|11332510=card=4050009=refine=15=enchant=661=657=669|10343009=card=4060013=refine=15=enchant=266=262=271|10343009=card=4060013=refine=15=enchant=266=262=271
