PackId,GroupContent,GroupWeight,PackType,PackName,AwardValueWeight,Announcement,JobLimit,LevelLimit,ServerLevelLimit,GenderLimit,OpenWorldCond,LuaFunction,RandomItem,RandomMethod,GuarantGroup,Source,PackTabType,PackTabChange,LuckyPointLimit,ExpectValue,BindInfo,NumberInfo,IsCalcLucky
4600031,3020003=2|7234803=1|3022001=3|1400201=1|101=300000,1,0,韩国615版本-30级免费礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
4600041,7234804=1|1400301=1|3020004=2|3022002=2,1,0,韩国615版本-40级免费礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
4600051,3027004=1|60610040=1|3026006=5|3022003=2,1,0,韩国615版本-50级免费礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
4600061,2031004=3|2035002=3|1400301=1|3024022=1,1,0,韩国615版本-60级免费礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
4600071,2010008=3|2023002=1|2023001=1|2090003=1,1,0,韩国615版本-70级免费礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
4600081,3027002=3|3022058=2|3022060=1|3021001=20,1,0,韩国615版本-80级免费礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
4600091,3022007=3|3020007=5|3023002=5|3021001=25,1,0,韩国615版本-90级免费礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
4600101,2034013=5|3022008=5|3021010=1|3021004=1,1,0,日本增量-韩国21.0203版本-100级免费礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
4600111,2034014=10|3022062=5|3020022=1|3021001=30,1,0,韩国21.02908版本-110级免费礼包,,0,0,0|-1,,2,,,,,,,0,,0,-1,,0=1,
4700011,101=200000|2034003=3|1270001=1,,0,魔物图鉴手册5级奖励,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
4700021,101=500000|2034003=4|1270007=1,,0,魔物图鉴手册10级奖励,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
4700031,101=1000000|2034003=5|1270008=1,,0,魔物图鉴手册15级奖励,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
4700041,101=1500000|2034003=5|1270010=1,,0,魔物图鉴手册20级奖励,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
4700051,101=2000000|2034003=5|1270009=1,,0,魔物图鉴手册25级奖励,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
4700061,101=2500000|2034003=5|2090004=1,,0,魔物图鉴手册30级奖励,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
4700071,101=3000000|2034003=10|2091036=1,,0,魔物图鉴手册35级奖励,,0,0,0|-1,,2,,,,,,,,,0,-1,,0=1,
4710011,1310001=1,,0,魔物图鉴单只标本奖励---波利,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710021,1320002=1,,0,魔物图鉴单只标本奖励---绿棉虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710031,1310002=1,,0,魔物图鉴单只标本奖励---疯兔,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710041,1320002=1,,0,魔物图鉴单只标本奖励---虫蛹,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710051,1320007=1,,0,魔物图鉴单只标本奖励---盗虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710061,1320002=1,,0,魔物图鉴单只标本奖励---蝗虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710071,1320001=1,,0,魔物图鉴单只标本奖励---蜂兵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710081,1320002=1,,0,魔物图鉴单只标本奖励---小野猪,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710091,1320001=1,,0,魔物图鉴单只标本奖励---苍蝇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710101,1320002=1,,0,魔物图鉴单只标本奖励---曼陀罗魔花,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710111,1320001=1,,0,魔物图鉴单只标本奖励---克瑞米,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710121,1320001=1,,0,魔物图鉴单只标本奖励---哥布灵首领,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710131,1310006=1,,0,魔物图鉴单只标本奖励---刺刀哥布灵,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710141,1310006=1,,0,魔物图鉴单只标本奖励---刺锤哥布灵,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710151,1310006=1,,0,魔物图鉴单只标本奖励---大斧哥布灵,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710161,1310006=1,,0,魔物图鉴单只标本奖励---链锤哥布灵,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710171,1310006=1,,0,魔物图鉴单只标本奖励---榔头哥布灵,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710181,1310006=1,,0,魔物图鉴单只标本奖励---弓箭哥布灵,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710191,1320005=1,,0,魔物图鉴单只标本奖励---艾吉欧蜈蚣,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710201,1320004=1,,0,魔物图鉴单只标本奖励---达拉蛙,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710211,1320007=1,,0,魔物图鉴单只标本奖励---恶魔波利,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710221,1310018=1,,0,魔物图鉴单只标本奖励---狸猫,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710231,1320002=1,,0,魔物图鉴单只标本奖励---溜溜猴,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710241,1320004=1,,0,魔物图鉴单只标本奖励---罗达蛙,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710251,1310020=1,,0,魔物图鉴单只标本奖励---魔菇,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710261,1320002=1,,0,魔物图鉴单只标本奖励---森灵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710271,1320002=1,,0,魔物图鉴单只标本奖励---噬人花,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710281,1320002=1,,0,魔物图鉴单只标本奖励---树精,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710291,1320002=1,,0,魔物图鉴单只标本奖励---松鼠,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710301,1320002=1,,0,魔物图鉴单只标本奖励---螳螂,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710311,1320006=1,,0,魔物图鉴单只标本奖励---天使波利,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710321,1320002=1,,0,魔物图鉴单只标本奖励---土拨鼠,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710331,1320002=1,,0,魔物图鉴单只标本奖励---狼,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710341,1320002=1,,0,魔物图鉴单只标本奖励---野猪,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710351,1320008=1,,0,魔物图鉴单只标本奖励---幽灵波利,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710361,1320005=1,,0,魔物图鉴单只标本奖励---艾斯蜘蛛,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710371,1320005=1,,0,魔物图鉴单只标本奖励---毒魔菇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710381,1320001=1,,0,魔物图鉴单只标本奖励---喷射哥布灵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710391,1320001=1,,0,魔物图鉴单只标本奖励---直升机哥布灵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710401,1320007=1,,0,魔物图鉴单只标本奖励---巴风特,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710411,1320007=1,,0,魔物图鉴单只标本奖励---白鼠,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710421,1320001=1,,0,魔物图鉴单只标本奖励---猎蝇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710431,1320002=1,,0,魔物图鉴单只标本奖励---青蛇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710441,1320007=1,,0,魔物图鉴单只标本奖励---吸血蝙蝠,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710451,1320003=1,,0,魔物图鉴单只标本奖励---蝎子,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710461,1310001=1,,0,魔物图鉴单只标本奖励---波波利,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710471,1310001=1,,0,魔物图鉴单只标本奖励---土波利,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710481,1320003=1,,0,魔物图鉴单只标本奖励---巧克猴,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710491,1320009=1,,0,魔物图鉴单只标本奖励---蓝疯兔,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710501,1320009=1,,0,魔物图鉴单只标本奖励---大嘴鸟蛋,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710511,1310003=1,,0,魔物图鉴单只标本奖励---蛋壳小鸡,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710521,1320007=1,,0,魔物图鉴单只标本奖励---盗虫卵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710531,1320001=1,,0,魔物图鉴单只标本奖励---秃鹰,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710541,1320003=1,,0,魔物图鉴单只标本奖励---沙漠幼狼,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710551,1320004=1,,0,魔物图鉴单只标本奖励---海葵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710561,1320004=1,,0,魔物图鉴单只标本奖励---水母,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710571,1320004=1,,0,魔物图鉴单只标本奖励---剑鱼,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710581,1320010=1,,0,魔物图鉴单只标本奖励---邪骸海盗,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710591,1320004=1,,0,魔物图鉴单只标本奖励---马克,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710601,1320004=1,,0,魔物图鉴单只标本奖励---螃蟹,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710611,1320004=1,,0,魔物图鉴单只标本奖励---乌贼,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710621,1310019=1,,0,魔物图鉴单只标本奖励---大嘴鸟,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710631,1320004=1,,0,魔物图鉴单只标本奖励---人鱼,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710641,1310009=1,,0,魔物图鉴单只标本奖励---人鱼士兵,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710651,1320002=1,,0,魔物图鉴单只标本奖励---基尔瑟,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710661,1320007=1,,0,魔物图鉴单只标本奖励---黑狐,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710671,1320010=1,,0,魔物图鉴单只标本奖励---海盗之王,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710681,1320008=1,,0,魔物图鉴单只标本奖励---白幽灵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710691,1320010=1,,0,魔物图鉴单只标本奖励---木乃伊,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710701,1320010=1,,0,魔物图鉴单只标本奖励---狂暴木乃伊,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710711,1320010=1,,0,魔物图鉴单只标本奖励---俄塞里斯,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710721,1320002=1,,0,魔物图鉴单只标本奖励---黑蚁,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710731,1320002=1,,0,魔物图鉴单只标本奖励---白蚁,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710741,1320002=1,,0,魔物图鉴单只标本奖励---工蚁,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710751,1320002=1,,0,魔物图鉴单只标本奖励---兵蚁,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710761,1320004=1,,0,魔物图鉴单只标本奖励---海神,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710771,1320009=1,,0,魔物图鉴单只标本奖励---皮里恩,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710781,1320003=1,,0,魔物图鉴单只标本奖励---杰洛米,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710791,1320007=1,,0,魔物图鉴单只标本奖励---诺可伊,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710801,1320002=1,,0,魔物图鉴单只标本奖励---蚁后,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710811,1320002=1,,0,魔物图鉴单只标本奖励---狂暴蚁后,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710821,1320001=1,,0,魔物图鉴单只标本奖励---风魔巫师,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710831,1320004=1,,0,魔物图鉴单只标本奖励---卡那多斯,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710841,1310007=1,,0,魔物图鉴单只标本奖励---蛇女伊丝,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710851,1320001=1,,0,魔物图鉴单只标本奖励---蜂后,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710861,1320004=1,,0,魔物图鉴单只标本奖励---气泡虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710871,1320002=1,,0,魔物图鉴单只标本奖励---摩卡,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710881,1320001=1,,0,魔物图鉴单只标本奖励---龙蝇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710891,1320001=1,,0,魔物图鉴单只标本奖励---绿苍蝇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710901,1320010=1,,0,魔物图鉴单只标本奖励---绿腐尸,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710911,1320010=1,,0,魔物图鉴单只标本奖励---腐尸,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710921,1320001=1,,0,魔物图鉴单只标本奖励---赤苍蝇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710931,1310005=1,,0,魔物图鉴单只标本奖励---兽人战士,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710941,1310005=1,,0,魔物图鉴单只标本奖励---兽人女战士,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710951,1310005=1,,0,魔物图鉴单只标本奖励---兽人弓箭手,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710961,1310005=1,,0,魔物图鉴单只标本奖励---兽人婴儿,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4710971,1320002=1,,0,魔物图鉴单只标本奖励---兽人英雄,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710981,1320002=1,,0,魔物图鉴单只标本奖励---泥人,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4710991,1320004=1,,0,魔物图鉴单只标本奖励---魔锅蛋,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711001,1320002=1,,0,魔物图鉴单只标本奖励---蚯蚓,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711011,1320010=1,,0,魔物图鉴单只标本奖励---邪骸弓箭手,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711021,1320010=1,,0,魔物图鉴单只标本奖励---邪骸士兵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711031,1320010=1,,0,魔物图鉴单只标本奖励---毕莱特,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711041,1320009=1,,0,魔物图鉴单只标本奖励---邪恶箱,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711051,1320007=1,,0,魔物图鉴单只标本奖励---死灵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711061,1320002=1,,0,魔物图鉴单只标本奖励---摇滚蝗虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711071,1320004=1,,0,魔物图鉴单只标本奖励---波利之王,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711081,1320004=1,,0,魔物图鉴单只标本奖励---蛙王,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711091,1310003=1,,0,魔物图鉴单只标本奖励---小鸡,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711101,1320004=1,,0,魔物图鉴单只标本奖励---蜗牛,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711111,1320009=1,,0,魔物图鉴单只标本奖励---蚂蚁幼虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711121,1320007=1,,0,魔物图鉴单只标本奖励---浮勒盗虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711131,1320007=1,,0,魔物图鉴单只标本奖励---玛勒盗虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711141,1320010=1,,0,魔物图鉴单只标本奖励---邪骸战士,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711151,1320002=1,,0,魔物图鉴单只标本奖励---锹形虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711161,1310004=1,,0,魔物图鉴单只标本奖励---大脚熊,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711171,1320004=1,,0,魔物图鉴单只标本奖励---漂浮虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711181,1320003=1,,0,魔物图鉴单只标本奖励---长老树精,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711191,1320007=1,,0,魔物图鉴单只标本奖励---红蝙蝠,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711201,1320010=1,,0,魔物图鉴单只标本奖励---邪骸矿工,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711211,1320010=1,,0,魔物图鉴单只标本奖励---兽人腐尸,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711221,1320008=1,,0,魔物图鉴单只标本奖励---转转蛋,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711231,1320005=1,,0,魔物图鉴单只标本奖励---麦斯特,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711241,1320010=1,,0,魔物图鉴单只标本奖励---邪骸兽人,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711251,1320003=1,,0,魔物图鉴单只标本奖励---重金属蝗虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711261,1320010=1,,0,魔物图鉴单只标本奖励---妖道,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711271,1320002=1,,0,魔物图鉴单只标本奖励---兽人酋长,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711281,1320004=1,,0,魔物图鉴单只标本奖励---异变鱼,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711291,1320002=1,,0,魔物图鉴单只标本奖励---巨象甲虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711301,1320009=1,,0,魔物图鉴单只标本奖励---巨石怪,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711311,1320003=1,,0,魔物图鉴单只标本奖励---南瓜先生,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711321,1320003=1,,0,魔物图鉴单只标本奖励---将军魔碑,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711331,1320003=1,,0,魔物图鉴单只标本奖励---鬼火,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711341,1310008=1,,0,魔物图鉴单只标本奖励---鬼女,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711351,1320008=1,,0,魔物图鉴单只标本奖励---梦魇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711361,1320003=1,,0,魔物图鉴单只标本奖励---虎王,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711371,1320005=1,,0,魔物图鉴单只标本奖励---黑蛇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711381,1320007=1,,0,魔物图鉴单只标本奖励---土人,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711391,1320003=1,,0,魔物图鉴单只标本奖励---九尾狐,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711401,1320007=1,,0,魔物图鉴单只标本奖励---德古拉男爵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711411,1320003=1,,0,魔物图鉴单只标本奖励---狂暴月夜猫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711421,1320003=1,,0,魔物图鉴单只标本奖励---月夜猫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711431,1320007=1,,0,魔物图鉴单只标本奖励---兹诺克,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711441,1320010=1,,0,魔物图鉴单只标本奖励---僵尸,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711451,1320010=1,,0,魔物图鉴单只标本奖励---恶灵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711461,1320008=1,,0,魔物图鉴单只标本奖励---傀儡娃娃,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711471,1320010=1,,0,魔物图鉴单只标本奖励---暗黑祭司,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711481,1320003=1,,0,魔物图鉴单只标本奖励---米洛斯,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711491,1320003=1,,0,魔物图鉴单只标本奖励---马尔杜克,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711501,1320002=1,,0,魔物图鉴单只标本奖励---毕帝特地龙,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711511,1320001=1,,0,魔物图鉴单只标本奖励---灰森灵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711521,1320001=1,,0,魔物图鉴单只标本奖励---毕帝特飞龙,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711531,1310021=1,,0,魔物图鉴单只标本奖励---大斧犬妖,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711541,1310021=1,,0,魔物图鉴单只标本奖励---榔头犬妖,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711551,1310021=1,,0,魔物图鉴单只标本奖励---刺锤犬妖,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711561,1310021=1,,0,魔物图鉴单只标本奖励---犬妖弓箭手,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711571,1310010=1,,0,魔物图鉴单只标本奖励---狂暴野猫,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711581,1320001=1,,0,魔物图鉴单只标本奖励---犬妖首领,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711591,1320010=1,,0,魔物图鉴单只标本奖励---安毕斯,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711601,1320003=1,,0,魔物图鉴单只标本奖励---帕莎纳,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711611,1320007=1,,0,魔物图鉴单只标本奖励---法老王,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711621,1320007=1,,0,魔物图鉴单只标本奖励---小恶魔,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711631,1320003=1,,0,魔物图鉴单只标本奖励---君主魔碑,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711641,1320007=1,,0,魔物图鉴单只标本奖励---地狱梦魇,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711651,1320004=1,,0,魔物图鉴单只标本奖励---蜗牛王,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711661,1320004=1,,0,魔物图鉴单只标本奖励---远古海神,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711671,1320003=1,,0,魔物图鉴单只标本奖励---黄金虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711681,1310011=1,,0,魔物图鉴单只标本奖励---邪骇弓箭手,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711691,1310012=1,,0,魔物图鉴单只标本奖励---傀儡,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711701,1310013=1,,0,魔物图鉴单只标本奖励---赤苍蝇,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711711,1310014=1,,0,魔物图鉴单只标本奖励---妖道,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711721,1310015=1,,0,魔物图鉴单只标本奖励---土拨鼠,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711731,1310016=1,,0,魔物图鉴单只标本奖励---兽人女战士,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711741,1310017=1,,0,魔物图鉴单只标本奖励---猎蝇娃娃,,0,0,0|-1,,2,,,,,,,7,,0,-1,,0=1,
4711751,1320005=1,,0,魔物图鉴单只标本奖励---梅纳海葵,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711761,1310026=1,,0,魔物图鉴单只标本奖励---飞行魔书,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711771,1320007=1,,0,魔物图鉴单只标本奖励---镜妖,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711781,1310027=1,,0,魔物图鉴单只标本奖励---卡拉特小丑,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711791,1320010=1,,0,魔物图鉴单只标本奖励---暗神官,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711801,1320007=1,,0,魔物图鉴单只标本奖励---幽灵弓箭手,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711811,1320002=1,,0,魔物图鉴单只标本奖励---卷甲虫,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711821,1320009=1,,0,魔物图鉴单只标本奖励---爱丽丝女仆,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711831,1320010=1,,0,魔物图鉴单只标本奖励---卡利斯格,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711841,1320003=1,,0,魔物图鉴单只标本奖励---狂暴米诺斯,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
4711851,1320001=1,,0,魔物图鉴单只标本奖励---邪骸浪人,,0,0,0|-1,,2,,,,,,,5,,0,-1,,0=1,
