Id,Comment,Path,PlayTime,ScaleX,ScaleY,ScaleZ,FollowPostion,FollowRotation,FollowScale,CameraFxType,UseVector3OneScale,EffectLodGroup
816,巨石震击,Creature/Skill/Fx_Skill_HighWizard_JuShiZhengJi_01,7,1,1,1,1,1,1,,,1
817,魔击术子弹,Creature/Skill/Fx_Skill_HighWizard_MoJiShu_01,-1,1,1,1,1,1,1,,,
818,圣母之祈福,Creature/Common/Fx_Skill_HighPriest_ShengMuZhiQiFu_01,3.02,1,1,1,1,0,1,,,
819,圣母之颂歌,Creature/Skill/Fx_Skill_Priest_ShengMuZhiSongGe_01,1.5,1,1,1,1,0,1,,,
820,神圣殿堂01,Creature/Skill/Fx_Skill_HighPriest_ShenShengDianTang_01,6,1,1,1,1,1,1,,,
821,神圣殿堂02,Creature/Skill/Fx_Skill_HighPriest_ShenShengDianTang_02,8,1,1,1,1,1,1,,,
822,神圣殿堂03,Creature/Skill/Fx_Skill_HighPriest_ShenShengDianTang_03,10,1,1,1,1,1,1,,,
823,神圣殿堂04,Creature/Skill/Fx_Skill_HighPriest_ShenShengDianTang_04,12,1,1,1,1,1,1,,,
824,神圣殿堂05,Creature/Skill/Fx_Skill_HighPriest_ShenShengDianTang_05,14,1,1,1,1,1,1,,,
825,神圣殿堂无敌buff特效,Creature/Skill/Fx_Skill_HighPriest_WuDiZhuangTai_01,-1,1,1,1,1,1,1,,,
826,牺牲祈福,Creature/Skill/Fx_Skill_HighPriest_XiShengQiFu_01,2,1,1,1,1,0,1,,,
827,沉默之术,Creature/Skill/Fx_Skill_HighPriest_ChenMoZhiShu_01,2,1,1,1,1,0,1,,,
828,天使之怒,Creature/Skill/Fx_Skill_HighPriest_TianShiZhiNu_01,2,1,1,1,1,0,1,,,
829,狙杀瞄准施法,Creature/Skill/Fx_Skill_Sniper_JuShaMiaoZhun_01,1,1,1,1,1,1,1,,,
830,狙杀瞄准持续,Creature/Skill/Fx_Skill_Sniper_JuShaMiaoZhun_02,-1,1,1,1,1,1,1,,,
831,风之步,Creature/Skill/Fx_Skill_Sniper_FengZhiBu_01,3.5,1,1,1,1,1,1,,,
832,致命涂毒施法,Creature/Skill/Fx_Skill_AssassinCross_ZhiMingTuDu_01,2,1,1,1,1,1,1,,,
833,致命涂毒持续,Creature/Skill/Fx_Skill_AssassinCross_ZhiMingTuDu_02,-1,1,1,1,1,1,1,,,
834,回旋斧子弹,Creature/Skill/Fx_Skill_WhiteSmith_HuiXuanFu_01,-1,1,1,1,1,1,1,,,
835,野蛮凶砍施法,Creature/Skill/Fx_Skill_WhiteSmith_YeManXiongKan_01,3,1,1,1,1,0,1,,,
836,凶砍最大值,Creature/Skill/Fx_Skill_WhiteSmith_XiongKanZuiDaZhi_01,1.5,1,1,1,1,1,1,,,
837,灵气剑,Creature/Skill/Fx_Skill_LordKnight_LingQiJian_03,-1,1,1,1,1,1,1,,,
838,重力原野,Creature/Skill/Fx_Skill_HighWizard_ZhongLiYuanYe_01,-1,1,1,1,1,1,1,,,1
839,咖般塔音,Creature/Skill/Fx_Skill_HighWizard_KaBanTaYin_01,1.2,1,1,1,1,1,1,,,1
840,锐利射击,Creature/Skill/Fx_Skill_Sniper_RuiLiSheJi_01,1.3,1,1,1,1,1,1,,,
841,心灵震波,Creature/Skill/Fx_Skill_AssassinCross_XinLingZhenBo_01,2,1,1,1,1,1,1,,,
842,猎鹰突击,Creature/Skill/Fx_Skill_Hunter_ShaLuMingLing_01,0.4,1,1,1,1,1,1,,,
843,猎鹰突击主动,Creature/Skill/Fx_Skill_Hunter_ShaLuMingLing_02,0.7,1,1,1,1,1,1,,,
844,元素护盾,Creature/Skill/Fx_Skill_HighWizard_YuanSuHuDun_01,-1,1,1,1,1,1,1,,,
845,手推车终结技,Creature/Skill/Fx_Skill_WhiteSmith_ShouTuiCheZhongJieJi_01,2,1,1,1,1,1,1,,,
846,闪电突击,Creature/Skill/Fx_Skill_Sniper_ShanDianTuJi_01,1,1,1,1,1,1,1,,,
847,闪电突击主动,Creature/Skill/Fx_Skill_Sniper_ShanDianTuJi_02,0.5,1,1,1,1,1,1,,,
848,白色牢笼,Creature/Skill/Fx_Skill_WD_baiselaolong,-1,1,1,1,1,1,1,,,
849,毒液吐息,Creature/Skill/Fx_Skill_WD_duyetuxi,-1,1,1,1,1,1,1,,,
850,复制人自毁吟唱,Creature/Skill/Fx_Skill_WD_fuzhirenzihui_yinchang,-1,1,1,1,1,1,1,,,
851,幻影长刀,Creature/Skill/Fx_Skill_WD_huanyingchangdao,-1,1,1,1,1,1,1,,,
852,幻影长刀 打击,Creature/Skill/Fx_Skill_WD_huanyingchangdao_hit,-1,1,1,1,1,1,1,,,
853,幻影长刀子弹,Creature/Skill/Fx_Skill_WD_huanyingchangdao_zidan,-1,1,1,1,1,1,1,,,
854,剧毒践踏,Creature/Skill/Fx_Skill_WD_judujianta,-1,1,1,1,1,1,1,,,
855,三重剑刃,Creature/Skill/Fx_Skill_WD_sanchongjianren,-1,1,1,1,1,1,1,,,
856,爆裂弹,Creature/Skill/Fx_Skill_WD_baoliedan,-1,1,1,1,1,1,0,,,
857,掉落玩具,Creature/Skill/Fx_Skill_WD_diaoluowanju,-1,0.5,0.5,0.5,0,0,1,,,
858,红色能量,Creature/Skill/Fx_Skill_WD_hongsenengliang,-1,1,1,1,1,1,0,,,
859,激光,Creature/Skill/Fx_Skill_WD_jiguang,-1,1,1,1,1,1,0,,,
860,枪手普攻,Creature/Skill/Fx_Skill_WD_qiangke_attack,-1,1,1,1,1,1,0,,,
861,旋转开枪,Creature/Skill/Fx_Skill_WD_qiangke_xuanzhuan_attack,-1,1,1,1,1,1,0,,,
862,手推车加速,Creature/Skill/Fx_Skill_WhiteSmith_ShouTuiCheJiaSu_01,2.5,1,1,1,1,0,1,,,
863,突击炮炮口,Creature/Skill/Fx_Skill_WhiteSmith_TuJiPao_01,1,1,1,1,1,1,1,,,
864,突击炮子弹,Creature/Skill/Fx_Skill_WhiteSmith_TuJiPao_02,-1,1,1,1,1,1,1,,,
865,突击炮受击,Creature/Skill/Fx_Skill_WhiteSmith_TuJiPao_03,1,1,1,1,1,1,1,,,
866,突击炮出生,Creature/Skill/Fx_Skill_WhiteSmith_TuJiPao_04,2,1,1,1,1,1,1,,,
867,突击炮加Buff瞬间,Creature/Skill/Fx_Skill_WhiteSmith_TuJiPaoBuff_01,2,1,1,1,1,1,1,,,
868,突击炮Aoe地板范围,Creature/Skill/Fx_Skill_WhiteSmith_TuJiPaoArea_01,2,1,1,1,1,1,1,,,
869,巧打瞬间,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_01,1,1,1,1,1,1,1,,,
870,巧打刀光,Creature/Skill/Fx_Skill_LordKnight_QiaoDa_02,1.5,1,1,1,1,1,1,,,
871,伤害增压瞬间,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_01,0.7,1,1,1,1,1,1,,,
872,伤害增压刀光,Creature/Skill/Fx_Skill_LordKnight_ShangHaiZengYa_02,0.8,1,1,1,1,1,1,,,
873,马里奥火棍,Creature/Skill/Fx_Skill_Affix_ShaoHuoGun,-1,1,1,1,1,1,0,,,
874,古娜剑气突刺,Creature/Skill/Fx_Skill_WD_tuci,-1,1,1,1,1,1,0,,,
875,蛙王利爪,Creature/Skill/Fx_Skill_WD_wawanglizhua_attack,-1,1,1,1,1,1,0,,,
876,踩碎蘑菇特效,Creature/Skill/Fx_XiaShuiDaoZhiMi_CaiMoGu_01,0.6,1,1,1,1,0,0,,,
877,蘑菇爆炸特效,Creature/Skill/Fx_XiaShuiDaoZhiMi_MoGuBaoZha_01,1,1,1,1,1,0,0,,,
878,守护钱堆：还钱1,Creature/Common/Fx_MoneyTake_1,-1,1,1,1,1,1,1,,,
879,守护钱堆：还钱2,Creature/Common/Fx_MoneyTake_2,-1,1,1,1,1,1,1,,,
880,守护钱堆：还钱3,Creature/Common/Fx_MoneyTake_3,-1,1,1,1,1,1,1,,,
881,守护钱堆：还钱4,Creature/Common/Fx_MoneyTake_4,-1,1,1,1,1,1,1,,,
882,守护钱堆：还钱5,Creature/Common/Fx_MoneyTake_5,-1,1,1,1,1,1,1,,,
883,守护钱堆：还钱6,Creature/Common/Fx_MoneyTake_6,-1,1,1,1,1,1,1,,,
884,守护钱堆：还钱7,Creature/Common/Fx_MoneyTake_7,-1,1,1,1,1,1,1,,,
885,守护钱堆：还钱8,Creature/Common/Fx_MoneyTake_8,-1,1,1,1,1,1,1,,,
886,守护钱堆：还钱9,Creature/Common/Fx_MoneyTake_9,-1,1,1,1,1,1,1,,,
887,北森异变：海葵毒刺,Creature/Skill/Fx_BeiSenYiBian_HaiKuiDiCi_01,-1,1,1,1,1,0,0,,,
888,北森异变：镜头净化效果,Creature/Skill/Fx_BeiSenYiBian_JingHuaXiaoGuo_01,-1,1,1,1,1,0,0,2,,
889,北森异变：叉状闪电,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_ChaZhuangShanDian_01,-1,1,1,1,1,0,0,,,
890,北森异变：雷电能量子弹,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_LeiDianNengLiang_01,-1,1,1,1,1,0,0,,,
891,北森异变：雷电能量附身,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_LeiDianNengLiang_02,-1,1,1,1,1,0,0,,,
892,北森异变：雷电能量绽开,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_LeiDianNengLiang_03,-1,1,1,1,1,0,0,,,
893,北森异变：Boss小技能吟唱,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_Release_Loop01,-1,1,1,1,1,0,0,,,
894,北森异变：Boss大技能吟唱,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_Release_Loop02,-1,1,1,1,1,0,0,,,
895,北森异变：克瑞米出生特效,Creature/Skill/Fx_Skill_KeuiMi_Born_01,2.5,1,1,1,1,1,1,,,
896,北森异变：克瑞米死亡特效,Creature/Skill/Fx_Skill_KeuiMi_Death_01,5,1,1,1,1,1,1,,,
897,北森异变：森灵出生特效,Creature/Skill/Fx_Skill_HuiSenLing_Born_01,1.3,1,1,1,1,1,1,,,
898,北森异变：森灵死亡特效,Creature/Skill/Fx_Skill_HuiSenLing_Death_01,5,1,1,1,1,1,1,,,
899,北森异变：疯兔出生特效,Creature/Skill/Fx_Skill_FengTu_Born_01,3,1,1,1,1,1,1,,,
900,北森异变：疯兔死亡特效,Creature/Skill/Fx_Skill_FengTu_Death_01,5,1,1,1,1,1,1,,,
901,舞会特效：舞会灯光1,Scene/Fx_Scene_PaiDui_DengGuang_05,-1,1,1,1,1,0,0,,,
902,舞会特效：舞会灯光2,Scene/Fx_Scene_PaiDui_DengGuang_07,-1,1,1,1,1,0,0,,,
903,舞会特效：舞会灯光3,Scene/Fx_Scene_PaiDui_DengGuang_08,-1,1,1,1,1,0,0,,,
904,限制伊米尔之心的阵法,Creature/Common/Fx_Common_XianZhiYiMiErZhiXinZhenFa_01,-1,1,1,1,1,1,1,,,
905,金字塔：黑暗时照明特效,Creature/Common/Fx_Common_Normal_LiMaoDaoGuang_01,-1,0.5,1,0.5,1,1,0,,,
906,金字塔：光亮时扣血特效,Creature/Skill/Fx_Skill_Affix_HuoYanLingYu_01,-1,1,1,1,1,0,1,,,
907,通用终点特效（小）,Creature/Common/Fx_Common_ZhongDian_01,-1,0.5,0.5,0.5,1,1,1,,,
908,金字塔：刷新怪异能量和木乃伊,Creature/Skill/Fx_JinZiTa_ESaiLiSi_ChuanSongMen,2.5,1,1,1,1,0,1,,,
909,金字塔：暗影箭,Creature/Skill/Fx_Skill_Magician_MoFaShi_AnYingJian_01,1.5,2.5,1,2.5,1,0,1,,,
921,揭示古卷 时空裂缝,Scene/Fx_Scene_Nomal_ShiKongLieFeng_Begin,-1,1,1,1,1,0,1,,,
922,揭示古卷 时空裂缝 消失,Scene/Fx_Scene_Nomal_ShiKongLieFeng_Boom,-1,1,1,1,1,0,1,,,
923,揭示古卷 神圣殿堂,Creature/Skill/Fx_Skill_HighPriest_ShenShengDianTang_01,-1,1,1,1,1,1,1,,,
924,魔化巴雷蒙德狂暴状态,Creature/Skill/Fx_Skill_Swordman_JianShi_KuangBaoZhuangTai_01,-1,1,1,1,1,0,1,,,
925,追击连线,Creature/Skill/Fx_Skill_ZhuiJi_01,-1,1,1,1,1,0,0,,,
926,场景词缀：炎热（身体触发）,Scene/Fx_Scenes_Affix_YanRe_01,1,1,1,1,1,1,0,,,
927,场景词缀：炎热（屏幕常驻）,Scene/Fx_Scenes_Affix_YanRe_02,-1,1,1,1,1,1,0,2,,
928,场景词缀：炎热（屏幕触发）,Scene/Fx_Scenes_Affix_YanRe_03,0.8,1,1,1,1,1,0,1,,
929,场景词缀：极寒（屏幕）,Scene/Fx_Scenes_Affix_JiHan_02,10,1,1,1,1,1,0,2,,
930,场景词缀：地震,Scene/Fx_Scenes_Affix_DiZhen_01,5,1,1,1,1,1,0,,,
931,场景词缀：风暴,Scene/Fx_Scenes_Affix_FengBao_01,-1,1,1,1,1,0,0,,,
932,场景词缀：清醒,Scene/Fx_Scenes_Affix_QingXing_01,1.5,1,1,1,1,0,0,,,
933,北森异变：水晶未点亮,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_ShuiJing_00,-1,1,1,1,1,1,1,,,
934,北森异变：水晶点亮1颗,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_ShuiJing_01,-1,1,1,1,1,1,1,,,
935,北森异变：水晶点亮2颗,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_ShuiJing_02,-1,1,1,1,1,1,1,,,
936,北森异变：水晶点亮3颗,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_ShuiJing_03,-1,1,1,1,1,1,1,,,
937,北森异变：水晶点亮4颗,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_ShuiJing_04,-1,1,1,1,1,1,1,,,
938,北森异变：水晶点亮5颗,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_ShuiJing_05,-1,1,1,1,1,1,1,,,
939,英灵殿：引导虫,Creature/Common/Fx_Common_LuJingYingDao_01,-1,1,1,1,1,1,0,,,
940,英灵殿：阵法点亮,Scene/Fx_Scene_DaFaZheng_01,-1,0.9,0.9,0.9,1,1,0,,,
941,英灵殿：阵法中央光圈,Scene/Fx_Scene_DaFaZheng_03,-1,1,1,1,1,1,0,,,
942,英灵殿：彩虹桥脚印,Scene/Fx_Scene_CaiHongQiao_04,15,1,1,1,1,1,0,,,
943,英灵殿：力量印记点亮,Creature/Common/Fx_Common_ShuXingFuWeng_Hong_01,-1,1,1,1,1,1,1,,,
944,英灵殿：敏捷印记点亮,Creature/Common/Fx_Common_ShuXingFuWeng_Lv_01,-1,1,1,1,1,1,1,,,
945,英灵殿：智力印记点亮,Creature/Common/Fx_Common_ShuXingFuWeng_Lan_01,-1,1,1,1,1,1,1,,,
946,英灵殿：体质印记点亮,Creature/Common/Fx_Common_ShuXingFuWeng_Huang_01,-1,1,1,1,1,1,1,,,
947,英灵殿：灵巧印记点亮,Creature/Common/Fx_Common_ShuXingFuWeng_Qing_01,-1,1,1,1,1,1,1,,,
948,英灵殿：幸运印记点亮,Creature/Common/Fx_Common_ShuXingFuWeng_Zi_01,-1,1,1,1,1,1,1,,,
949,英灵殿：拔出勇气之剑,Creature/Common/Fx_YingLinDian_WaErJiLi_03,10,1,1,1,1,1,1,,,
950,英灵殿：瓦尔基出生,Creature/Common/Fx_YingLinDian_WaErJiLi_05,-1,1,1,1,1,1,1,,,
951,北森异变：凯西利亚斯雷暴剑,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_LeiBaoJianDaoGuang_01,-1,1,1,1,1,1,1,,,
952,北森异变：凯西利亚斯贯雷横切吟唱,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_GuanLeiHengQieYinChang_01,-1,1,1,1,1,1,1,,,
953,北森异变：凯西利亚斯贯雷横切施法,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_GuanLeiHengQieShiFa_01,-1,1,1,1,1,1,1,,,
954,北森异变：凯西利亚斯普攻刀光,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_Attack_DaoGuang,-1,1,1,1,1,1,1,,,
955,北森异变：拦路草特效,Creature/Skill/Fx_BeiSenYiBian_LanLuCao_Loop,-1,1,1,1,1,1,1,,,
956,北森异变：拦路草消失特效,Creature/Skill/Fx_BeiSenYiBian_LanLuCao_End,-1,1,1,1,1,1,1,,,
957,迷雾之森：蝙蝠环绕1段,Creature/Skill/Fx_Skill_MiWuZhiSen_BianFuHuanRao_01,-1,1,1,1,1,1,1,,,
958,迷雾之森：蝙蝠环绕2段,Creature/Skill/Fx_Skill_MiWuZhiSen_BianFuHuanRao_02,-1,1,1,1,1,1,1,,,
959,迷雾之森：蝙蝠环绕3段,Creature/Skill/Fx_Skill_MiWuZhiSen_BianFuHuanRao_03,-1,1,1,1,1,1,1,,,
960,通用冲锋前/怪物吟唱特效,Creature/Skill/Fx_Skill_MiWuZhiSen_ChongFengYinChang_01,-1,1,1,1,1,1,1,,,
961,迷雾之森：阵型特效,Creature/Skill/Fx_Skill_Magician_MoFaShi_Buff_NengLiangWaiTao_01,-1,0.5,0.5,0.5,1,1,1,,,
962,力量UP,Creature/Ui/Fx_Ui_STRUP_01,2,1,1,1,1,0,0,,,
963,敏捷UP,Creature/Ui/Fx_Ui_AGIUP_01,2,1,1,1,1,0,0,,,
964,智力UP,Creature/Ui/Fx_Ui_INTUP_01,2,1,1,1,1,0,0,,,
965,体质UP,Creature/Ui/Fx_Ui_VITUP_01,2,1,1,1,1,0,0,,,
966,灵巧UP,Creature/Ui/Fx_Ui_DEXUP_01,2,1,1,1,1,0,0,,,
967,幸运UP,Creature/Ui/Fx_Ui_LUKUP_01,2,1,1,1,1,0,0,,,
968,土波利王绝对防御,Creature/Skill/Fx_Skill_JueDuiFangYu_01,-1,1,1,1,1,0,1,,,
969,土波利王分裂本体,Creature/Skill/Fx_YuanSuBoLi_LieKai_01,1,1,1,1,1,0,0,,,
970,土波利王分裂抛物线,Creature/Skill/Fx_YuanSuBoLi_LieKai_02,1,1,1,1,1,0,0,,,
971,任务用引导位置,Creature/Common/Fx_Common_Scene_Mubiaodian001,-1,1,1,1,1,0,0,,,
972,怪物词缀：迅捷,Creature/Skill/Fx_Skill_Affix_XunJie_01,-1,1,1,1,1,0,0,,,
973,迷雾之森：物理护盾,Creature/Common/Fx_Common_WuLiHuDun,-1,2,2,2,1,1,1,,,
974,迷雾之森：魔法护盾,Creature/Common/Fx_Common_MoFaHuDun,-1,2,2,2,1,1,1,,,
975,英灵殿：瓦尔基里出生特效,Creature/Common/Fx_YingLinDian_WaErJiLi_05,10,1,1,1,1,1,1,,,
976,英灵殿；白幕,Scene/Fx_Scenes_Affix_BaiPing_01,2.6,1,1,1,1,0,0,2,,
977,副本机制：超大远离,Scene/Fx_Scene_Dungeon_FenSan,-1,2,2,2,1,0,0,,,
978,北森异变：雷电能量附身,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_LeiDianNengLiang_02,-1,2,2,2,1,0,0,,,
979,盐之桩菱形,Creature/Skill/Fx_Skill_BaiSeLingXing_01,-1,1,1,1,1,1,1,,,
980,君主魔碑-君主的怒火01,Creature/Skill/Fx_Skill_WD_JunZhuMoBei_JunZhuDeNuHuo01,5,1,1,1,1,1,1,,,
981,君主魔碑-君主的怒火02,Creature/Skill/Fx_Skill_WD_JunZhuMoBei_JunZhuDeNuHuo02,5,1,1,1,1,1,1,,,
982,君主魔碑-君主的怒火03,Creature/Skill/Fx_Skill_WD_JunZhuMoBei_JunZhuDeNuHuo03,5,1,1,1,1,1,1,,,
983,君主魔碑-君主的责骂,Creature/Skill/Fx_Skill_WD_JunZhuMoBei_zema,4.5,1,1,1,1,1,1,,,
984,地狱梦魇-冲锋,Creature/Skill/Fx_Skill_WD_mengyan_chongfeng,2.5,1,1,1,1,1,1,,,
985,地狱梦魇-地狱吐息,Creature/Skill/Fx_Skill_WD_mengyan_diyutuxi,5,1,1,1,1,1,1,,,
986,地狱梦魇-吟唱,Creature/Skill/Fx_Skill_WD_mengyan_yinchang,-1,1,1,1,1,1,1,,,
987,地狱梦魇-施法,Creature/Skill/Fx_Skill_WD_mengyan_shifa,3,1,1,1,1,1,1,,,
988,蜗牛王-触角攻击,Creature/Skill/Fx_Skill_WD_Woniu_chujiaogongji,2,1,1,1,1,1,1,,,
989,蜗牛王-绝对防御,Creature/Skill/Fx_Skill_WD_Woniu_jueduifangyu,41.5,1,1,1,1,1,1,,,
990,蜗牛王-蜗牛炸弹,Creature/Skill/Fx_Skill_WD_Woniu_zhaohuan_zidan,-1,1,1,1,1,1,1,,,
991,蜗牛王-炸弹爆炸,Creature/Skill/Fx_Skill_WD_Woniu_zhaohuan_zidan_baozha,0.7,1,1,1,1,1,1,,,
992,蜗牛王-冲锋,Creature/Skill/Fx_Skill_WD_Woniuwang_chongci,2,1,1,1,1,1,1,,,
993,英灵殿：拔剑1,Creature/Common/Fx_YingLinDian_BaJian_01,10,1,1,1,1,1,1,,,
994,北森异变：雷暴剑刀光,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_LeiBaoJianDaoGuang_01,-1,2,2,2,1,1,0,,,
995,北森异变：雷暴剑地面特效,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_LeiBaoJianDaoGuang_02,-1,2,2,2,1,0,0,,,
996,北森异变：虚空剑,Creature/Skill/Fx_BeiSenYiBian_KaiXiLiYaSi_GuanLeiHengQieYinChang_02,-1,2,2,2,1,1,0,,,
997,北森异变：贯雷横切吟唱,Creature/Common/Fx_Skill_Caution_YuanXingFanWei,-1,1,1,1,1,1,0,,,
998,反射盾持续（小号）,Creature/Skill/Fx_Skill_HuangJinChong_FanSheDun_01,-1,2,2,2,1,0,0,,,
999,蚁穴惊魂：沙石风暴,Creature/Skill/Fx_Skill_YiHou_ShaShiFengBao,-1,1,1,1,1,0,0,,,
1000,巴雷蒙德守护,Creature/Skill/Fx_Skill_WD_baleimengde_shouhu,-1,1,1,1,1,1,1,,,
1001,巴雷蒙德捶地,Creature/Skill/Fx_Skill_WD_chuidi_dilie,-1,1,1,1,1,1,1,,,
1002,死海古卷符文串,Creature/Skill/Fx_Skill_WD_fuwenchuan,-1,1,1,1,1,1,1,,,
1003,死海古卷黑气,Creature/Skill/Fx_Skill_WD_gujuanheiqi,-1,1,1,1,1,1,1,,,
1004,黑暗能量池,Creature/Skill/Fx_Skill_WD_heiannengliangchi,-1,1,1,1,1,1,1,,,
1005,剑刃风暴,Creature/Skill/Fx_Skill_WD_jianrenfengbao,-1,1,1,1,1,1,1,,,
1006,激光,Creature/Skill/Fx_Skill_WD_jiguang,-1,1,1,1,1,1,1,,,
1007,屏幕黑气,Creature/Skill/Fx_Skill_WD_pingmu_heiqi,-1,0.5,0.5,0.5,1,1,0,2,,
1008,圣光结界施法,Creature/Skill/Fx_Skill_WD_shenshenglingyu_shifa,-1,1,1,1,1,1,1,,,
1009,圣光结界,Creature/Skill/Fx_Skill_WD_shenshenglingyujiejie,-1,1,1,1,1,1,1,,,
1010,时空裂缝,Creature/Skill/Fx_Skill_WD_shikongliefeng,-1,1,1,1,1,1,1,,,
1011,时空裂缝消失,Creature/Skill/Fx_Skill_WD_shikongliefeng_xiaoshi,-1,1,1,1,1,1,1,,,
1012,后退回避施法瞬间,Creature/Skill/Fx_Skill_Thief_HouTuiHuiBi_01,0.5,1,1,1,1,1,1,,,
1013,灵魂碎片：念咒光球,Creature/Skill/Fx_JinZiTa_ESaiLiSi_qiu,-1,1,1,1,1,1,1,,,
1014,红色爆气,Creature/Skill/Fx_Skill_WD_hongsebaoqi,-1,1,1,1,1,1,1,,,
1015,画地为牢,Creature/Skill/Fx_Skill_WD_huadiweilao,-1,1,1,1,1,1,1,,,
1016,六芒星法阵,Creature/Skill/Fx_Skill_WD_liumangxingfazhen,-1,1,1,1,1,1,1,,,
1017,魔法长枪,Creature/Skill/Fx_Skill_WD_mofachangqiang,-1,1,1,1,1,1,1,,,
1018,魔法长枪爆炸,Creature/Skill/Fx_Skill_WD_mofachangqiang_boom,-1,1,1,1,1,1,1,,,
1019,魔法反噬,Creature/Skill/Fx_Skill_WD_mofafanshi,-1,1,1,1,1,1,1,,,
1020,魔法禁锢,Creature/Skill/Fx_Skill_WD_mofajingu,-1,1,1,1,1,1,1,,,
1021,魔法球子弹,Creature/Skill/Fx_Skill_WD_mofaqiuzidan,-1,1,1,1,1,1,1,,,
1022,喷火,Creature/Skill/Fx_Skill_WD_penhuo,-1,1,1,1,1,1,1,,,
1023,舍命攻击穿透,Creature/Skill/Fx_Skill_WD_sheminggongji_chuantou,-1,1,1,1,1,1,1,,,
1024,舍命攻击爆气,Creature/Skill/Fx_Skill_WD_sheminggongjibaoqi,-1,1,1,1,1,1,1,,,
1025,神圣之拳聚集,Creature/Skill/Fx_Skill_WD_shenshengzhiquan_juji,-1,1,1,1,1,1,1,,,
1026,神圣之拳子弹,Creature/Skill/Fx_Skill_WD_shenshengzhiquan_zidan,-1,1,1,1,1,1,1,,,
1027,地裂波,Creature/Skill/Fx_Skill_WD_diliebo,-1,1,1,1,1,1,1,,,
1028,炸弹波利范围圈,Creature/Skill/Fx_MaYiYouChong_Skill_FanWei,-1,2.2,1,2.2,1,0,0,,,
1029,古卷仪式法阵,Creature/Common/Fx_Common_Task_zhenfa_01,-1,0.7,1,0.7,1,0,0,,,
1030,君主魔碑-施法特效,Creature/Skill/Fx_Skill_WD_JunZhuMoBei_shifa,2,1,1,1,1,1,1,,,
1031,蜗牛王-施法特效,Creature/Skill/Fx_Skill_WD_Woniu_shifa,1.5,1,1,1,1,1,1,,,
1032,远古海神-海浪打击,Creature/Skill/FX_Skill_WD_YGHS_huashihailangdaji,1.3,1,1,1,1,1,1,,,
1033,蜗牛王-地面粘液特效,Creature/Skill/Fx_Skill_WD_Woniuwang_chongci_dimian,7.8,1,1,1,1,1,1,,,
1034,金字塔：俄塞里斯黑暗瞬间,Creature/Skill/Fx_JinZiTa_ESaiLiSi_HeiAnShunJian_01,1.5,1,1,1,1,0,1,,,
1035,金字塔：俄塞里斯绷带链接,Creature/Skill/Fx_JinZiTa_ESaiLiSi_BengDaiLianJie,-1,1,1,1,1,0,1,,,
1036,金字塔：俄塞里斯召唤石棺,Creature/Skill/Fx_JinZiTa_ESaiLiSi_ZhaoHuanShiGuan_01,-1,1,1,1,1,0,1,,,
1037,金字塔：俄塞里斯石棺落地,Creature/Skill/Fx_JinZiTa_ESaiLiSi_ZhaoHuanShiGuan_02,1,1,1,1,1,1,1,,,
1038,蚁穴惊魂：蚁卵孵化,Creature/Skill/Fx_Skill_YiHou_FuHuaDaiJi,-1,1,1,1,1,0,0,,,
1039,海盗船：海浪冲击,Creature/Skill/Fx_Skill_Fb_HaiDaoZhiWang_Skill_HaiLangChongJi_03,3.7,1,1,1,1,0,0,,,
1040,海盗船：污染水域,Creature/Skill/Fx_Skill_Fb_HaiDaoZhiWang_Skill_WuRanShuiYu_01,6.3,1,1,1,1,0,1,,,
1041,海盗船：污染水域,Creature/Skill/Fx_Skill_Fb_HaiDaoZhiWang_Skill_WuRanShuiYu_03,6.3,1,1,1,1,0,1,,,
1042,海盗船：污染水域,Creature/Skill/Fx_Skill_Fb_HaiDaoZhiWang_Skill_WuRanShuiYu_04,6.3,1,1,1,1,0,1,,,
1043,海盗船：贯穿剑道,Creature/Skill/Fx_Skill_Fb_HaiDaoZhiWang_GuanChuanJianDao,2,1,1,1,1,1,0,,,
