BarberStyleID,BarberID,BarberName,Colour,BarberModel,ItemCost,MoneyCost,BarberFrame,AttrLuxury,AttrMaturity,AttrElegancy,AttrRomance,AttrDarkTone
300508,6030005,活力宝贝,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
300509,6030005,活力宝贝,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
300510,6030005,活力宝贝,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
300511,6030005,活力宝贝,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300512,6030005,活力宝贝,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
300513,6030005,活力宝贝,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300514,6030005,活力宝贝,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
300515,6030005,活力宝贝,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
300516,6030005,活力宝贝,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
300601,6030006,软萌长发,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
300602,6030006,软萌长发,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
300603,6030006,软萌长发,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
300604,6030006,软萌长发,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
300605,6030006,软萌长发,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
300606,6030006,软萌长发,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
300607,6030006,软萌长发,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
300608,6030006,软萌长发,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
300609,6030006,软萌长发,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
300610,6030006,软萌长发,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
300611,6030006,软萌长发,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300612,6030006,软萌长发,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
300613,6030006,软萌长发,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300614,6030006,软萌长发,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
300615,6030006,软萌长发,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
300616,6030006,软萌长发,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
300701,6030007,百变少女,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
300702,6030007,百变少女,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
300703,6030007,百变少女,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
300704,6030007,百变少女,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
300705,6030007,百变少女,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
300706,6030007,百变少女,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
300707,6030007,百变少女,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
300708,6030007,百变少女,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
300709,6030007,百变少女,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
300710,6030007,百变少女,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
300711,6030007,百变少女,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300712,6030007,百变少女,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
300713,6030007,百变少女,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300714,6030007,百变少女,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
300715,6030007,百变少女,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
300716,6030007,百变少女,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
300801,6030008,沙宣头,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
300802,6030008,沙宣头,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
300803,6030008,沙宣头,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
300804,6030008,沙宣头,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
300805,6030008,沙宣头,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
300806,6030008,沙宣头,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
300807,6030008,沙宣头,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
300808,6030008,沙宣头,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
300809,6030008,沙宣头,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
300810,6030008,沙宣头,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
300811,6030008,沙宣头,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300812,6030008,沙宣头,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
300813,6030008,沙宣头,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300814,6030008,沙宣头,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
300815,6030008,沙宣头,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
300816,6030008,沙宣头,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
300901,6030009,小温柔,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
300902,6030009,小温柔,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
300903,6030009,小温柔,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
300904,6030009,小温柔,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
300905,6030009,小温柔,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
300906,6030009,小温柔,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
300907,6030009,小温柔,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
300908,6030009,小温柔,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
300909,6030009,小温柔,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
300910,6030009,小温柔,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
300911,6030009,小温柔,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300912,6030009,小温柔,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
300913,6030009,小温柔,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
300914,6030009,小温柔,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
300915,6030009,小温柔,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
300916,6030009,小温柔,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
301501,6030015,cool girl,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
301502,6030015,cool girl,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
301503,6030015,cool girl,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
301504,6030015,cool girl,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
301505,6030015,cool girl,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
301506,6030015,cool girl,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
301507,6030015,cool girl,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
301508,6030015,cool girl,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
301509,6030015,cool girl,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
301510,6030015,cool girl,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
301511,6030015,cool girl,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301512,6030015,cool girl,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
301513,6030015,cool girl,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301514,6030015,cool girl,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
301515,6030015,cool girl,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
301516,6030015,cool girl,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
301601,6030016,英姿飒爽,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
301602,6030016,英姿飒爽,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
301603,6030016,英姿飒爽,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
301604,6030016,英姿飒爽,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
301605,6030016,英姿飒爽,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
301606,6030016,英姿飒爽,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
301607,6030016,英姿飒爽,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
301608,6030016,英姿飒爽,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
301609,6030016,英姿飒爽,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
301610,6030016,英姿飒爽,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
301611,6030016,英姿飒爽,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301612,6030016,英姿飒爽,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
301613,6030016,英姿飒爽,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301614,6030016,英姿飒爽,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
301615,6030016,英姿飒爽,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
301616,6030016,英姿飒爽,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
200601,6020006,骑士领主,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
200602,6020006,骑士领主,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
200603,6020006,骑士领主,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
200604,6020006,骑士领主,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
200605,6020006,骑士领主,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
200606,6020006,骑士领主,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
200607,6020006,骑士领主,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
200608,6020006,骑士领主,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
200609,6020006,骑士领主,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
200610,6020006,骑士领主,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
200611,6020006,骑士领主,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
200612,6020006,骑士领主,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
200613,6020006,骑士领主,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
200614,6020006,骑士领主,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
200615,6020006,骑士领主,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
200616,6020006,骑士领主,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
301001,6030010,背影杀手,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
301002,6030010,背影杀手,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
301003,6030010,背影杀手,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
301004,6030010,背影杀手,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
301005,6030010,背影杀手,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
301006,6030010,背影杀手,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
301007,6030010,背影杀手,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
301008,6030010,背影杀手,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
301009,6030010,背影杀手,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
301010,6030010,背影杀手,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
301011,6030010,背影杀手,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301012,6030010,背影杀手,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
301013,6030010,背影杀手,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301014,6030010,背影杀手,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
301015,6030010,背影杀手,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
301016,6030010,背影杀手,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
301101,6030011,可爱短发,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
301102,6030011,可爱短发,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
301103,6030011,可爱短发,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
301104,6030011,可爱短发,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
301105,6030011,可爱短发,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
301106,6030011,可爱短发,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
301107,6030011,可爱短发,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
301108,6030011,可爱短发,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
301109,6030011,可爱短发,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
301110,6030011,可爱短发,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
301111,6030011,可爱短发,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301112,6030011,可爱短发,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
301113,6030011,可爱短发,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301114,6030011,可爱短发,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
301115,6030011,可爱短发,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
301116,6030011,可爱短发,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
301201,6030012,超魔导师,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
301202,6030012,超魔导师,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
301203,6030012,超魔导师,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
301204,6030012,超魔导师,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
301205,6030012,超魔导师,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
301206,6030012,超魔导师,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
301207,6030012,超魔导师,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
301208,6030012,超魔导师,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
301209,6030012,超魔导师,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
301210,6030012,超魔导师,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
301211,6030012,超魔导师,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301212,6030012,超魔导师,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
301213,6030012,超魔导师,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
301214,6030012,超魔导师,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
301215,6030012,超魔导师,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
301216,6030012,超魔导师,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
200701,6020007,刺客,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
200702,6020007,刺客,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
200703,6020007,刺客,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
200704,6020007,刺客,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
200705,6020007,刺客,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
200706,6020007,刺客,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
200707,6020007,刺客,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
200708,6020007,刺客,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
200709,6020007,刺客,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
200710,6020007,刺客,10,Hair_Common_F_FaSe_He,2060004=1|2060002=1|2060003=1|1290049=1,101=5000,0,-50,50,50,-50,40
200711,6020007,刺客,11,Hair_Common_F_FaSe_QianLan,2060005=1|2060001=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
200712,6020007,刺客,12,Hair_Common_F_FaSe_Cheng,2060003=1|2060004=1|2060004=1|1290049=1,101=10000,0,50,50,-50,50,40
200713,6020007,刺客,13,Hair_Common_F_FaSe_Feng,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,50,50,-40
200714,6020007,刺客,14,Hair_Common_M_DFciwei02_QianZi,2060003=1|2060005=1|2060001=1|1290049=1,101=10000,0,-50,50,50,-50,-20
200715,6020007,刺客,15,Hair_Common_F_FaSe_Bai,2060001=1|1290052=1,101=5000,0,-50,-50,50,-50,-60
200716,6020007,刺客,16,Hair_Common_F_FaSe_Lan,2060005=1|1290052=1,101=5000,0,-50,50,-50,-50,20
200801,6020008,小恶魔,1,Hair_Common_F_FaSe_Huang,2060004=1|1290052=1,101=5000,0,50,-50,50,50,-20
200802,6020008,小恶魔,2,Hair_Common_F_FaSe_Lv,2060006=1|1290052=1,101=5000,0,50,-50,-50,50,20
200803,6020008,小恶魔,3,Hair_Common_F_FaSe_Hong,2060003=1|1290052=1,101=5000,0,50,50,-50,50,-20
200804,6020008,小恶魔,4,Hair_Common_F_FaSe_JinHe,2060004=1|2060002=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,-50,20
200805,6020008,小恶魔,5,Hair_Common_F_FaSe_Zi,2060007=1|1290052=1,101=5000,0,-50,50,-50,-50,40
200806,6020008,小恶魔,6,Hair_Common_F_FaSe_NaiNaiHui,2060002=1|2060001=1|1290049=1,101=5000,0,50,-50,50,50,-20
200807,6020008,小恶魔,7,Hair_Common_M_DF01_Hei,2060002=1|1290052=1,101=5000,0,-50,50,-50,-50,60
200808,6020008,小恶魔,8,Hair_Common_F_FaSe_YaMaJin,2060003=1|2060004=1|2060001=1|1290049=1,101=10000,0,-50,-50,50,50,40
200809,6020008,小恶魔,9,Hair_Common_M_DFciwei02_QianLv,2060005=1|2060004=1|2060001=1|1290049=1,101=10000,0,50,-50,-50,-50,-20
