ItemId,ItemName,ItemFunction,ItemFunctionValue,NeedConfirm,ItemTargets,ItemCD,ItemCDGroup,ItemEffect,EffectPos,ItemAction,ItemLimitID,AudioID,ArrowDesc,Prompt,Payment,Achieving,AchievingShow,ItemNoticeLimit,ItemBatchBtn,NotConsume,LocalizationArea
62702126,装备精炼助力礼盒II,5,6272560,0,1,0,0,,,,,,,,1,,,-1,,,
62702127,纪念卡片礼盒II,5,6272570,0,1,0,0,,,,,,,,1,,,-1,,,
62702128,新齿轮助力礼盒II,5,6272580,0,1,0,0,,,,,,,,1,,,-1,,,
62702129,65级1洞首饰自选盒,5,6272590,0,1,0,0,,,,,,,,1,,,-1,,,
62702130,限定提升礼盒,5,6272600,0,1,0,0,,,,,,,,1,,,-1,,,
62702131,EP2.0登录礼盒,5,6272620,0,1,0,0,,,,,,,,0,,,-1,,,
62702132,齿轮增强礼盒,5,6272630,0,1,0,0,,,,,,,,1,,,-1,,,
62702133,装备助力礼盒,5,6272640,0,1,0,0,,,,,,,,1,,,-1,,,
62702134,装备助力礼盒,5,6272650,0,1,0,0,,,,,,,,1,,,-1,,,
62702135,拉风南瓜车载具礼盒,5,6272660,0,1,0,0,,,,,,,,1,,,-1,,,
62702136,EP2.0强化提升礼盒,5,6272670,0,1,0,0,,,,,,,,1,,,-1,,,
62702137,EP2.0强化提升礼盒,5,6272680,0,1,0,0,,,,,,,,1,,,-1,,,
62702138,EP2.0强化提升礼盒,5,6272690,0,1,0,0,,,,,,,,1,,,-1,,,
62702139,单身贵族礼包,5,6380120,0,1,0,0,,,,,,,,1,,,-1,,,
62702140,单身快乐礼包,5,6380130,0,1,0,0,,,,,,,,0,,,-1,,,
62702141,登录礼盒,5,6272700,0,1,0,0,,,,,,,,0,,,-1,,,
62702142,头饰礼盒,5,6272710,0,1,0,0,,,,,,,,1,,,-1,,,
62702143,小型齿轮礼盒,5,6272720,0,1,0,0,,,,,,,,1,,,-1,,,
62702144,装备护送礼盒,5,6272730,0,1,0,0,,,,,,,,1,,,-1,,,
62702145,装备护送礼盒,5,6272740,0,1,0,0,,,,,,,,1,,,-1,,,
62702146,超级卡片礼盒,5,6272750,0,1,0,0,,,,,,,,1,,,-1,,,
62702147,大型齿轮礼盒,5,6272760,0,1,0,0,,,,,,,,1,,,-1,,,
62702148,大型齿轮礼盒,5,6272770,0,1,0,0,,,,,,,,1,,,-1,,,
62702149,暖冬齿轮补给箱,5,6380141,0,1,0,0,,,,,,,,0,,,-1,,,
62702150,冬日喵喵补给箱,5,6380142,0,1,0,0,,,,,,,,0,,,-1,,,
62702151,冬日喵喵增幅箱,5,6380143,0,1,0,0,,,,,,,,0,,,-1,,,
62702152,载具提升礼包,5,6380144,0,1,0,0,,,,,,,,0,,,-1,,,
62702153,萌新加速礼包,5,6380145,0,1,0,0,,,,,,,,0,,,-1,,,
62702154,回归加速礼包,5,6380146,0,1,0,0,,,,,,,,0,,,-1,,,
62702155,载具加速礼包,5,6380147,0,1,0,0,,,,,,,,0,,,-1,,,
62702156,附魔锁定强化箱,5,6380148,0,1,0,0,,,,,,,,0,,,-1,,,
62702157,附魔锁定增幅箱,5,6380149,0,1,0,0,,,,,,,,0,,,-1,,,
62702158,齿轮狂欢箱,5,6380150,0,1,0,0,,,,,,,,0,,,-1,,,
62702159,萌新齿轮狂欢箱,5,6380151,0,1,0,0,,,,,,,,0,,,-1,,,
62702160,回归齿轮狂欢箱,5,6380152,0,1,0,0,,,,,,,,0,,,-1,,,
62702161,勇者齿轮狂欢箱,5,6380153,0,1,0,0,,,,,,,,0,,,-1,,,
62702162,2020纪念礼包,5,6380154,0,1,0,0,,,,,,,,0,,,-1,,,
62702163,2020福利礼包,5,6380155,0,1,0,0,,,,,,,,0,,,-1,,,
62702164,新年登录礼盒,5,6272781,0,1,0,0,,,,,,,,0,,,-1,,,
62702165,2021福利礼盒,5,6272791,0,1,0,0,,,,,,,,0,,,-1,,,
62702166,装备强化礼包,5,6272801,0,1,0,0,,,,,,,,1,,,-1,,,
62702167,急速成长礼盒,5,6272811,0,1,0,0,,,,,,,,1,,,-1,,,
62702168,卡片强化礼盒,5,6272821,0,1,0,0,,,,,,,,1,,,-1,,,
62702169,新服装备强化礼包,5,6272831,0,1,0,0,,,,,,,,1,,,-1,,,
62702170,新服急速成长礼盒,5,6272841,0,1,0,0,,,,,,,,1,,,-1,,,
62702171,高级强化礼盒,5,6272851,0,1,0,0,,,,,,,,1,,,-1,,,
62702172,新春补给箱,5,6380200,0,1,0,0,,,,,,,,0,,,-1,,,
62702173,新春补给箱,5,6380201,0,1,0,0,,,,,,,,0,,,-1,,,
62702174,新型强化礼盒,5,6380202,0,1,0,0,,,,,,,,0,,,-1,,,
62702175,附魔强化礼盒,5,6380203,0,1,0,0,,,,,,,,0,,,-1,,,
62702176,装备强化箱,5,6380204,0,1,0,0,,,,,,,,0,,,-1,,,
62702177,装备强化箱,5,6380205,0,1,0,0,,,,,,,,0,,,-1,,,
62702178,装备强化箱,5,6380206,0,1,0,0,,,,,,,,0,,,-1,,,
62702179,春日加强礼盒,5,6380207,0,1,0,0,,,,,,,,0,,,-1,,,
62702180,春日加强礼盒,5,6380208,0,1,0,0,,,,,,,,0,,,-1,,,
62702181,新春卡片礼盒,5,6380209,0,1,0,0,,,,,,,,0,,,-1,,,
62702182,新春卡片礼盒,5,6380210,0,1,0,0,,,,,,,,0,,,-1,,,
62702183,新春卡片礼盒,5,6380211,0,1,0,0,,,,,,,,0,,,-1,,,
62702184,二月登录礼盒,5,6272861,0,1,0,0,,,,,,,,0,,,-1,,,
62702185,春节登录礼盒,5,6272871,0,1,0,0,,,,,,,,0,,,-1,,,
62702186,战斗加强礼盒,5,6272881,0,1,0,0,,,,,,,,0,,,-1,,,
62702187,装备强化礼盒,5,6272891,0,1,0,0,,,,,,,,1,,,-1,,,
62702188,改造强化礼盒,5,6272901,0,1,0,0,,,,,,,,1,,,-1,,,
62702189,装备制作礼盒,5,6272911,0,1,0,0,,,,,,,,1,,,-1,,,
62702190,齿轮成长礼盒,5,6272921,0,1,0,0,,,,,,,,1,,,-1,,,
62702191,附魔强化礼盒,5,6272931,0,1,0,0,,,,,,,,1,,,-1,,,
62702192,附魔强化礼盒,5,6272941,0,1,0,0,,,,,,,,1,,,-1,,,
62702193,附魔强化礼盒,5,6272951,0,1,0,0,,,,,,,,1,,,-1,,,
62702195,初春补给箱,5,6273020,0,1,0,0,,,,,,,,0,,,-1,,,
62702200,初春限定强化礼Ⅰ,5,6273021,0,1,0,0,,,,,,,,0,,,-1,,,
62702201,初春限定强化礼Ⅱ,5,6273022,0,1,0,0,,,,,,,,0,,,-1,,,
62702202,初春限定强化礼Ⅲ,5,6273023,0,1,0,0,,,,,,,,0,,,-1,,,
62702203,初春附魔强化礼Ⅰ,5,6273024,0,1,0,0,,,,,,,,0,,,-1,,,
62702204,初春附魔强化礼Ⅱ,5,6273025,0,1,0,0,,,,,,,,0,,,-1,,,
62702205,初春附魔强化礼Ⅲ,5,6273026,0,1,0,0,,,,,,,,0,,,-1,,,
62702206,初春综合提升礼Ⅰ,5,6273027,0,1,0,0,,,,,,,,0,,,-1,,,
62702207,初春综合提升礼Ⅱ,5,6273028,0,1,0,0,,,,,,,,0,,,-1,,,
62702208,初春综合提升礼Ⅲ,5,6273029,0,1,0,0,,,,,,,,0,,,-1,,,
62702209,初春限定齿轮礼Ⅰ,5,6273030,0,1,0,0,,,,,,,,0,,,-1,,,
62702210,初春限定齿轮礼Ⅱ,5,6273031,0,1,0,0,,,,,,,,0,,,-1,,,
62702211,初春限定齿轮礼Ⅲ,5,6273032,0,1,0,0,,,,,,,,0,,,-1,,,
62702212,初春限定卡片礼Ⅰ,5,6273033,0,1,0,0,,,,,,,,0,,,-1,,,
62702213,初春限定卡片礼Ⅱ,5,6273034,0,1,0,0,,,,,,,,0,,,-1,,,
62702214,初春限定卡片礼Ⅲ,5,6273035,0,1,0,0,,,,,,,,0,,,-1,,,
62702215,三月登录礼盒,5,6273050,0,1,0,0,,,,,,,,0,,,-1,,,
62702216,三月强化礼盒,5,6273051,0,1,0,0,,,,,,,,1,,,-1,,,
62702217,三月卡片礼盒,5,6273052,0,1,0,0,,,,,,,,1,,,-1,,,
62702218,三月齿轮增强礼盒I,5,6273053,0,1,0,0,,,,,,,,1,,,-1,,,
62702219,三月配饰强化礼盒I,5,6273054,0,1,0,0,,,,,,,,1,,,-1,,,
62702220,三月齿轮增强礼盒II,5,6273055,0,1,0,0,,,,,,,,1,,,-1,,,
62702221,三月配饰强化礼盒II,5,6273056,0,1,0,0,,,,,,,,1,,,-1,,,
62702222,春日补给箱,5,6273077,0,1,0,0,,,,,,,,0,,,-1,,,
62702223,春日加油站,5,6273078,0,1,0,0,,,,,,,,0,,,-1,,,
62702224,春日强化礼盒Ⅰ,5,6273079,0,1,0,0,,,,,,,,0,,,-1,,,
62702225,春日强化礼盒Ⅱ,5,6273080,0,1,0,0,,,,,,,,0,,,-1,,,
62702226,春日强化礼盒Ⅲ,5,6273081,0,1,0,0,,,,,,,,0,,,-1,,,
62702227,春日附魔礼盒Ⅰ,5,6273082,0,1,0,0,,,,,,,,0,,,-1,,,
62702228,春日附魔礼盒Ⅱ,5,6273083,0,1,0,0,,,,,,,,0,,,-1,,,
62702229,春日附魔礼盒Ⅲ,5,6273084,0,1,0,0,,,,,,,,0,,,-1,,,
62702230,春日综合提升礼盒Ⅰ,5,6273085,0,1,0,0,,,,,,,,0,,,-1,,,
62702231,春日综合提升礼盒Ⅱ,5,6273086,0,1,0,0,,,,,,,,0,,,-1,,,
62702232,春日综合提升礼盒Ⅲ,5,6273087,0,1,0,0,,,,,,,,0,,,-1,,,
62702233,春日全面加强礼盒Ⅰ,5,6273088,0,1,0,0,,,,,,,,0,,,-1,,,
62702234,春日全面加强礼盒Ⅱ,5,6273089,0,1,0,0,,,,,,,,0,,,-1,,,
62702235,春日全面加强礼盒Ⅲ,5,6273090,0,1,0,0,,,,,,,,0,,,-1,,,
62702236,春日卡片礼盒Ⅰ,5,6273091,0,1,0,0,,,,,,,,0,,,-1,,,
62702237,春日卡片礼盒Ⅱ,5,6273092,0,1,0,0,,,,,,,,0,,,-1,,,
62702238,春日卡片礼盒Ⅲ,5,6273093,0,1,0,0,,,,,,,,0,,,-1,,,
62702239,四月登录礼盒,5,6273125,0,1,0,0,,,,,,,,0,,,-1,,,
62702240,高级登录礼盒,5,6273127,0,1,0,0,,,,,,,,0,,,-1,,,
62702241,愚人节礼盒,5,6273129,0,1,0,0,,,,,,,,0,,,-1,,,
62702242,附魔增强礼盒Ⅰ,5,6273131,0,1,0,0,,,,,,,,1,,,-1,,,
62702243,齿轮改造增强礼盒Ⅰ,5,6273133,0,1,0,0,,,,,,,,1,,,-1,,,
62702244,大型强化加强礼盒,5,6273135,0,1,0,0,,,,,,,,1,,,-1,,,
62702245,附魔增强礼盒Ⅱ,5,6273137,0,1,0,0,,,,,,,,1,,,-1,,,
62702246,齿轮改造增强礼盒Ⅱ,5,6273139,0,1,0,0,,,,,,,,1,,,-1,,,
62702247,大型强化加强礼盒,5,6273141,0,1,0,0,,,,,,,,1,,,-1,,,
62702248,载具增强礼盒Ⅰ,5,6273143,0,1,0,0,,,,,,,,1,,,-1,,,
62702249,齿轮声望增强礼盒,5,6273145,0,1,0,0,,,,,,,,1,,,-1,,,
62702250,大型强化加强礼盒,5,6273147,0,1,0,0,,,,,,,,1,,,-1,,,
62702251,初夏补给箱,5,6380230,0,1,0,0,,,,,,,,0,,,-1,,,
62702252,初夏支援箱,5,6380231,0,1,0,0,,,,,,,,0,,,-1,,,
62702253,初夏精炼强化礼盒,5,6380232,0,1,0,0,,,,,,,,0,,,-1,,,
62702254,初夏养成强化礼盒,5,6380233,0,1,0,0,,,,,,,,0,,,-1,,,
62702255,初夏附魔强化礼盒,5,6380234,0,1,0,0,,,,,,,,0,,,-1,,,
62702256,初夏综合强化礼盒,5,6380235,0,1,0,0,,,,,,,,0,,,-1,,,
62702257,初夏加强提升礼盒,5,6380236,0,1,0,0,,,,,,,,0,,,-1,,,
62702258,初夏成长大礼盒Ⅰ,5,6380237,0,1,0,0,,,,,,,,0,,,-1,,,
62702259,初夏成长大礼盒Ⅱ,5,6380238,0,1,0,0,,,,,,,,0,,,-1,,,
62702265,五月登录礼盒,5,6380250,0,1,0,0,,,,,,,,0,,,-1,,,
62702266,五月强化礼盒,5,6380251,0,1,0,0,,,,,,,,1,,,-1,,,
62702267,五月精炼礼盒,5,6380252,0,1,0,0,,,,,,,,1,,,-1,,,
62702268,五月齿轮强化礼盒,5,6380253,0,1,0,0,,,,,,,,1,,,-1,,,
62702269,五月卡片强化礼盒,5,6380254,0,1,0,0,,,,,,,,1,,,-1,,,
62702270,五月综合强化礼盒,5,6380255,0,1,0,0,,,,,,,,1,,,-1,,,
62702271,喵果丰收礼盒,5,6380259,0,1,0,0,,,,,,,,0,,,-1,,,
62702272,超级装备修复礼盒,5,6380260,0,1,0,0,,,,,,,,0,,,-1,,,
62702273,超级装备强化礼盒,5,6380261,0,1,0,0,,,,,,,,0,,,-1,,,
62702274,兔子帽礼盒,5,6380263,0,1,0,0,,,,,,,,0,,,-1,,,
62702275,酷夏登录礼盒,5,6380311,0,1,0,0,,,,,,,,0,,,-1,,,
62702276,酷夏小型礼盒,5,6380312,0,1,0,0,,,,,,,,0,,,-1,,,
62702277,酷夏超级礼盒,5,6380313,0,1,0,0,,,,,,,,1,,,-1,,,
62702278,酷夏大型礼盒,5,6380314,0,1,0,0,,,,,,,,1,,,-1,,,
62702279,酷夏附魔礼盒,5,6380315,0,1,0,0,,,,,,,,1,,,-1,,,
62702280,酷夏大型礼盒Ⅰ,5,6380316,0,1,0,0,,,,,,,,1,,,-1,,,
62702281,酷夏装备强化礼盒Ⅱ,5,6380317,0,1,0,0,,,,,,,,1,,,-1,,,
62702290,六月补给箱,5,6380336,0,1,0,0,,,,,,,,0,,,-1,,,
62702291,六月小型礼盒,5,6380337,0,1,0,0,,,,,,,,0,,,-1,,,
62702292,六月强化箱,5,6380338,0,1,0,0,,,,,,,,0,,,-1,,,
62702293,六月强化箱Ⅰ,5,6380339,0,1,0,0,,,,,,,,0,,,-1,,,
62702294,六月载具礼盒,5,6380340,0,1,0,0,,,,,,,,0,,,-1,,,
62702295,六月装备精炼礼盒,5,6380341,0,1,0,0,,,,,,,,0,,,-1,,,
62702296,六月齿轮卡片加强包,5,6380342,0,1,0,0,,,,,,,,0,,,-1,,,
62702297,六月综合礼盒,5,6380343,0,1,0,0,,,,,,,,0,,,-1,,,
62702298,六月综合礼盒Ⅰ,5,6380344,0,1,0,0,,,,,,,,0,,,-1,,,
62702299,六月综合礼盒Ⅱ,5,6380345,0,1,0,0,,,,,,,,0,,,-1,,,
62702300,小鸭子嘴礼盒,5,6380349,0,1,0,0,,,,,,,,0,,,-1,,,
62702301,魔法成长小礼盒,5,6380350,0,1,0,0,,,,,,,,0,,,-1,,,
62702302,魔法成长大礼盒,5,6380351,0,1,0,0,,,,,,,,0,,,-1,,,
62702303,庆典登陆礼盒,5,6380357,0,1,0,0,,,,,,,,0,,,-1,,,
62702304,庆典回归礼盒,5,6380358,0,1,0,0,,,,,,,,0,,,-1,,,
62702305,庆典附魔礼盒,5,6380359,0,1,0,0,,,,,,,,1,,,-1,,,
62702306,庆典齿轮礼盒,5,6380360,0,1,0,0,,,,,,,,1,,,-1,,,
62702307,庆典成长礼盒,5,6380361,0,1,0,0,,,,,,,,1,,,-1,,,
62702308,庆典加油礼盒,5,6380368,0,1,0,0,,,,,,,,0,,,-1,,,
62702309,庆典补给礼盒,5,6380369,0,1,0,0,,,,,,,,0,,,-1,,,
62702310,庆典扭蛋礼盒,5,6380370,0,1,0,0,,,,,,,,0,,,-1,,,
62702311,庆典精炼礼盒,5,6380371,0,1,0,0,,,,,,,,0,,,-1,,,
62702312,庆典助威礼盒Ⅰ,5,6380372,0,1,0,0,,,,,,,,0,,,-1,,,
62702313,庆典助威礼盒Ⅱ,5,6380373,0,1,0,0,,,,,,,,0,,,-1,,,
62702314,周年庆祝福礼盒Ⅰ,5,6380377,0,1,0,0,,,,,,,,0,,,-1,,,
62702315,周年庆祝福礼盒Ⅱ,5,6380378,0,1,0,0,,,,,,,,0,,,-1,,,
62702316,周年庆祝福礼盒Ⅲ,5,6380379,0,1,0,0,,,,,,,,0,,,-1,,,
62702317,八月登录礼盒,5,6380386,0,1,0,0,,,,,,,,0,,,-1,,,
62702318,八月精炼礼盒,5,6380387,0,1,0,0,,,,,,,,0,,,-1,,,
62702319,八月载具礼盒,5,6380388,0,1,0,0,,,,,,,,1,,,-1,,,
62702320,八月强化礼盒,5,6380389,0,1,0,0,,,,,,,,1,,,-1,,,
62702321,八月卡片礼盒,5,6380390,0,1,0,0,,,,,,,,1,,,-1,,,
62702322,八月齿轮礼盒,5,6380391,0,1,0,0,,,,,,,,1,,,-1,,,
62702323,八月补给礼盒,5,6380400,0,1,0,0,,,,,,,,0,,,-1,,,
62702324,八月成长礼盒Ⅰ,5,6380401,0,1,0,0,,,,,,,,0,,,-1,,,
62702325,八月成长礼盒Ⅱ,5,6380402,0,1,0,0,,,,,,,,0,,,-1,,,
62702326,八月助力礼盒,5,6380403,0,1,0,0,,,,,,,,0,,,-1,,,
62702327,八月守护礼盒,5,6380404,0,1,0,0,,,,,,,,0,,,-1,,,
62702328,八月加油礼盒Ⅰ,5,6380405,0,1,0,0,,,,,,,,0,,,-1,,,
62702329,八月加油礼盒Ⅱ,5,6380406,0,1,0,0,,,,,,,,0,,,-1,,,
62702330,八月加油礼盒Ⅲ,5,6380407,0,1,0,0,,,,,,,,0,,,-1,,,
62702331,庆典欢乐礼盒,5,6380409,0,1,0,0,,,,,,,,0,,,-1,,,
62702332,八月登录礼盒,5,6380416,0,1,0,0,,,,,,,,0,,,-1,,,
62702333,八月精炼礼盒,5,6380417,0,1,0,0,,,,,,,,0,,,-1,,,
62702334,八月载具礼盒,5,6380418,0,1,0,0,,,,,,,,1,,,-1,,,
62702335,八月强化礼盒,5,6380419,0,1,0,0,,,,,,,,1,,,-1,,,
62702336,八月卡片礼盒,5,6380420,0,1,0,0,,,,,,,,1,,,-1,,,
62702337,八月齿轮礼盒,5,6380421,0,1,0,0,,,,,,,,1,,,-1,,,
62702338,八月补给礼盒,5,6380429,0,1,0,0,,,,,,,,0,,,-1,,,
62702339,八月成长礼盒Ⅰ,5,6380430,0,1,0,0,,,,,,,,0,,,-1,,,
62702340,八月成长礼盒Ⅱ,5,6380431,0,1,0,0,,,,,,,,0,,,-1,,,
62702341,八月助力礼盒,5,6380432,0,1,0,0,,,,,,,,0,,,-1,,,
62702342,八月守护礼盒,5,6380433,0,1,0,0,,,,,,,,0,,,-1,,,
62702343,八月加油礼盒Ⅰ,5,6380434,0,1,0,0,,,,,,,,0,,,-1,,,
62702344,八月加油礼盒Ⅱ,5,6380435,0,1,0,0,,,,,,,,0,,,-1,,,
62702345,金秋装备小礼盒,5,6380447,0,1,0,0,,,,,,,,0,,,-1,,,
62702346,金秋装备大礼盒A,5,6380448,0,1,0,0,,,,,,,,0,,,-1,,,
62702347,金秋装备大礼盒B,5,6380449,0,1,0,0,,,,,,,,0,,,-1,,,
62702348,金秋齿轮礼盒,5,6380450,0,1,0,0,,,,,,,,0,,,-1,,,
62702349,金秋附魔礼盒,5,6380451,0,1,0,0,,,,,,,,0,,,-1,,,
62702350,金秋精炼礼盒A,5,6380452,0,1,0,0,,,,,,,,0,,,-1,,,
62702351,金秋精炼礼盒B,5,6380453,0,1,0,0,,,,,,,,0,,,-1,,,
62702352,金秋卡片礼盒A,5,6380454,0,1,0,0,,,,,,,,0,,,-1,,,
62702353,金秋卡片礼盒B,5,6380455,0,1,0,0,,,,,,,,0,,,-1,,,
62702354,金秋饰品礼盒A,5,6380456,0,1,0,0,,,,,,,,0,,,-1,,,
62702355,金秋饰品礼盒B,5,6380457,0,1,0,0,,,,,,,,0,,,-1,,,
62702356,十月登录礼盒,5,6380466,0,1,0,0,,,,,,,,0,,,-1,,,
62702357,十月补给礼盒,5,6380467,0,1,0,0,,,,,,,,0,,,-1,,,
62702358,十月载具礼盒,5,6380468,0,1,0,0,,,,,,,,1,,,-1,,,
62702359,十月强化礼盒,5,6380469,0,1,0,0,,,,,,,,1,,,-1,,,
62702360,十月精炼礼盒A,5,6380470,0,1,0,0,,,,,,,,1,,,-1,,,
62702361,十月精炼礼盒B,5,6380471,0,1,0,0,,,,,,,,1,,,-1,,,
62702362,十月卡片礼盒A,5,6380472,0,1,0,0,,,,,,,,1,,,-1,,,
62702363,十月卡片礼盒B,5,6380473,0,1,0,0,,,,,,,,1,,,-1,,,
62702364,新职业加油礼盒,5,6380475,0,1,0,0,,,,,,,,0,,,-1,,,
62702365,新职业成长礼盒,5,6380477,0,1,0,0,,,,,,,,0,,,-1,,,
62702366,时空漫游特惠礼包,5,6380479,0,1,0,0,,,,,,,,0,,,-1,,,
62702367,秋末补给礼盒,5,6380491,0,1,0,0,,,,,,,,0,,,-1,,,
62702368,秋末材料礼盒,5,6380492,0,1,0,0,,,,,,,,0,,,-1,,,
62702369,秋末装备礼盒A,5,6380493,0,1,0,0,,,,,,,,0,,,-1,,,
62702370,秋末装备礼盒B,5,6380494,0,1,0,0,,,,,,,,0,,,-1,,,
62702371,秋末附魔礼盒A,5,6380495,0,1,0,0,,,,,,,,0,,,-1,,,
62702372,秋末附魔礼盒B,5,6380496,0,1,0,0,,,,,,,,0,,,-1,,,
62702373,秋末精炼礼盒,5,6380497,0,1,0,0,,,,,,,,0,,,-1,,,
62702374,秋末成长礼盒A,5,6380498,0,1,0,0,,,,,,,,0,,,-1,,,
62702375,秋末成长礼盒B,5,6380499,0,1,0,0,,,,,,,,0,,,-1,,,
62702376,秋末饰品礼盒A,5,6380500,0,1,0,0,,,,,,,,0,,,-1,,,
62702377,秋末饰品礼盒B,5,6380501,0,1,0,0,,,,,,,,0,,,-1,,,
62702378,十一月登录礼盒,5,6380510,0,1,0,0,,,,,,,,0,,,-1,,,
62702379,十一月强化礼盒,5,6380511,0,1,0,0,,,,,,,,0,,,-1,,,
62702380,十一月修复礼盒,5,6380512,0,1,0,0,,,,,,,,1,,,-1,,,
62702381,十一月齿轮礼盒,5,6380513,0,1,0,0,,,,,,,,1,,,-1,,,
62702382,十一月装备礼盒A,5,6380514,0,1,0,0,,,,,,,,1,,,-1,,,
62702383,十一月装备礼盒B,5,6380515,0,1,0,0,,,,,,,,1,,,-1,,,
62702384,十一月卡片礼盒A,5,6380516,0,1,0,0,,,,,,,,1,,,-1,,,
62702385,十一月卡片礼盒B,5,6380517,0,1,0,0,,,,,,,,1,,,-1,,,
62702386,初冬精炼礼盒,5,6380518,0,1,0,0,,,,,,,,0,,,-1,,,
62702387,初冬成长礼盒,5,6380519,0,1,0,0,,,,,,,,0,,,-1,,,
62702388,初冬自选礼盒,5,6380520,0,1,0,0,,,,,,,,0,,,-1,,,
62702389,初冬强化礼盒,5,6380521,0,1,0,0,,,,,,,,0,,,-1,,,
62702390,初冬装备礼盒,5,6380522,0,1,0,0,,,,,,,,0,,,-1,,,
62702391,初冬卡片礼盒,5,6380523,0,1,0,0,,,,,,,,0,,,-1,,,
62702392,初冬加油礼盒,5,6380524,0,1,0,0,,,,,,,,0,,,-1,,,
62702393,十二月登录礼盒,5,6380531,0,1,0,0,,,,,,,,0,,,-1,,,
62702394,十二月强化礼盒,5,6380532,0,1,0,0,,,,,,,,0,,,-1,,,
62702395,十二月宠物礼盒,5,6380533,0,1,0,0,,,,,,,,1,,,-1,,,
62702396,十二月精炼礼盒,5,6380534,0,1,0,0,,,,,,,,1,,,-1,,,
62702397,十二月齿轮礼盒,5,6380535,0,1,0,0,,,,,,,,1,,,-1,,,
62702398,十二月装备礼盒,5,6380536,0,1,0,0,,,,,,,,1,,,-1,,,
62702399,感恩限时礼盒I,5,6380540,0,1,0,0,,,,,,,,0,,,-1,,,
62702400,感恩限时礼盒II,5,6380541,0,1,0,0,,,,,,,,0,,,-1,,,
62702401,感恩限时礼盒III,5,6380542,0,1,0,0,,,,,,,,0,,,-1,,,
62702402,圣诞限时礼盒I,5,6380548,0,1,0,0,,,,,,,,0,,,-1,,,
62702403,圣诞限时礼盒II,5,6380549,0,1,0,0,,,,,,,,0,,,-1,,,
62702404,圣诞限时礼盒III,5,6380550,0,1,0,0,,,,,,,,0,,,-1,,,
62702405,圣诞季礼盒,5,6380551,0,1,0,0,,,,,,,,0,,,-1,,,
62702406,圣诞末礼盒,5,6380552,0,1,0,0,,,,,,,,0,,,-1,,,
62702407,深冬高级卡片扭蛋礼包,5,6380560,0,1,0,0,,,,,,,,0,,,-1,,,
62702408,深冬装备强化礼包,5,6380561,0,1,0,0,,,,,,,,0,,,-1,,,
62702409,深冬齿轮强化礼包,5,6380562,0,1,0,0,,,,,,,,0,,,-1,,,
62702410,深冬齿轮礼包,5,6380563,0,1,0,0,,,,,,,,0,,,-1,,,
62702411,深冬高级装备强化礼包,5,6380564,0,1,0,0,,,,,,,,0,,,-1,,,
62702412,深冬高级齿轮礼包,5,6380565,0,1,0,0,,,,,,,,0,,,-1,,,
62702413,深冬宠物礼包,5,6380566,0,1,0,0,,,,,,,,0,,,-1,,,
62702414,一月登录礼盒,5,6380573,0,1,0,0,,,,,,,,0,,,-1,,,
62702415,一月强化礼盒,5,6380574,0,1,0,0,,,,,,,,0,,,-1,,,
62702416,一月修复礼盒,5,6380575,1,1,0,0,,,,,,,,1,,,-1,,,
62702417,一月扭蛋礼盒,5,6380576,1,1,0,0,,,,,,,,1,,,-1,,,
62702418,一月装备礼盒A,5,6380577,1,1,0,0,,,,,,,,1,,,-1,,,
62702419,一月装备礼盒B,5,6380578,1,1,0,0,,,,,,,,1,,,-1,,,
62702420,武器突破礼包Ⅱ,5,6380591,0,1,0,0,,,,,,,,0,,,-1,,,
62702421,武器突破礼包Ⅲ,5,6380592,0,1,0,0,,,,,,,,0,,,-1,,,
62702422,武器突破礼包Ⅳ,5,6380593,0,1,0,0,,,,,,,,0,,,-1,,,
62702423,成长礼包Ⅴ,5,6380594,0,1,0,0,,,,,,,,0,,,-1,,,
62702424,成长礼包Ⅵ,5,6380595,0,1,0,0,,,,,,,,0,,,-1,,,
62702425,成长礼包Ⅶ,5,6380596,0,1,0,0,,,,,,,,0,,,-1,,,
62702426,成长礼包Ⅷ,5,6380597,0,1,0,0,,,,,,,,0,,,-1,,,
62702427,坐骑强化Ⅲ,5,6380598,0,1,0,0,,,,,,,,0,,,-1,,,
62702428,坐骑强化Ⅳ,5,6380599,0,1,0,0,,,,,,,,0,,,-1,,,
62702429,附魔强化Ⅰ,5,6380600,0,1,0,0,,,,,,,,0,,,-1,,,
62702430,附魔强化Ⅱ,5,6380601,0,1,0,0,,,,,,,,0,,,-1,,,
62702431,特殊改造礼包,5,6380602,0,1,0,0,,,,,,,,0,,,-1,,,
62800001,金秋装备成长自选礼盒,7,6425118|1,0,1,0,0,,,,,,,,0,,,-1,,,
62800002,金秋锁定保护自选礼盒,7,6425119|1,0,1,0,0,,,,,,,,0,,,-1,,,
62800003,金秋时效强化礼盒,7,6425120|1,0,1,0,0,,,,,,,,0,,,-1,,,
62800004,金秋齿轮道具自选礼盒,7,6425121|1,0,1,0,0,,,,,,,,0,,,-1,,,
62800005,金秋冻干水果自选箱,7,6425122|1,0,1,0,0,,,,,,,,0,,,-1,,,
62800006,金秋自定义成长小礼盒,5,6425123,0,1,0,0,,,,,,,,0,,,-1,,,
62800007,金秋自定义成长大礼盒,5,6425124,0,1,0,0,,,,,,,,0,,,-1,,,
62800008,10月强化礼盒,5,6425134,0,1,0,0,,,,,,,,0,,,-1,,,
