Id,CollectName,CollectDes,TransfigureCanCollect,CanShowName,IsTriggerTiming,Type,CollectionType,Param,DefaultEquipID,PresentID,Scale,Sex,CanCollectArea,TaskLimit,LivingSkillLimit,ItemLimit,VitalityLimit,IsInitialize,CollectTime,CollectReminderTxt,CollectingReminderTxt,CollectingAction,CollectingIcon,CameraId,PitchonType,AwardId,AwardId2,CollectNum,CollectCd,PlayerCd,CreateBuff,GuildNotice,GuildSenceAward,MiniMapIcon,AlwaysShowOnMap,CanCollectFx,CanCollectFxHightPercent,CollectFx,CollectFxHightPercent,EndCollectFx,EndCollectFxHightPercent,LuaScript,RoleEffect,RoleEffectBone,CollectionResidentFx,CollectionResidentFxHightPercent,CollectPresent,IndividualCap,,NoInterrupt,BeAttackedBreak,CollectDestination,LocalizationArea
200569,查看血迹,猎人的请求,0,0,,0,,,0,100011,1,0,2,,,,,1,2,查看,查看中,2014,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,-0.09=0.21=0.49=169.36,
200570,火种,被困的超魔导师,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,20001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200571,掉落的超魔导书,被困的超魔导师,0,0,,0,,,0,550121,1,0,2,,,,,1,3,拾起,拾起中,2001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200572,空间裂隙,地底裂隙,0,0,,0,,,0,100011,1,0,2,,,,,1,3,封印,封印中,20001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200573,唤醒,诗人的战歌,0,0,,0,,,0,100011,1,0,2,,,,,1,3,唤醒,唤醒拍,2007,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200574,巨大花蕊样本,魔物进化论,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200575,控制台,拯救巴雷蒙德,0,1,,0,,,0,700004,1,0,2,,,,,1,3,解救,解救中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,10000,,,,,,772,2,,,104,,,,,,,,,,,,,
200576,倒下的骑士,边境暴动,0,0,,0,,,0,100011,1,0,2,,,,,1,3,查看,查看中,2001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200577,相对完整的制服,边境暴动,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200578,断裂的军刀,边境暴动,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200579,残缺的实验报告,边境暴动,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200580,捡起戒指,英魂的列传,0,0,,0,,,0,100011,1,0,2,,,,,1,3,捡起,捡起中,2001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200581,回想,诅咒的梦境,0,0,,0,,,0,100011,1,0,2,,,,,1,1,回想,回想中,1105,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200582,安置祭品,诅咒的梦境,0,0,,0,,,0,100011,1,0,2,,,,,1,3,安置,安置中,2015,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200583,采集巨大化根茎,贤者回忆录,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200584,玛莎的日记,普隆德拉往事,0,0,,0,,,0,550121,1,0,2,,,,,1,3,拾起,拾起中,2015,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200585,遗落的招募令,普隆德拉往事,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200586,捕捉异变村民,盐化事件调查,0,0,,0,,,0,100011,1,0,2,,,,,1,3,捕捉,捕捉中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200587,墓碑调查,彼女的身份,0,0,,0,,,0,100011,1,0,2,,,,,1,3,调查,调查中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,-0.52=0.01=0.15=105.87,
200588,采集火种,光与暗的终点,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200589,辅助阵法,光与暗的终点,0,0,,0,,,0,100011,1,0,2,,,,,1,3,辅助,辅助中,20001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,0.02=0.00=0.83=181.58,
200590,安置祭品,光与暗的终点,0,0,,0,,,0,100011,1,0,2,,,,,1,3,安置,安置中,20001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,0.31=0.00=-0.56=331.36,
200591,蘑菇,远古石板,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,0.47=0.11=-0.18=291.35,
200592,拓印石碑,远古石板,0,0,,0,,,0,100011,1,0,2,,,,,1,3,拓印,拓印中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,0.74=0.11=0.15=258.55,
200593,打酒,将军魔碑,0,0,,0,,,0,100011,1,0,2,,,,,1,3,打酒,打酒中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200594,封印恶灵,最后的驱魔,0,0,,0,,,0,100011,1,0,2,,,,,1,3,封印,封印中,2021,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200595,调查民宅,项链,0,0,,0,,,0,100011,1,0,2,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200596,线索拼凑,玛莎的日记,0,0,,0,,,0,100011,1,0,2,,,,,1,3,拼凑,拼凑中,1105,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200597,地心火种,追踪Z团,0,0,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200598,掉落的物品,追踪Z团,0,0,,0,,,0,550121,1,0,2,,,,,1,3,捡起,捡起中,2001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200599,查看封印,魔神之塔,0,0,,0,,,0,100011,1,0,2,,,,,1,3,检查,检查中,2014,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200600,记忆石,时空救援,0,0,,0,,,0,100011,1,0,2,,,,,1,3,捡起,捡起中,2015,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200601,时空波动装置,时空救援,0,0,,0,,,0,100011,1,0,2,,,,,1,3,破坏,破坏中,2151,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200602,破坏仪式法阵,恶魔法则,0,0,,0,,,0,100011,1,0,2,,,,,1,3,破坏,破坏中,2021,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200603,安置超时空雷达,神使的夙愿,0,0,,0,,,0,100011,1,0,2,,,,,1,3,安置,安置中,2151,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200604,回忆之石,神使的夙愿,0,0,,0,,,0,100011,1,0,2,,,,,1,3,捡起,捡起中,2015,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200605,注入生命能量,神使的夙愿,0,0,,0,,,0,100011,1,0,2,,,,,1,3,注入,注入中,20001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200606,剥离设备,贝鲁兹核心,0,0,,0,,,0,100011,1,0,2,,,,,1,3,剥离,剥离中,20001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200607,奇怪的点,洞窟危机,0,0,,0,,,0,630000,1,0,2,,,,,1,2,探查,探查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200608,揉成一团的纸,萌物小分队,0,1,,0,,,0,630001,1,0,2,,,,,1,2,拾起,拾起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200609,拍肩膀,萌物小分队,0,1,,0,,,0,100011,1,0,2,,,,,1,1,拍,完成中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200610,罐子,梦罗克应援团,0,0,,0,,,0,800073,1,0,1.5,,,,,1,1,击碎,击碎中,100134,UI_main_Interactive_Operate.png,,,,,1,-1,3,,,,,,,,,,,,,,,,,4,,,,,,
200611,掉落的公告,远古石碑,0,1,,0,,,0,200009,1,0,2,,,,,1,3,捡起,捡起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200612,哀唱草,哀唱草传说,0,1,,0,,,0,200000,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Collect.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200613,祈祷,哀唱草传说,0,0,,,,,0,100011,1,0,1.5,,,,,1,3,祈祷,祈祷中,2017,UI_main_Interactive_Operate.png,,1,,,1,-1,5,,,,51,,,,,,104,,,,,,,,,,,,-0.16=0.01=-0.96=9.58,
200614,空间裂隙,地底裂隙,0,0,,0,,,0,100011,1,0,2,,,,,1,3,封印,封印中,20001,UI_main_Interactive_Fumo.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200615,寻找乔那丹笔记,遥远的故乡,0,0,,0,,,0,100011,1,0,2,,,,,1,3,寻找,寻找中,2001,UI_main_Interactive_Operate.png,,,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200616,查看布告栏,诗人的战歌,0,0,,0,,,0,100011,1,0,2,,,,,1,1,查看,查看中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200617,隐秘的宝箱,遥远的故乡,0,1,,,,,0,800098,0.6,0,1.5,,,,,1,3,打开,打开中,2001,UI_main_Interactive_Collect.png,,1,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
200618,掉落的纸条,遥远的故乡,0,0,,0,,,0,100011,1,0,2,,,,,1,2,捡起,捡起中,2001,UI_main_Interactive_Collect.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200619,掉落的信件,新王的号角,0,1,,0,,,0,100011,1,0,2,,,,,1,2,捡起,捡起中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200620,清除小贴条,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,清除,清除中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200621,清除小贴条,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,清除,清除中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200622,清除小贴条,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,清除,清除中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,0.04=0.02=-0.92=357.52,
200623,翻看隐秘点,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,有脚印,翻看中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200624,翻看隐秘点,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,有脚印,翻看中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200625,翻看隐秘点,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,有脚印,翻看中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200626,调查可疑点,,0,0,,0,,,0,100011,1,0,2,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200627,捉狸猫,,0,0,,0,,,0,100011,1,0,2,,,,,1,3,捕捉,捕捉中,2151,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200628,被偷的芋头,,0,1,,0,,,0,100011,1,0,2,,,,,1,2,取回,取回中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200629,观察羌羌水越来,,0,0,,0,,,0,100011,1,0,2,,,,,1,3,观察,观察中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200630,模仿学习羌羌水越来,,0,0,,0,,,0,100011,1,0,3,,,,,1,3,模仿,模仿中,2113,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200631,战斗的痕迹,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,查看,查看中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200632,隐秘的光团,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200633,能量波动点,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690982,,,,104,,,,,,,,,,,,,
200634,能量波动点,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690982,,,,104,,,,,,,,,,,,,
200635,年迈冒险者的背包,精炼突破,0,1,,0,,,0,660000,1,0,2,,,,,1,3,翻找,翻找中,2001,UI_main_Interactive_Operate.png,,3,,,-1,1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200636,蜕变的虫壳,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200637,隐秘的纸条,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,查看,查看中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200638,调查晚祷钟,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,调查,调查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200639,使用晚祷钟,,0,0,,0,,,0,100011,1,0,2,,,,,1,2,使用,使用中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200640,晚祷钟造景,,0,0,,0,,,0,630006,1,0,2,1=1008210,,,,1,2,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200641,神秘零件,,0,0,,0,,,0,100011,1,0,2,,,,,1,3,观察,观察中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200642,晚祷钟零件,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200643,晚祷钟零件,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200644,人形茧,,0,0,,0,,,0,100011,1,0,2,,,,,1,3,调查,调查中,2014,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200645,人形茧,造景,0,0,,0,,,0,100011,1,0,2,,,,,1,3,调查,调查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690982,,,,104,,,,,,,,,,,,,
200646,注入魔物能量,,0,0,,0,,,0,100011,1,0,2,,,,,1,3,注入,注入中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200647,注入魔物能量,,0,0,,0,,,0,100011,1,0,2,,,,,1,3,注入,注入中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200648,注入魔物能量,,0,0,,0,,,0,100011,1,0,2,,,,,1,3,注入,注入中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200649,晚祷钟发条,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200651,遗落的任务笔记,,0,1,,0,,,0,800089,1,0,2,,,,,1,3,查看,查看中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200652,福金的记忆碎片,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200653,福金的记忆碎片,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200654,福金的记忆碎片,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,收集,收集中,2001,UI_main_Interactive_Fumo.png,,,,,-1,0,3,,,,,,120030,,,,104,,,,,,,,,,,,,
200655,晚祷钟零件,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200656,晚祷钟零件,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200657,晚祷钟零件,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200658,晚祷钟零件,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200659,晚祷钟,,0,1,,0,,,0,100011,1,0,2,,,,,1,3,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200660,晚祷钟,造景,0,0,,0,,,0,630006,1,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,,,,,104,,,,,,,,,,,,,
200661,晚祷钟发条,造景,0,0,,0,,,0,630011,1.5,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,42,,,,104,,,,,,,,,,,,,
200662,晚祷钟,造景1F,0,0,,0,,,0,630006,1,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690988,,,,104,,,,,,,,,,,,,
200663,晚祷钟,造景-1F,0,0,,0,,,0,630006,1,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690988,,,,104,,,,,,,,,,,,,
200664,晚祷钟,造景-1F,0,0,,0,,,0,630006,1,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690988,,,,104,,,,,,,,,,,,,
200665,晚祷钟发条,造景梦魇,0,0,,0,,,0,630011,1.5,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,42,,,,104,,,,,,,,,,,,,
200666,晚祷钟零件,造景2F,0,0,,0,,,0,630006,1,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690988,,,,104,,,,,,,,,,,,,
200667,晚祷钟零件,造景2F,0,0,,0,,,0,630006,1,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690988,,,,104,,,,,,,,,,,,,
200668,晚祷钟零件,造景2F,0,0,,0,,,0,630006,1,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690988,,,,104,,,,,,,,,,,,,
200669,晚祷钟零件,造景2F,0,0,,0,,,0,630006,1,0,2,1=1,,,,1,3,安置,安置中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,2690988,,,,104,,,,,,,,,,,,,
200740,,鹿可用结束,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210000,研究员制服,拯救巴雷蒙德,0,1,,0,,,0,550056,1,0,1.5,,,,,1,3,换装,换装中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,10000,3408501=10000,,,,,772,1,,,104,,,,,,,,,,,,,
210001,激活绿宝石,犬妖亡灵,0,1,,0,,,0,100011,1,0,1.5,,,,,1,2,激活,激活中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,10000,,,,,,523,,,,104,,,,,,,,,,1,0,,
220000,可疑点,世界任务金字塔可疑点,0,0,,0,,,0,100011,1,0,2,1=15000020,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
220001,绿色阵眼,世界任务吉芬魔法师一符文1,0,0,,0,,,0,100011,1,0,2,1=15000120,,,,1,3,激活,激活中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,3271001=10000,,,,,120030,,,,104,,,,,,,,,,,,,
220002,蓝色阵眼,世界任务吉芬魔法师一符文2,0,0,,0,,,0,100011,1,0,2,1=15000120,,,,1,3,激活,激活中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,3271001=10000,,,,,120030,,,,104,,,,,,,,,,,,,
220003,紫色阵眼,世界任务吉芬魔法师一符文3,0,0,,0,,,0,100011,1,0,2,1=15000120,,,,1,3,激活,激活中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,3271001=10000,,,,,120030,,,,104,,,,,,,,,,,,,
220004,可疑点,世界任务金字塔可疑点1_1,0,0,,0,,,0,100011,1,0,2,1=15000420,,,,1,3,检查,检查中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
220005,绿色阵眼,世界任务吉芬魔法师二符文1,0,0,,0,,,0,100011,1,0,2,1=15000520,,,,1,3,激活,激活中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,3271001=10000,,,,,120030,,,,104,,,,,,,,,,,,,
220006,蓝色阵眼,世界任务吉芬魔法师二符文2,0,0,,0,,,0,100011,1,0,2,1=15000520,,,,1,3,激活,激活中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,3271001=10000,,,,,120030,,,,104,,,,,,,,,,,,,
220007,紫色阵眼,世界任务吉芬魔法师二符文3,0,0,,0,,,0,100011,1,0,2,1=15000520,,,,1,3,激活,激活中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,3271001=10000,,,,,120030,,,,104,,,,,,,,,,,,,
220008,神秘的石头,世界任务会说话的人鱼神秘的石头,0,0,,0,,,0,100011,1,0,2,1=15000830,,,,1,3,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
220009,神秘的石头,世界任务会说话的人鱼神秘的石头,0,0,,0,,,0,100011,1,0,2,1=15000930,,,,1,3,采集,采集中,2001,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
220010,制造混乱,世界任务兽人村事变制造混乱,0,0,,0,,,0,100011,1,0,2,1=15001020,,,,1,3,制造混乱,制造混乱,25,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
220011,制造混乱,世界任务兽人村事变制造混乱,0,0,,0,,,0,100011,1,0,2,1=15001120,,,,1,3,制造混乱,制造混乱,25,UI_main_Interactive_Fumo.png,,,,,1,-1,3,,,,,,120030,,,,104,,,,,,,,,,,,,
220012,聆听,世界任务：低语之门,0,0,,0,,,0,100011,1,0,2,,,,,1,3,聆听,聆听中,2014,UI_main_Interactive_Collect.png,,,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,-0.31=0=0.36=131.74,
220013,击打盔甲,世界任务：远古之盔,0,0,,0,,,0,100011,1,0,2,,,,,1,3,挥砍,挥砍中,2011,UI_main_Interactive_Operate.png,,,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,0.47=0.01=-0.28=300.49,
220014,搜查房间,世界任务：毒眼圣物,0,0,,0,,,0,100011,1,0,2,,,,,1,3,搜查,搜查中,2151,UI_main_Interactive_Operate.png,,,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,0.81=0.00=-0.38=295.41,
220015,检查,世界任务：宝石悬案,0,0,,0,,,0,100011,1,0,2,,,,,1,3,检查,检查中,2151,UI_main_Interactive_Operate.png,,,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,,
220016,调查,世界任务：偷梁换柱,0,0,,0,,,0,100011,1,0,2,,,,,1,3,调查,调查中,2151,UI_main_Interactive_Operate.png,,,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,0.64=0.00=-0.36=299.54,
220017,破坏,世界任务：低语之门,0,0,,0,,,0,100011,1,0,2,,,,,1,3,敲打,敲打中,2152,UI_main_Interactive_Collect.png,,,,,1,-1,5,,,,,,120030,,,,104,,,,,,,,,,,,-0.31=0=0.36=131.74,
