ID,Type,Title,Description,Content,Duration,SpectatorSync,CountDown,BaseLevel,SubtitlesSend,NpcID,Pos,Scale,DelayTime,Repeat,SystemId
2506,22,,,越来越大了…,3,1,,,,2=7141,0=0=0,1,,,
2510,25,,A11：入口提示,微妙的圣光阻拦了去往东西侧的道路。,5,1,,,,,,,,,
2511,25,,A11：入口提示,两侧的光照耀着前庭，但四周万籁俱寂。,5,1,,,,,,,,,
2512,25,,A11：入口提示,阶梯上是不知通往何处的传送门，像是一场招待。,5,1,,,,,,,,,
2513,22,,A11：尤达出现,驱逐…,5,1,,,,2=21020,0=0=0,1,,,
2514,22,,A11：尤达出现,（迷迷糊糊）头好疼，我这是…啊啊啊…,5,1,,,,2=21020,0=0=0,1,,,
2515,22,,A11：尤达出现,（突然意识）神主的人偶！！,5,1,,,,2=21020,0=0=0,1,,,
2516,22,,A11：尤达出现,还好没事！！！感谢你们唤醒了我…,5,1,,,,2=21020,0=0=0,1,,,
2517,26,,A11：最终提示,赋予黑暗之王火之天罚：被火属性克制，可切换,10,1,,,,,,,,,
2518,26,,A12：最终提示,赋予黑暗之王水之天罚：被水属性克制，可切换,10,1,,,,,,,,,
2519,26,,A13：最终提示,赋予黑暗之王风之天罚：被风属性克制，可切换,10,1,,,,,,,,,
2520,26,,A14：最终提示,赋予黑暗之王地之天罚：被地属性克制，可切换,10,1,,,,,,,,,
2521,22,,A11：黑暗之王说话,无知的人源源不断来献出生命，霍普你能守护这一切吗？,5,1,,,,2=21025,0=0=0,1,,,
2522,22,,A11：黑暗之王说话,可笑至极，就让我看着你们自相残杀。,5,1,,,,2=21025,0=0=0,1,,,
2523,22,,A11：伪神说话,没用的…离开吧…找到尤达…,5,1,,,,2=21015,0=0=0,2,,,
2524,22,,A11：尤达引导,消除这些黑暗之王制造的人偶后，继续跟随小精灵前进吧,5,1,,,,2=21020,0=0=0,1,,,
2525,22,,A11：尤达引导,黑暗之王链接了飞行魔书，越过界线会非常危险,5,1,,,,2=21020,0=0=0,1,,,
2526,22,,A11：尤达引导,有一些飞行魔书被黑暗之王保护了起来,5,1,,,,2=21020,0=0=0,1,,,
2527,22,,A11：尤达引导,神主留在修道院内的圣光消除了部分飞行魔书的防御系统,5,1,,,,2=21020,0=0=0,1,,,
2528,25,,A11：系统提示,暗链之阵解除，可以继续前进,5,1,,,,,,,,,
2529,25,,A11：系统提示,神性已回到意识之冠，通过传送门回到前庭吧,5,1,,,,,,,,,
2530,25,,A11：系统提示,神性已回到炽心之环，通过传送门回到前庭吧,5,1,,,,,,,,,
2531,25,,A11：人偶提示,收回身之神性，对霍普的攻击将转移至黑暗之王,5,1,,,,,,,,,
2532,25,,A11：皇冠提示,收回意之神性，黑暗之王的控制已被削弱,5,1,,,,,,,,,
2533,25,,A11：菲斯彩蛋提示,通过菲斯的秘密通道来到了教徒聚集区,5,1,,,,,,,,,
2534,25,,A11：法环提示,收回心之神性，霍普正在渐渐苏醒,5,1,,,,,,,,,
2535,22,,A11：尤达引导,这些暗神官原先都是教徒，真是残忍啊...,5,1,,,,2=21020,0=0=0,1,,,
2536,22,,A11：尤达引导,前方是黑暗之王的转移空间，小精灵无法前进，看你们自己了,5,1,,,,2=21020,0=0=0,1,,,
2537,22,,A11：菲斯彩蛋提示,居然有人到这，快过来！,5,1,,,,1=20318,0=0=0,1,,,
2538,22,,A11：尤达引导,你们走错方向了，不要乱跑,5,1,,,,2=21020,0=0=0,1,,,
2539,22,,A11：黑暗之王说话,暗神官！快来助我！,5,1,,,,2=21025,0=0=0,1,,,
2540,25,,A11：彩蛋滚石提示,滚石在某处掉落，引发了震动…,5,1,,,,,,,,,
2541,23,,A11：陷阱提示,进入错误空间，糟糕！中了黑暗之王的陷阱,5,1,,,,,,,,,
2542,22,,A11：亚伯兰说话,冒险家！果然是冒险家！我们在这里！,5,1,,,,1=20313,0=0=0,1,,,
2543,25,,A11：黑羽提示,提示：蝙蝠弓箭手喜欢在箭汇集处做回收工作,3,1,,,,,,,,,
2544,26,,A11：黑羽提示,提示：蝙蝠弓箭手喜欢在箭汇集处做回收工作,3600,1,,,,,,,,,
2545,25,,A11：惊喜提示,进入错误空间，但意外发现了圣界的碎片,5,1,,,,,,,,,
2546,25,,A11：惊喜提示,获得圣界的眷顾，可以抵消一次因诅咒而造成的死亡,5,1,,,,,,,,,
2547,23,,A11：圣界提示,霍普从内心打开了圣界，触碰圣界碎片可治愈诅咒！,5,1,,,,,,,,,
2548,22,,A11：伪神说话,黑暗…正在涌入...,5,1,,,,2=21015,0=0=0,2,,,
2549,25,,A11：黑羽提示,提示：蝙蝠弓箭手开始回收工作，趁现在消灭他们,5,1,,,,,,,,,
2550,24,,A11：圣界提示,圣界入口只能支撑15秒，抓紧时间！,15,1,,,,,,,,,
2551,22,,A11：伪神说话,快要失去控制…,5,1,,,,2=21015,0=0=0,2,,,
2552,22,,A11：黑暗之王说话,这副身躯，已为我所用，哈哈哈哈哈哈,5,1,,,,2=21025,0=0=0,1,,,
2553,24,,A11：圣界提示,圣界已被污染，12秒后破裂！,12,1,,,,,,,,,
2554,24,,A11：圣界提示,这是最后一次圣界，9秒后彻底崩裂！,9,1,,,,,,,,,
2555,23,,A11：咒毒提示,队友进入咒毒状态，可通过触碰让咒毒转移并重新生成,3,1,,,,,,,,,
2556,24,,A11：咒毒提示,队友进入咒毒状态，可通过触碰让咒毒转移并重新生成,3600,1,,,,,,,,,
2557,23,,A11：圣光球提示,场上出现了圣光球，触碰后可完全消除诅咒,3,1,,,,,,,,,
2558,24,,A11：圣光球提示,场上出现了圣光球，触碰后可完全消除诅咒,3600,1,,,,,,,,,
2559,22,,A11：伪神说话,这是我最后的…力量…只能...压制最后...15秒,5,1,,,,2=21015,0=0=0,2,,,
2560,26,,A11：解密区提示,提示：携带数字的玩家可以将暗色方块恢复至亮色,3600,1,,,,,,,,,
2561,25,,A11：解密区提示,成功通过，受到亚伯兰的信仰，提升全队攻击,5,1,,,,,,,,,
2562,23,,A11：爱丽丝女仆长,爱丽丝女仆长…拦住了去路,5,1,,,,,,,,,
2563,23,,A11：爱丽丝女仆长,爱丽丝女仆长似乎清理了拦在某处的石头,5,1,,,,,,,,,
2564,23,,A11：暗神官领袖,发现了暗神官领袖的休息室,5,1,,,,,,,,,
2565,22,,A11：黑暗之王说话,暗神官！暗神官？难道…可恶！,5,1,,,,2=21025,0=0=0,1,,,
2601,26,,天地树波次提示占用开始,当前波次：1,30,1,,,,,,,,,
2604,26,,天地树波次提示,<color=$$Yellow$$>下波特殊:光环</color>,30,1,,,,,,,,,
2605,26,,,本波特殊:光环,30,1,,,,,,,,,
2607,26,,,<color=$$Yellow$$>下波特殊:光环</color>,30,1,,,,,,,,,
2608,26,,,本波特殊:光环\n<color=$$Yellow$$>下波特殊:魔力</color>,30,1,,,,,,,,,
2609,26,,,本波特殊:魔力\n<color=$$Yellow$$>下波特殊:光环+Boss</color>,30,1,,,,,,,,,
2610,26,,,本波特殊:光环+Boss\n<color=$$Yellow$$>下波特殊:炸弹</color>,30,1,,,,,,,,,
2611,26,,,本波特殊:炸弹,30,1,,,,,,,,,
2612,26,,,<color=$$Yellow$$>下波特殊:隐身</color>,30,1,,,,,,,,,
2613,26,,,本波特殊:隐身\n<color=$$Yellow$$>下波特殊:魔力</color>,30,1,,,,,,,,,
2614,26,,,本波特殊:魔力\n<color=$$Yellow$$>下波特殊:Boss</color>,30,1,,,,,,,,,
2615,26,,,本波特殊:Boss\n<color=$$Yellow$$>下波特殊:隐身</color>,30,1,,,,,,,,,
2616,26,,,本波特殊:隐身,30,1,,,,,,,,,
2617,26,,,<color=$$Yellow$$>下波特殊:光环+抗性</color>,30,1,,,,,,,,,
2618,26,,,本波特殊:光环+抗性\n<color=$$Yellow$$>下波特殊:魔力</color>,30,1,,,,,,,,,
2619,26,,,本波特殊:魔力\n<color=$$Yellow$$>下波特殊:抗性+Boss</color>,30,1,,,,,,,,,
2620,26,,,本波特殊:抗性+Boss\n<color=$$Yellow$$>下波特殊:偷袭</color>,30,1,,,,,,,,,
2621,26,,,本波特殊:偷袭\n<color=$$Yellow$$>下波特殊:偷袭</color>,30,1,,,,,,,,,
2622,26,,,本波特殊:偷袭\n<color=$$Yellow$$>下波特殊:偷袭</color>,30,1,,,,,,,,,
2623,26,,,本波特殊:偷袭\n<color=$$Yellow$$>下波特殊:炸弹+抗性</color>,30,1,,,,,,,,,
2624,26,,,本波特殊:炸弹+抗性\n<color=$$Yellow$$>下波特殊:Boss</color>,30,1,,,,,,,,,
2625,26,,,本波特殊:Boss\n<color=$$Yellow$$>下波特殊:光环</color>,30,1,,,,,,,,,
2626,26,,,本波特殊:光环\n<color=$$Yellow$$>下波特殊:光环+偷袭</color>,30,1,,,,,,,,,
2627,26,,,本波特殊:光环+偷袭\n<color=$$Yellow$$>下波特殊:抗性</color>,30,1,,,,,,,,,
2628,26,,,本波特殊:抗性\n<color=$$Yellow$$>下波特殊:炸弹</color>,30,1,,,,,,,,,
2629,26,,,本波特殊:炸弹\n<color=$$Yellow$$>下波特殊:Boss</color>,30,1,,,,,,,,,
2630,26,,,本波特殊:Boss\n<color=$$Yellow$$>下波将进入无尽模式</color>,30,1,,,,,,,,,
2631,26,,,进入无尽模式,30,1,,,,,,,,,
2700,26,,天地树波次提示占用结束,当前波次：5,30,1,,,,,,,,,
2801,22,,陈辉占用开始,可恶，竟然被发现了，或许毁掉这货物效果会更好呢~,30,1,,,,2=28005,0=0=0,1,,,
2802,22,,,骑士团来了……这次算你幸运,30,1,,,,2=28005,0=0=0,1,,,
2803,22,,,别跑！给我站住！,2,1,,,,2=28006,0=0=1,1,,,
2804,22,,,冰冻技能可以改变怪物的属性,2,1,,,,1=15951,0=0=0,1,,,
2805,22,,,使用暗之障壁可以抵挡怪物的近战物理攻击,2,1,,,,1=15952,0=0=0,1,,,
2806,22,,,用大地之击延缓怪物的攻势,2,1,,,,1=15955,0=0=0,1,,,
2807,22,,,大小姐，你怎么来了,2,1,,,,1=14052,0=0=0,1,,,
2808,26,,,每句诗隐含一条线索，用线索解开禁地入口,360,1,,,,,,,,,
2809,22,,,哼！僭越者，必以刀剐！,3,1,,,,2=28071,0=0=0,1,,,
2810,22,,,可恶，为什么我的活动越来越僵硬,2,1,,,,2=28071,0=0=0,1,,,
2811,22,,,马尔杜克，他的身体好像出现了状况,2,1,,,,2=28070,0=0=0,1,,,
2812,22,,,法老王的身体在排斥赛特，我们一鼓作气封印他！,2,1,,,,2=28069,0=0=0,1,,,
2813,22,,,可恶……你们竟然敢……,2,1,,,,2=28071,0=0=0,1,,,
2814,22,,,总算是打完了,2,1,,,,2=28074,0=0=0,1,,,
2815,27,,,那个波利似乎会爆炸…...,2.5,1,,,,2=28075,0=0=0,1,,,
2816,26,,,注意那些与众不同的波利,10,1,,,,,,,,,
2817,22,,,又爆炸了一个，我知道该怎么做了,2,1,,,,2=28075,0=0=0,1,,,
2818,22,,,哈哈！明顺你要加油啊,2,1,,,,2=28075,0=0=0,1,,,
2819,22,,,结束，小菜一碟,2,1,,,,2=28075,0=0=0,1,,,
2820,22,,,比赛开始！,2,1,,,,2=28079,0=0=0,1,,,
2821,22,,,试炼差不多到一半了，没想到竟然有这么多波利,2,1,,,,2=28074,0=0=0,1,,,
2822,22,,,最后两只，我就要赢了！,2,1,,,,2=28074,0=0=0,1,,,
2823,22,,,你的酒中似乎散发着忧伤,2,1,,,,1=15229,0=0=0,1,,,
2824,26,,,寻找方法加快收集进度,300,1,,,,,,,,,
2825,22,,,这是一个能量源，快触发它，能消灭这几个怪物！,5,1,,,,2=28083,0=0=0,1,,,
2826,23,,,注意！精英怪物即将靠近少女之灵！,4,1,,,,,,,,,
2827,26,,,激活能量源可以消灭当前所有普通怪物,4,1,,,,,,,,,
2828,22,,,再坚持一下！我快要成功了,5,1,,,,2=28083,0=0=0,1,,,
2829,22,,,哥布灵首领要来了，再用一次能量源！,5,1,,,,2=28083,0=0=0,1,,,
2830,22,,,你们一起上吧！,7,1,,,,2=28094,0=0=0,1,,,
2831,22,,,以芙蕾雅之名，永生…...,7,1,,,,2=28093,0=0=0,1,,,
2832,22,,,若是找不到【钥匙】，我一定不会放过你们！,7,1,,,,2=28094,0=0=0,1,,,
2833,23,,,黑暗能量强化了黑羽瓦尔基里，先破坏它！,10,1,,,,,,,,,
2834,23,,,黑暗能量又恢复了，快破坏它！,7,1,,,,,,,,,
2835,22,,,这里的魔物……比想象中的还要多,7,1,,,,2=28100,0=0=0,1,,,
2836,22,,,再深处一点，有一股紊乱的能量,7,1,,,,2=28100,0=0=0,1,,,
2837,22,,,嗯，这处空地，是驻扎的绝好选择,4,1,,,,2=28121,0=0=0,1,,,
2838,22,,,既然如此，那就用那一招吧，保护我！,6,1,,,,2=120022,0=0=0,1,,,
2839,22,,,上！阻止那个女人！！,4.5,1,,,,2=120024,0=0=0,1,,,
2840,22,,,为了巴特家族的荣耀！,4,1,,,,2=120024,0=0=0,1,,,
2841,22,,,绝不能让他们逃出去！！,4,1,,,,2=120024,0=0=0,1,,,
2842,22,,,快撤！我来断后！一定要把情报带给社长大人！,5,1,,,,2=120025,0=0=0,1,,,
2843,22,,,卢恩子民，迎战外贼，证明你们的英勇，以赦免冒犯之罪！,6,1,,,,2=28105,0=0=0,1,,,
2844,22,,,勇武可嘉，便赦免你二人之罪！,6,1,,,,2=28105,0=0=0,1,,,
2845,22,,,这些虚空领域，你以为你能轻易的击败我吗？,6,1,,,,2=28111,0=-0.3=-1,1,,,
2846,22,,,你要坚定自己的信念，信念的力量是无法想象的,7,1,,,,2=28114,0=0=0,1,,,
2847,22,,,这里有一批异变不死魔物，利用十字军的神圣之力去扫除恶魔,6,1,,,,1=6805,0=0=0,1,,,
2848,22,,,使用范围技能快速清理怪物,6,1,,,,1=6805,0=0=0,1,,,
2849,22,,,少了一个，被他逃走了,4,1,,,,2=120030,0=0=0,1,,,
2850,22,,,你输定了！感受黑暗的力量吧！,7,1,,,,2=28094,0=0=0,1,,,
2851,22,,,交出深渊之钥，我将赐予你们自由,6,1,,,,2=28124,0=0=0,1,,,
2852,22,,,你休想！,5,1,,,,2=28126,0=0=0,1,,,
2853,22,,,我明白了…我明白了，这就是我的使命,6,1,,,,2=28126,0=0=0,1,,,
2854,22,,,来呀，施密特，快来呀,10,1,,,,2=28131,0=0=0,1,,,
2855,22,,,哈哈，来我们比赛吧，看谁先到山顶！,8,1,,,,2=28131,0=0=0,1,,,
2856,22,,,啊——,4,1,,,,2=28131,0=0=0,1,,,
2857,22,,,不！,4,1,,,,2=28134,0=0=0,1,,,
2858,22,,,要开心，施密特，你要开心的活下去……,7,1,,,,2=28131,0=0=0,1,,,
2859,22,,,沙尔洛特，你等等我呀！,7,1,,,,2=28134,0=0=0,1,,,
2860,22,,,沙尔洛特，你不要死，你不要死！,5,1,,,,2=28134,0=0=0,1,,,
2861,22,,,施密特，你的死期到了！,5,1,,,,2=28136,0=0=0,1,,,
2862,22,,,哼！那就让我看看你们的本事！,5,1,,,,2=28137,0=0=0,1,,,
2863,22,,,看来伊米尔之心被这些机关、魔物守护着……,5,1,,,,1=15229,0=0=0,1,,,
2864,23,,,接住机关射出的子弹，可以为己所用，消灭白幽灵！,12,1,,,,,,,,,
2865,22,,,冒险者我来帮你！,7,1,,,,2=28121,0=0=0,1,,,
2866,23,,,血腥骑士快要狂暴了，请立即躲避！,7,1,,,,,,,,,
2867,26,,,赤骑士变强但是也在流血，注意且打且退，不要贴近,300,1,,,,,,,,,
2868,22,,,我……我要杀了你！,10,1,,,,2=28107,0=0=0,1,,,
2869,22,,,发、现、侵、入、者，消、灭！,10,1,,,,2=28147,0=0=0,1,,,
2870,22,,,执、行、失、败~程、序、关、闭~,10,1,,,,2=28147,0=0=0,1,,,
2871,22,,,炼金术果然厉害,8,1,,,,1=15229,0=0=0,1,,,
2872,22,,,回春药剂，解除衰老！,8,1,,,,2=28149,0=0=0,1,,,
2873,22,,,蚀甲药剂，消除它的护甲！,8,1,,,,2=28149,0=0=0,1,,,
2874,22,,,生命药剂，为你疗伤,8,1,,,,2=28149,0=0=0,1,,,
2875,22,,,获取技能“火烟瓶”，打中灵活的波利,10,1,,,,2=28158,0=0=0,1,,,
2876,22,,,获取技能“强酸攻击”，消灭毒蘑菇,10,1,,,,2=28158,0=0=0,1,,,
2877,22,,,获取技能“气泡虫召唤”，消灭群体怪物,10,1,,,,2=28158,0=0=0,1,,,
2878,22,,,召唤！艾咪斯可鲁！,8,1,,,,2=28149,0=0=0,1,,,
2879,22,,,使用“火烟瓶投掷”和“气泡虫召唤”消灭群体怪,10,1,,,,1=17331,0=0=0,1,,,
2880,22,,,你被沉默20秒，先召唤一只生命体去战斗,10,1,,,,1=17331,0=0=0,1,,,
2881,22,,,小心！快到我的屏障中来！,10,1,,,,2=28189,0=0=0,1,,,
2882,22,,,可恶……明明差一点就能得到那把剑，拯救芙蕾雅大人了……,10,1,,,,2=28188,0=0=0,1,,,
2883,22,,,这次就放你们一马，不过，我不会善罢甘休的！绝不！,10,1,,,,2=28188,0=0=0,1,,,
2884,22,,,神剑已经赐予你力量，快去战斗吧！,10,1,,,,2=28189,0=0=0,1,,,
2885,22,,,咩……（唯唯诺诺）,8,1,,,,2=28195,0=0=0,1,,,
2886,22,,,嗷！咩！,8,1,,,,2=28195,0=0=0,1,,,
2887,22,,,啊！可恶,12,1,,,,2=28196,0=0=0,1,,,
2888,22,,,艾咪斯可鲁，快来战斗，你可以的,10,1,,,,2=28196,0=0=0,1,,,
2889,22,,,啾！啾！啾！,16,1,,,,2=28202,0=0=1,1,,,
2890,23,,,小心！有魔物准备偷袭你,10,1,,,,,,,,,
2891,23,,,会自爆的蜘蛛出现了，小心！,10,1,,,,,,,,,
2892,22,,,可恶，马上就要成功了,10,1,,,,1=17242,0=0.5=0,0.8,,,
2893,22,,,不过也没关系，让你们见识我以心血养出的生命体,16,1,,,,1=17242,0=0.5=0,0.8,,,
2894,22,,,死到临头还在嘴硬！,16,1,,,,2=28209,0=0=0,1,,,
2895,22,,,你们这群罪犯，束手就擒吧！,10,1,,,,2=28209,0=0=0,1,,,
2896,22,,,那只生命体好像有护盾，护盾会恢复,12,1,,,,1=17331,0=0=0,1,,,
2897,25,,,使用“分裂”，和分身同时打出爆发伤害，打破护盾，否则护盾会重置,16,1,,,,,,,,,
2898,22,,,太好了，它的护盾被打破了,14,1,,,,1=17331,0=0=0,1,,,
2899,22,,,这就是我们舞娘常用的攻击，你要好好领悟！,10,1,,,,1=17572,0=0=0,1,,,
2900,22,,陈辉占用结束,,,,,,,,,,,,
2901,22,,朱天涯占用开始,,,,,,,,,,,,
2902,22,,轮回之境,这是……梦吗？怎么会是他们？,10,1,,,,1=28107,0=0=0,1,,,
2903,22,,轮回之境,堕入无底的深渊吧！！！,10,1,,,,2=28514,0=0=0,1,,,
2904,22,,轮回之境,白女巫的阴谋？到底发生了什么！,10,1,,,,1=28107,0=0=0,1,,,
2905,22,,轮回之境,"这一定是个噩梦,会有尽头吗？",10,1,,,,1=28107,0=0=0,1,,,
2906,27,,时空迷宫,你被困在了时空迷宫之中！点亮迷宫中的10个时间之火你的时间才会继续转动！,4,1,,,,,0=0=0,1,,,
2907,27,,时空迷宫,"第1个时间之火被点燃了！外面的时间还在继续转动,你得再快一点！小心遗迹中的时空守卫！他们会静止你的时间！",4,1,,,,,0=0=0,1,,,
2908,23,,时空迷宫,陷入完全黑暗！快找到已经点亮的时间之火！,4,1,,,,,0=0=0,1,,,
2909,23,,时空迷宫,时空梦魇会不停地追捕你！尽可能甩掉他！,4,1,,,,,0=0=0,1,,,
2910,23,,时空迷宫,小心！时空裂缝摩擦导致的风暴来袭！,4,1,,,,,0=0=0,1,,,
2911,27,,时空迷宫,危险！血量过低！您已经通过时间裂缝回到了过去,4,1,,,,,0=0=0,1,,,
2912,27,,时空迷宫,靠近已经点亮的时间之火即可获得火种，携带火种靠近熄灭的时间之火即可将其点亮~,4,1,,,,,0=0=0,1,,,
2913,27,,时空迷宫,"时空壁挡住了去路,去其他地方看看吧！",4,1,,,,,0=0=0,1,,,
2914,27,,时空迷宫,已点亮了足够的时空之火！可以出去了！,10,1,,,,,0=0=0,1,,,
2999,22,,朱天涯占用结束,,,,,,,,,,,,
3001,22,,蒲伯文占用开始,,,,,,,,,,,,
3002,22,,,当心！噬魂之王正在施放暗影冲击，造成20%血量的伤害才可打断它！,20,1,,,,2=190009,0=0=0,1,,,
3003,22,,,充满希望的世界，真的存在吗？,20,1,,,,2=29302,0=0=0,1,,,
3004,22,,,真想去看一看……那个不再绝望的世界……,20,1,,,,2=29302,0=0=0,1,,,
3005,22,,,你能将我……还有他们的灵魂……带去那个世界吗？,20,1,,,,2=29302,0=0=0,1,,,
3006,22,,,一切都结束了…,40,1,,,,2=190009,0=0=0,1,,,
3007,26,,,击中这些掉落的石头，将他们击入到指定的法阵内,40,1,,,,,0=0=0,1,,,
3008,22,,,没想到你们竟然能追踪至此，只好在这里碾碎你们了！,10,1,,,,2=21602,0=0=0,1,,,
3009,22,,,啊啊啊啊，所有痛苦的回忆都涌入进来了,10,1,,,,2=21602,0=0=0,1,,,
3010,23,,,快派两名输出队员从中心进入另一时空！,8,1,,,,2=21602,0=0=0,1,,,
3011,26,,,在时间结束之前，请迅速击败时空中的噩梦,10,1,,,,2=21602,0=0=0,1,,,
3012,22,,,是谁在我的身体里哭泣……是我吗？,10,1,,,,2=21602,0=0=0,1,,,
3013,22,,,这次可不能再让时空恶魔逃掉了。前方的路塌掉了...看前方，有时空调查团的时空传送装置,10,1,,,,1=29001,0=0=0,1,,,
3014,22,,,原来你们也不过如此，湮灭在时空里吧！,10,1,,,,2=21602,0=0=0,1,,,
3015,22,,,调查团团的预备团员们，我在这里~你们没事吧？我一个人在外面呆的无聊，就进来看看，才不是担心你们呢。,6,1,,,,1=29001,0=0=0,1,,,
3016,22,,,你们前去抓捕时空恶魔吧，我就在门口守着了，防止时空恶魔逃脱。,8,1,,,,1=29001,0=0=0,1,,,
3017,22,,,你们胆敢……闯入钟楼圣地……,6,1,,,,2=21603,0=0=0,1,,,
3018,26,,,使用时空穿梭装置前往过去时空,8,1,,,,,0=0=0,1,,,
3019,22,,,你们找到了啊，快过来带给我,5,1,,,,1=29003,0=0=0,1,,,
3020,22,,,你们是什么人！竟敢擅闯实验室！门口的实验体呢！？,8,1,,,,2=21642,0=0=0,1,,,
3021,22,,,快放出其他实验体！这些研究报告可不能被他们抢走了!,8,1,,,,2=21642,0=0=0,1,,,
3022,22,,,你们这些愚蠢的人，由佩雷斯会进入新的时代，一切都毁了……,8,1,,,,2=21642,0=0=0,1,,,
3023,22,,,你们要找的恶魔也许就在前面实验室中，前来找我，我来帮你们打开大门。,8,1,,,,1=29002,0=0=0,1,,,
3024,22,,,这座邪恶的实验室终于倒塌了，快跟着我逃走,8,1,,,,1=29002,0=0=0,1,,,
