MajorID,AwardType,BattleCardSeason,BattleCardLv,Exp,FreeAward,PayAward,DisplayType,DisplayMode
3431,0,7,439,2000,,8526299,0,
3432,0,7,440,2000,,8526299,0,
3433,0,7,441,2000,,8526299,0,
3434,0,7,442,2000,,8526299,0,
3435,0,7,443,2000,,8526299,0,
3436,0,7,444,2000,,8526299,0,
3437,0,7,445,2000,,8526299,0,
3438,0,7,446,2000,,8526299,0,
3439,0,7,447,2000,,8526299,0,
3440,0,7,448,2000,,8526299,0,
3441,0,7,449,2000,,8526299,0,
3442,0,7,450,2000,,8526299,0,
3443,0,7,451,2000,,8526299,0,
3444,0,7,452,2000,,8526299,0,
3445,0,7,453,2000,,8526299,0,
3446,0,7,454,2000,,8526299,0,
3447,0,7,455,2000,,8526299,0,
3448,0,7,456,2000,,8526299,0,
3449,0,7,457,2000,,8526299,0,
3450,0,7,458,2000,,8526299,0,
3451,0,7,459,2000,,8526299,0,
3452,0,7,460,2000,,8526299,0,
3453,0,7,461,2000,,8526299,0,
3454,0,7,462,2000,,8526299,0,
3455,0,7,463,2000,,8526299,0,
3456,0,7,464,2000,,8526299,0,
3457,0,7,465,2000,,8526299,0,
3458,0,7,466,2000,,8526299,0,
3459,0,7,467,2000,,8526299,0,
3460,0,7,468,2000,,8526299,0,
3461,0,7,469,2000,,8526299,0,
3462,0,7,470,2000,,8526299,0,
3463,0,7,471,2000,,8526299,0,
3464,0,7,472,2000,,8526299,0,
3465,0,7,473,2000,,8526299,0,
3466,0,7,474,2000,,8526299,0,
3467,0,7,475,2000,,8526299,0,
3468,0,7,476,2000,,8526299,0,
3469,0,7,477,2000,,8526299,0,
3470,0,7,478,2000,,8526299,0,
3471,0,7,479,2000,,8526299,0,
3472,0,7,480,2000,,8526299,0,
3473,0,7,481,2000,,8526299,0,
3474,0,7,482,2000,,8526299,0,
3475,0,7,483,2000,,8526299,0,
3476,0,7,484,2000,,8526299,0,
3477,0,7,485,2000,,8526299,0,
3478,0,7,486,2000,,8526299,0,
3479,0,7,487,2000,,8526299,0,
3480,0,7,488,2000,,8526299,0,
3481,0,7,489,2000,,8526299,0,
3482,0,7,490,2000,,8526299,0,
3483,0,7,491,2000,,8526299,0,
3484,0,7,492,2000,,8526299,0,
3485,0,7,493,2000,,8526299,0,
3486,0,7,494,2000,,8526299,0,
3487,0,7,495,2000,,8526299,0,
3488,0,7,496,2000,,8526299,0,
3489,0,7,497,2000,,8526299,0,
3490,0,7,498,2000,,8526299,0,
3491,0,7,499,2000,,8526299,0,
3492,0,7,500,2000,,8526299,0,
3493,0,7,501,2000,,8526299,0,
3494,0,7,502,2000,,8526299,0,
3495,0,7,503,2000,,8526299,0,
3496,0,7,504,2000,,8526299,0,
3497,0,7,505,2000,,8526299,0,
3498,0,7,506,2000,,8526299,0,
3499,0,7,507,2000,,8526299,0,
3500,0,7,508,2000,,8526299,0,
3501,0,7,509,2000,,8526299,0,
3502,0,7,510,2000,,8526299,0,
3503,0,7,511,2000,,8526299,0,
3504,0,7,512,2000,,8526299,0,
3505,0,7,513,2000,,8526299,0,
3506,0,7,514,2000,,8526299,0,
3507,0,7,515,2000,,8526299,0,
3508,0,7,516,2000,,8526299,0,
3509,0,7,517,2000,,8526299,0,
3510,0,7,518,2000,,8526299,0,
3511,0,7,519,2000,,8526299,0,
3512,0,7,520,2000,,8526299,0,
3513,0,7,521,2000,,8526299,0,
3514,0,7,522,2000,,8526299,0,
3515,0,7,523,2000,,8526299,0,
3516,0,7,524,2000,,8526299,0,
3517,0,7,525,2000,,8526299,0,
3518,0,7,526,2000,,8526299,0,
3519,0,7,527,2000,,8526299,0,
3520,0,7,528,2000,,8526299,0,
3521,0,7,529,2000,,8526299,0,
3522,0,7,530,2000,,8526299,0,
3523,0,7,531,2000,,8526299,0,
3524,0,7,532,2000,,8526299,0,
3525,0,7,533,2000,,8526299,0,
3526,0,7,534,2000,,8526299,0,
3527,0,7,535,2000,,8526299,0,
3528,0,7,536,2000,,8526299,0,
3529,0,8,1,2000,8526401,8526501,0,
3530,0,8,2,2000,8526402,8526502,0,
3531,0,8,3,2000,8526403,8526503,0,
3532,0,8,4,2000,8526404,8526504,0,
3533,0,8,5,2000,8526405,8526505,0,
3534,0,8,6,2000,8526406,8526506,0,
3535,0,8,7,2000,8526407,8526507,0,
3536,0,8,8,2000,8526408,8526508,0,
3537,0,8,9,2000,8526409,8526509,0,
3538,0,8,10,2000,8526410,8526510,1,
3539,0,8,11,2000,8526411,8526511,0,
3540,0,8,12,2000,8526412,8526512,0,
3541,0,8,13,2000,8526413,8526513,0,
3542,0,8,14,2000,8526414,8526514,0,
3543,0,8,15,2000,8526415,8526515,0,
3544,0,8,16,2000,8526416,8526516,0,
3545,0,8,17,2000,8526417,8526517,0,
3546,0,8,18,2000,8526418,8526518,0,
3547,0,8,19,2000,8526419,8526519,0,
3548,0,8,20,2000,8526420,8526520,1,
3549,0,8,21,2000,8526421,8526521,0,
3550,0,8,22,2000,8526422,8526522,0,
3551,0,8,23,2000,8526423,8526523,0,
3552,0,8,24,2000,8526424,8526524,0,
3553,0,8,25,2000,8526425,8526525,1,
3554,0,8,26,2000,8526426,8526526,0,
3555,0,8,27,2000,8526427,8526527,0,
3556,0,8,28,2000,8526428,8526528,0,
3557,0,8,29,2000,8526429,8526529,0,
3558,0,8,30,2000,8526430,8526530,1,
3559,0,8,31,2000,8526431,8526531,0,
3560,0,8,32,2000,8526432,8526532,0,
3561,0,8,33,2000,8526433,8526533,0,
3562,0,8,34,2000,8526434,8526534,0,
3563,0,8,35,2000,8526435,8526535,0,
3564,0,8,36,2000,8526436,8526536,0,
3565,0,8,37,2000,8526437,8526537,0,
3566,0,8,38,2000,8526438,8526538,0,
3567,0,8,39,2000,8526439,8526539,0,
3568,0,8,40,2000,8526440,8526540,1,
3569,0,8,41,2000,8526441,8526541,0,
3570,0,8,42,2000,8526442,8526542,0,
3571,0,8,43,2000,8526443,8526543,0,
3572,0,8,44,2000,8526444,8526544,0,
3573,0,8,45,2000,8526445,8526545,0,
3574,0,8,46,2000,8526446,8526546,0,
3575,0,8,47,2000,8526447,8526547,0,
3576,0,8,48,2000,8526448,8526548,0,
3577,0,8,49,2000,8526449,8526549,0,
3578,0,8,50,2000,8526450,8526550,1,
3579,0,8,51,2000,8526451,8526551,0,
3580,0,8,52,2000,8526452,8526552,0,
3581,0,8,53,2000,8526453,8526553,0,
3582,0,8,54,2000,8526454,8526554,0,
3583,0,8,55,2000,8526455,8526555,0,
3584,0,8,56,2000,8526456,8526556,0,
3585,0,8,57,2000,8526457,8526557,0,
3586,0,8,58,2000,8526458,8526558,0,
3587,0,8,59,2000,8526459,8526559,0,
3588,0,8,60,2000,8526460,8526560,1,
3589,0,8,61,2000,8526461,8526561,0,
3590,0,8,62,2000,8526462,8526562,0,
3591,0,8,63,2000,8526463,8526563,0,
3592,0,8,64,2000,8526464,8526564,0,
3593,0,8,65,2000,8526465,8526565,0,
3594,0,8,66,2000,8526466,8526566,0,
3595,0,8,67,2000,8526467,8526567,0,
3596,0,8,68,2000,8526468,8526568,0,
3597,0,8,69,2000,8526469,8526569,0,
3598,0,8,70,2000,8526470,8526570,1,
3599,0,8,71,2000,8526471,8526571,0,
3600,0,8,72,2000,8526472,8526572,0,
3601,0,8,73,2000,8526473,8526573,0,
3602,0,8,74,2000,8526474,8526574,0,
3603,0,8,75,2000,8526475,8526575,0,
3604,0,8,76,2000,8526476,8526576,0,
3605,0,8,77,2000,8526477,8526577,0,
3606,0,8,78,2000,8526478,8526578,0,
3607,0,8,79,2000,8526479,8526579,0,
3608,0,8,80,2000,8526480,8526580,1,
3609,0,8,81,2000,8526481,8526581,0,
3610,0,8,82,2000,8526482,8526582,0,
3611,0,8,83,2000,8526483,8526583,0,
3612,0,8,84,2000,8526484,8526584,0,
3613,0,8,85,2000,8526485,8526585,1,
3614,0,8,86,2000,8526486,8526586,0,
3615,0,8,87,2000,8526487,8526587,0,
3616,0,8,88,2000,8526488,8526588,0,
3617,0,8,89,2000,8526489,8526589,0,
3618,0,8,90,2000,8526490,8526590,1,
3619,0,8,91,2000,,8526591,0,
3620,0,8,92,2000,,8526592,0,
3621,0,8,93,2000,,8526593,0,
3622,0,8,94,2000,,8526594,0,
3623,0,8,95,2000,,8526595,1,1010097|1010098
3624,0,8,96,2000,,8526596,0,
3625,0,8,97,2000,,8526597,0,
3626,0,8,98,2000,,8526598,0,
3627,0,8,99,2000,,8526599,0,
3628,0,8,100,2000,,8526600,0,
3629,0,8,101,2000,,8526599,0,
3630,0,8,102,2000,,8526599,0,
3631,0,8,103,2000,,8526599,0,
3632,0,8,104,2000,,8526599,0,
3633,0,8,105,2000,,8526599,0,
3634,0,8,106,2000,,8526599,0,
3635,0,8,107,2000,,8526599,0,
3636,0,8,108,2000,,8526599,0,
3637,0,8,109,2000,,8526599,0,
3638,0,8,110,2000,,8526599,0,
3639,0,8,111,2000,,8526599,0,
3640,0,8,112,2000,,8526599,0,
3641,0,8,113,2000,,8526599,0,
3642,0,8,114,2000,,8526599,0,
3643,0,8,115,2000,,8526599,0,
3644,0,8,116,2000,,8526599,0,
3645,0,8,117,2000,,8526599,0,
3646,0,8,118,2000,,8526599,0,
3647,0,8,119,2000,,8526599,0,
3648,0,8,120,2000,,8526599,0,
3649,0,8,121,2000,,8526599,0,
3650,0,8,122,2000,,8526599,0,
3651,0,8,123,2000,,8526599,0,
3652,0,8,124,2000,,8526599,0,
3653,0,8,125,2000,,8526599,0,
3654,0,8,126,2000,,8526599,0,
3655,0,8,127,2000,,8526599,0,
3656,0,8,128,2000,,8526599,0,
3657,0,8,129,2000,,8526599,0,
3658,0,8,130,2000,,8526599,0,
3659,0,8,131,2000,,8526599,0,
3660,0,8,132,2000,,8526599,0,
3661,0,8,133,2000,,8526599,0,
3662,0,8,134,2000,,8526599,0,
3663,0,8,135,2000,,8526601,1,
3664,0,8,136,2000,,8526599,0,
3665,0,8,137,2000,,8526599,0,
3666,0,8,138,2000,,8526599,0,
3667,0,8,139,2000,,8526599,0,
3668,0,8,140,2000,,8526599,0,
3669,0,8,141,2000,,8526599,0,
3670,0,8,142,2000,,8526599,0,
3671,0,8,143,2000,,8526599,0,
3672,0,8,144,2000,,8526599,0,
3673,0,8,145,2000,,8526599,0,
3674,0,8,146,2000,,8526599,0,
3675,0,8,147,2000,,8526599,0,
3676,0,8,148,2000,,8526599,0,
3677,0,8,149,2000,,8526599,0,
3678,0,8,150,2000,,8526602,1,
3679,0,8,151,2000,,8526599,0,
3680,0,8,152,2000,,8526599,0,
3681,0,8,153,2000,,8526599,0,
3682,0,8,154,2000,,8526599,0,
3683,0,8,155,2000,,8526599,0,
3684,0,8,156,2000,,8526599,0,
3685,0,8,157,2000,,8526599,0,
3686,0,8,158,2000,,8526599,0,
3687,0,8,159,2000,,8526599,0,
3688,0,8,160,2000,,8526599,0,
3689,0,8,161,2000,,8526599,0,
3690,0,8,162,2000,,8526599,0,
3691,0,8,163,2000,,8526599,0,
3692,0,8,164,2000,,8526599,0,
3693,0,8,165,2000,,8526599,0,
3694,0,8,166,2000,,8526599,0,
3695,0,8,167,2000,,8526599,0,
3696,0,8,168,2000,,8526599,0,
3697,0,8,169,2000,,8526599,0,
3698,0,8,170,2000,,8526599,0,
3699,0,8,171,2000,,8526599,0,
3700,0,8,172,2000,,8526599,0,
3701,0,8,173,2000,,8526599,0,
3702,0,8,174,2000,,8526599,0,
3703,0,8,175,2000,,8526599,0,
3704,0,8,176,2000,,8526599,0,
3705,0,8,177,2000,,8526599,0,
3706,0,8,178,2000,,8526599,0,
3707,0,8,179,2000,,8526599,0,
3708,0,8,180,2000,,8526599,0,
3709,0,8,181,2000,,8526599,0,
3710,0,8,182,2000,,8526599,0,
3711,0,8,183,2000,,8526599,0,
3712,0,8,184,2000,,8526599,0,
3713,0,8,185,2000,,8526599,0,
3714,0,8,186,2000,,8526599,0,
3715,0,8,187,2000,,8526599,0,
3716,0,8,188,2000,,8526599,0,
3717,0,8,189,2000,,8526599,0,
3718,0,8,190,2000,,8526599,0,
3719,0,8,191,2000,,8526599,0,
3720,0,8,192,2000,,8526599,0,
3721,0,8,193,2000,,8526599,0,
3722,0,8,194,2000,,8526599,0,
3723,0,8,195,2000,,8526599,0,
3724,0,8,196,2000,,8526599,0,
3725,0,8,197,2000,,8526599,0,
3726,0,8,198,2000,,8526599,0,
3727,0,8,199,2000,,8526599,0,
3728,0,8,200,2000,,8526599,0,
3729,0,8,201,2000,,8526599,0,
3730,0,8,202,2000,,8526599,0,
3731,0,8,203,2000,,8526599,0,
3732,0,8,204,2000,,8526599,0,
3733,0,8,205,2000,,8526599,0,
3734,0,8,206,2000,,8526599,0,
3735,0,8,207,2000,,8526599,0,
3736,0,8,208,2000,,8526599,0,
3737,0,8,209,2000,,8526599,0,
3738,0,8,210,2000,,8526599,0,
3739,0,8,211,2000,,8526599,0,
3740,0,8,212,2000,,8526599,0,
3741,0,8,213,2000,,8526599,0,
3742,0,8,214,2000,,8526599,0,
3743,0,8,215,2000,,8526599,0,
3744,0,8,216,2000,,8526599,0,
3745,0,8,217,2000,,8526599,0,
3746,0,8,218,2000,,8526599,0,
3747,0,8,219,2000,,8526599,0,
3748,0,8,220,2000,,8526599,0,
3749,0,8,221,2000,,8526599,0,
3750,0,8,222,2000,,8526599,0,
3751,0,8,223,2000,,8526599,0,
3752,0,8,224,2000,,8526599,0,
3753,0,8,225,2000,,8526599,0,
3754,0,8,226,2000,,8526599,0,
3755,0,8,227,2000,,8526599,0,
3756,0,8,228,2000,,8526599,0,
3757,0,8,229,2000,,8526599,0,
3758,0,8,230,2000,,8526599,0,
3759,0,8,231,2000,,8526599,0,
3760,0,8,232,2000,,8526599,0,
3761,0,8,233,2000,,8526599,0,
3762,0,8,234,2000,,8526599,0,
3763,0,8,235,2000,,8526599,0,
3764,0,8,236,2000,,8526599,0,
3765,0,8,237,2000,,8526599,0,
3766,0,8,238,2000,,8526599,0,
3767,0,8,239,2000,,8526599,0,
3768,0,8,240,2000,,8526599,0,
3769,0,8,241,2000,,8526599,0,
3770,0,8,242,2000,,8526599,0,
3771,0,8,243,2000,,8526599,0,
3772,0,8,244,2000,,8526599,0,
3773,0,8,245,2000,,8526599,0,
3774,0,8,246,2000,,8526599,0,
3775,0,8,247,2000,,8526599,0,
3776,0,8,248,2000,,8526599,0,
3777,0,8,249,2000,,8526599,0,
3778,0,8,250,2000,,8526599,0,
3779,0,8,251,2000,,8526599,0,
3780,0,8,252,2000,,8526599,0,
3781,0,8,253,2000,,8526599,0,
3782,0,8,254,2000,,8526599,0,
3783,0,8,255,2000,,8526599,0,
3784,0,8,256,2000,,8526599,0,
3785,0,8,257,2000,,8526599,0,
3786,0,8,258,2000,,8526599,0,
3787,0,8,259,2000,,8526599,0,
3788,0,8,260,2000,,8526599,0,
3789,0,8,261,2000,,8526599,0,
3790,0,8,262,2000,,8526599,0,
3791,0,8,263,2000,,8526599,0,
3792,0,8,264,2000,,8526599,0,
3793,0,8,265,2000,,8526599,0,
3794,0,8,266,2000,,8526599,0,
3795,0,8,267,2000,,8526599,0,
3796,0,8,268,2000,,8526599,0,
3797,0,8,269,2000,,8526599,0,
3798,0,8,270,2000,,8526599,0,
3799,0,8,271,2000,,8526599,0,
3800,0,8,272,2000,,8526599,0,
3801,0,8,273,2000,,8526599,0,
3802,0,8,274,2000,,8526599,0,
3803,0,8,275,2000,,8526599,0,
3804,0,8,276,2000,,8526599,0,
3805,0,8,277,2000,,8526599,0,
3806,0,8,278,2000,,8526599,0,
3807,0,8,279,2000,,8526599,0,
3808,0,8,280,2000,,8526599,0,
3809,0,8,281,2000,,8526599,0,
3810,0,8,282,2000,,8526599,0,
3811,0,8,283,2000,,8526599,0,
3812,0,8,284,2000,,8526599,0,
3813,0,8,285,2000,,8526599,0,
3814,0,8,286,2000,,8526599,0,
3815,0,8,287,2000,,8526599,0,
3816,0,8,288,2000,,8526599,0,
3817,0,8,289,2000,,8526599,0,
3818,0,8,290,2000,,8526599,0,
3819,0,8,291,2000,,8526599,0,
3820,0,8,292,2000,,8526599,0,
3821,0,8,293,2000,,8526599,0,
3822,0,8,294,2000,,8526599,0,
3823,0,8,295,2000,,8526599,0,
3824,0,8,296,2000,,8526599,0,
3825,0,8,297,2000,,8526599,0,
3826,0,8,298,2000,,8526599,0,
3827,0,8,299,2000,,8526599,0,
3828,0,8,300,2000,,8526599,0,
3829,0,8,301,2000,,8526599,0,
3830,0,8,302,2000,,8526599,0,
3831,0,8,303,2000,,8526599,0,
3832,0,8,304,2000,,8526599,0,
3833,0,8,305,2000,,8526599,0,
3834,0,8,306,2000,,8526599,0,
3835,0,8,307,2000,,8526599,0,
3836,0,8,308,2000,,8526599,0,
3837,0,8,309,2000,,8526599,0,
3838,0,8,310,2000,,8526599,0,
3839,0,8,311,2000,,8526599,0,
3840,0,8,312,2000,,8526599,0,
3841,0,8,313,2000,,8526599,0,
3842,0,8,314,2000,,8526599,0,
3843,0,8,315,2000,,8526599,0,
3844,0,8,316,2000,,8526599,0,
3845,0,8,317,2000,,8526599,0,
3846,0,8,318,2000,,8526599,0,
3847,0,8,319,2000,,8526599,0,
3848,0,8,320,2000,,8526599,0,
3849,0,8,321,2000,,8526599,0,
3850,0,8,322,2000,,8526599,0,
3851,0,8,323,2000,,8526599,0,
3852,0,8,324,2000,,8526599,0,
3853,0,8,325,2000,,8526599,0,
3854,0,8,326,2000,,8526599,0,
3855,0,8,327,2000,,8526599,0,
3856,0,8,328,2000,,8526599,0,
3857,0,8,329,2000,,8526599,0,
3858,0,8,330,2000,,8526599,0,
3859,0,8,331,2000,,8526599,0,
3860,0,8,332,2000,,8526599,0,
3861,0,8,333,2000,,8526599,0,
3862,0,8,334,2000,,8526599,0,
3863,0,8,335,2000,,8526599,0,
3864,0,8,336,2000,,8526599,0,
3865,0,8,337,2000,,8526599,0,
3866,0,8,338,2000,,8526599,0,
3867,0,8,339,2000,,8526599,0,
3868,0,8,340,2000,,8526599,0,
3869,0,8,341,2000,,8526599,0,
3870,0,8,342,2000,,8526599,0,
3871,0,8,343,2000,,8526599,0,
3872,0,8,344,2000,,8526599,0,
3873,0,8,345,2000,,8526599,0,
3874,0,8,346,2000,,8526599,0,
3875,0,8,347,2000,,8526599,0,
3876,0,8,348,2000,,8526599,0,
3877,0,8,349,2000,,8526599,0,
3878,0,8,350,2000,,8526599,0,
3879,0,8,351,2000,,8526599,0,
3880,0,8,352,2000,,8526599,0,
3881,0,8,353,2000,,8526599,0,
3882,0,8,354,2000,,8526599,0,
3883,0,8,355,2000,,8526599,0,
3884,0,8,356,2000,,8526599,0,
3885,0,8,357,2000,,8526599,0,
3886,0,8,358,2000,,8526599,0,
3887,0,8,359,2000,,8526599,0,
3888,0,8,360,2000,,8526599,0,
3889,0,8,361,2000,,8526599,0,
3890,0,8,362,2000,,8526599,0,
3891,0,8,363,2000,,8526599,0,
3892,0,8,364,2000,,8526599,0,
3893,0,8,365,2000,,8526599,0,
3894,0,8,366,2000,,8526599,0,
3895,0,8,367,2000,,8526599,0,
3896,0,8,368,2000,,8526599,0,
3897,0,8,369,2000,,8526599,0,
3898,0,8,370,2000,,8526599,0,
3899,0,8,371,2000,,8526599,0,
3900,0,8,372,2000,,8526599,0,
3901,0,8,373,2000,,8526599,0,
3902,0,8,374,2000,,8526599,0,
3903,0,8,375,2000,,8526599,0,
3904,0,8,376,2000,,8526599,0,
3905,0,8,377,2000,,8526599,0,
3906,0,8,378,2000,,8526599,0,
3907,0,8,379,2000,,8526599,0,
3908,0,8,380,2000,,8526599,0,
3909,0,8,381,2000,,8526599,0,
3910,0,8,382,2000,,8526599,0,
3911,0,8,383,2000,,8526599,0,
3912,0,8,384,2000,,8526599,0,
3913,0,8,385,2000,,8526599,0,
3914,0,8,386,2000,,8526599,0,
3915,0,8,387,2000,,8526599,0,
3916,0,8,388,2000,,8526599,0,
3917,0,8,389,2000,,8526599,0,
3918,0,8,390,2000,,8526599,0,
3919,0,8,391,2000,,8526599,0,
3920,0,8,392,2000,,8526599,0,
3921,0,8,393,2000,,8526599,0,
3922,0,8,394,2000,,8526599,0,
3923,0,8,395,2000,,8526599,0,
3924,0,8,396,2000,,8526599,0,
3925,0,8,397,2000,,8526599,0,
3926,0,8,398,2000,,8526599,0,
3927,0,8,399,2000,,8526599,0,
3928,0,8,400,2000,,8526599,0,
3929,0,8,401,2000,,8526599,0,
3930,0,8,402,2000,,8526599,0,
3931,0,8,403,2000,,8526599,0,
3932,0,8,404,2000,,8526599,0,
3933,0,8,405,2000,,8526599,0,
3934,0,8,406,2000,,8526599,0,
3935,0,8,407,2000,,8526599,0,
3936,0,8,408,2000,,8526599,0,
3937,0,8,409,2000,,8526599,0,
3938,0,8,410,2000,,8526599,0,
3939,0,8,411,2000,,8526599,0,
3940,0,8,412,2000,,8526599,0,
3941,0,8,413,2000,,8526599,0,
3942,0,8,414,2000,,8526599,0,
3943,0,8,415,2000,,8526599,0,
3944,0,8,416,2000,,8526599,0,
3945,0,8,417,2000,,8526599,0,
3946,0,8,418,2000,,8526599,0,
3947,0,8,419,2000,,8526599,0,
3948,0,8,420,2000,,8526599,0,
3949,0,8,421,2000,,8526599,0,
3950,0,8,422,2000,,8526599,0,
3951,0,8,423,2000,,8526599,0,
3952,0,8,424,2000,,8526599,0,
3953,0,8,425,2000,,8526599,0,
3954,0,8,426,2000,,8526599,0,
3955,0,8,427,2000,,8526599,0,
3956,0,8,428,2000,,8526599,0,
3957,0,8,429,2000,,8526599,0,
3958,0,8,430,2000,,8526599,0,
3959,0,8,431,2000,,8526599,0,
3960,0,8,432,2000,,8526599,0,
3961,0,8,433,2000,,8526599,0,
3962,0,8,434,2000,,8526599,0,
3963,0,8,435,2000,,8526599,0,
3964,0,8,436,2000,,8526599,0,
3965,0,8,437,2000,,8526599,0,
3966,0,8,438,2000,,8526599,0,
3967,0,8,439,2000,,8526599,0,
3968,0,8,440,2000,,8526599,0,
3969,0,8,441,2000,,8526599,0,
3970,0,8,442,2000,,8526599,0,
3971,0,8,443,2000,,8526599,0,
3972,0,8,444,2000,,8526599,0,
3973,0,8,445,2000,,8526599,0,
3974,0,8,446,2000,,8526599,0,
3975,0,8,447,2000,,8526599,0,
3976,0,8,448,2000,,8526599,0,
3977,0,8,449,2000,,8526599,0,
3978,0,8,450,2000,,8526599,0,
3979,0,8,451,2000,,8526599,0,
3980,0,8,452,2000,,8526599,0,
3981,0,8,453,2000,,8526599,0,
3982,0,8,454,2000,,8526599,0,
3983,0,8,455,2000,,8526599,0,
3984,0,8,456,2000,,8526599,0,
3985,0,8,457,2000,,8526599,0,
3986,0,8,458,2000,,8526599,0,
3987,0,8,459,2000,,8526599,0,
3988,0,8,460,2000,,8526599,0,
3989,0,8,461,2000,,8526599,0,
3990,0,8,462,2000,,8526599,0,
3991,0,8,463,2000,,8526599,0,
3992,0,8,464,2000,,8526599,0,
3993,0,8,465,2000,,8526599,0,
3994,0,8,466,2000,,8526599,0,
3995,0,8,467,2000,,8526599,0,
3996,0,8,468,2000,,8526599,0,
3997,0,8,469,2000,,8526599,0,
3998,0,8,470,2000,,8526599,0,
3999,0,8,471,2000,,8526599,0,
4000,0,8,472,2000,,8526599,0,
4001,0,8,473,2000,,8526599,0,
4002,0,8,474,2000,,8526599,0,
4003,0,8,475,2000,,8526599,0,
4004,0,8,476,2000,,8526599,0,
4005,0,8,477,2000,,8526599,0,
4006,0,8,478,2000,,8526599,0,
4007,0,8,479,2000,,8526599,0,
4008,0,8,480,2000,,8526599,0,
4009,0,8,481,2000,,8526599,0,
4010,0,8,482,2000,,8526599,0,
4011,0,8,483,2000,,8526599,0,
4012,0,8,484,2000,,8526599,0,
4013,0,8,485,2000,,8526599,0,
4014,0,8,486,2000,,8526599,0,
4015,0,8,487,2000,,8526599,0,
4016,0,8,488,2000,,8526599,0,
4017,0,8,489,2000,,8526599,0,
4018,0,8,490,2000,,8526599,0,
4019,0,8,491,2000,,8526599,0,
4020,0,8,492,2000,,8526599,0,
4021,0,8,493,2000,,8526599,0,
4022,0,8,494,2000,,8526599,0,
4023,0,8,495,2000,,8526599,0,
4024,0,8,496,2000,,8526599,0,
4025,0,8,497,2000,,8526599,0,
4026,0,8,498,2000,,8526599,0,
4027,0,8,499,2000,,8526599,0,
4028,0,8,500,2000,,8526599,0,
4029,0,8,501,2000,,8526599,0,
4030,0,8,502,2000,,8526599,0,
4031,0,8,503,2000,,8526599,0,
4032,0,8,504,2000,,8526599,0,
4033,0,8,505,2000,,8526599,0,
4034,0,8,506,2000,,8526599,0,
4035,0,8,507,2000,,8526599,0,
4036,0,8,508,2000,,8526599,0,
4037,0,8,509,2000,,8526599,0,
4038,0,8,510,2000,,8526599,0,
4039,0,8,511,2000,,8526599,0,
4040,0,8,512,2000,,8526599,0,
4041,0,8,513,2000,,8526599,0,
4042,0,8,514,2000,,8526599,0,
4043,0,8,515,2000,,8526599,0,
4044,0,8,516,2000,,8526599,0,
4045,0,8,517,2000,,8526599,0,
4046,0,8,518,2000,,8526599,0,
4047,0,8,519,2000,,8526599,0,
4048,0,8,520,2000,,8526599,0,
4049,0,8,521,2000,,8526599,0,
4050,0,8,522,2000,,8526599,0,
4051,0,8,523,2000,,8526599,0,
4052,0,8,524,2000,,8526599,0,
4053,0,8,525,2000,,8526599,0,
4054,0,8,526,2000,,8526599,0,
4055,0,8,527,2000,,8526599,0,
4056,0,8,528,2000,,8526599,0,
4057,0,8,529,2000,,8526599,0,
4058,0,8,530,2000,,8526599,0,
4059,0,8,531,2000,,8526599,0,
4060,0,8,532,2000,,8526599,0,
4061,0,8,533,2000,,8526599,0,
4062,0,8,534,2000,,8526599,0,
4063,0,8,535,2000,,8526599,0,
4064,0,8,536,2000,,8526599,0,
4065,0,9,1,2000,8526701,8526801,0,
4066,0,9,2,2000,8526702,8526802,0,
4067,0,9,3,2000,8526703,8526803,0,
4068,0,9,4,2000,8526704,8526804,0,
4069,0,9,5,2000,8526705,8526805,0,
4070,0,9,6,2000,8526706,8526806,0,
4071,0,9,7,2000,8526707,8526807,0,
4072,0,9,8,2000,8526708,8526808,0,
4073,0,9,9,2000,8526709,8526809,0,
4074,0,9,10,2000,8526710,8526810,1,
4075,0,9,11,2000,8526711,8526811,0,
4076,0,9,12,2000,8526712,8526812,0,
4077,0,9,13,2000,8526713,8526813,0,
4078,0,9,14,2000,8526714,8526814,0,
4079,0,9,15,2000,8526715,8526815,0,
4080,0,9,16,2000,8526716,8526816,0,
4081,0,9,17,2000,8526717,8526817,0,
4082,0,9,18,2000,8526718,8526818,0,
4083,0,9,19,2000,8526719,8526819,0,
4084,0,9,20,2000,8526720,8526820,1,
4085,0,9,21,2000,8526721,8526821,0,
4086,0,9,22,2000,8526722,8526822,0,
4087,0,9,23,2000,8526723,8526823,0,
4088,0,9,24,2000,8526724,8526824,0,
4089,0,9,25,2000,8526725,8526825,1,
4090,0,9,26,2000,8526726,8526826,0,
4091,0,9,27,2000,8526727,8526827,0,
4092,0,9,28,2000,8526728,8526828,0,
4093,0,9,29,2000,8526729,8526829,0,
4094,0,9,30,2000,8526730,8526830,1,
4095,0,9,31,2000,8526731,8526831,0,
4096,0,9,32,2000,8526732,8526832,0,
4097,0,9,33,2000,8526733,8526833,0,
4098,0,9,34,2000,8526734,8526834,0,
4099,0,9,35,2000,8526735,8526835,0,
4100,0,9,36,2000,8526736,8526836,0,
4101,0,9,37,2000,8526737,8526837,0,
4102,0,9,38,2000,8526738,8526838,0,
4103,0,9,39,2000,8526739,8526839,0,
4104,0,9,40,2000,8526740,8526840,1,
4105,0,9,41,2000,8526741,8526841,0,
4106,0,9,42,2000,8526742,8526842,0,
