ID,Profession,RoleType,Professiontext,Lvmin,Lvmax,Paylv,Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9
1035,300011,3201,气功,50,54,1,11035,,30003,40001,50010,60010,70004,80008,90004
1036,300011,3201,气功,55,59,1,11036,,30004,40001,50010,60010,70004,80009,90004
1037,300011,3201,气功,60,64,1,11037,,30005,40001,50010,60010,70004,80010,90004
1038,300011,3201,气功,65,69,1,11038,20002,30006,40001,50010,60010,70004,80011,90004
1039,300011,3202,气功,70,74,1,11039,20006,30008,40001,50010,60010,70004,80012,90004
1040,300011,3202,气功,75,79,1,11040,20009,30010,40001,50010,60010,70004,80013,90004
1041,300011,3202,气功,80,84,1,11041,20012,30012,40001,50010,60010,70004,80014,90004
1042,300011,3202,气功,85,89,1,11042,20015,30014,40001,50010,60010,70004,80015,90004
1043,300011,3202,气功,90,94,1,11043,20018,30017,40001,50010,60010,70004,80016,90004
1044,300011,3202,气功,95,99,1,11044,20021,30020,40001,50010,60010,70004,80017,90004
1045,300011,3202,气功,100,104,1,11045,20024,30023,40001,50010,60010,70004,80017,90004
1046,300011,3202,气功,105,109,1,11046,20027,30026,40001,50010,60010,70004,80017,90004
1047,300011,3202,气功,110,114,1,11047,20030,30030,40001,50010,60010,70004,80017,90004
1048,300011,3202,气功,115,119,1,11048,20033,30030,40001,50010,60010,70004,80017,90004
1049,300011,3202,气功,120,124,1,11049,20036,30030,40001,50010,60010,70004,80017,90004
1050,300011,3202,气功,125,129,1,11050,20039,30030,40001,50010,60010,70004,80017,90004
1051,300011,3202,气功,130,134,1,11051,20040,30030,40001,50010,60010,70004,80017,90004
1052,300011,3202,气功,135,139,1,11052,20040,30030,40001,50010,60010,70004,80017,90004
1053,300011,3202,气功,140,144,1,11053,20040,30030,40001,50010,60010,70004,80017,90004
1054,300011,3202,气功,145,149,1,11054,20040,30030,40001,50010,60010,70004,80017,90004
1055,300011,3202,气功,150,154,1,11055,20040,30030,40001,50010,60010,70004,80017,90004
1056,300011,3202,气功,155,159,1,11056,20040,30030,40001,50010,60010,70004,80017,90004
1057,300011,3202,气功,160,164,1,11057,20040,30030,40001,50010,60010,70004,80017,90004
1058,300011,3202,气功,165,169,1,11058,20040,30030,40001,50010,60010,70004,80017,90004
1059,300011,3202,气功,170,174,1,11059,20040,30030,40001,50010,60010,70004,80017,90004
1060,300011,3202,气功,175,179,1,11060,20040,30030,40001,50010,60010,70004,80017,90004
1061,300011,3202,气功,180,184,1,11061,20040,30030,40001,50010,60010,70004,80017,90004
1062,300011,3202,气功,185,189,1,11062,20040,30030,40001,50010,60010,70004,80017,90004
1063,300011,3202,气功,190,194,1,11063,20040,30030,40001,50010,60010,70004,80017,90004
1064,300011,3202,气功,195,199,1,11064,20040,30030,40001,50010,60010,70004,80017,90004
1065,300011,3000,气功,10,14,2,11065,,30001,40001,50010,60010,70004,80001,90004
1066,300011,3000,气功,15,19,2,11066,,30001,40001,50010,60010,70004,80001,90004
1067,300011,3000,气功,20,24,2,11067,,30001,40001,50010,60010,70004,80002,90004
1068,300011,3000,气功,25,29,2,11068,,30001,40001,50010,60010,70004,80003,90004
1069,300011,3000,气功,30,34,2,11069,,30001,40001,50010,60010,70004,80004,90004
1070,300011,3000,气功,35,39,2,11070,,30001,40001,50010,60010,70004,80005,90004
1071,300011,3201,气功,40,44,2,11071,,30001,40001,50010,60010,70004,80006,90004
1072,300011,3201,气功,45,49,2,11072,,30002,40001,50010,60010,70004,80007,90004
1073,300011,3201,气功,50,54,2,11073,,30004,40001,50010,60010,70004,80008,90004
1074,300011,3201,气功,55,59,2,11074,,30006,40001,50010,60010,70004,80009,90004
1075,300011,3201,气功,60,64,2,11075,,30007,40001,50010,60010,70004,80010,90004
1076,300011,3201,气功,65,69,2,11076,20002,30009,40001,50010,60010,70004,80011,90004
1077,300011,3202,气功,70,74,2,11077,20008,30012,40001,50010,60010,70004,80012,90004
1078,300011,3202,气功,75,79,2,11078,20011,30014,40001,50010,60010,70004,80013,90004
1079,300011,3202,气功,80,84,2,11079,20015,30017,40001,50010,60010,70004,80014,90004
1080,300011,3202,气功,85,89,2,11080,20018,30020,40001,50010,60010,70004,80015,90004
1081,300011,3202,气功,90,94,2,11081,20021,30024,40001,50010,60010,70004,80016,90004
1082,300011,3202,气功,95,99,2,11082,20024,30028,40001,50010,60010,70004,80017,90004
1083,300011,3202,气功,100,104,2,11083,20027,30030,40001,50010,60010,70004,80017,90004
1084,300011,3202,气功,105,109,2,11084,20030,30030,40001,50010,60010,70004,80017,90004
1085,300011,3202,气功,110,114,2,11085,20033,30030,40001,50010,60010,70004,80017,90004
1086,300011,3202,气功,115,119,2,11086,20036,30030,40001,50010,60010,70004,80017,90004
1087,300011,3202,气功,120,124,2,11087,20039,30030,40001,50010,60010,70004,80017,90004
1088,300011,3202,气功,125,129,2,11088,20040,30030,40001,50010,60010,70004,80017,90004
1089,300011,3202,气功,130,134,2,11089,20040,30030,40001,50010,60010,70004,80017,90004
1090,300011,3202,气功,135,139,2,11090,20040,30030,40001,50010,60010,70004,80017,90004
1091,300011,3202,气功,140,144,2,11091,20040,30030,40001,50010,60010,70004,80017,90004
1092,300011,3202,气功,145,149,2,11092,20040,30030,40001,50010,60010,70004,80017,90004
1093,300011,3202,气功,150,154,2,11093,20040,30030,40001,50010,60010,70004,80017,90004
1094,300011,3202,气功,155,159,2,11094,20040,30030,40001,50010,60010,70004,80017,90004
1095,300011,3202,气功,160,164,2,11095,20040,30030,40001,50010,60010,70004,80017,90004
1096,300011,3202,气功,165,169,2,11096,20040,30030,40001,50010,60010,70004,80017,90004
1097,300011,3202,气功,170,174,2,11097,20040,30030,40001,50010,60010,70004,80017,90004
1098,300011,3202,气功,175,179,2,11098,20040,30030,40001,50010,60010,70004,80017,90004
1099,300011,3202,气功,180,184,2,11099,20040,30030,40001,50010,60010,70004,80017,90004
1100,300011,3202,气功,185,189,2,11100,20040,30030,40001,50010,60010,70004,80017,90004
1101,300011,3202,气功,190,194,2,11101,20040,30030,40001,50010,60010,70004,80017,90004
1102,300011,3202,气功,195,199,2,11102,20040,30030,40001,50010,60010,70004,80017,90004
1103,300011,3000,气功,10,14,3,11103,,30001,40001,50010,60010,70004,80001,90004
1104,300011,3000,气功,15,19,3,11104,,30001,40001,50010,60010,70004,80001,90004
1105,300011,3000,气功,20,24,3,11105,,30001,40001,50010,60010,70004,80002,90004
1106,300011,3000,气功,25,29,3,11106,,30001,40001,50010,60010,70004,80003,90004
1107,300011,3000,气功,30,34,3,11107,,30001,40001,50010,60010,70004,80004,90004
1108,300011,3000,气功,35,39,3,11108,,30001,40001,50010,60010,70004,80005,90004
1109,300011,3201,气功,40,44,3,11109,,30001,40001,50010,60010,70004,80006,90004
1110,300011,3201,气功,45,49,3,11110,,30002,40001,50010,60010,70004,80007,90004
1111,300011,3201,气功,50,54,3,11111,,30004,40001,50010,60010,70004,80008,90004
1112,300011,3201,气功,55,59,3,11112,,30006,40001,50010,60010,70004,80009,90004
1113,300011,3201,气功,60,64,3,11113,,30007,40001,50010,60010,70004,80010,90004
1114,300011,3201,气功,65,69,3,11114,20003,30009,40001,50010,60010,70004,80011,90004
1115,300011,3202,气功,70,74,3,11115,20009,30012,40001,50010,60010,70004,80012,90004
1116,300011,3202,气功,75,79,3,11116,20014,30014,40001,50010,60010,70004,80013,90004
1117,300011,3202,气功,80,84,3,11117,20017,30017,40001,50010,60010,70004,80014,90004
1118,300011,3202,气功,85,89,3,11118,20021,30020,40001,50010,60010,70004,80015,90004
1119,300011,3202,气功,90,94,3,11119,20024,30024,40001,50010,60010,70004,80016,90004
1120,300011,3202,气功,95,99,3,11120,20027,30028,40001,50010,60010,70004,80017,90004
1121,300011,3202,气功,100,104,3,11121,20030,30030,40001,50010,60010,70004,80017,90004
1122,300011,3202,气功,105,109,3,11122,20033,30030,40001,50010,60010,70004,80017,90004
1123,300011,3202,气功,110,114,3,11123,20036,30030,40001,50010,60010,70004,80017,90004
1124,300011,3202,气功,115,119,3,11124,20039,30030,40001,50010,60010,70004,80017,90004
1125,300011,3202,气功,120,124,3,11125,20040,30030,40001,50010,60010,70004,80017,90004
1126,300011,3202,气功,125,129,3,11126,20040,30030,40001,50010,60010,70004,80017,90004
1127,300011,3202,气功,130,134,3,11127,20040,30030,40001,50010,60010,70004,80017,90004
1128,300011,3202,气功,135,139,3,11128,20040,30030,40001,50010,60010,70004,80017,90004
1129,300011,3202,气功,140,144,3,11129,20040,30030,40001,50010,60010,70004,80017,90004
1130,300011,3202,气功,145,149,3,11130,20040,30030,40001,50010,60010,70004,80017,90004
1131,300011,3202,气功,150,154,3,11131,20040,30030,40001,50010,60010,70004,80017,90004
1132,300011,3202,气功,155,159,3,11132,20040,30030,40001,50010,60010,70004,80017,90004
1133,300011,3202,气功,160,164,3,11133,20040,30030,40001,50010,60010,70004,80017,90004
1134,300011,3202,气功,165,169,3,11134,20040,30030,40001,50010,60010,70004,80017,90004
1135,300011,3202,气功,170,174,3,11135,20040,30030,40001,50010,60010,70004,80017,90004
1136,300011,3202,气功,175,179,3,11136,20040,30030,40001,50010,60010,70004,80017,90004
1137,300011,3202,气功,180,184,3,11137,20040,30030,40001,50010,60010,70004,80017,90004
1138,300011,3202,气功,185,189,3,11138,20040,30030,40001,50010,60010,70004,80017,90004
1139,300011,3202,气功,190,194,3,11139,20040,30030,40001,50010,60010,70004,80017,90004
1140,300011,3202,气功,195,199,3,11140,20040,30030,40001,50010,60010,70004,80017,90004
1141,300012,3000,连打,10,14,1,11141,,30001,40001,50011,60011,70004,80001,90004
1142,300012,3000,连打,15,19,1,11142,,30001,40001,50011,60011,70004,80001,90004
1143,300012,3000,连打,20,24,1,11143,,30001,40001,50011,60011,70004,80002,90004
1144,300012,3000,连打,25,29,1,11144,,30001,40001,50011,60011,70004,80003,90004
1145,300012,3000,连打,30,34,1,11145,,30001,40001,50011,60011,70004,80004,90004
1146,300012,3000,连打,35,39,1,11146,,30001,40001,50011,60011,70004,80005,90004
1147,300012,3201,连打,40,44,1,11147,,30001,40001,50011,60011,70004,80006,90004
1148,300012,3201,连打,45,49,1,11148,,30001,40001,50011,60011,70004,80007,90004
1149,300012,3201,连打,50,54,1,11149,,30003,40001,50011,60011,70004,80008,90004
1150,300012,3201,连打,55,59,1,11150,,30004,40001,50011,60011,70004,80009,90004
1151,300012,3201,连打,60,64,1,11151,,30005,40001,50011,60011,70004,80010,90004
1152,300012,3201,连打,65,69,1,11152,20002,30006,40001,50011,60011,70004,80011,90004
1153,300012,3202,连打,70,74,1,11153,20006,30008,40001,50011,60011,70004,80012,90004
1154,300012,3202,连打,75,79,1,11154,20009,30010,40001,50011,60011,70004,80013,90004
1155,300012,3202,连打,80,84,1,11155,20012,30012,40001,50011,60011,70004,80014,90004
1156,300012,3202,连打,85,89,1,11156,20015,30014,40001,50011,60011,70004,80015,90004
1157,300012,3202,连打,90,94,1,11157,20018,30017,40001,50011,60011,70004,80016,90004
1158,300012,3202,连打,95,99,1,11158,20021,30020,40001,50011,60011,70004,80017,90004
1159,300012,3202,连打,100,104,1,11159,20024,30023,40001,50011,60011,70004,80017,90004
1160,300012,3202,连打,105,109,1,11160,20027,30026,40001,50011,60011,70004,80017,90004
1161,300012,3202,连打,110,114,1,11161,20030,30030,40001,50011,60011,70004,80017,90004
1162,300012,3202,连打,115,119,1,11162,20033,30030,40001,50011,60011,70004,80017,90004
1163,300012,3202,连打,120,124,1,11163,20036,30030,40001,50011,60011,70004,80017,90004
1164,300012,3202,连打,125,129,1,11164,20039,30030,40001,50011,60011,70004,80017,90004
1165,300012,3202,连打,130,134,1,11165,20040,30030,40001,50011,60011,70004,80017,90004
1166,300012,3202,连打,135,139,1,11166,20040,30030,40001,50011,60011,70004,80017,90004
1167,300012,3202,连打,140,144,1,11167,20040,30030,40001,50011,60011,70004,80017,90004
1168,300012,3202,连打,145,149,1,11168,20040,30030,40001,50011,60011,70004,80017,90004
1169,300012,3202,连打,150,154,1,11169,20040,30030,40001,50011,60011,70004,80017,90004
1170,300012,3202,连打,155,159,1,11170,20040,30030,40001,50011,60011,70004,80017,90004
1171,300012,3202,连打,160,164,1,11171,20040,30030,40001,50011,60011,70004,80017,90004
1172,300012,3202,连打,165,169,1,11172,20040,30030,40001,50011,60011,70004,80017,90004
1173,300012,3202,连打,170,174,1,11173,20040,30030,40001,50011,60011,70004,80017,90004
1174,300012,3202,连打,175,179,1,11174,20040,30030,40001,50011,60011,70004,80017,90004
1175,300012,3202,连打,180,184,1,11175,20040,30030,40001,50011,60011,70004,80017,90004
1176,300012,3202,连打,185,189,1,11176,20040,30030,40001,50011,60011,70004,80017,90004
1177,300012,3202,连打,190,194,1,11177,20040,30030,40001,50011,60011,70004,80017,90004
1178,300012,3202,连打,195,199,1,11178,20040,30030,40001,50011,60011,70004,80017,90004
1179,300012,3000,连打,10,14,2,11179,,30001,40001,50011,60011,70004,80001,90004
1180,300012,3000,连打,15,19,2,11180,,30001,40001,50011,60011,70004,80001,90004
1181,300012,3000,连打,20,24,2,11181,,30001,40001,50011,60011,70004,80002,90004
1182,300012,3000,连打,25,29,2,11182,,30001,40001,50011,60011,70004,80003,90004
1183,300012,3000,连打,30,34,2,11183,,30001,40001,50011,60011,70004,80004,90004
1184,300012,3000,连打,35,39,2,11184,,30001,40001,50011,60011,70004,80005,90004
1185,300012,3201,连打,40,44,2,11185,,30001,40001,50011,60011,70004,80006,90004
1186,300012,3201,连打,45,49,2,11186,,30002,40001,50011,60011,70004,80007,90004
1187,300012,3201,连打,50,54,2,11187,,30004,40001,50011,60011,70004,80008,90004
1188,300012,3201,连打,55,59,2,11188,,30006,40001,50011,60011,70004,80009,90004
1189,300012,3201,连打,60,64,2,11189,,30007,40001,50011,60011,70004,80010,90004
1190,300012,3201,连打,65,69,2,11190,20002,30009,40001,50011,60011,70004,80011,90004
1191,300012,3202,连打,70,74,2,11191,20008,30012,40001,50011,60011,70004,80012,90004
1192,300012,3202,连打,75,79,2,11192,20011,30014,40001,50011,60011,70004,80013,90004
1193,300012,3202,连打,80,84,2,11193,20015,30017,40001,50011,60011,70004,80014,90004
1194,300012,3202,连打,85,89,2,11194,20018,30020,40001,50011,60011,70004,80015,90004
1195,300012,3202,连打,90,94,2,11195,20021,30024,40001,50011,60011,70004,80016,90004
1196,300012,3202,连打,95,99,2,11196,20024,30028,40001,50011,60011,70004,80017,90004
1197,300012,3202,连打,100,104,2,11197,20027,30030,40001,50011,60011,70004,80017,90004
1198,300012,3202,连打,105,109,2,11198,20030,30030,40001,50011,60011,70004,80017,90004
1199,300012,3202,连打,110,114,2,11199,20033,30030,40001,50011,60011,70004,80017,90004
1200,300012,3202,连打,115,119,2,11200,20036,30030,40001,50011,60011,70004,80017,90004
1201,300012,3202,连打,120,124,2,11201,20039,30030,40001,50011,60011,70004,80017,90004
1202,300012,3202,连打,125,129,2,11202,20040,30030,40001,50011,60011,70004,80017,90004
1203,300012,3202,连打,130,134,2,11203,20040,30030,40001,50011,60011,70004,80017,90004
1204,300012,3202,连打,135,139,2,11204,20040,30030,40001,50011,60011,70004,80017,90004
1205,300012,3202,连打,140,144,2,11205,20040,30030,40001,50011,60011,70004,80017,90004
1206,300012,3202,连打,145,149,2,11206,20040,30030,40001,50011,60011,70004,80017,90004
1207,300012,3202,连打,150,154,2,11207,20040,30030,40001,50011,60011,70004,80017,90004
1208,300012,3202,连打,155,159,2,11208,20040,30030,40001,50011,60011,70004,80017,90004
1209,300012,3202,连打,160,164,2,11209,20040,30030,40001,50011,60011,70004,80017,90004
1210,300012,3202,连打,165,169,2,11210,20040,30030,40001,50011,60011,70004,80017,90004
1211,300012,3202,连打,170,174,2,11211,20040,30030,40001,50011,60011,70004,80017,90004
1212,300012,3202,连打,175,179,2,11212,20040,30030,40001,50011,60011,70004,80017,90004
1213,300012,3202,连打,180,184,2,11213,20040,30030,40001,50011,60011,70004,80017,90004
1214,300012,3202,连打,185,189,2,11214,20040,30030,40001,50011,60011,70004,80017,90004
1215,300012,3202,连打,190,194,2,11215,20040,30030,40001,50011,60011,70004,80017,90004
1216,300012,3202,连打,195,199,2,11216,20040,30030,40001,50011,60011,70004,80017,90004
1217,300012,3000,连打,10,14,3,11217,,30001,40001,50011,60011,70004,80001,90004
1218,300012,3000,连打,15,19,3,11218,,30001,40001,50011,60011,70004,80001,90004
1219,300012,3000,连打,20,24,3,11219,,30001,40001,50011,60011,70004,80002,90004
1220,300012,3000,连打,25,29,3,11220,,30001,40001,50011,60011,70004,80003,90004
1221,300012,3000,连打,30,34,3,11221,,30001,40001,50011,60011,70004,80004,90004
1222,300012,3000,连打,35,39,3,11222,,30001,40001,50011,60011,70004,80005,90004
1223,300012,3201,连打,40,44,3,11223,,30001,40001,50011,60011,70004,80006,90004
1224,300012,3201,连打,45,49,3,11224,,30002,40001,50011,60011,70004,80007,90004
1225,300012,3201,连打,50,54,3,11225,,30004,40001,50011,60011,70004,80008,90004
1226,300012,3201,连打,55,59,3,11226,,30006,40001,50011,60011,70004,80009,90004
1227,300012,3201,连打,60,64,3,11227,,30007,40001,50011,60011,70004,80010,90004
1228,300012,3201,连打,65,69,3,11228,20003,30009,40001,50011,60011,70004,80011,90004
1229,300012,3202,连打,70,74,3,11229,20009,30012,40001,50011,60011,70004,80012,90004
1230,300012,3202,连打,75,79,3,11230,20014,30014,40001,50011,60011,70004,80013,90004
1231,300012,3202,连打,80,84,3,11231,20017,30017,40001,50011,60011,70004,80014,90004
1232,300012,3202,连打,85,89,3,11232,20021,30020,40001,50011,60011,70004,80015,90004
1233,300012,3202,连打,90,94,3,11233,20024,30024,40001,50011,60011,70004,80016,90004
1234,300012,3202,连打,95,99,3,11234,20027,30028,40001,50011,60011,70004,80017,90004
1235,300012,3202,连打,100,104,3,11235,20030,30030,40001,50011,60011,70004,80017,90004
1236,300012,3202,连打,105,109,3,11236,20033,30030,40001,50011,60011,70004,80017,90004
1237,300012,3202,连打,110,114,3,11237,20036,30030,40001,50011,60011,70004,80017,90004
1238,300012,3202,连打,115,119,3,11238,20039,30030,40001,50011,60011,70004,80017,90004
1239,300012,3202,连打,120,124,3,11239,20040,30030,40001,50011,60011,70004,80017,90004
1240,300012,3202,连打,125,129,3,11240,20040,30030,40001,50011,60011,70004,80017,90004
1241,300012,3202,连打,130,134,3,11241,20040,30030,40001,50011,60011,70004,80017,90004
1242,300012,3202,连打,135,139,3,11242,20040,30030,40001,50011,60011,70004,80017,90004
1243,300012,3202,连打,140,144,3,11243,20040,30030,40001,50011,60011,70004,80017,90004
1244,300012,3202,连打,145,149,3,11244,20040,30030,40001,50011,60011,70004,80017,90004
1245,300012,3202,连打,150,154,3,11245,20040,30030,40001,50011,60011,70004,80017,90004
1246,300012,3202,连打,155,159,3,11246,20040,30030,40001,50011,60011,70004,80017,90004
1247,300012,3202,连打,160,164,3,11247,20040,30030,40001,50011,60011,70004,80017,90004
1248,300012,3202,连打,165,169,3,11248,20040,30030,40001,50011,60011,70004,80017,90004
1249,300012,3202,连打,170,174,3,11249,20040,30030,40001,50011,60011,70004,80017,90004
1250,300012,3202,连打,175,179,3,11250,20040,30030,40001,50011,60011,70004,80017,90004
1251,300012,3202,连打,180,184,3,11251,20040,30030,40001,50011,60011,70004,80017,90004
1252,300012,3202,连打,185,189,3,11252,20040,30030,40001,50011,60011,70004,80017,90004
1253,300012,3202,连打,190,194,3,11253,20040,30030,40001,50011,60011,70004,80017,90004
1254,300012,3202,连打,195,199,3,11254,20040,30030,40001,50011,60011,70004,80017,90004
1255,400001,4000,火焰,10,14,1,11255,,30001,40001,50012,60012,70005,80001,90005
1256,400001,4000,火焰,15,19,1,11256,,30001,40001,50012,60012,70005,80001,90005
