ID,AwardId,ItemIds
1986,3300560,101|3020001|3020002|3021001|3023001|2090021|2031004|2010012|2031002|2031003|1280008|1290002|1290006|1290053|1290058|1290062|1290057|1290059|1290061|1290056|1290060|1290004|1290014|1290015|1290008|1290018|1290011|1290013|1290017|1290016|1290003|1290007|1290010|1290012|1290054|1290009|1290001|1290005|3040005|3040006|3040007|3040008
1987,3300570,101|3020001|3020002|3021001|3023001|2090021|2031004|2010012|2031002|2031003|1280008|1290002|1290006|1290053|1290058|1290062|1290057|1290059|1290061|1290056|1290060|1290004|1290014|1290015|1290008|1290018|1290011|1290013|1290017|1290016|1290003|1290007|1290010|1290012|1290054|1290009|1290001|1290005|3040005|3040006|3040007|3040008
1988,3300580,101|3022006|3022007|3022008|3021001|3020003|3020004|3023001|2090019|3020001|3020002|2090021|2031004|2010012|2031002|2031003|1280008|1290002|1290006|1290053|1290058|1290062|1290057|1290059|1290061|1290056|1290060|1290004|1290014|1290015|1290008|1290018|1290011|1290013|1290017|1290016|1290003|1290007|1290010|1290012|1290054|1290009|1290001|1290005|3040005|3040006|3040007|3040008|3024022|3024023
1989,3300590,101|3020001|3020002|3021001|3023001|2090021|2031004|2010012|2031002|2031003|1280008|1290002|1290006|1290053|1290058|1290062|1290057|1290059|1290061|1290056|1290060|1290004|1290014|1290015|1290008|1290018|1290011|1290013|1290017|1290016|1290003|1290007|1290010|1290012|1290054|1290009|1290001|1290005|3040005|3040006|3040007|3040008
1990,3300600,101|3022007|3022008|3021001|3020003|3020004|3023001|3020005|3020006|3020010|3020008|3020009|3024004|3024005|3020016|2090021|2031004|2010012|2031002|2031003|1280008|1290002|1290006|1290053|1290058|1290062|1290057|1290059|1290061|1290056|1290060|1290004|1290014|1290015|1290008|1290018|1290011|1290013|1290017|1290016|1290003|1290007|1290010|1290012|1290054|1290009|1290001|1290005|3040005|3040006|3040007|3040008|10342409|10342509|10342609|10342709|10342809|10342909|10343009|10343109|10343209|10352409|10352509|10352609|3024022|3024023|3024030|3024029
1991,3305010,3021001|102
1992,3305020,101
1993,3305030,101
1994,3305040,101
1995,3305050,2092009
1996,3305060,2092009
1997,3305070,2092011
1998,3310010,3024022|40000010|2034003
1999,3310020,3024022|40000010|2034003
2000,3310030,3024022|40000010|2034003
2001,3310040,2090003|40000010|2034003
2002,3310050,3024023|40000010|2034003
2003,3310060,3024023|40000010|2034003
2004,3310070,3024023|40000010|2034003
2005,3310080,2090003|40000010|2034003
2006,3310090,3024023|40000010|2034003
2007,3310100,2091111|40000010|2034003
2008,3310110,3020022|40000010|2034003
2009,3310120,3020022|40000010|2034003
2010,3320010,5030007|1170002|1280012|1270004|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2011,3320020,5020002|1170003|1290021|1270012|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2012,3320030,5020004|1170013|1290021|1270011|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2013,3320040,4010017|1190002|1270005|1270011|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2014,3320050,5010011|1170007|1280012|1270012|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2015,3320060,5010053|1170024|1290021|1290023|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2016,3320070,5050011|1200052|1280012|1270012|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2017,3320080,5070009|1170028|1290021|1290024|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2018,3320090,5040003|1170005|1270005|1290026|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2019,3320100,5070012|1170022|1290020|1290027|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2020,3320110,5030019|1170027|1290020|1290024|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2021,3320120,5070007|1170012|1280012|1270004|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2022,3320130,5060019|1170019|1270005|1290026|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2023,3320140,5010037|1200047|1280012|1290026|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2024,3320150,5050009|1200012|1290019|1290023|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2025,3320160,5010058|1200051|1290021|1290026|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2026,3320170,5010018|1170031|1270005|1290026|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2027,3330010,4040015|1170004|1270011|3090006|3040005|3040006|3040007|3040008
2028,3330020,4040016|1200013|1290028|3090006|3040005|3040006|3040007|3040008
2029,3330030,4040001|1200011|1270011|3090001|3040005|3040006|3040007|3040008
2030,3330040,4040014|1170035|1270004|1270007|3040005|3040006|3040007|3040008
2031,3330050,4070017|1200043|1290025|1290037|3040005|3040006|3040007|3040008
2032,3330060,4040006|1200048|1270011|1290039|3040005|3040006|3040007|3040008
2033,3330070,4040009|1170011|1270012|1270003|3040005|3040006|3040007|3040008
2034,3330080,4010062|1200050|1290024|1270009|3040005|3040006|3040007|3040008
2035,3330090,4020017|1200037|1290028|3090004|3040005|3040006|3040007|3040008
2036,3330100,4040010|1200046|1290025|3090004|3040005|3040006|3040007|3040008
2037,3330110,4070006|1170014|1270012|1270003|3040005|3040006|3040007|3040008
2038,3330120,4030006|1170006|1290027|1270007|3040005|3040006|3040007|3040008
2039,3330130,4010060|1200015|1290025|1270003|3040005|3040006|3040007|3040008
2040,3330140,4050013|1200044|1290023|1290035|3040005|3040006|3040007|3040008
2041,3330150,4050010|1170021|1270012|1280005|3040005|3040006|3040007|3040008
2042,3330160,4010061|1170009|1270004|3090008|3040005|3040006|3040007|3040008
2043,3330170,4010063|1170017|1290022|1290041|3040005|3040006|3040007|3040008
2044,3330180,4010054|1200041|1290024|1280001|3040005|3040006|3040007|3040008
2045,3330190,4010057|1200049|1290027|3090001|3040005|3040006|3040007|3040008
2046,3330200,4020007|1200040|1290027|3090002|3040005|3040006|3040007|3040008
2047,3330210,5060020|1200063|1290074|1290023|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2048,3330220,5020005|1200072|1290074|1270004|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2049,3330230,5050012|1200064|1290073|1290027|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2050,3330240,5010060|1200065|1290073|1290027|1290036|1290041|3090006|3090001|1270008|1270007|1290037|1290039|1290029|1290031|1280010|1270003|1270009|3090004|1280006|3090008|1290030|3090002|1280005|1290035|1280001
2051,3330250,4070018|1200066|1290075|1270003|3040005|3040006|3040007|3040008
2052,3330260,4020018|1200067|1290076|1280001|3040005|3040006|3040007|3040008
2053,3330270,4060031|1200068|1290076|1270007|3040005|3040006|3040007|3040008
2054,3330280,4010067|1200069|1290075|1270009|3040005|3040006|3040007|3040008
2055,3330290,4010068|1200070|1290076|1280010|3040005|3040006|3040007|3040008
2056,3330300,4020019|1200071|1290075|1280010|3040005|3040006|3040007|3040008
2057,3400010,2091146
2058,3400020,2091147
2059,3410010,2091120
2060,3410020,2091121
2061,3410030,2091122
2062,3410040,2091123
2063,3410050,2091124
2064,3410060,2091125
2065,3410070,2091125
2066,3410080,2091125
2067,3440010,501|2091167
2068,3440020,501|2091167
2069,3450010,501|2091167
2070,3450020,501|2091167
2071,3450030,501|2091167
2072,3450040,501|2091167
2073,3450050,501|2091167
2074,3450060,501|2091167
2075,3450070,501|2091167
2076,3450080,501|2091167
2077,3500010,3027001|101|201|202
2078,3500020,3027001|101|201|202
2079,3500030,3027001|101|201|202
2080,3500040,3027001|101|201|202
2081,3500050,3027001|101|201|202
2082,3500060,3027001|101|201|202
2083,3500070,3027001|101|201|202
2084,3500080,3027001|101|201|202
2085,3500090,3027001|101|201|202
2086,3500100,3027001|3027002|101|201|202
2087,3500110,3027001|3027002|101|201|202
2088,3500120,3027001|3027002|101|201|202
2089,3500130,3027001|3027002|101|201|202
2090,3500140,3027001|3027002|101|201|202
2091,3500150,3027001|3027002|101|201|202
2092,3500160,3027001|3027002|101|201|202
2093,3500170,3027001|3027002|101|201|202
2094,3500180,3027001|3027002|101|201|202
2095,3500190,3027001|3027002|101|201|202
2096,3500200,3027001|3027002|101|201|202
2097,3500210,3027001|3027002|101|201|202
2098,3500220,3027001|3027002|101|201|202
2099,3500230,3027001|3027002|101|201|202
2100,3500240,3027001|3027002|101|201|202
2101,3500250,3027001|3027002|101|201|202
2102,3500260,3027001|3027002|101|201|202
2103,3500270,3027001|3027002|101|201|202
2104,3500280,3027001|3027002|101|201|202
2105,3500290,3027001|3027002|101|201|202
2106,3500300,3027001|3027002|3027003|101|201|202|2035002
2107,3500310,3027001|3027002|3027003|101|201|202|2035002
2108,3500320,3027001|3027002|3027003|101|201|202|2035002
2109,3500330,3027001|3027002|3027003|101|201|202|2035002
2110,3500340,3027001|3027002|3027003|101|201|202|2035002
2111,3500350,3027001|3027002|3027003|101|201|202|2035002
2112,3500360,3027001|3027002|3027003|101|201|202
2113,3500370,3027001|3027002|3027003|101|201|202
2114,3500380,3027001|3027002|3027003|101|201|202
2115,3500390,3027001|3027002|3027003|101|201|202
2116,3500400,3027001|3027002|3027003|101|201|202
2117,3500410,3027001|3027002|3027003|101|201|202
2118,3500420,3027001|3027002|3027003|101|201|202
2119,3500430,3027001|3027002|3027003|101|201|202
2120,3500440,3027001|3027002|3027003|101|201|202
2121,3500450,3027001|3027002|3027003|101|201|202
2122,3510010,3027001|3027002|101|201|202|3024001
2123,3510020,3027001|3027002|101|201|202|3024001
2124,3510030,3027001|3027002|101|201|202|3024001
2125,3510040,3027001|3027002|101|201|202|3024001
2126,3510050,3027001|3027002|101|201|202|3024001
2127,3510060,3027001|3027002|101|201|202|3024001
2128,3510070,3027001|3027002|101|201|202|3024001
2129,3510080,3027001|3027002|101|201|202|3024001
2130,3510090,3027001|3027002|101|201|202|3024001
2131,3510100,3027001|3027002|101|201|202|3024001
2132,3510110,3027001|3027002|101|201|202|3024001
2133,3510120,3027001|3027002|101|201|202|3024001
2134,3510130,3027001|3027002|101|201|202|3024001
2135,3510140,3027001|3027002|101|201|202|3024001
2136,3510150,3027001|3027002|101|201|202|3024001
2137,3510160,3027001|3027002|101|201|202|3024001
2138,3510170,3027001|3027002|101|201|202|3024001
2139,3510180,3027001|3027002|101|201|202|3024001
2140,3510190,3027001|3027002|101|201|202|3024001
2141,3510200,3027001|3027002|101|201|202|3024001
2142,3510210,3027001|3027002|101|201|202|3024001
2143,3510220,3027001|3027002|101|201|202|3024001
2144,3510230,3027001|3027002|101|201|202|3024001
2145,3510240,3027001|3027002|101|201|202|3024001
2146,3510250,3027001|3027002|101|201|202|3024001
2147,3510260,3027001|3027002|101|201|202|3024001
2148,3510270,3027001|3027002|101|201|202|3024001
2149,3510280,3027001|3027002|101|201|202|3024001
2150,3510290,3027001|3027002|101|201|202|3024001
2151,3510300,3027001|3027002|3027003|101|201|202|3024001|2035002
2152,3510310,3027001|3027002|3027003|101|201|202|3024001|2035002
2153,3510320,3027001|3027002|3027003|101|201|202|3024001|2035002
2154,3510330,3027001|3027002|3027003|101|201|202|3024001|2035002
2155,3510340,3027001|3027002|3027003|101|201|202|3024001|2035002
2156,3510350,3027001|3027002|3027003|101|201|202|3024001|2035002
2157,3510360,3027001|3027002|3027003|101|201|202|3024001
2158,3510370,3027001|3027002|3027003|101|201|202|3024001
2159,3510380,3027001|3027002|3027003|101|201|202|3024001
2160,3510390,3027001|3027002|3027003|101|201|202|3024001
2161,3510400,3027001|3027002|3027003|101|201|202|3024001
2162,3510410,3027001|3027002|3027003|101|201|202|3024001
2163,3510420,3027001|3027002|3027003|101|201|202|3024001
2164,3510430,3027001|3027002|3027003|101|201|202|3024001
2165,3510440,3027001|3027002|3027003|101|201|202|3024001
2166,3510450,3027001|3027002|3027003|101|201|202|3024001
2167,3520010,3027001|3027002|101|201|202|3024001|3021009
2168,3520020,3027001|3027002|101|201|202|3024001|3021009
2169,3520030,3027001|3027002|101|201|202|3024001|3021009
2170,3520040,3027001|3027002|101|201|202|3024001|3021009
2171,3520050,3027001|3027002|101|201|202|3024001|3021009
2172,3520060,3027001|3027002|101|201|202|3024001|3021009
2173,3520070,3027001|3027002|101|201|202|3024001|3021009
2174,3520080,3027001|3027002|101|201|202|3024001|3021009
2175,3520090,3027001|3027002|101|201|202|3024001|3021009
2176,3520100,3027001|3027002|101|201|202|3024001|3021009
2177,3520110,3027001|3027002|101|201|202|3024001|3021009
2178,3520120,3027001|3027002|101|201|202|3024001|3021009
2179,3520130,3027001|3027002|101|201|202|3024001|3021009
2180,3520140,3027001|3027002|101|201|202|3024001|3021009
2181,3520150,3027001|3027002|101|201|202|3024001|3021009
2182,3520160,3027001|3027002|101|201|202|3024001|3021009
2183,3520170,3027001|3027002|101|201|202|3024001|3021009
2184,3520180,3027001|3027002|101|201|202|3024001|3021009
2185,3520190,3027001|3027002|101|201|202|3024001|3021009
2186,3520200,3027001|3027002|101|201|202|3024001|3021009
2187,3520210,3027001|3027002|101|201|202|3024001|3021009
2188,3520220,3027001|3027002|101|201|202|3024001|3021009
2189,3520230,3027001|3027002|101|201|202|3024001|3021009
2190,3520240,3027001|3027002|101|201|202|3024001|3021009
2191,3520250,3027001|3027002|101|201|202|3024001|3021009
2192,3520260,3027001|3027002|101|201|202|3024001|3021009
2193,3520270,3027001|3027002|101|201|202|3024001|3021009
2194,3520280,3027001|3027002|101|201|202|3024001|3021009
2195,3520290,3027001|3027002|101|201|202|3024001|3021009
2196,3520300,3027001|3027002|3027003|101|201|202|3024001|3021009|2035002
2197,3520310,3027001|3027002|3027003|101|201|202|3024001|3021009|2035002
2198,3520320,3027001|3027002|3027003|101|201|202|3024001|3021009|2035002
2199,3520330,3027001|3027002|3027003|101|201|202|3024001|3021009|2035002
2200,3520340,3027001|3027002|3027003|101|201|202|3024001|3021009|2035002
2201,3520350,3027001|3027002|3027003|101|201|202|3024001|3021009|2035002
2202,3520360,3027001|3027002|3027003|101|201|202|3024001|3021009
2203,3520370,3027001|3027002|3027003|101|201|202|3024001|3021009
2204,3520380,3027001|3027002|3027003|101|201|202|3024001|3021009
2205,3520390,3027001|3027002|3027003|101|201|202|3024001|3021009
2206,3520400,3027001|3027002|3027003|101|201|202|3024001|3021009
2207,3520410,3027001|3027002|3027003|101|201|202|3024001|3021009
2208,3520420,3027001|3027002|3027003|101|201|202|3024001|3021009
2209,3520430,3027001|3027002|3027003|101|201|202|3024001|3021009
