Id,GroupId,Notes,type,Name,Description,AttrId,AttrValue,AttrEnhanceValue,buffid,ValueWeight,AppearValue,GroupType,AttrRarity,
主键,宠物属性库ID,备注说明,类型。0为属性id，1为buffid,名称,描述,属性ID（类型为1时该字段不生效）,属性数值区间划分（类型为1时该字段不生效）,强化时属性提升值,Buffid，类型为1时该字段不生效,区间权重,出现权重,属性库类别,属性品质（1=橙色字体、2=紫色字体，0=默认字体；没配的用默认字体（即深蓝色））,备注
618,2107,40级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,130=180|240=240,,,90|0,400,1,1,装备副属性
619,2107,40级_饰品_攻击向_蓝量,0,魔法值,,395,13=17|23=23,,,90|0,250,1,,装备副属性
620,2107,40级_饰品_攻击向_生命值,0,生命值,,401,200=270|360=360,,,90|0,250,1,2,装备副属性
621,2107,40级_饰品_攻击向_物理防御,0,物理防御,,396,13=17|23=23,,,90|0,250,1,,装备副属性
622,2107,40级_饰品_攻击向_魔法防御,0,魔法防御,,397,13=17|23=23,,,90|0,250,1,,装备副属性
623,2108,40级_饰品_防御向_攻击速度%,0,攻击速度,,71,130=180|240=240,,,90|0,100,1,2,装备副属性
624,2108,40级_饰品_防御向_CD冷却加速%,0,技能冷却加速,,433,130=180|240=240,,,90|0,100,1,2,装备副属性
625,2108,40级_饰品_防御向_物伤加成%,0,物理伤害,,65,130=180|240=240,,,90|0,400,1,1,装备副属性
626,2108,40级_饰品_防御向_魔伤加成%,0,魔法伤害,,66,130=180|240=240,,,90|0,400,1,1,装备副属性
627,2108,40级_饰品_防御向_蓝量,0,魔法值,,395,13=17|23=23,,,90|0,250,1,,装备副属性
628,2108,40级_饰品_防御向_生命值,0,生命值,,401,200=270|360=360,,,90|0,250,1,2,装备副属性
629,2108,40级_饰品_防御向_物理防御,0,物理防御,,396,13=17|23=23,,,90|0,250,1,,装备副属性
630,2108,40级_饰品_防御向_魔法防御,0,魔法防御,,397,13=17|23=23,,,90|0,250,1,,装备副属性
631,2200,70级_武器_物理攻击_暴击,0,暴击,,55,4=5|7=7,,,90|0,500,1,2,装备副属性
632,2200,70级_武器_物理攻击_暴伤%,0,暴击伤害,,59,240=330|450=450,,,90|0,500,1,2,装备副属性
633,2200,70级_武器_物理攻击_物理攻击,0,物理攻击,,402,490=650|890=890,,,90|0,250,1,2,装备副属性
634,2200,70级_武器_物理攻击_物理防御,0,物理防御,,396,23=30|41=41,,,90|0,250,1,,装备副属性
635,2200,70级_武器_物理攻击_魔法防御,0,魔法防御,,397,23=30|41=41,,,90|0,250,1,,装备副属性
636,2200,70级_武器_物理攻击_蓝量,0,魔法值,,395,23=30|41=41,,,90|0,250,1,,装备副属性
637,2200,70级_武器_物理攻击_暴击防护,0,暴击防护,,57,4=5|7=7,,,90|0,250,1,2,装备副属性
638,2200,70级_武器_物理攻击_生命值,0,生命值,,392,264=352|486=486,,,90|0,250,1,,装备副属性
639,2201,70级_武器_魔法攻击_暴击,0,暴击,,55,4=5|7=7,,,90|0,500,1,2,装备副属性
640,2201,70级_武器_魔法攻击_暴伤%,0,暴击伤害,,59,240=330|450=450,,,90|0,500,1,2,装备副属性
641,2201,70级_武器_魔法攻击_魔法攻击,0,魔法攻击,,403,490=650|890=890,,,90|0,250,1,2,装备副属性
642,2201,70级_武器_魔法攻击_物理防御,0,物理防御,,396,23=30|41=41,,,90|0,250,1,,装备副属性
643,2201,70级_武器_魔法攻击_魔法防御,0,魔法防御,,397,23=30|41=41,,,90|0,250,1,,装备副属性
644,2201,70级_武器_魔法攻击_蓝量,0,魔法值,,395,23=30|41=41,,,90|0,250,1,,装备副属性
645,2201,70级_武器_魔法攻击_暴击防护,0,暴击防护,,57,4=5|7=7,,,90|0,250,1,2,装备副属性
646,2201,70级_武器_魔法攻击_生命值,0,生命值,,392,264=352|486=486,,,90|0,250,1,,装备副属性
647,2202,70级_身_生命_物理攻击,0,物理攻击,,402,490=650|890=890,,,90|0,250,1,2,装备副属性
648,2202,70级_身_生命_魔法攻击,0,魔法攻击,,403,490=650|890=890,,,90|0,250,1,2,装备副属性
649,2202,70级_身_生命_物理攻击,0,物理攻击,,393,59=78|107=107,,,90|0,250,1,,装备副属性
650,2202,70级_身_生命_魔法攻击,0,魔法攻击,,394,59=78|107=107,,,90|0,250,1,,装备副属性
651,2202,70级_身_生命_生命值,0,生命值,,392,264=352|486=486,,,90|0,500,1,,装备副属性
652,2202,70级_身_生命_生命值,0,生命值,,401,370=490|670=670,,,90|0,500,1,2,装备副属性
653,2202,70级_身_生命_物理防御,0,物理防御,,396,23=30|41=41,,,90|0,500,1,,装备副属性
654,2202,70级_身_生命_魔法防御,0,魔法防御,,397,23=30|41=41,,,90|0,500,1,,装备副属性
655,2203,70级_头_攻击向_暴击,0,暴击,,55,4=5|7=7,,,90|0,500,1,2,装备副属性
656,2203,70级_头_攻击向_暴伤%,0,暴击伤害,,59,240=330|450=450,,,90|0,500,1,2,装备副属性
657,2203,70级_头_攻击向_物理攻击,0,物理攻击,,402,490=650|890=890,,,90|0,250,1,2,装备副属性
658,2203,70级_头_攻击向_物理防御,0,物理防御,,396,23=30|41=41,,,90|0,250,1,,装备副属性
659,2203,70级_头_攻击向_魔法防御,0,魔法防御,,397,23=30|41=41,,,90|0,250,1,,装备副属性
660,2203,70级_头_攻击向_蓝量,0,魔法值,,395,23=30|41=41,,,90|0,250,1,,装备副属性
661,2203,70级_头_攻击向_暴击防护,0,暴击防护,,57,4=5|7=7,,,90|0,250,1,2,装备副属性
662,2203,70级_头_攻击向_生命值,0,生命值,,392,264=352|486=486,,,90|0,250,1,,装备副属性
663,2204,70级_头_攻击向_暴击,0,暴击,,55,4=5|7=7,,,90|0,500,1,2,装备副属性
664,2204,70级_头_攻击向_暴伤%,0,暴击伤害,,59,240=330|450=450,,,90|0,500,1,2,装备副属性
665,2204,70级_头_攻击向_魔法攻击,0,魔法攻击,,403,490=650|890=890,,,90|0,250,1,2,装备副属性
666,2204,70级_头_攻击向_物理防御,0,物理防御,,396,23=30|41=41,,,90|0,250,1,,装备副属性
667,2204,70级_头_攻击向_魔法防御,0,魔法防御,,397,23=30|41=41,,,90|0,250,1,,装备副属性
668,2204,70级_头_攻击向_蓝量,0,魔法值,,395,23=30|41=41,,,90|0,250,1,,装备副属性
669,2204,70级_头_攻击向_暴击防护,0,暴击防护,,57,4=5|7=7,,,90|0,250,1,2,装备副属性
670,2204,70级_头_攻击向_生命值,0,生命值,,392,264=352|486=486,,,90|0,250,1,,装备副属性
671,2205,70级_足/尾_防御向_物理攻击,0,物理攻击,,402,490=650|890=890,,,90|0,250,1,2,装备副属性
672,2205,70级_足/尾_防御向_魔法攻击,0,魔法攻击,,403,490=650|890=890,,,90|0,250,1,2,装备副属性
673,2205,70级_足/尾_防御向_物理攻击,0,物理攻击,,393,59=78|107=107,,,90|0,250,1,,装备副属性
674,2205,70级_足/尾_防御向_魔法攻击,0,魔法攻击,,394,59=78|107=107,,,90|0,250,1,,装备副属性
675,2205,70级_足/尾_防御向_生命值,0,生命值,,392,264=352|486=486,,,90|0,500,1,,装备副属性
676,2205,70级_足/尾_防御向_生命值,0,生命值,,401,370=490|670=670,,,90|0,500,1,2,装备副属性
677,2205,70级_足/尾_防御向_物理防御,0,物理防御,,396,23=30|41=41,,,90|0,500,1,,装备副属性
678,2205,70级_足/尾_防御向_魔法防御,0,魔法防御,,397,23=30|41=41,,,90|0,500,1,,装备副属性
679,2206,70级_饰品_攻击向_攻击速度%,0,攻击速度,,71,240=330|450=450,,,90|0,100,1,2,装备副属性
680,2206,70级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,240=330|450=450,,,90|0,100,1,2,装备副属性
681,2206,70级_饰品_攻击向_物伤加成%,0,物理伤害,,65,240=330|450=450,,,90|0,400,1,1,装备副属性
682,2206,70级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,240=330|450=450,,,90|0,400,1,1,装备副属性
683,2206,70级_饰品_攻击向_蓝量,0,魔法值,,395,23=30|41=41,,,90|0,250,1,,装备副属性
684,2206,70级_饰品_攻击向_生命值,0,生命值,,401,370=490|670=670,,,90|0,250,1,2,装备副属性
685,2206,70级_饰品_攻击向_物理防御,0,物理防御,,396,23=30|41=41,,,90|0,250,1,,装备副属性
686,2206,70级_饰品_攻击向_魔法防御,0,魔法防御,,397,23=30|41=41,,,90|0,250,1,,装备副属性
687,2207,70级_饰品_攻击向_攻击速度%,0,攻击速度,,71,240=330|450=450,,,90|0,100,1,2,装备副属性
688,2207,70级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,240=330|450=450,,,90|0,100,1,2,装备副属性
689,2207,70级_饰品_攻击向_物伤加成%,0,物理伤害,,65,240=330|450=450,,,90|0,400,1,1,装备副属性
690,2207,70级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,240=330|450=450,,,90|0,400,1,1,装备副属性
691,2207,70级_饰品_攻击向_蓝量,0,魔法值,,395,23=30|41=41,,,90|0,250,1,,装备副属性
692,2207,70级_饰品_攻击向_生命值,0,生命值,,401,370=490|670=670,,,90|0,250,1,2,装备副属性
693,2207,70级_饰品_攻击向_物理防御,0,物理防御,,396,23=30|41=41,,,90|0,250,1,,装备副属性
694,2207,70级_饰品_攻击向_魔法防御,0,魔法防御,,397,23=30|41=41,,,90|0,250,1,,装备副属性
695,2208,70级_饰品_防御向_攻击速度%,0,攻击速度,,71,240=330|450=450,,,90|0,100,1,2,装备副属性
696,2208,70级_饰品_防御向_CD冷却加速%,0,技能冷却加速,,433,240=330|450=450,,,90|0,100,1,2,装备副属性
697,2208,70级_饰品_防御向_物伤加成%,0,物理伤害,,65,240=330|450=450,,,90|0,400,1,1,装备副属性
698,2208,70级_饰品_防御向_魔伤加成%,0,魔法伤害,,66,240=330|450=450,,,90|0,400,1,1,装备副属性
699,2208,70级_饰品_防御向_蓝量,0,魔法值,,395,23=30|41=41,,,90|0,250,1,,装备副属性
700,2208,70级_饰品_防御向_生命值,0,生命值,,401,370=490|670=670,,,90|0,250,1,2,装备副属性
701,2208,70级_饰品_防御向_物理防御,0,物理防御,,396,23=30|41=41,,,90|0,250,1,,装备副属性
702,2208,70级_饰品_防御向_魔法防御,0,魔法防御,,397,23=30|41=41,,,90|0,250,1,,装备副属性
703,2300,85级_武器_物理攻击_暴击,0,暴击,,55,4=5|7=7,,,90|0,500,1,2,装备副属性
704,2300,85级_武器_物理攻击_暴伤%,0,暴击伤害,,59,300=410|560=560,,,90|0,500,1,2,装备副属性
705,2300,85级_武器_物理攻击_物理攻击,0,物理攻击,,402,610=810|1110=1110,,,90|0,250,1,2,装备副属性
706,2300,85级_武器_物理攻击_物理防御,0,物理防御,,396,28=37|51=51,,,90|0,250,1,,装备副属性
707,2300,85级_武器_物理攻击_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|0,250,1,,装备副属性
708,2300,85级_武器_物理攻击_蓝量,0,魔法值,,395,28=37|51=51,,,90|0,250,1,,装备副属性
709,2300,85级_武器_物理攻击_暴击防护,0,暴击防护,,57,4=5|7=7,,,90|0,250,1,2,装备副属性
710,2300,85级_武器_物理攻击_生命值,0,生命值,,392,328=436|600=600,,,90|0,250,1,,装备副属性
711,2301,85级_武器_魔法攻击_暴击,0,暴击,,55,4=5|7=7,,,90|0,500,1,2,装备副属性
712,2301,85级_武器_魔法攻击_暴伤%,0,暴击伤害,,59,300=410|560=560,,,90|0,500,1,2,装备副属性
713,2301,85级_武器_魔法攻击_魔法攻击,0,魔法攻击,,403,610=810|1110=1110,,,90|0,250,1,2,装备副属性
714,2301,85级_武器_魔法攻击_物理防御,0,物理防御,,396,28=37|51=51,,,90|0,250,1,,装备副属性
715,2301,85级_武器_魔法攻击_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|0,250,1,,装备副属性
716,2301,85级_武器_魔法攻击_蓝量,0,魔法值,,395,28=37|51=51,,,90|0,250,1,,装备副属性
717,2301,85级_武器_魔法攻击_暴击防护,0,暴击防护,,57,4=5|7=7,,,90|0,250,1,2,装备副属性
718,2301,85级_武器_魔法攻击_生命值,0,生命值,,392,328=436|600=600,,,90|0,250,1,,装备副属性
719,2302,85级_身_生命_物理攻击,0,物理攻击,,402,610=810|1110=1110,,,90|0,250,1,2,装备副属性
720,2302,85级_身_生命_魔法攻击,0,魔法攻击,,403,610=810|1110=1110,,,90|0,250,1,2,装备副属性
721,2302,85级_身_生命_物理攻击,0,物理攻击,,393,73=97|134=134,,,90|0,250,1,,装备副属性
722,2302,85级_身_生命_魔法攻击,0,魔法攻击,,394,73=97|134=134,,,90|0,250,1,,装备副属性
723,2302,85级_身_生命_生命值,0,生命值,,392,328=436|600=600,,,90|0,500,1,,装备副属性
724,2302,85级_身_生命_生命值,0,生命值,,401,460=610|830=830,,,90|0,500,1,2,装备副属性
725,2302,85级_身_生命_物理防御,0,物理防御,,396,28=37|51=51,,,90|0,500,1,,装备副属性
726,2302,85级_身_生命_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|0,500,1,,装备副属性
727,2303,85级_头_攻击向_暴击,0,暴击,,55,4=5|7=7,,,90|0,500,1,2,装备副属性
728,2303,85级_头_攻击向_暴伤%,0,暴击伤害,,59,300=410|560=560,,,90|0,500,1,2,装备副属性
729,2303,85级_头_攻击向_物理攻击,0,物理攻击,,402,610=810|1110=1110,,,90|0,250,1,2,装备副属性
730,2303,85级_头_攻击向_物理防御,0,物理防御,,396,28=37|51=51,,,90|0,250,1,,装备副属性
731,2303,85级_头_攻击向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|0,250,1,,装备副属性
732,2303,85级_头_攻击向_蓝量,0,魔法值,,395,28=37|51=51,,,90|0,250,1,,装备副属性
733,2303,85级_头_攻击向_暴击防护,0,暴击防护,,57,4=5|7=7,,,90|0,250,1,2,装备副属性
734,2303,85级_头_攻击向_生命值,0,生命值,,392,328=436|600=600,,,90|0,250,1,,装备副属性
735,2304,85级_头_攻击向_暴击,0,暴击,,55,4=5|7=7,,,90|0,500,1,2,装备副属性
736,2304,85级_头_攻击向_暴伤%,0,暴击伤害,,59,300=410|560=560,,,90|0,500,1,2,装备副属性
737,2304,85级_头_攻击向_魔法攻击,0,魔法攻击,,403,610=810|1110=1110,,,90|0,250,1,2,装备副属性
738,2304,85级_头_攻击向_物理防御,0,物理防御,,396,28=37|51=51,,,90|0,250,1,,装备副属性
739,2304,85级_头_攻击向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|0,250,1,,装备副属性
740,2304,85级_头_攻击向_蓝量,0,魔法值,,395,28=37|51=51,,,90|0,250,1,,装备副属性
741,2304,85级_头_攻击向_暴击防护,0,暴击防护,,57,4=5|7=7,,,90|0,250,1,2,装备副属性
742,2304,85级_头_攻击向_生命值,0,生命值,,392,328=436|600=600,,,90|0,250,1,,装备副属性
743,2305,85级_足/尾_防御向_物理攻击,0,物理攻击,,402,610=810|1110=1110,,,90|0,250,1,2,装备副属性
744,2305,85级_足/尾_防御向_魔法攻击,0,魔法攻击,,403,610=810|1110=1110,,,90|0,250,1,2,装备副属性
745,2305,85级_足/尾_防御向_物理攻击,0,物理攻击,,393,73=97|134=134,,,90|0,250,1,,装备副属性
746,2305,85级_足/尾_防御向_魔法攻击,0,魔法攻击,,394,73=97|134=134,,,90|0,250,1,,装备副属性
747,2305,85级_足/尾_防御向_生命值,0,生命值,,392,328=436|600=600,,,90|0,500,1,,装备副属性
748,2305,85级_足/尾_防御向_生命值,0,生命值,,401,460=610|830=830,,,90|0,500,1,2,装备副属性
749,2305,85级_足/尾_防御向_物理防御,0,物理防御,,396,28=37|51=51,,,90|0,500,1,,装备副属性
750,2305,85级_足/尾_防御向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|0,500,1,,装备副属性
751,2306,85级_饰品_攻击向_攻击速度%,0,攻击速度,,71,300=410|560=560,,,90|0,100,1,2,装备副属性
752,2306,85级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,300=410|560=560,,,90|0,100,1,2,装备副属性
753,2306,85级_饰品_攻击向_物伤加成%,0,物理伤害,,65,300=410|560=560,,,90|0,400,1,1,装备副属性
754,2306,85级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,300=410|560=560,,,90|0,400,1,1,装备副属性
755,2306,85级_饰品_攻击向_蓝量,0,魔法值,,395,28=37|51=51,,,90|0,250,1,,装备副属性
756,2306,85级_饰品_攻击向_生命值,0,生命值,,401,460=610|830=830,,,90|0,250,1,2,装备副属性
757,2306,85级_饰品_攻击向_物理防御,0,物理防御,,396,28=37|51=51,,,90|0,250,1,,装备副属性
758,2306,85级_饰品_攻击向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|0,250,1,,装备副属性
759,2307,85级_饰品_攻击向_攻击速度%,0,攻击速度,,71,300=410|560=560,,,90|0,100,1,2,装备副属性
760,2307,85级_饰品_攻击向_CD冷却加速%,0,技能冷却加速,,433,300=410|560=560,,,90|0,100,1,2,装备副属性
761,2307,85级_饰品_攻击向_物伤加成%,0,物理伤害,,65,300=410|560=560,,,90|0,400,1,1,装备副属性
762,2307,85级_饰品_攻击向_魔伤加成%,0,魔法伤害,,66,300=410|560=560,,,90|0,400,1,1,装备副属性
763,2307,85级_饰品_攻击向_蓝量,0,魔法值,,395,28=37|51=51,,,90|0,250,1,,装备副属性
764,2307,85级_饰品_攻击向_生命值,0,生命值,,401,460=610|830=830,,,90|0,250,1,2,装备副属性
765,2307,85级_饰品_攻击向_物理防御,0,物理防御,,396,28=37|51=51,,,90|0,250,1,,装备副属性
766,2307,85级_饰品_攻击向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|0,250,1,,装备副属性
767,2308,85级_饰品_防御向_攻击速度%,0,攻击速度,,71,300=410|560=560,,,90|0,100,1,2,装备副属性
768,2308,85级_饰品_防御向_CD冷却加速%,0,技能冷却加速,,433,300=410|560=560,,,90|0,100,1,2,装备副属性
769,2308,85级_饰品_防御向_物伤加成%,0,物理伤害,,65,300=410|560=560,,,90|0,400,1,1,装备副属性
770,2308,85级_饰品_防御向_魔伤加成%,0,魔法伤害,,66,300=410|560=560,,,90|0,400,1,1,装备副属性
771,2308,85级_饰品_防御向_蓝量,0,魔法值,,395,28=37|51=51,,,90|0,250,1,,装备副属性
772,2308,85级_饰品_防御向_生命值,0,生命值,,401,460=610|830=830,,,90|0,250,1,2,装备副属性
773,2308,85级_饰品_防御向_物理防御,0,物理防御,,396,28=37|51=51,,,90|0,250,1,,装备副属性
774,2308,85级_饰品_防御向_魔法防御,0,魔法防御,,397,28=37|51=51,,,90|0,250,1,,装备副属性
775,2400,100级_武器_物理攻击_暴击,0,暴击,,55,5=6|8=8,,,90|0,500,1,2,装备副属性
776,2400,100级_武器_物理攻击_暴伤%,0,暴击伤害,,59,370=490|670=670,,,90|0,500,1,2,装备副属性
777,2400,100级_武器_物理攻击_物理攻击,0,物理攻击,,402,730=970|1340=1340,,,90|0,250,1,2,装备副属性
778,2400,100级_武器_物理攻击_物理防御,0,物理防御,,396,33=44|61=61,,,90|0,250,1,,装备副属性
779,2400,100级_武器_物理攻击_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|0,250,1,,装备副属性
780,2400,100级_武器_物理攻击_蓝量,0,魔法值,,395,33=44|61=61,,,90|0,250,1,,装备副属性
781,2400,100级_武器_物理攻击_暴击防护,0,暴击防护,,57,5=6|8=8,,,90|0,250,1,2,装备副属性
782,2400,100级_武器_物理攻击_生命值,0,生命值,,392,394=526|722=722,,,90|0,250,1,,装备副属性
783,2401,100级_武器_魔法攻击_暴击,0,暴击,,55,5=6|8=8,,,90|0,500,1,2,装备副属性
784,2401,100级_武器_魔法攻击_暴伤%,0,暴击伤害,,59,370=490|670=670,,,90|0,500,1,2,装备副属性
785,2401,100级_武器_魔法攻击_魔法攻击,0,魔法攻击,,403,730=970|1340=1340,,,90|0,250,1,2,装备副属性
786,2401,100级_武器_魔法攻击_物理防御,0,物理防御,,396,33=44|61=61,,,90|0,250,1,,装备副属性
787,2401,100级_武器_魔法攻击_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|0,250,1,,装备副属性
788,2401,100级_武器_魔法攻击_蓝量,0,魔法值,,395,33=44|61=61,,,90|0,250,1,,装备副属性
789,2401,100级_武器_魔法攻击_暴击防护,0,暴击防护,,57,5=6|8=8,,,90|0,250,1,2,装备副属性
790,2401,100级_武器_魔法攻击_生命值,0,生命值,,392,394=526|722=722,,,90|0,250,1,,装备副属性
791,2402,100级_身_生命_物理攻击,0,物理攻击,,402,730=970|1340=1340,,,90|0,250,1,2,装备副属性
792,2402,100级_身_生命_魔法攻击,0,魔法攻击,,403,730=970|1340=1340,,,90|0,250,1,2,装备副属性
793,2402,100级_身_生命_物理攻击,0,物理攻击,,393,88=118|162=162,,,90|0,250,1,,装备副属性
794,2402,100级_身_生命_魔法攻击,0,魔法攻击,,394,88=118|162=162,,,90|0,250,1,,装备副属性
795,2402,100级_身_生命_生命值,0,生命值,,392,394=526|722=722,,,90|0,500,1,,装备副属性
796,2402,100级_身_生命_生命值,0,生命值,,401,550=730|1000=1000,,,90|0,500,1,2,装备副属性
797,2402,100级_身_生命_物理防御,0,物理防御,,396,33=44|61=61,,,90|0,500,1,,装备副属性
798,2402,100级_身_生命_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|0,500,1,,装备副属性
799,2403,100级_头_攻击向_暴击,0,暴击,,55,5=6|8=8,,,90|0,500,1,2,装备副属性
800,2403,100级_头_攻击向_暴伤%,0,暴击伤害,,59,370=490|670=670,,,90|0,500,1,2,装备副属性
801,2403,100级_头_攻击向_物理攻击,0,物理攻击,,402,730=970|1340=1340,,,90|0,250,1,2,装备副属性
802,2403,100级_头_攻击向_物理防御,0,物理防御,,396,33=44|61=61,,,90|0,250,1,,装备副属性
803,2403,100级_头_攻击向_魔法防御,0,魔法防御,,397,33=44|61=61,,,90|0,250,1,,装备副属性
804,2403,100级_头_攻击向_蓝量,0,魔法值,,395,33=44|61=61,,,90|0,250,1,,装备副属性
805,2403,100级_头_攻击向_暴击防护,0,暴击防护,,57,5=6|8=8,,,90|0,250,1,2,装备副属性
806,2403,100级_头_攻击向_生命值,0,生命值,,392,394=526|722=722,,,90|0,250,1,,装备副属性
